ablation,rule,dataset,seed,shot,category,construction,pixel_ap
ABL_C,L,mpdd,1,1,bracket_brown,DUP,0.03764287025014286
ABL_C,L,mpdd,1,1,bracket_brown,TRI,0.04649455731635915
ABL_N,J,mpdd,1,1,bracket_brown,A1,0.03540225283687404
ABL_N,J,mpdd,1,1,bracket_brown,BAL,0.04147231894122766
ABL_N,J,mpdd,1,1,bracket_brown,DUP,0.03538893953873572
ABL_N,J,mpdd,1,1,bracket_brown,TRI,0.041561733095904725
ABL_N,L,mpdd,1,1,bracket_brown,A1,0.03603918384010302
ABL_N,L,mpdd,1,1,bracket_brown,BAL,0.04405322323891431
ABL_N,L,mpdd,1,1,bracket_brown,DUP,0.03572698204628057
ABL_N,L,mpdd,1,1,bracket_brown,TRI,0.04383972227403256
ABL_S,J,mpdd,1,1,bracket_brown,A1,0.035188549236153055
ABL_S,J,mpdd,1,1,bracket_brown,BAL,0.04064224231853633
ABL_S,J,mpdd,1,1,bracket_brown,DUP,0.03559036913391819
ABL_S,J,mpdd,1,1,bracket_brown,TRI,0.04284826420416617
ABL_S,L,mpdd,1,1,bracket_brown,A1,0.03778626348159106
ABL_S,L,mpdd,1,1,bracket_brown,BAL,0.04480146629320561
ABL_S,L,mpdd,1,1,bracket_brown,DUP,0.037372559825074717
ABL_S,L,mpdd,1,1,bracket_brown,TRI,0.04620612694808087
baseline,J,mpdd,1,1,bracket_brown,A1,0.03510866965404781
baseline,J,mpdd,1,1,bracket_brown,BAL,0.040582382217748424
baseline,J,mpdd,1,1,bracket_brown,DUP,0.03588542072406479
baseline,J,mpdd,1,1,bracket_brown,TRI,0.043309637674736515
baseline,L,mpdd,1,1,bracket_brown,A1,0.037637995189433254
baseline,L,mpdd,1,1,bracket_brown,BAL,0.04452934133757222
baseline,L,mpdd,1,1,bracket_brown,DUP,0.03764287025014286
baseline,L,mpdd,1,1,bracket_brown,TRI,0.04649455731635915
ABL_C,J,mpdd,1,1,bracket_white,A1,0.05459945795601945
ABL_C,J,mpdd,1,1,bracket_white,BAL,0.036624780695152445
ABL_C,J,mpdd,1,1,bracket_white,DUP,0.06276725254105954
ABL_C,J,mpdd,1,1,bracket_white,TRI,0.05553681607268566
ABL_C,L,mpdd,1,1,bracket_white,A1,0.06562252590780643
ABL_C,L,mpdd,1,1,bracket_white,BAL,0.043558359951100446
ABL_C,L,mpdd,1,1,bracket_white,DUP,0.07943111609190673
ABL_C,L,mpdd,1,1,bracket_white,TRI,0.06574576658024911
ABL_N,J,mpdd,1,1,bracket_white,A1,0.03405919815351592
ABL_N,J,mpdd,1,1,bracket_white,BAL,0.05270647409389783
ABL_N,J,mpdd,1,1,bracket_white,DUP,0.033494595769635066
ABL_N,J,mpdd,1,1,bracket_white,TRI,0.05291031702123705
ABL_N,L,mpdd,1,1,bracket_white,A1,0.03349990035648062
ABL_N,L,mpdd,1,1,bracket_white,BAL,0.052634052024980005
ABL_N,L,mpdd,1,1,bracket_white,DUP,0.03323923686866395
ABL_N,L,mpdd,1,1,bracket_white,TRI,0.0524392954753567
ABL_S,J,mpdd,1,1,bracket_white,A1,0.05740771600788346
ABL_S,J,mpdd,1,1,bracket_white,BAL,0.05493996613019019
ABL_S,J,mpdd,1,1,bracket_white,DUP,0.06455628232412089
ABL_S,J,mpdd,1,1,bracket_white,TRI,0.06002521843922207
ABL_S,L,mpdd,1,1,bracket_white,A1,0.06724615720458829
ABL_S,L,mpdd,1,1,bracket_white,BAL,0.06653024817530953
ABL_S,L,mpdd,1,1,bracket_white,DUP,0.0765501301645281
ABL_S,L,mpdd,1,1,bracket_white,TRI,0.06953572899670184
baseline,J,mpdd,1,1,bracket_white,A1,0.05459945795601945
baseline,J,mpdd,1,1,bracket_white,BAL,0.049294338500332845
baseline,J,mpdd,1,1,bracket_white,DUP,0.06276725254105954
baseline,J,mpdd,1,1,bracket_white,TRI,0.05553681607268566
baseline,L,mpdd,1,1,bracket_white,A1,0.06562252590780643
baseline,L,mpdd,1,1,bracket_white,BAL,0.05879986097748574
baseline,L,mpdd,1,1,bracket_white,DUP,0.07943111609190673
baseline,L,mpdd,1,1,bracket_white,TRI,0.06574576658024911
ABL_C,J,mpdd,1,1,connector,A1,0.2862966795966627
ABL_C,J,mpdd,1,1,connector,BAL,0.29569327060097783
ABL_C,J,mpdd,1,1,connector,DUP,0.26825862804743844
ABL_C,J,mpdd,1,1,connector,TRI,0.27668122477823365
ABL_C,L,mpdd,1,1,connector,A1,0.29936958090831833
ABL_C,L,mpdd,1,1,connector,BAL,0.3200198058093996
ABL_C,L,mpdd,1,1,connector,DUP,0.2729221525791614
ABL_C,L,mpdd,1,1,connector,TRI,0.3000801498967457
ABL_N,J,mpdd,1,1,connector,A1,0.13609324916926516
ABL_N,J,mpdd,1,1,connector,BAL,0.14515911188160663
ABL_N,J,mpdd,1,1,connector,DUP,0.13335797607204014
ABL_N,J,mpdd,1,1,connector,TRI,0.14203941300997802
ABL_N,L,mpdd,1,1,connector,A1,0.13722954723883296
ABL_N,L,mpdd,1,1,connector,BAL,0.1663174182310534
ABL_N,L,mpdd,1,1,connector,DUP,0.13408255456226992
ABL_N,L,mpdd,1,1,connector,TRI,0.16217516455763045
ABL_S,J,mpdd,1,1,connector,A1,0.24736502248120384
ABL_S,J,mpdd,1,1,connector,BAL,0.25709463327766585
ABL_S,J,mpdd,1,1,connector,DUP,0.22891547624327868
ABL_S,J,mpdd,1,1,connector,TRI,0.2372553872745794
ABL_S,L,mpdd,1,1,connector,A1,0.26360677290803497
ABL_S,L,mpdd,1,1,connector,BAL,0.29156547767631086
ABL_S,L,mpdd,1,1,connector,DUP,0.23534178212673978
ABL_S,L,mpdd,1,1,connector,TRI,0.2690446727782516
baseline,J,mpdd,1,1,connector,A1,0.2862966795966627
baseline,J,mpdd,1,1,connector,BAL,0.2936924372153562
baseline,J,mpdd,1,1,connector,DUP,0.26825862804743844
baseline,J,mpdd,1,1,connector,TRI,0.27668122477823365
baseline,L,mpdd,1,1,connector,A1,0.29936958090831833
baseline,L,mpdd,1,1,connector,BAL,0.3220314334928132
baseline,L,mpdd,1,1,connector,DUP,0.2729221525791614
baseline,L,mpdd,1,1,connector,TRI,0.3000801498967457
ABL_C,J,mpdd,1,1,metal_plate,A1,0.8772041293168458
ABL_C,J,mpdd,1,1,metal_plate,BAL,0.9166339765631595
ABL_C,J,mpdd,1,1,metal_plate,DUP,0.8510005204587848
ABL_C,J,mpdd,1,1,metal_plate,TRI,0.8751001169595674
ABL_C,L,mpdd,1,1,metal_plate,A1,0.8753487616711121
ABL_C,L,mpdd,1,1,metal_plate,BAL,0.9170435403262223
ABL_C,L,mpdd,1,1,metal_plate,DUP,0.8498551633555592
ABL_C,L,mpdd,1,1,metal_plate,TRI,0.8784164699579842
ABL_N,J,mpdd,1,1,metal_plate,A1,0.8143303428110746
ABL_N,J,mpdd,1,1,metal_plate,BAL,0.8407585891625737
ABL_N,J,mpdd,1,1,metal_plate,DUP,0.8088626760284902
ABL_N,J,mpdd,1,1,metal_plate,TRI,0.835612902386121
ABL_N,L,mpdd,1,1,metal_plate,A1,0.8146405231361478
ABL_N,L,mpdd,1,1,metal_plate,BAL,0.8464207106221175
ABL_N,L,mpdd,1,1,metal_plate,DUP,0.8091250790310949
ABL_N,L,mpdd,1,1,metal_plate,TRI,0.8416594351540242
ABL_S,J,mpdd,1,1,metal_plate,A1,0.8610778810163785
ABL_S,J,mpdd,1,1,metal_plate,BAL,0.8819824900151654
ABL_S,J,mpdd,1,1,metal_plate,DUP,0.8323097603306657
ABL_S,J,mpdd,1,1,metal_plate,TRI,0.8585298625698322
ABL_S,L,mpdd,1,1,metal_plate,A1,0.8586815911381992
ABL_S,L,mpdd,1,1,metal_plate,BAL,0.8839922493411003
ABL_S,L,mpdd,1,1,metal_plate,DUP,0.8302901440549683
ABL_S,L,mpdd,1,1,metal_plate,TRI,0.8618269833676608
baseline,J,mpdd,1,1,metal_plate,A1,0.8772041293168458
baseline,J,mpdd,1,1,metal_plate,BAL,0.8963101783522223
baseline,J,mpdd,1,1,metal_plate,DUP,0.8510005204587848
baseline,J,mpdd,1,1,metal_plate,TRI,0.8751001169595674
baseline,L,mpdd,1,1,metal_plate,A1,0.8753487616711121
baseline,L,mpdd,1,1,metal_plate,BAL,0.8980935464597702
baseline,L,mpdd,1,1,metal_plate,DUP,0.8498551633555592
baseline,L,mpdd,1,1,metal_plate,TRI,0.8784164699579842
ABL_C,J,mpdd,1,1,tubes,A1,0.6842867849364457
ABL_C,J,mpdd,1,1,tubes,BAL,0.6447584454537991
ABL_C,J,mpdd,1,1,tubes,DUP,0.6743045278193577
ABL_C,J,mpdd,1,1,tubes,TRI,0.6305740587611623
ABL_C,L,mpdd,1,1,tubes,A1,0.6927365062849066
ABL_C,L,mpdd,1,1,tubes,BAL,0.6750809317485991
ABL_C,L,mpdd,1,1,tubes,DUP,0.6788877460059333
ABL_C,L,mpdd,1,1,tubes,TRI,0.6480395181805826
ABL_N,J,mpdd,1,1,tubes,A1,0.6364212931585724
ABL_N,J,mpdd,1,1,tubes,BAL,0.5962233441241004
ABL_N,J,mpdd,1,1,tubes,DUP,0.6342401089267224
ABL_N,J,mpdd,1,1,tubes,TRI,0.5937188517920589
ABL_N,L,mpdd,1,1,tubes,A1,0.6363712975386074
ABL_N,L,mpdd,1,1,tubes,BAL,0.6092072514352712
ABL_N,L,mpdd,1,1,tubes,DUP,0.6341343724270995
ABL_N,L,mpdd,1,1,tubes,TRI,0.6062934721933506
ABL_S,J,mpdd,1,1,tubes,A1,0.6641713082879737
ABL_S,J,mpdd,1,1,tubes,BAL,0.6215278932313395
ABL_S,J,mpdd,1,1,tubes,DUP,0.6528984583437125
ABL_S,J,mpdd,1,1,tubes,TRI,0.6104799478091197
ABL_S,L,mpdd,1,1,tubes,A1,0.6734450443727367
ABL_S,L,mpdd,1,1,tubes,BAL,0.6475419116356802
ABL_S,L,mpdd,1,1,tubes,DUP,0.6573701072342364
ABL_S,L,mpdd,1,1,tubes,TRI,0.6294577892841039
baseline,J,mpdd,1,1,tubes,A1,0.6842867849364457
baseline,J,mpdd,1,1,tubes,BAL,0.641537326067316
baseline,J,mpdd,1,1,tubes,DUP,0.6743045278193577
baseline,J,mpdd,1,1,tubes,TRI,0.6305740587611623
baseline,L,mpdd,1,1,tubes,A1,0.6927365062849066
baseline,L,mpdd,1,1,tubes,BAL,0.6649176088366143
baseline,L,mpdd,1,1,tubes,DUP,0.6788877460059333
baseline,L,mpdd,1,1,tubes,TRI,0.6480395181805826
ABL_C,J,mpdd,1,2,bracket_black,A1,0.092044702947815
ABL_C,J,mpdd,1,2,bracket_black,BAL,0.07581805353186873
ABL_C,J,mpdd,1,2,bracket_black,DUP,0.09987594871623158
ABL_C,J,mpdd,1,2,bracket_black,TRI,0.10529857678505124
ABL_C,L,mpdd,1,2,bracket_black,A1,0.09527283917967146
ABL_C,L,mpdd,1,2,bracket_black,BAL,0.07412988028306777
ABL_C,L,mpdd,1,2,bracket_black,DUP,0.10476838377968167
ABL_C,L,mpdd,1,2,bracket_black,TRI,0.11022333281712686
ABL_N,J,mpdd,1,2,bracket_black,A1,0.04863896703429976
ABL_N,J,mpdd,1,2,bracket_black,BAL,0.07052650163769368
ABL_N,J,mpdd,1,2,bracket_black,DUP,0.04675024743977563
ABL_N,J,mpdd,1,2,bracket_black,TRI,0.06869754982513597
ABL_N,L,mpdd,1,2,bracket_black,A1,0.04850931640256106
ABL_N,L,mpdd,1,2,bracket_black,BAL,0.08017017818274264
ABL_N,L,mpdd,1,2,bracket_black,DUP,0.04712197097484042
ABL_N,L,mpdd,1,2,bracket_black,TRI,0.07878895783120236
ABL_S,J,mpdd,1,2,bracket_black,A1,0.0916498316202761
ABL_S,J,mpdd,1,2,bracket_black,BAL,0.10146128118294014
ABL_S,J,mpdd,1,2,bracket_black,DUP,0.10003273560236901
ABL_S,J,mpdd,1,2,bracket_black,TRI,0.10971495580370703
ABL_S,L,mpdd,1,2,bracket_black,A1,0.09815087288631358
ABL_S,L,mpdd,1,2,bracket_black,BAL,0.10755030991975645
ABL_S,L,mpdd,1,2,bracket_black,DUP,0.10506035882544656
ABL_S,L,mpdd,1,2,bracket_black,TRI,0.1194490944256865
baseline,J,mpdd,1,2,bracket_black,A1,0.092044702947815
baseline,J,mpdd,1,2,bracket_black,BAL,0.09942428876822929
baseline,J,mpdd,1,2,bracket_black,DUP,0.09987594871623158
baseline,J,mpdd,1,2,bracket_black,TRI,0.10529857678505124
baseline,L,mpdd,1,2,bracket_black,A1,0.09527283917967146
baseline,L,mpdd,1,2,bracket_black,BAL,0.1046269078991107
baseline,L,mpdd,1,2,bracket_black,DUP,0.10476838377968167
baseline,L,mpdd,1,2,bracket_black,TRI,0.11022333281712686
ABL_C,J,mpdd,1,2,bracket_brown,A1,0.03131346279407926
ABL_C,J,mpdd,1,2,bracket_brown,BAL,0.03229349336738175
ABL_C,J,mpdd,1,2,bracket_brown,DUP,0.0320525757469212
ABL_C,J,mpdd,1,2,bracket_brown,TRI,0.03569431263265879
ABL_C,L,mpdd,1,2,bracket_brown,A1,0.034214273330865366
ABL_C,L,mpdd,1,2,bracket_brown,BAL,0.034105455494123624
ABL_C,L,mpdd,1,2,bracket_brown,DUP,0.034256235797087024
ABL_C,L,mpdd,1,2,bracket_brown,TRI,0.038066962606928066
ABL_N,J,mpdd,1,2,bracket_brown,A1,0.0320361171944821
ABL_N,J,mpdd,1,2,bracket_brown,BAL,0.03326264947463428
ABL_N,J,mpdd,1,2,bracket_brown,DUP,0.032061395505842284
ABL_N,J,mpdd,1,2,bracket_brown,TRI,0.033362737795867126
ABL_N,L,mpdd,1,2,bracket_brown,A1,0.03259683700633739
ABL_N,L,mpdd,1,2,bracket_brown,BAL,0.03472973921179537
ABL_N,L,mpdd,1,2,bracket_brown,DUP,0.032285403533508686
ABL_N,L,mpdd,1,2,bracket_brown,TRI,0.03441206653921203
ABL_S,J,mpdd,1,2,bracket_brown,A1,0.03176996753942536
ABL_S,J,mpdd,1,2,bracket_brown,BAL,0.034944417744757594
ABL_S,J,mpdd,1,2,bracket_brown,DUP,0.03201482925069961
ABL_S,J,mpdd,1,2,bracket_brown,TRI,0.03591440008822233
ABL_S,L,mpdd,1,2,bracket_brown,A1,0.03437757636350289
ABL_S,L,mpdd,1,2,bracket_brown,BAL,0.03795206507437163
ABL_S,L,mpdd,1,2,bracket_brown,DUP,0.033983851521619014
ABL_S,L,mpdd,1,2,bracket_brown,TRI,0.038379395796377266
baseline,J,mpdd,1,2,bracket_brown,A1,0.03131346279407926
baseline,J,mpdd,1,2,bracket_brown,BAL,0.03418898795471849
baseline,J,mpdd,1,2,bracket_brown,DUP,0.0320525757469212
baseline,J,mpdd,1,2,bracket_brown,TRI,0.03569431263265879
baseline,L,mpdd,1,2,bracket_brown,A1,0.034214273330865366
baseline,L,mpdd,1,2,bracket_brown,BAL,0.03665438742568203
baseline,L,mpdd,1,2,bracket_brown,DUP,0.034256235797087024
baseline,L,mpdd,1,2,bracket_brown,TRI,0.038066962606928066
ABL_C,J,mpdd,1,2,bracket_white,A1,0.04388351543059269
ABL_C,J,mpdd,1,2,bracket_white,BAL,0.04531241653648636
ABL_C,J,mpdd,1,2,bracket_white,DUP,0.03749373815324153
ABL_C,J,mpdd,1,2,bracket_white,TRI,0.036554169020649174
ABL_C,L,mpdd,1,2,bracket_white,A1,0.04551493825418314
ABL_C,L,mpdd,1,2,bracket_white,BAL,0.04470203386889924
ABL_C,L,mpdd,1,2,bracket_white,DUP,0.04406268554592666
ABL_C,L,mpdd,1,2,bracket_white,TRI,0.04805084319835867
ABL_N,J,mpdd,1,2,bracket_white,A1,0.03871689500608454
ABL_N,J,mpdd,1,2,bracket_white,BAL,0.03322736640622084
ABL_N,J,mpdd,1,2,bracket_white,DUP,0.040425577503536404
ABL_N,J,mpdd,1,2,bracket_white,TRI,0.03309056224779206
ABL_N,L,mpdd,1,2,bracket_white,A1,0.04677481906242001
ABL_N,L,mpdd,1,2,bracket_white,BAL,0.04434928166122748
ABL_N,L,mpdd,1,2,bracket_white,DUP,0.04567861273317617
ABL_N,L,mpdd,1,2,bracket_white,TRI,0.04409281600768806
ABL_S,J,mpdd,1,2,bracket_white,A1,0.040799804458455186
ABL_S,J,mpdd,1,2,bracket_white,BAL,0.040629234168559014
ABL_S,J,mpdd,1,2,bracket_white,DUP,0.03357057989258985
ABL_S,J,mpdd,1,2,bracket_white,TRI,0.035227819126712565
ABL_S,L,mpdd,1,2,bracket_white,A1,0.04302500126801403
ABL_S,L,mpdd,1,2,bracket_white,BAL,0.0502466838408899
ABL_S,L,mpdd,1,2,bracket_white,DUP,0.03784304106812299
ABL_S,L,mpdd,1,2,bracket_white,TRI,0.047509033917688695
baseline,J,mpdd,1,2,bracket_white,A1,0.04388351543059269
baseline,J,mpdd,1,2,bracket_white,BAL,0.040533561862784784
baseline,J,mpdd,1,2,bracket_white,DUP,0.03749373815324153
baseline,J,mpdd,1,2,bracket_white,TRI,0.036554169020649174
baseline,L,mpdd,1,2,bracket_white,A1,0.04551493825418314
baseline,L,mpdd,1,2,bracket_white,BAL,0.04938658120179758
baseline,L,mpdd,1,2,bracket_white,DUP,0.04406268554592666
baseline,L,mpdd,1,2,bracket_white,TRI,0.04805084319835867
ABL_C,J,mpdd,1,2,connector,A1,0.42481062739456443
ABL_C,J,mpdd,1,2,connector,BAL,0.35537045440482357
ABL_C,J,mpdd,1,2,connector,DUP,0.42147972659973676
ABL_C,J,mpdd,1,2,connector,TRI,0.3832401072093708
ABL_C,L,mpdd,1,2,connector,A1,0.4500406468121237
ABL_C,L,mpdd,1,2,connector,BAL,0.38806431590010704
ABL_C,L,mpdd,1,2,connector,DUP,0.434360947273984
ABL_C,L,mpdd,1,2,connector,TRI,0.41414849643860496
ABL_N,J,mpdd,1,2,connector,A1,0.31443567807489925
ABL_N,J,mpdd,1,2,connector,BAL,0.2833652976407869
ABL_N,J,mpdd,1,2,connector,DUP,0.31118700887066997
ABL_N,J,mpdd,1,2,connector,TRI,0.2809064386098369
ABL_N,L,mpdd,1,2,connector,A1,0.31765935227702785
ABL_N,L,mpdd,1,2,connector,BAL,0.31641479686349555
ABL_N,L,mpdd,1,2,connector,DUP,0.3129334962935889
ABL_N,L,mpdd,1,2,connector,TRI,0.3114204293235186
ABL_S,J,mpdd,1,2,connector,A1,0.3731685877644969
ABL_S,J,mpdd,1,2,connector,BAL,0.3361264700441733
ABL_S,J,mpdd,1,2,connector,DUP,0.3676708543192723
ABL_S,J,mpdd,1,2,connector,TRI,0.3379641709947995
ABL_S,L,mpdd,1,2,connector,A1,0.4076303708550364
ABL_S,L,mpdd,1,2,connector,BAL,0.3867077853967501
ABL_S,L,mpdd,1,2,connector,DUP,0.3836205277128789
ABL_S,L,mpdd,1,2,connector,TRI,0.37532037885443886
baseline,J,mpdd,1,2,connector,A1,0.42481062739456443
baseline,J,mpdd,1,2,connector,BAL,0.37727813277448785
baseline,J,mpdd,1,2,connector,DUP,0.42147972659973676
baseline,J,mpdd,1,2,connector,TRI,0.3832401072093708
baseline,L,mpdd,1,2,connector,A1,0.4500406468121237
baseline,L,mpdd,1,2,connector,BAL,0.41550899911473893
baseline,L,mpdd,1,2,connector,DUP,0.434360947273984
baseline,L,mpdd,1,2,connector,TRI,0.41414849643860496
ABL_C,J,mpdd,1,2,metal_plate,A1,0.8688472874620081
ABL_C,J,mpdd,1,2,metal_plate,BAL,0.9137040549429829
ABL_C,J,mpdd,1,2,metal_plate,DUP,0.8413996335646043
ABL_C,J,mpdd,1,2,metal_plate,TRI,0.8704577837899597
ABL_C,L,mpdd,1,2,metal_plate,A1,0.8693776620588284
ABL_C,L,mpdd,1,2,metal_plate,BAL,0.9178683275290876
ABL_C,L,mpdd,1,2,metal_plate,DUP,0.8406961139070245
ABL_C,L,mpdd,1,2,metal_plate,TRI,0.8758174328335738
ABL_N,J,mpdd,1,2,metal_plate,A1,0.8070322896507743
ABL_N,J,mpdd,1,2,metal_plate,BAL,0.8363195008507592
ABL_N,J,mpdd,1,2,metal_plate,DUP,0.8008212879102726
ABL_N,J,mpdd,1,2,metal_plate,TRI,0.8305176099626317
ABL_N,L,mpdd,1,2,metal_plate,A1,0.8069547529326695
ABL_N,L,mpdd,1,2,metal_plate,BAL,0.8442139165264958
ABL_N,L,mpdd,1,2,metal_plate,DUP,0.8008456615327137
ABL_N,L,mpdd,1,2,metal_plate,TRI,0.8389620826520666
ABL_S,J,mpdd,1,2,metal_plate,A1,0.8533448599533303
ABL_S,J,mpdd,1,2,metal_plate,BAL,0.8787648042580642
ABL_S,J,mpdd,1,2,metal_plate,DUP,0.8235999141641707
ABL_S,J,mpdd,1,2,metal_plate,TRI,0.8549727747707287
ABL_S,L,mpdd,1,2,metal_plate,A1,0.854132972075273
ABL_S,L,mpdd,1,2,metal_plate,BAL,0.8848346107343884
ABL_S,L,mpdd,1,2,metal_plate,DUP,0.82250200894816
ABL_S,L,mpdd,1,2,metal_plate,TRI,0.8610287092588171
baseline,J,mpdd,1,2,metal_plate,A1,0.8688472874620081
baseline,J,mpdd,1,2,metal_plate,BAL,0.8922639487335546
baseline,J,mpdd,1,2,metal_plate,DUP,0.8413996335646043
baseline,J,mpdd,1,2,metal_plate,TRI,0.8704577837899597
baseline,L,mpdd,1,2,metal_plate,A1,0.8693776620588284
baseline,L,mpdd,1,2,metal_plate,BAL,0.897191916311509
baseline,L,mpdd,1,2,metal_plate,DUP,0.8406961139070245
baseline,L,mpdd,1,2,metal_plate,TRI,0.8758174328335738
ABL_C,J,mpdd,1,2,tubes,A1,0.7327732453449122
ABL_C,J,mpdd,1,2,tubes,BAL,0.6952082438253363
ABL_C,J,mpdd,1,2,tubes,DUP,0.722907525687505
ABL_C,J,mpdd,1,2,tubes,TRI,0.6842097807852174
ABL_C,L,mpdd,1,2,tubes,A1,0.7396074835514721
ABL_C,L,mpdd,1,2,tubes,BAL,0.717967923696955
ABL_C,L,mpdd,1,2,tubes,DUP,0.7260506349464735
ABL_C,L,mpdd,1,2,tubes,TRI,0.6985480406761656
ABL_N,J,mpdd,1,2,tubes,A1,0.6891684756249306
ABL_N,J,mpdd,1,2,tubes,BAL,0.6528314821746459
ABL_N,J,mpdd,1,2,tubes,DUP,0.686428614051704
ABL_N,J,mpdd,1,2,tubes,TRI,0.6498156270232378
ABL_N,L,mpdd,1,2,tubes,A1,0.6889299803154427
ABL_N,L,mpdd,1,2,tubes,BAL,0.6622107049916406
ABL_N,L,mpdd,1,2,tubes,DUP,0.6862310289992194
ABL_N,L,mpdd,1,2,tubes,TRI,0.6588751549849479
ABL_S,J,mpdd,1,2,tubes,A1,0.7156596987774896
ABL_S,J,mpdd,1,2,tubes,BAL,0.6795930043484555
ABL_S,J,mpdd,1,2,tubes,DUP,0.703380609089957
ABL_S,J,mpdd,1,2,tubes,TRI,0.6668899920995546
ABL_S,L,mpdd,1,2,tubes,A1,0.7229750268560056
ABL_S,L,mpdd,1,2,tubes,BAL,0.6997934326594786
ABL_S,L,mpdd,1,2,tubes,DUP,0.7067966799581606
ABL_S,L,mpdd,1,2,tubes,TRI,0.6833142031888764
baseline,J,mpdd,1,2,tubes,A1,0.7327732453449122
baseline,J,mpdd,1,2,tubes,BAL,0.6958914170353021
baseline,J,mpdd,1,2,tubes,DUP,0.722907525687505
baseline,J,mpdd,1,2,tubes,TRI,0.6842097807852174
baseline,L,mpdd,1,2,tubes,A1,0.7396074835514721
baseline,L,mpdd,1,2,tubes,BAL,0.7131446511595297
baseline,L,mpdd,1,2,tubes,DUP,0.7260506349464735
baseline,L,mpdd,1,2,tubes,TRI,0.6985480406761656
ABL_C,J,mpdd,1,4,bracket_black,A1,0.10532381568064414
ABL_C,J,mpdd,1,4,bracket_black,BAL,0.10341952687993555
ABL_C,J,mpdd,1,4,bracket_black,DUP,0.10661666130802373
ABL_C,J,mpdd,1,4,bracket_black,TRI,0.10812815344919252
ABL_C,L,mpdd,1,4,bracket_black,A1,0.10538234808389788
ABL_C,L,mpdd,1,4,bracket_black,BAL,0.09471727133733945
ABL_C,L,mpdd,1,4,bracket_black,DUP,0.10371318262782443
ABL_C,L,mpdd,1,4,bracket_black,TRI,0.11075402333059864
ABL_N,J,mpdd,1,4,bracket_black,A1,0.05593299121292261
ABL_N,J,mpdd,1,4,bracket_black,BAL,0.08296935170338245
ABL_N,J,mpdd,1,4,bracket_black,DUP,0.05372893414544471
ABL_N,J,mpdd,1,4,bracket_black,TRI,0.08087987263156335
ABL_N,L,mpdd,1,4,bracket_black,A1,0.05482623358452765
ABL_N,L,mpdd,1,4,bracket_black,BAL,0.08922188450141029
ABL_N,L,mpdd,1,4,bracket_black,DUP,0.05332357494416649
ABL_N,L,mpdd,1,4,bracket_black,TRI,0.08719371962545265
ABL_S,J,mpdd,1,4,bracket_black,A1,0.11995722813088214
ABL_S,J,mpdd,1,4,bracket_black,BAL,0.12752065308648441
ABL_S,J,mpdd,1,4,bracket_black,DUP,0.11919679201138986
ABL_S,J,mpdd,1,4,bracket_black,TRI,0.12736645705804092
ABL_S,L,mpdd,1,4,bracket_black,A1,0.11481668704889424
ABL_S,L,mpdd,1,4,bracket_black,BAL,0.1281682182415626
ABL_S,L,mpdd,1,4,bracket_black,DUP,0.11407033972136084
ABL_S,L,mpdd,1,4,bracket_black,TRI,0.13003021379149593
baseline,J,mpdd,1,4,bracket_black,A1,0.10532381568064414
baseline,J,mpdd,1,4,bracket_black,BAL,0.11576742534675724
baseline,J,mpdd,1,4,bracket_black,DUP,0.10661666130802373
baseline,J,mpdd,1,4,bracket_black,TRI,0.10812815344919252
baseline,L,mpdd,1,4,bracket_black,A1,0.10538234808389788
baseline,L,mpdd,1,4,bracket_black,BAL,0.1137536598599822
baseline,L,mpdd,1,4,bracket_black,DUP,0.10371318262782443
baseline,L,mpdd,1,4,bracket_black,TRI,0.11075402333059864
ABL_C,J,mpdd,1,4,bracket_brown,A1,0.05219177889571
ABL_C,J,mpdd,1,4,bracket_brown,BAL,0.044561241245153836
ABL_C,J,mpdd,1,4,bracket_brown,DUP,0.05753581188069681
ABL_C,J,mpdd,1,4,bracket_brown,TRI,0.05590912509124403
ABL_C,L,mpdd,1,4,bracket_brown,A1,0.05793782476763977
ABL_C,L,mpdd,1,4,bracket_brown,BAL,0.04991608946088759
ABL_C,L,mpdd,1,4,bracket_brown,DUP,0.06151679412345949
ABL_C,L,mpdd,1,4,bracket_brown,TRI,0.06401202226117357
ABL_N,J,mpdd,1,4,bracket_brown,A1,0.05990529951236757
ABL_N,J,mpdd,1,4,bracket_brown,BAL,0.0563702742086359
ABL_N,J,mpdd,1,4,bracket_brown,DUP,0.060439289402521974
ABL_N,J,mpdd,1,4,bracket_brown,TRI,0.05731744990473205
ABL_N,L,mpdd,1,4,bracket_brown,A1,0.061245162148661325
ABL_N,L,mpdd,1,4,bracket_brown,BAL,0.06260209617406864
ABL_N,L,mpdd,1,4,bracket_brown,DUP,0.061163205369293955
ABL_N,L,mpdd,1,4,bracket_brown,TRI,0.06279241875553909
ABL_S,J,mpdd,1,4,bracket_brown,A1,0.05304891107317446
ABL_S,J,mpdd,1,4,bracket_brown,BAL,0.05178317621022559
ABL_S,J,mpdd,1,4,bracket_brown,DUP,0.057435209938990685
ABL_S,J,mpdd,1,4,bracket_brown,TRI,0.05656361486419582
ABL_S,L,mpdd,1,4,bracket_brown,A1,0.05929089806830266
ABL_S,L,mpdd,1,4,bracket_brown,BAL,0.060633396376277626
ABL_S,L,mpdd,1,4,bracket_brown,DUP,0.06181095226859655
ABL_S,L,mpdd,1,4,bracket_brown,TRI,0.06525626285368279
baseline,J,mpdd,1,4,bracket_brown,A1,0.05219177889571
