reference_seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
1,4,bracket_white,A1_L,8,0.9983171037420923,0.14444098564122132,0.9941350654807345,0.8744444444444445,0.8814896799592602,0.8064516129032259
1,4,bracket_white,DUP_L,8,0.9979871507477225,0.1258491028929038,0.9927712329377132,0.8766666666666667,0.8580511839620777,0.8571428571428572
1,4,bracket_white,DUP_BAL_L,8,0.9983171037420923,0.14444098564122132,0.9941350654807345,0.8744444444444445,0.8814896799592602,0.8064516129032259
1,4,bracket_white,TRI_L,8,0.9982975711182217,0.1442715775496143,0.9939143018088525,0.7922222222222223,0.7778772016209399,0.7887323943661972
1,4,bracket_white,BAL_L,8,0.9984418405616199,0.13878082364922661,0.9942695125027269,0.7966666666666666,0.7644286907171635,0.8
1,4,bracket_white,A1_lambda_0.25,8,0.9983418285824347,0.14462439366845445,0.9942670973082864,0.8811111111111111,0.8859486313033668,0.819672131147541
1,4,bracket_white,A1_lambda_0.50,8,0.9983506059007562,0.14860596658879835,0.9940658797025002,0.8844444444444444,0.887535115746994,0.819672131147541
1,4,bracket_white,A1_lambda_0.75,8,0.9983352764997439,0.15188510671816596,0.994111988000209,0.8866666666666667,0.8884248919201275,0.8307692307692307
1,4,bracket_white,TRI_lambda_0.25,8,0.9982690139276262,0.14481711314236145,0.9935706989548689,0.7911111111111111,0.7772106538475274,0.7941176470588235
1,4,bracket_white,TRI_lambda_0.50,8,0.9982331629091297,0.142913037760749,0.9936330233223203,0.7833333333333333,0.7698456726164135,0.7826086956521738
1,4,bracket_white,TRI_lambda_0.75,8,0.9981875455786979,0.13734526254692725,0.9936955174166683,0.7833333333333334,0.7672175523778355,0.7777777777777778
1,4,bracket_white,BAL_lambda_0.25,8,0.9984365247209462,0.1382042855963723,0.9941188746790054,0.788888888888889,0.7471241355129815,0.8
1,4,bracket_white,BAL_lambda_0.50,8,0.9984244095491784,0.1384343568959512,0.9944286700765359,0.7833333333333333,0.7423407894191639,0.7887323943661972
1,4,bracket_white,BAL_lambda_0.75,8,0.9984003028298445,0.138533967417989,0.9942822666748272,0.7822222222222223,0.7394775316311165,0.7837837837837838
1,4,connector,B,8,0.9793120126200827,0.40810978939074954,0.9263429431671552,0.8166666666666667,0.6438657916853405,0.7058823529411764
1,4,connector,C,8,0.9686580612323544,0.18042154811273237,0.889032125093186,0.8023809523809524,0.6896258986686461,0.6829268292682926
1,4,connector,S,8,0.981386598964784,0.3576620558507636,0.9340880250302165,0.8119047619047619,0.6375939426193739,0.7222222222222223
1,4,connector,A1_J,8,0.9799498893892256,0.4321977049473609,0.9277320554901326,0.8047619047619048,0.6175032594929764,0.6857142857142857
1,4,connector,TRI_J,8,0.9793518605426682,0.40247636249720165,0.9279495167570686,0.8095238095238095,0.5892961147162828,0.6875000000000001
1,4,connector,BAL_J,8,0.9795512193893552,0.40245671802686495,0.9259602210119277,0.8095238095238095,0.6108214204827621,0.7272727272727273
1,4,connector,DUP_J,8,0.9797022933326007,0.4291038216761415,0.9271426676854962,0.8142857142857143,0.6434528059782372,0.7058823529411764
1,4,connector,DUP_BAL_J,8,0.9799498893892256,0.4321977049473609,0.9277320554901326,0.8047619047619048,0.6175032594929764,0.6857142857142857
1,4,connector,DUP_EXPECTED_J,8,0.9797022933326007,0.4291038216761415,0.9271426676854962,0.8142857142857143,0.6434528059782372,0.7058823529411764
1,4,connector,A1_L,8,0.9834489805418135,0.47217264442720763,0.939080227123082,0.8571428571428572,0.7128087997559469,0.7368421052631579
1,4,connector,DUP_L,8,0.9821249182533341,0.4502353201200588,0.9338700118306931,0.838095238095238,0.6781427052479684,0.7222222222222223
1,4,connector,DUP_BAL_L,8,0.9834489805418135,0.47217264442720763,0.939080227123082,0.8571428571428572,0.7128087997559469,0.7368421052631579
1,4,connector,TRI_L,8,0.9842960648662178,0.46674220431358265,0.9438417725659511,0.8571428571428571,0.704748794868211,0.7647058823529412
1,4,connector,BAL_L,8,0.9849146829984488,0.4819743324313048,0.9461743880292476,0.8690476190476191,0.7397631712481336,0.7647058823529412
1,4,connector,A1_lambda_0.25,8,0.9830230203189589,0.4656619484671429,0.9400408138815456,0.8452380952380951,0.6904839980403888,0.7272727272727273
1,4,connector,A1_lambda_0.50,8,0.9822864227659027,0.45697012452229835,0.9357194510603242,0.8333333333333334,0.6601293274062152,0.7272727272727273
1,4,connector,A1_lambda_0.75,8,0.9812543496475641,0.44584093455175067,0.93438863959284,0.8214285714285714,0.6428666182867863,0.7058823529411764
1,4,connector,TRI_lambda_0.25,8,0.9835180216581925,0.4570008602388369,0.9421422225913739,0.85,0.6923724807061825,0.742857142857143
1,4,connector,TRI_lambda_0.50,8,0.9824145084402238,0.4451815643400962,0.935776138836643,0.8476190476190476,0.6893112562163867,0.742857142857143
1,4,connector,TRI_lambda_0.75,8,0.9810171126200063,0.4276171285954989,0.9306967384622972,0.8404761904761904,0.6730156470636346,0.7272727272727273
1,4,connector,BAL_lambda_0.25,8,0.984164030169766,0.46925597670936225,0.9423995864060962,0.8595238095238096,0.7093702448468039,0.7647058823529412
1,4,connector,BAL_lambda_0.50,8,0.9829942086731972,0.4531262847167241,0.939690311649748,0.8523809523809524,0.6940929295694885,0.7647058823529412
1,4,connector,BAL_lambda_0.75,8,0.981444088714496,0.4317675531893047,0.932110769131181,0.830952380952381,0.6423848492899797,0.742857142857143
1,4,metal_plate,B,8,0.9600690895713397,0.8146897702341616,0.9093831004129441,1.0,1.0,1.0
1,4,metal_plate,C,8,0.9901080386677009,0.9368812422835855,0.966969980719699,1.0,1.0,1.0
1,4,metal_plate,S,8,0.9764563023306235,0.8788824610102793,0.9432686228036895,1.0,1.0,1.0
1,4,metal_plate,A1_J,8,0.9811625355130171,0.8824154233962727,0.9499418456407601,1.0,1.0,1.0
1,4,metal_plate,TRI_J,8,0.9800728116338003,0.8859665476651185,0.946235459219846,1.0,1.0,1.0
1,4,metal_plate,BAL_J,8,0.9844570747214564,0.9039388167834257,0.9577960552510534,1.0,1.0,1.0
1,4,metal_plate,DUP_J,8,0.9754147064570978,0.8587370062689814,0.9357542840043688,1.0,1.0,1.0
1,4,metal_plate,DUP_BAL_J,8,0.9811625355130171,0.8824154233962727,0.9499418456407601,1.0,1.0,1.0
1,4,metal_plate,DUP_EXPECTED_J,8,0.9754147064570978,0.8587370062689814,0.9357542840043688,1.0,1.0,1.0
1,4,metal_plate,A1_L,8,0.9825999971532637,0.8832500105308801,0.9500087336043855,1.0,1.0,1.0
1,4,metal_plate,DUP_L,8,0.9760806669541107,0.8586717504017444,0.9386555113574863,1.0,1.0,1.0
1,4,metal_plate,DUP_BAL_L,8,0.9825999971532637,0.8832500105308801,0.9500087336043855,1.0,1.0,1.0
1,4,metal_plate,TRI_L,8,0.9826020873888096,0.8912046752850706,0.9538301866143127,1.0,1.0,1.0
1,4,metal_plate,BAL_L,8,0.9868982239779496,0.9090837904488278,0.9634615815416425,1.0,1.0,1.0
1,4,metal_plate,A1_lambda_0.25,8,0.9823948647571539,0.8836424585377494,0.9500488204178833,1.0,1.0,1.0
1,4,metal_plate,A1_lambda_0.50,8,0.9820741705865486,0.8836254910788495,0.9492980080448973,1.0,1.0,1.0
1,4,metal_plate,A1_lambda_0.75,8,0.9816587040855641,0.8832120478700676,0.9513846147852354,1.0,1.0,1.0
1,4,metal_plate,TRI_lambda_0.25,8,0.982092133145944,0.8903311574838957,0.9533086762726055,1.0,1.0,1.0
1,4,metal_plate,TRI_lambda_0.50,8,0.9814901721478595,0.8891478275939833,0.952575942888535,1.0,1.0,1.0
1,4,metal_plate,TRI_lambda_0.75,8,0.9808121567686539,0.887683597987911,0.9515310672091425,1.0,1.0,1.0
1,4,metal_plate,BAL_lambda_0.25,8,0.9864222977875735,0.9083044476565136,0.9603061833107592,1.0,1.0,1.0
1,4,metal_plate,BAL_lambda_0.50,8,0.9858462598840853,0.9071663377148174,0.9602950479901824,1.0,1.0,1.0
1,4,metal_plate,BAL_lambda_0.75,8,0.9851866486384744,0.9057010234192593,0.9595125150308864,1.0,1.0,1.0
1,4,tubes,B,8,0.9873611685228161,0.7337580010832058,0.9496618395954334,0.9624094202898551,0.9849500267267522,0.9402985074626865
1,4,tubes,C,8,0.9764263211717841,0.48175712633691703,0.9171591415762206,0.8845108695652174,0.9400896809701367,0.888888888888889
1,4,tubes,S,8,0.976891588564326,0.5986246363619041,0.9064395035076959,0.9479166666666667,0.9778217527828934,0.9154929577464788
1,4,tubes,A1_J,8,0.9895197197454608,0.7628377981573657,0.9594330884778006,0.9719202898550725,0.9889709696987737,0.9411764705882353
1,4,tubes,TRI_J,8,0.9864401968310192,0.721693427649094,0.9448403997582697,0.9714673913043479,0.9883430610284093,0.9411764705882353
1,4,tubes,BAL_J,8,0.9869265372618585,0.7318886401059448,0.9447492303501442,0.9723731884057971,0.9891996967107877,0.9545454545454545
1,4,tubes,DUP_J,8,0.989130680033029,0.7530570771328675,0.9564687754322205,0.9673913043478262,0.9869321142891713,0.9402985074626865
1,4,tubes,DUP_BAL_J,8,0.9895197197454608,0.7628377981573657,0.9594330884778006,0.9719202898550725,0.9889709696987737,0.9411764705882353
1,4,tubes,DUP_EXPECTED_J,8,0.989130680033029,0.7530570771328675,0.9564687754322205,0.9673913043478262,0.9869321142891713,0.9402985074626865
1,4,tubes,A1_L,8,0.9912691291804276,0.7706503029943832,0.9644981936572614,0.9678442028985508,0.9876373539991113,0.9481481481481481
1,4,tubes,DUP_L,8,0.9901081288958931,0.7563987028765997,0.961115585868973,0.9646739130434783,0.9860129727956167,0.9402985074626865
1,4,tubes,DUP_BAL_L,8,0.9912691291804276,0.7706503029943832,0.9644981936572614,0.9678442028985508,0.9876373539991113,0.9481481481481481
1,4,tubes,TRI_L,8,0.9889495372400565,0.7334841120363863,0.952547486487067,0.9796195652173914,0.9918098600615755,0.9635036496350365
1,4,tubes,BAL_L,8,0.9900479008643892,0.7467362760512856,0.9587338971063868,0.9791666666666667,0.9917383465359896,0.9565217391304348
1,4,tubes,A1_lambda_0.25,8,0.9909449352692428,0.7696656453039273,0.9626208125507308,0.9682971014492754,0.9876105694896552,0.9428571428571428
1,4,tubes,A1_lambda_0.50,8,0.9905427533841218,0.7680592957789366,0.962489837424062,0.9673913043478262,0.9873138073505864,0.9411764705882353
1,4,tubes,A1_lambda_0.75,8,0.9900668786666285,0.7658079951505758,0.9595989506728428,0.96875,0.9877530924616137,0.9411764705882353
1,4,tubes,TRI_lambda_0.25,8,0.9884388002081099,0.7316615337520049,0.9533757444473182,0.9791666666666667,0.9915600119392108,0.9635036496350365
1,4,tubes,TRI_lambda_0.50,8,0.9878443682545274,0.729024459892948,0.9504899781575675,0.9759963768115942,0.9903211618258593,0.9565217391304348
1,4,tubes,TRI_lambda_0.75,8,0.987175743518035,0.7256747699684118,0.9480883909124743,0.9741847826086957,0.989546029644015,0.9496402877697843
1,4,tubes,BAL_lambda_0.25,8,0.9894191810469095,0.7443734181451049,0.956332486025581,0.9791666666666667,0.9917383465359896,0.9565217391304348
1,4,tubes,BAL_lambda_0.50,8,0.9886822256322707,0.7411069469505869,0.9541983086895982,0.9759963768115942,0.9905078933450712,0.9545454545454545
1,4,tubes,BAL_lambda_0.75,8,0.9878481357389353,0.7369129021570306,0.9478086843503495,0.973731884057971,0.9896426035531204,0.9545454545454545
0,2,bracket_black,A1_J,8,0.9498238120973826,0.014647863408783119,0.8509179143616364,0.4607712765957447,0.561718394831281,0.7519999999999999
0,2,bracket_black,A1_L,8,0.9487041295391396,0.014433728233691491,0.8426748976457512,0.45279255319148937,0.5603113531911076,0.7460317460317459
0,2,bracket_black,DUP_J,8,0.9502956112022274,0.020066580275830033,0.8535811962202398,0.4753989361702127,0.5824820692923546,0.7460317460317459
0,2,bracket_black,TRI_J,8,0.9458112703761294,0.018055578185973007,0.8427435555385054,0.47938829787234044,0.5764820482888724,0.7460317460317459
0,2,bracket_black,TRI_L,8,0.9466914968940232,0.018444164487841246,0.8459575402636551,0.4753989361702127,0.5793580740287998,0.7460317460317459
0,2,bracket_black,BAL_J,8,0.9457638986359859,0.013042686377683695,0.8378523343266877,0.47207446808510634,0.561077603905514,0.7519999999999999
0,2,bracket_black,BAL_L,8,0.9458136215626587,0.012632746575607878,0.83636996461575,0.4541223404255319,0.5580177388137727,0.7460317460317459
0,2,bracket_black,DUP_L,8,0.9493912107520761,0.02002968650924617,0.8521090322454928,0.4621010638297873,0.5785204463679563,0.7460317460317459
0,2,bracket_brown,A1_J,8,0.9039260470367483,0.03336958319325254,0.7832890986845835,0.5708898944193062,0.7598400574200707,0.8160000000000001
0,2,bracket_brown,A1_L,8,0.9123518896184327,0.0390990868766131,0.797008514288901,0.552790346907994,0.7371496498349854,0.8095238095238095
0,2,bracket_brown,DUP_J,8,0.8951119726215568,0.03532162403908852,0.7730745533307944,0.5150829562594268,0.7149788611545356,0.8160000000000001
0,2,bracket_brown,TRI_J,8,0.9152140793935396,0.03730236593058412,0.795007802196152,0.5407239819004525,0.7379669213664904,0.8160000000000001
0,2,bracket_brown,TRI_L,8,0.9233213473580139,0.04145489763783313,0.8097495284493953,0.5444947209653092,0.747203874411268,0.8095238095238095
0,2,bracket_brown,BAL_J,8,0.9188949912164149,0.03529768097625927,0.8008618371883619,0.5761689291101055,0.7542956958361293,0.8160000000000001
0,2,bracket_brown,BAL_L,8,0.9279971070673245,0.04017309650456525,0.8209287136052982,0.5716440422322775,0.7586885658644605,0.8160000000000001
0,2,bracket_brown,DUP_L,8,0.9011379357360016,0.038977918629171326,0.7825374801963657,0.5113122171945701,0.7016401944694092,0.8095238095238095
0,2,bracket_white,A1_J,8,0.9959438899418237,0.10598851655794718,0.9856932146148062,0.8266666666666667,0.8071000882339985,0.8307692307692307
0,2,bracket_white,A1_L,8,0.9956621503861216,0.10841576102443233,0.9852670871125382,0.8077777777777778,0.7861102519232801,0.7941176470588235
0,2,bracket_white,DUP_J,8,0.9952586409917332,0.10061822938074788,0.9838460731334278,0.7966666666666666,0.7518960630688917,0.8
0,2,bracket_white,TRI_J,8,0.9956606668957011,0.14437489795354133,0.9850193769145588,0.8277777777777777,0.8201869191143311,0.8
0,2,bracket_white,TRI_L,8,0.9958290430584331,0.14142741366720624,0.9852147968259102,0.8144444444444444,0.8065875634456957,0.8059701492537312
0,2,bracket_white,BAL_J,8,0.996338003896882,0.12774249417456804,0.9873620003455953,0.8577777777777778,0.8599429025339121,0.819672131147541
0,2,bracket_white,BAL_L,8,0.9962433077583706,0.1336455158380586,0.9865467744380189,0.8366666666666667,0.8359471703211829,0.7941176470588235
0,2,bracket_white,DUP_L,8,0.9950898939563961,0.0991401628376623,0.983060930882898,0.7888888888888889,0.7465139258418093,0.7887323943661972
0,2,connector,A1_J,8,0.9694350265671895,0.29911096929860254,0.8932614344814487,0.7928571428571429,0.6124756244175316,0.6666666666666666
0,2,connector,A1_L,8,0.9747197434318414,0.3278643287247732,0.9095844473533934,0.8166666666666667,0.6355253484455166,0.6829268292682926
0,2,connector,DUP_J,8,0.9672984911301529,0.2970662732369496,0.8852988106173697,0.780952380952381,0.5393737653444031,0.6511627906976745
0,2,connector,TRI_J,8,0.9657751987674472,0.24787411212382754,0.8795788120499185,0.7428571428571429,0.5240828909366061,0.6470588235294117
0,2,connector,TRI_L,8,0.9735264710393597,0.2753400875429795,0.9069162520465881,0.7571428571428571,0.5295378680459325,0.6857142857142857
0,2,connector,BAL_J,8,0.9683445765999645,0.24484213739182079,0.8900955408217692,0.7452380952380953,0.5288753152153558,0.6842105263157894
0,2,connector,BAL_L,8,0.9760329172933594,0.28006579648217517,0.9147697442009496,0.7666666666666667,0.5439560752530678,0.6857142857142857
0,2,connector,DUP_L,8,0.9713146132514683,0.3102166798303052,0.898186317339708,0.7952380952380953,0.5621035783467725,0.6666666666666667
0,2,metal_plate,A1_J,8,0.9764867664339103,0.8783905664419864,0.9351221855635599,1.0,1.0,1.0
0,2,metal_plate,A1_L,8,0.9760269181438977,0.8668162008895544,0.9329917835314356,1.0,1.0,1.0
0,2,metal_plate,DUP_J,8,0.9668541547732022,0.8383355436001088,0.913141194502606,1.0,1.0,1.0
0,2,metal_plate,TRI_J,8,0.9738598704389301,0.8718479033213373,0.9313250377678827,1.0,1.0,1.0
0,2,metal_plate,TRI_L,8,0.975244013941378,0.8677784586704171,0.9358462507036626,1.0,1.0,1.0
0,2,metal_plate,BAL_J,8,0.9810985432819453,0.9018830912671685,0.9494309385978017,1.0,1.0,1.0
0,2,metal_plate,BAL_L,8,0.9824042548278263,0.8974876362492816,0.9504419251246611,1.0,1.0,1.0
0,2,metal_plate,DUP_L,8,0.9655122698074025,0.8264864546541031,0.9088055712579636,1.0,1.0,1.0
0,2,tubes,A1_J,8,0.9881148131730095,0.7307356020930713,0.9533593912549836,0.9660326086956521,0.9857863842897303,0.9384615384615386
0,2,tubes,A1_L,8,0.9898790838224152,0.7387075844359143,0.9597979983720296,0.9592391304347826,0.9841601753526629,0.9393939393939393
0,2,tubes,DUP_J,8,0.98690092649516,0.7201235122801676,0.9485729410969572,0.9651268115942029,0.9852144535158035,0.9251700680272109
0,2,tubes,TRI_J,8,0.9852678953246663,0.6857817438972467,0.9395895552982009,0.9664855072463768,0.9859819078168263,0.9402985074626865
0,2,tubes,TRI_L,8,0.9882130220527998,0.7000155292813021,0.9509579594754173,0.96875,0.9871828163996816,0.9473684210526315
0,2,tubes,BAL_J,8,0.9865307439072515,0.6955088572753538,0.9457841742213929,0.9615036231884059,0.9845233443442348,0.9333333333333332
0,2,tubes,BAL_L,8,0.9899188391256882,0.7160805124226726,0.9587341495393344,0.9710144927536232,0.9883041119802364,0.9481481481481481
0,2,tubes,DUP_L,8,0.9879611621182773,0.723080384886672,0.9541160979920098,0.9569746376811594,0.9830262173660648,0.9312977099236642
0,4,bracket_black,A1_J,8,0.9740838470124178,0.18559149428133026,0.9113330861362566,0.7972074468085106,0.8699851276988307,0.8041237113402062
0,4,bracket_black,A1_L,8,0.978410166034851,0.16876473816622964,0.9204790759241182,0.7945478723404255,0.8697620503258987,0.780952380952381
0,4,bracket_black,DUP_J,8,0.9726147968096115,0.1803114588002528,0.9114503271769661,0.8051861702127661,0.8785451388047634,0.8045977011494252
0,4,bracket_black,TRI_J,8,0.9728498390701945,0.1859137899277851,0.9034262194755379,0.7799202127659576,0.8682690959547195,0.7816091954022989
0,4,bracket_black,TRI_L,8,0.9777414444481339,0.17453804113958016,0.9168467416300262,0.7726063829787234,0.8604997079948516,0.7863247863247863
0,4,bracket_black,BAL_J,8,0.9738353427235478,0.18655439188319298,0.9033237233411632,0.7706117021276595,0.8592664381163521,0.7768595041322314
0,4,bracket_black,BAL_L,8,0.979075899832188,0.17057817381771434,0.9148444567736594,0.7712765957446809,0.8567504694140533,0.7768595041322314
0,4,bracket_black,DUP_L,8,0.9759600259584574,0.16921873383650332,0.9206736602864776,0.802526595744681,0.8739744961333382,0.8
0,4,bracket_brown,A1_J,8,0.9060588741282167,0.033952103093274184,0.7971227323893852,0.5731523378582202,0.7250777918550071,0.8130081300813009
0,4,bracket_brown,A1_L,8,0.9142032528249885,0.03746346803234922,0.8149740867659238,0.5769230769230769,0.7320996198772781,0.8031496062992126
0,4,bracket_brown,DUP_J,8,0.8986660749845139,0.03664035844975139,0.7862447737589849,0.5558069381598794,0.6975675639472827,0.8095238095238095
0,4,bracket_brown,TRI_J,8,0.9176322806762108,0.038366633069525466,0.8144312613153072,0.5829562594268477,0.732595412158507,0.8196721311475409
0,4,bracket_brown,TRI_L,8,0.927289013704493,0.04250927061968248,0.8304883370273066,0.5731523378582202,0.7291641187372002,0.8095238095238095
0,4,bracket_brown,BAL_J,8,0.920053292193632,0.03550997631935356,0.8115257781665122,0.5987933634992458,0.734580241604812,0.8196721311475409
0,4,bracket_brown,BAL_L,8,0.9310631074971111,0.04012588036208126,0.8261332701546328,0.5965309200603318,0.747835941729821,0.8160000000000001
0,4,bracket_brown,DUP_L,8,0.9040937135731185,0.03951160028583413,0.795117491124446,0.5505279034690799,0.7044629239388716,0.8031496062992126
0,4,bracket_white,A1_J,8,0.9965490304092048,0.09536222826166874,0.9883333770437893,0.8244444444444445,0.7945923184318668,0.7894736842105263
0,4,bracket_white,A1_L,8,0.996420090366819,0.10594663284797728,0.9875565223414962,0.8266666666666667,0.8127483581504462,0.7837837837837838
0,4,bracket_white,DUP_J,8,0.9959780102214961,0.09563884001026517,0.9857601523339599,0.8033333333333333,0.7775293136935915,0.7761194029850748
0,4,bracket_white,TRI_J,8,0.9965014350915457,0.10491556625583405,0.9876931731320095,0.8155555555555556,0.8094238008282693,0.7777777777777778
0,4,bracket_white,TRI_L,8,0.9965435909443294,0.1319937233702518,0.9879692188289404,0.8122222222222222,0.8071064523315201,0.8
0,4,bracket_white,BAL_J,8,0.997057496750847,0.09710997157201837,0.9897621334549519,0.8366666666666667,0.8236925177823039,0.7945205479452055
0,4,bracket_white,BAL_L,8,0.996915699791483,0.10544507251345343,0.9893129988445403,0.8355555555555556,0.8307598653766428,0.8
0,4,bracket_white,DUP_L,8,0.9959534090053555,0.09882279125568984,0.9859568223273356,0.8055555555555556,0.7840763100149328,0.7878787878787877
0,4,connector,A1_J,8,0.975297297457135,0.37503957266484717,0.916327030191775,0.8976190476190476,0.8002561922204778,0.7647058823529412
0,4,connector,A1_L,8,0.9798334933927328,0.39571976104729345,0.9284602437160977,0.9142857142857144,0.8225327252112966,0.7777777777777778
0,4,connector,DUP_J,8,0.9744181010964927,0.3660084427606528,0.9127533736975314,0.9166666666666666,0.8233362599118901,0.8125000000000001
0,4,connector,TRI_J,8,0.9718279098188334,0.31028773291383455,0.9046559808645309,0.8333333333333334,0.6917680427463035,0.6923076923076924
0,4,connector,TRI_L,8,0.9779548844252857,0.3398191892305063,0.922984987726646,0.8928571428571428,0.7919326705040991,0.7586206896551724
0,4,connector,BAL_J,8,0.9735647450763133,0.3207535846123232,0.9078570125098782,0.830952380952381,0.6884581127136845,0.6842105263157894
0,4,connector,BAL_L,8,0.979419466084577,0.3443701873913774,0.9259523220489357,0.8928571428571429,0.790135360671075,0.75
0,4,connector,DUP_L,8,0.9778453276772652,0.37972722031583067,0.9222965553999564,0.9142857142857143,0.8073871276919659,0.8148148148148148
0,4,metal_plate,A1_J,8,0.979656760849062,0.8849814488088171,0.945103827094461,1.0,1.0,1.0
0,4,metal_plate,A1_L,8,0.9811469325670795,0.8850119211090588,0.9467357415360912,1.0,1.0,1.0
0,4,metal_plate,DUP_J,8,0.9726824924718734,0.8579556846474317,0.9295810091680172,1.0,1.0,1.0
0,4,metal_plate,TRI_J,8,0.978638050261831,0.8863869883822727,0.9442132145397196,1.0,1.0,1.0
0,4,metal_plate,TRI_L,8,0.9812823054283728,0.8905962616727887,0.9471249003237948,1.0,1.0,1.0
0,4,metal_plate,BAL_J,8,0.9838051262884938,0.9068324172041451,0.9565546982552043,1.0,1.0,1.0
0,4,metal_plate,BAL_L,8,0.9863852587659387,0.910928346835003,0.9594240649190912,1.0,1.0,1.0
0,4,metal_plate,DUP_L,8,0.9732881628801187,0.8570608543734421,0.9319108731431361,1.0,1.0,1.0
0,4,tubes,A1_J,8,0.9903581521894629,0.7550403564694392,0.9619872922438202,0.9633152173913044,0.9851831501360323,0.9361702127659574
0,4,tubes,A1_L,8,0.9919332808372955,0.7607111511966671,0.9689694949127564,0.9664855072463768,0.9865898147601454,0.9428571428571428
0,4,tubes,DUP_J,8,0.9894196576007472,0.7440802643152187,0.9577450858870498,0.9583333333333334,0.9832079924498313,0.935251798561151
0,4,tubes,TRI_J,8,0.9871075292076862,0.7129875408712127,0.9482526793572221,0.967391304347826,0.9858964509652249,0.9295774647887325
0,4,tubes,TRI_L,8,0.9900269478881052,0.7269070520594824,0.9585073302514149,0.96875,0.9876716484692528,0.9489051094890512
0,4,tubes,BAL_J,8,0.9882100229652772,0.7220065575240157,0.9496361699374366,0.9664855072463769,0.986088435118548,0.9361702127659574
0,4,tubes,BAL_L,8,0.9914109396578357,0.7403666045238415,0.9652930002720262,0.970108695652174,0.9885618897853586,0.9565217391304348
0,4,tubes,DUP_L,8,0.9904394581848852,0.7468629889274069,0.9627807683456859,0.9624094202898551,0.9847876383592881,0.9428571428571428
