dataset,evaluation_revision,metric,kind,contrast,seed,shot,point_delta,mean_delta,ci95_low,ci95_high
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,0,2,0.00796201787041051,0.007661179197568448,-0.013623925737066217,0.03030926064019038
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,0,4,0.0043251942860667025,0.00388747628479702,-0.014743795833619882,0.022354331510044945
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,0,8,0.007873347305069611,0.007187884583539627,-0.011603695280514326,0.024812648705955
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,1,0.017433439064424183,0.017123567998443025,0.002258993321568942,0.03194785060992847
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,2,0.010922472040438724,0.010940867266955132,-0.009518256594462869,0.031057936489495175
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,4,0.013632636227976613,0.013371430157465145,-0.00618561034532529,0.031223909028184324
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,8,0.013349794372641832,0.013218319906396889,-0.00404559264110958,0.030456566603770586
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,2,1,0.06921432906407776,0.06932901000752958,0.04722968534259507,0.0933586729681236
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,2,2,0.02653375132039948,0.02662028352466318,0.010211405632050904,0.04581053069831501
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,2,4,0.010929768429449593,0.011250680352211955,-0.00815562487200867,0.03082867958666379
ksdd2,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,2,8,0.007556507175363825,0.007808689870371933,-0.007810205936872088,0.024809907806602614
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,1,-0.008095829951244582,-0.008620729636393674,-0.028926071484803296,0.011601877632670007
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,2,-0.0007498101918277378,-0.0012412301422527485,-0.01955702587459483,0.016424270349741307
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,4,0.000978671402333875,0.00021433300271981925,-0.014825804675094863,0.014753090819715752
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,8,0.00012335299220067597,-0.0008656873577123929,-0.017143817547435554,0.01465219429370137
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,1,0.010492155228155053,0.010135117261840272,-0.001877769653535802,0.0223539909820696
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,2,0.00030058773797070337,0.00014705294373871885,-0.013968888893286195,0.013905244120553991
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,4,0.0026660105200508877,0.002356737652764937,-0.01201351471051384,0.016746992321324473
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,8,0.003675573546973454,0.0033151930062232052,-0.010029179891633799,0.016861123502759957
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,2,1,0.04757674867192252,0.04707452293467945,0.030625454511285753,0.06507750813882664
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,2,2,0.012680984962132436,0.012482580838565025,0.0002187145636644018,0.024639225033786287
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,2,4,0.00445789549084874,0.004666113614016041,-0.008822643644138735,0.0186706247870148
ksdd2,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,2,8,-0.00048361723629408715,-0.00030014477697440747,-0.01204513194855815,0.011987668372568455
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,1,-0.0053666933384116655,-0.0058747303565489465,-0.02755599342046996,0.015446439948857818
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,2,0.004814630536371878,0.004300320227615732,-0.012188059733698247,0.020822449186982252
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,4,0.003318993215415067,0.0026066504600490603,-0.01177398819881863,0.016753014819242604
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,8,0.004253716849060618,0.0037405369106252697,-0.011703295282005454,0.018578242794949098
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,1,0.01328455977503884,0.012927398280908232,0.0021526972958564763,0.024555300853569714
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,2,0.004711577209135731,0.004485021499225031,-0.010645340092678316,0.01913453355664937
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,4,0.007427401102341635,0.00696786498164887,-0.008257334557957213,0.0216776034745169
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,8,0.007578763869060534,0.007206896352250703,-0.006815877008231932,0.021361770925576732
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,2,1,0.04745071073877383,0.04686735700412041,0.030103296299595444,0.06543145020530992
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,2,2,0.01576295777251635,0.015549467095117583,0.003932428799086874,0.028680883486259537
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,2,4,0.007267097399688782,0.007450578621630971,-0.006721626391560626,0.022157065145593867
ksdd2,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,2,8,0.004241960492213925,0.004435706786220724,-0.007041153721838322,0.01741384549755905
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,1,0.001953086304925078,0.0019536825630891157,-0.0032121143748001205,0.007209122552834382
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,2,0.004322677752362836,0.0042994293064985475,-0.0005601234233399753,0.009839333331923408
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,4,0.003607132215298403,0.003488170179787655,-0.0009632607183270913,0.00847566941314434
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,8,0.00526665570106899,0.005266373061273471,0.0012218174261528936,0.009784600964096647
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,1,0.0027284030768507384,0.0025501940479516635,-0.0019698952894924293,0.007222022716686451
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,2,0.005943725550029311,0.006219537991747016,0.0011478917111381575,0.012248973274146521
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,4,0.009526630244248935,0.009720572704115577,0.0058504524726031735,0.014461392122395281
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,8,0.009610519733423972,0.009692279351858705,0.004891716030697024,0.014883421231286718
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,2,1,0.0048547330524240095,0.0045999372772028745,-0.0008937791420778495,0.009608112855422362
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,2,2,0.0011509357934406106,0.0009005002056979678,-0.005283060528580336,0.00660689507490264
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,2,4,0.0032546848470219603,0.0031680886040500278,-0.002197935824542835,0.008346781442774641
ksdd2,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,2,8,0.00789490253289793,0.007968495492365281,0.0025972747222659685,0.013346952658919749
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,1,0.007811850393320108,0.007826567954876133,0.00018380165774268544,0.015471620730109024
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,2,0.00920921503475669,0.009096268345039288,0.0010543749159077772,0.017269655262451753
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,4,0.0035497871202332387,0.003477060794030521,-0.0049090520021601415,0.010898730802634165
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,8,0.008387876568677344,0.009042653010031,0.001827518774985959,0.015949242416392857
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,1,0.002936298408944271,0.0028659256075828274,-0.001096439575445321,0.006528254365117233
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,2,0.010211175580985055,0.010475134627051848,0.004725428839824694,0.017556511435268814
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,4,0.011805306020026385,0.011840295394935783,0.007795700206727702,0.016788994585897544
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,8,0.009739004183185851,0.0099107251708701,0.00554305035623896,0.015159351555432863
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,2,1,0.002470165835887328,0.002190547012043968,-0.002520355256080253,0.00706351527472055
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,2,2,0.0057984043067473845,0.005637857694283794,0.0008560466800543704,0.010463973968001514
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,2,4,0.004147349985531346,0.0039988777798793075,-0.0017484922645698453,0.009753569952313745
ksdd2,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,2,8,0.009551964301193872,0.009526812479167358,0.005302257683354028,0.01438018374886214
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,1,0.004682222917757994,0.004699681842933844,-0.002343162963955855,0.011702979542468291
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,2,0.009887118480562451,0.009840979676367028,0.002177437720412115,0.017949842333997573
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,4,0.005947454028379595,0.005880487637116896,-0.001387835613884733,0.012940469976039922
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,8,0.009397019557928932,0.009872597329611136,0.002852759076983691,0.016921996840155832
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,1,0.005520807623734525,0.005342475067019622,0.0008428928751272991,0.009528320066243
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,2,0.010354715021194338,0.010557506547233328,0.004394131040660621,0.018431331184684537
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,4,0.014288020826539682,0.01433170003299951,0.009770165615184113,0.02000601590372769
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,8,0.013513710055511052,0.013583982697886205,0.008290709210980074,0.019810336512666046
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,2,1,0.004728695119275317,0.004392771346643828,-0.0014933424373739315,0.010356551046877363
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,2,2,0.004232908603824526,0.003967386462250528,-0.00196937107060213,0.009564687145872835
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,2,4,0.006063886755862002,0.0059525536116649585,-0.0005351519421405436,0.012290633702397342
ksdd2,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,2,8,0.012620480261405942,0.012704347055560412,0.007192125780878431,0.01831293619382562
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,1,0.0014525335861430566,0.001475452003640666,-0.002794911618910603,0.005443823019731954
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,2,0.0022320301191582903,0.002192869579212923,-0.0013884985564087682,0.006323506435653826
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,4,-5.008377756055005e-05,-0.00024063960875560702,-0.004276756440122762,0.0036169182238083193
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,8,0.001229482373165225,0.0011811821721817402,-0.002153972254814579,0.0046154138156023795
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,1,-0.0005716944823407344,-0.0007245739540904538,-0.003955076670386701,0.0023786721992118866
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,2,0.0024813549026014847,0.002705501766075866,-0.0008364375363566794,0.006824422171862021
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,4,0.004975330488861229,0.005108004506622904,0.0022913429905253163,0.008770299926451888
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,8,0.0038068808564928336,0.00386617231669908,0.0005879309917745185,0.007624257325799327
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,2,1,0.0017058890688976813,0.001540213248533199,-0.0028208052947744726,0.005504236749757131
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,2,2,-0.00015864731629999795,-0.0003271358458724918,-0.005027162218115097,0.00428364052199214
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,2,4,0.001028929905989573,0.0009282298279222483,-0.003050725511231628,0.0050335954848911785
ksdd2,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,2,8,0.0028509734327263336,0.002925150676080108,-0.0008327974583581726,0.007007536032408511
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,1,0.006359316807177051,0.006351115951235467,-0.0003060893954592692,0.013205603476943727
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,2,0.0069771849155984,0.006903398765826364,0.0010274236361716513,0.013050163384187146
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,4,0.0035998708977937888,0.003717700402786128,-0.0026792031480291135,0.010082122481941264
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,8,0.007158394195512119,0.007861470837849261,0.002353510681126131,0.014015832644890277
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,1,0.0035079928912850056,0.0035904995616732817,-0.0002851334172069009,0.007171612611243806
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,2,0.00772982067838357,0.007769632860975985,0.003201075156728883,0.013069589305675958
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,4,0.0068299755311651555,0.006732290888312878,0.0036578574244348935,0.010016468789263648
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,8,0.005932123326693017,0.00604455285417102,0.0026027455766380048,0.010286463760906552
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,1,0.0007642767669896466,0.0006503337635107688,-0.0038521884897743165,0.005868346489956405
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,2,0.0059570516230473824,0.005964993540156286,0.0019310468156486433,0.010724214841573878
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,4,0.0031184200795417727,0.0030706479519570585,-0.0008845023821403618,0.006966570448971953
ksdd2,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,8,0.006700990868467538,0.00660166180308725,0.003315741207420478,0.010243231940785642
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,1,0.0027291366128329164,0.002745999279844729,-0.003077775565849361,0.00887531653124106
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,2,0.0055644407281996155,0.00554155036986848,0.0008400374190815629,0.011052170803956207
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,4,0.002340321813081192,0.0023923174573292415,-0.0025915408296152327,0.007475585985979173
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,8,0.004130363856859942,0.004606224268337663,-0.00016440505985623464,0.00975592706025761
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,1,0.0027924045468837866,0.002792281019067958,-0.0007634387597496571,0.006010970356857727
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,2,0.004410989471165028,0.0043379685554863125,0.0006225499457861718,0.008079303364761219
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,4,0.004761390582290748,0.004611127328883933,0.001570882866610332,0.007883915245178293
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,8,0.00390319032208708,0.0038917033460274986,0.0003947296710649084,0.007842550586908711
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,1,-0.00012603793314869272,-0.0002071659305590472,-0.003958694401967886,0.004259261734517296
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,2,0.003081972810383915,0.0030668862565525605,-0.00016865390127261123,0.006799382590251088
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,4,0.002809201908840042,0.0027844650076149302,-0.000562237801046972,0.006223993998195742
ksdd2,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,8,0.0047255777285080125,0.0047358515631951295,0.0019156805223208312,0.007692073940486518
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,1,0.00272053691946772,0.0027547711838231447,-0.00031402836225908893,0.005896634664501314
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,2,0.0029721728247315005,0.003021679362800708,0.0009364184948353283,0.005462248668800744
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,4,0.0027933940141231517,0.0028475789539135657,0.0009437351443958325,0.00507877589091722
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,8,0.0023538173839133814,0.002384853343839308,0.0007369909745149588,0.0044610929397400625
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,1,0.003362781133284143,0.0034112534240972226,0.0013519381318183726,0.005996705459682059
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,2,0.002227870922431263,0.0022837576606254935,0.00012422443176247642,0.004688757285715951
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,4,0.003622632477903176,0.0036836590191454367,0.0012817944794734832,0.006344116279720282
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,8,0.003282015328967103,0.0033311313608157898,0.0011736639555262273,0.005813575559831746
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,2,1,0.012474115190821422,0.012432979788992793,0.006105168119534629,0.020709985180150395
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,2,2,0.002536679392860952,0.002555904878978303,-2.4093725990723123e-05,0.005390220038653981
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,2,4,0.002282520953791556,0.0023041000589245062,0.00020504758489553465,0.00469308148465446
ksdd2,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,2,8,0.002339548155490312,0.0023822598152917107,0.0005039970203115668,0.004666783318179237
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,1,0.0027856885942665333,0.0028192309641876957,-0.0001970256789863234,0.005969403707304049
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,2,0.003765149401098844,0.0038235029217741504,0.0014804859086465839,0.0066123636366004455
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,4,0.003329088631861654,0.00337921650488294,0.001290338350241449,0.005942723378828216
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,8,0.002892573700665979,0.0029225854586207257,0.001071086283866124,0.005359581386271111
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,1,0.003920826068639638,0.003962489563075966,0.0016245188579951443,0.006914397911653866
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,2,0.00340326993963469,0.0034594380190140902,0.001153914582947438,0.006113229815960734
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,4,0.004554399281661126,0.004608489305122696,0.002140291781497197,0.0073068876458158485
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,8,0.0036827974982046596,0.0037292472077228296,0.001619173219567402,0.006305601588058077
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,2,1,0.012875667987230499,0.012814905993380662,0.006325689348052022,0.021367269789506198
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,2,2,0.003256526280042249,0.003280904164664205,0.0009176381603015788,0.006232712540778613
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,2,4,0.0030637855791746382,0.0030858047253456674,0.0010109637101584302,0.005708859462043519
ksdd2,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,2,8,0.0030251456695655765,0.0030645598855305054,0.001149959366333908,0.005528404817424171
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,0,1,0.0017536230060631874,0.0017781845824565484,-0.0008730995441127376,0.004477516043600643
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,0,2,0.0017825194866184502,0.0018102040940198175,0.0001926632219545449,0.003758018343428718
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,0,4,0.001618542741554485,0.001646900363874425,0.00035469802293572604,0.0032771882511513574
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,0,8,0.001451992837986471,0.001468396424016349,0.0003047441823998215,0.0031063957619113596
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,1,1,0.0025795281498507405,0.002617394719074908,0.0008216261403771269,0.004956468429835147
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,1,2,0.0016045252371431618,0.0016502266415641654,-0.00025010384530063656,0.0037915513476535346
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,1,4,0.0026021928638825242,0.002637956204572025,0.0008242309222285055,0.004784931521540194
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,1,8,0.0024767117602061406,0.0025067013109946242,0.00072373631187293,0.004862307999877058
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,2,1,0.009812499822497878,0.009760496283493509,0.004481461787581806,0.016834429566003124
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,2,2,0.0015013471729697914,0.0015052420818225296,-0.00048767626803204733,0.0036237973254456763
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,2,4,0.001450983933988792,0.0014641734030863677,-0.0001761293985816009,0.0033113363202781298
ksdd2,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,2,8,0.001787556522426459,0.001819434921464404,0.00018313947525576136,0.003872071379949634
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,0,1,0.002059713319603529,0.00208496695441832,-0.00046358721952121924,0.004831027402515288
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,0,2,0.0027021885086069286,0.002742307224282202,0.0009150521665982541,0.005128024194048205
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,0,4,0.0023572885831930623,0.002391340888738121,0.000776544514365446,0.004596118713196415
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,0,8,0.002013532155326181,0.002030811219162823,0.0005874607334332343,0.004058808694804175
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,1,1,0.003137678167963842,0.003169955860443587,0.0011517368861516581,0.005904425742286909
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,1,2,0.002624500588604195,0.0026675387861273612,0.0007621988972631389,0.0051366400840948505
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,1,4,0.003442320809837085,0.003477563182728409,0.0015495668805076636,0.006026177009404865
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,1,8,0.0027339747954199245,0.0027647388414304306,0.001095755619219177,0.005185155292464885
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,2,1,0.010460178098754214,0.010404987085150395,0.004853903966076989,0.01787310800675228
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,2,2,0.0023386853451238254,0.002353957515930135,0.00048783114036062285,0.004793239058994491
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,2,4,0.002326243291065677,0.002341211031910669,0.0005560917335839466,0.004680698053451468
ksdd2,study,pixel_auroc,representation_effect,E_BAL_L: BAL_L - A1_L,2,8,0.002254553545978588,0.0022836145569659063,0.0006755237155551402,0.004514934381242741
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,1,-0.0005187066239563665,-0.000537772444580685,-0.0013670518727029262,6.470700514425156e-05
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,2,-0.0005319218607596765,-0.0005609295166046455,-0.0014469631346085894,0.0001286026052213701
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,4,-0.00038568450899945095,-0.00040795568479494714,-0.001121603089825171,0.00011789893516406523
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,8,-0.0002867305648021068,-0.0002970532397983804,-0.0008600175938886734,0.00011941489824580925
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,1,-0.00010897008947541309,-0.00011553526723432828,-0.0004631970141820291,0.00020860836982176386
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,2,-0.00018230428540610966,-0.00020173439175649288,-0.0006521703829449388,0.0001985889828784087
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,4,0.00023707394195549014,0.00022136641752241347,-0.00023320360059075616,0.00064445823074461
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,8,0.00034435096383944597,0.00033149435346176945,-8.845797072778162e-05,0.0007300298505862223
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,1,-9.646712757682696e-05,-0.00013174515339007064,-0.0011555691815199748,0.0007770566212811942
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,2,-0.0002972648830761315,-0.0003106393138910798,-0.0013227479981214678,0.0004176448061775582
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,4,-0.0003153557286138531,-0.0003207357822608016,-0.0011380495168857336,0.00028987500612897286
