method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
A1_J__perm_C_within_p01,0.9806018123849537,0.8837783122762343,0.9456003968206907,1.0,1.0,1.0
TRI_J__perm_C_within_p01,0.9789774802398564,0.8784651587038192,0.9409221120140058,1.0,1.0,1.0
TRI_J__perm_S_within_p01,0.9755317091879826,0.8678804020085635,0.9317394023052141,1.0,1.0,1.0
BAL_J__perm_C_within_p01,0.9846131786244477,0.9058139347178416,0.9549086329789859,1.0,1.0,1.0
BAL_J__perm_S_within_p01,0.9829876594826348,0.9027755806252857,0.9496210963014357,1.0,1.0,1.0
A1_J__perm_C_within_p02,0.9804079148491638,0.8833378728448689,0.9444304491255839,1.0,1.0,1.0
TRI_J__perm_C_within_p02,0.9796729532181663,0.8800583390769121,0.9426441597526262,1.0,1.0,1.0
TRI_J__perm_S_within_p02,0.9733405272155704,0.8707969537510635,0.9343642066197494,1.0,1.0,1.0
BAL_J__perm_C_within_p02,0.9846563921574475,0.90619951013642,0.9568912061892261,1.0,1.0,1.0
BAL_J__perm_S_within_p02,0.980596167752245,0.9007231729085162,0.9514805478071918,1.0,1.0,1.0
A1_J__perm_C_within_p03,0.9802119463376477,0.8780261505550937,0.9454814613723562,1.0,1.0,1.0
TRI_J__perm_C_within_p03,0.9788368844891878,0.8756478816981763,0.9428996534589629,1.0,1.0,1.0
TRI_J__perm_S_within_p03,0.9763600778305913,0.8709787692023823,0.9342440369379059,1.0,1.0,1.0
BAL_J__perm_C_within_p03,0.9842148444859868,0.9009471507035198,0.9546721047924496,1.0,1.0,1.0
BAL_J__perm_S_within_p03,0.9836393122695752,0.9039768473580039,0.9529188569576865,1.0,1.0,1.0
A1_J__perm_C_within_p04,0.9773432950616241,0.8754859253100998,0.9395205786767815,1.0,1.0,1.0
TRI_J__perm_C_within_p04,0.977480758677596,0.8757499101401417,0.9425457490258895,1.0,1.0,1.0
TRI_J__perm_S_within_p04,0.9666194531546011,0.8655536785673561,0.9247909153141844,1.0,1.0,1.0
BAL_J__perm_C_within_p04,0.9817645647251266,0.8979483475491732,0.9524368900853006,1.0,1.0,1.0
BAL_J__perm_S_within_p04,0.9779164966321775,0.9004755854332791,0.943943400429893,1.0,1.0,1.0
A1_J__perm_C_within_p05,0.980167277987418,0.8806010365665939,0.9461142262821514,1.0,1.0,1.0
TRI_J__perm_C_within_p05,0.9783500225627025,0.8759622765576633,0.9427568119936145,1.0,1.0,1.0
TRI_J__perm_S_within_p05,0.9741472366592855,0.867646582388582,0.9326145238751791,1.0,1.0,1.0
BAL_J__perm_C_within_p05,0.9839765436171652,0.9027190367365036,0.9547612175047279,1.0,1.0,1.0
BAL_J__perm_S_within_p05,0.9820761509736339,0.9004894724341155,0.9491978615281492,1.0,1.0,1.0
A1_J__perm_C_within_p06,0.97869205355085,0.8745681021113096,0.9391617559425497,1.0,1.0,1.0
TRI_J__perm_C_within_p06,0.9783353890450032,0.8766082456357354,0.9397415878968602,1.0,1.0,1.0
TRI_J__perm_S_within_p06,0.9669611042415037,0.8588178666280185,0.9224181848974754,1.0,1.0,1.0
BAL_J__perm_C_within_p06,0.9830937156794519,0.9003581956316149,0.9501648621973531,1.0,1.0,1.0
BAL_J__perm_S_within_p06,0.9774016949885541,0.8939762966707767,0.939542929150641,1.0,1.0,1.0
A1_J__perm_C_within_p07,0.9791865771998051,0.8764339554603924,0.9420570933968724,1.0,1.0,1.0
TRI_J__perm_C_within_p07,0.9785755539113787,0.8761379157693656,0.9432242317576891,1.0,1.0,1.0
TRI_J__perm_S_within_p07,0.9739676593446638,0.8651794293498414,0.9321315229044539,1.0,1.0,1.0
BAL_J__perm_C_within_p07,0.9829959928588771,0.8977513938671494,0.9543785939825503,1.0,1.0,1.0
BAL_J__perm_S_within_p07,0.9821932306399715,0.8990037951489437,0.9475340830813707,1.0,1.0,1.0
A1_J__perm_C_within_p08,0.9781785479217906,0.874928025352876,0.9414146220139749,1.0,1.0,1.0
TRI_J__perm_C_within_p08,0.9772982879773654,0.8722550634077401,0.9380413739673866,1.0,1.0,1.0
TRI_J__perm_S_within_p08,0.9692031010423496,0.854354686750436,0.9206423683843815,0.9994582881906826,0.9998043818466353,0.993006993006993
BAL_J__perm_C_within_p08,0.9823509962864516,0.8967844888780017,0.9518275580630868,1.0,1.0,1.0
BAL_J__perm_S_within_p08,0.978638645655023,0.8894332310967928,0.9402104654870344,1.0,1.0,1.0
A1_J__perm_C_within_p09,0.9776207655242305,0.8749390764448235,0.940297254210372,1.0,1.0,1.0
TRI_J__perm_C_within_p09,0.9775181190942305,0.8749264165425772,0.9407942596760064,1.0,1.0,1.0
TRI_J__perm_S_within_p09,0.971112441351742,0.871084824622066,0.9329962393429536,1.0,1.0,1.0
BAL_J__perm_C_within_p09,0.9819290570843303,0.897186074721132,0.9493399775469732,1.0,1.0,1.0
BAL_J__perm_S_within_p09,0.9796114790398257,0.9022983439077241,0.9502511434936594,1.0,1.0,1.0
A1_L,0.9760269181438977,0.8668162008895544,0.9329917835314356,1.0,1.0,1.0
TRI_L,0.975244013941378,0.8677784586704171,0.9358462507036626,1.0,1.0,1.0
BAL_L,0.9824042548278263,0.8974876362492816,0.9504419251246611,1.0,1.0,1.0
A1_lambda_0.25,0.9763820745175956,0.8706980819780178,0.9348486703977678,1.0,1.0,1.0
A1_lambda_0.50,0.9765554099893523,0.8738808547167711,0.9357139604077519,1.0,1.0,1.0
A1_lambda_0.75,0.9765814442302407,0.8764251019605712,0.935876314137886,1.0,1.0,1.0
TRI_lambda_0.25,0.9750589964284702,0.8694192390780908,0.9362653147905783,1.0,1.0,1.0
TRI_lambda_0.50,0.9747520170146685,0.8706268358449972,0.931660812474543,1.0,1.0,1.0
TRI_lambda_0.75,0.9743456465476457,0.8714238786933595,0.9316531558950858,1.0,1.0,1.0
BAL_lambda_0.25,0.9822628465827079,0.8993489043463889,0.9518598055039599,1.0,1.0,1.0
BAL_lambda_0.50,0.9819803543946131,0.9006668963600049,0.9491876210284859,1.0,1.0,1.0
BAL_lambda_0.75,0.9815852836275731,0.9014973184997704,0.9496109642447313,1.0,1.0,1.0
