method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,any_tie,both_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
BAL,image,1,metal_plate/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,2,metal_plate/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,3,metal_plate/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,4,metal_plate/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,5,metal_plate/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,6,metal_plate/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,7,metal_plate/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,8,metal_plate/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,9,metal_plate/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,10,metal_plate/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,11,metal_plate/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,12,metal_plate/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,13,metal_plate/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,14,metal_plate/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,15,metal_plate/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,16,metal_plate/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,17,metal_plate/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,18,metal_plate/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,19,metal_plate/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,20,metal_plate/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,21,metal_plate/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,22,metal_plate/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,23,metal_plate/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,24,metal_plate/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,25,metal_plate/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
BAL,image,26,metal_plate/test/major_rust/000.png,4096,3873,3871,45,43,3828,180,0,0,0,0,0.945556640625,0.945068359375,0.010986328125,0.010498046875
BAL,image,27,metal_plate/test/major_rust/001.png,4096,3771,3704,98,31,3673,294,0,0,0,0,0.920654296875,0.904296875,0.02392578125,0.007568359375
BAL,image,28,metal_plate/test/major_rust/002.png,4096,3661,3605,87,31,3574,404,0,0,0,0,0.893798828125,0.880126953125,0.021240234375,0.007568359375
BAL,image,29,metal_plate/test/major_rust/003.png,4096,3927,3923,23,19,3904,150,0,0,0,0,0.958740234375,0.957763671875,0.005615234375,0.004638671875
BAL,image,30,metal_plate/test/major_rust/004.png,4096,3705,3648,83,26,3622,365,0,0,0,0,0.904541015625,0.890625,0.020263671875,0.00634765625
BAL,image,31,metal_plate/test/major_rust/005.png,4096,3609,3580,69,40,3540,447,0,0,0,0,0.881103515625,0.8740234375,0.016845703125,0.009765625
BAL,image,32,metal_plate/test/major_rust/006.png,4096,3913,3905,28,20,3885,163,0,0,0,0,0.955322265625,0.953369140625,0.0068359375,0.0048828125
BAL,image,33,metal_plate/test/major_rust/007.png,4096,4027,3977,51,1,3976,68,0,0,0,0,0.983154296875,0.970947265625,0.012451171875,0.000244140625
BAL,image,34,metal_plate/test/major_rust/008.png,4096,4025,3990,40,5,3985,66,0,0,0,0,0.982666015625,0.97412109375,0.009765625,0.001220703125
BAL,image,35,metal_plate/test/major_rust/009.png,4096,3838,3805,64,31,3774,227,0,0,0,0,0.93701171875,0.928955078125,0.015625,0.007568359375
BAL,image,36,metal_plate/test/major_rust/010.png,4096,3775,3775,59,59,3716,262,0,0,0,0,0.921630859375,0.921630859375,0.014404296875,0.014404296875
BAL,image,37,metal_plate/test/major_rust/011.png,4096,3899,3888,34,23,3865,174,0,0,0,0,0.951904296875,0.94921875,0.00830078125,0.005615234375
BAL,image,38,metal_plate/test/major_rust/012.png,4096,3696,3644,99,47,3597,353,0,0,0,0,0.90234375,0.8896484375,0.024169921875,0.011474609375
BAL,image,39,metal_plate/test/major_rust/013.png,4096,3685,3667,55,37,3630,374,0,0,0,0,0.899658203125,0.895263671875,0.013427734375,0.009033203125
BAL,image,40,metal_plate/test/scratches/000.png,4096,3781,3748,70,37,3711,278,0,0,0,0,0.923095703125,0.9150390625,0.01708984375,0.009033203125
BAL,image,41,metal_plate/test/scratches/001.png,4096,3978,3945,52,19,3926,99,0,0,0,0,0.97119140625,0.963134765625,0.0126953125,0.004638671875
BAL,image,42,metal_plate/test/scratches/002.png,4096,3978,3983,20,25,3958,93,0,0,0,0,0.97119140625,0.972412109375,0.0048828125,0.006103515625
BAL,image,43,metal_plate/test/scratches/003.png,4096,3940,3916,41,17,3899,139,0,0,0,0,0.9619140625,0.9560546875,0.010009765625,0.004150390625
BAL,image,44,metal_plate/test/scratches/004.png,4096,4038,4045,8,15,4030,43,0,0,0,0,0.98583984375,0.987548828125,0.001953125,0.003662109375
BAL,image,45,metal_plate/test/scratches/005.png,4096,3969,3969,20,20,3949,107,0,0,0,0,0.968994140625,0.968994140625,0.0048828125,0.0048828125
BAL,image,46,metal_plate/test/scratches/006.png,4096,4005,4018,16,29,3989,62,0,0,0,0,0.977783203125,0.98095703125,0.00390625,0.007080078125
BAL,image,47,metal_plate/test/scratches/007.png,4096,3924,3905,44,25,3880,147,0,0,0,0,0.9580078125,0.953369140625,0.0107421875,0.006103515625
BAL,image,48,metal_plate/test/scratches/008.png,4096,3865,3772,117,24,3748,207,0,0,0,0,0.943603515625,0.9208984375,0.028564453125,0.005859375
BAL,image,49,metal_plate/test/scratches/009.png,4096,3875,3835,68,28,3807,193,0,0,0,0,0.946044921875,0.936279296875,0.0166015625,0.0068359375
BAL,image,50,metal_plate/test/scratches/010.png,4096,3891,3876,68,53,3823,152,0,0,0,0,0.949951171875,0.9462890625,0.0166015625,0.012939453125
BAL,image,51,metal_plate/test/scratches/011.png,4096,3897,3813,109,25,3788,174,0,0,0,0,0.951416015625,0.930908203125,0.026611328125,0.006103515625
BAL,image,52,metal_plate/test/scratches/012.png,4096,3868,3843,46,21,3822,207,0,0,0,0,0.9443359375,0.938232421875,0.01123046875,0.005126953125
BAL,image,53,metal_plate/test/scratches/013.png,4096,3933,3924,38,29,3895,134,0,0,0,0,0.960205078125,0.9580078125,0.00927734375,0.007080078125
BAL,image,54,metal_plate/test/scratches/014.png,4096,3884,3830,75,21,3809,191,0,0,0,0,0.9482421875,0.93505859375,0.018310546875,0.005126953125
BAL,image,55,metal_plate/test/scratches/015.png,4096,3750,3706,83,39,3667,307,0,0,0,0,0.91552734375,0.90478515625,0.020263671875,0.009521484375
BAL,image,56,metal_plate/test/scratches/016.png,4096,3896,3823,105,32,3791,168,0,0,0,0,0.951171875,0.933349609375,0.025634765625,0.0078125
BAL,image,57,metal_plate/test/scratches/017.png,4096,3827,3829,52,54,3775,215,0,0,0,0,0.934326171875,0.934814453125,0.0126953125,0.01318359375
BAL,image,58,metal_plate/test/scratches/018.png,4096,3807,3784,55,32,3752,257,0,0,0,0,0.929443359375,0.923828125,0.013427734375,0.0078125
BAL,image,59,metal_plate/test/scratches/019.png,4096,3990,4002,14,26,3976,80,0,0,0,0,0.97412109375,0.97705078125,0.00341796875,0.00634765625
BAL,image,60,metal_plate/test/scratches/020.png,4096,3961,3937,43,19,3918,116,0,0,0,0,0.967041015625,0.961181640625,0.010498046875,0.004638671875
BAL,image,61,metal_plate/test/scratches/021.png,4096,3899,3863,91,55,3808,142,0,0,0,0,0.951904296875,0.943115234375,0.022216796875,0.013427734375
BAL,image,62,metal_plate/test/scratches/022.png,4096,4036,3990,49,3,3987,57,0,0,0,0,0.9853515625,0.97412109375,0.011962890625,0.000732421875
BAL,image,63,metal_plate/test/scratches/023.png,4096,3963,3980,17,34,3946,99,0,0,0,0,0.967529296875,0.9716796875,0.004150390625,0.00830078125
BAL,image,64,metal_plate/test/scratches/024.png,4096,3875,3817,94,36,3781,185,0,0,0,0,0.946044921875,0.931884765625,0.02294921875,0.0087890625
BAL,image,65,metal_plate/test/scratches/025.png,3776,3694,3635,69,10,3625,72,0,0,0,0,0.9782838983050848,0.9626588983050848,0.018273305084745763,0.0026483050847457626
BAL,image,66,metal_plate/test/scratches/026.png,3712,3610,3578,36,4,3574,98,0,0,0,0,0.9725215517241379,0.9639008620689655,0.009698275862068966,0.0010775862068965517
BAL,image,67,metal_plate/test/scratches/027.png,4096,3946,3925,39,18,3907,132,0,0,0,0,0.96337890625,0.958251953125,0.009521484375,0.00439453125
BAL,image,68,metal_plate/test/scratches/028.png,4096,4006,4000,15,9,3991,81,0,0,0,0,0.97802734375,0.9765625,0.003662109375,0.002197265625
BAL,image,69,metal_plate/test/scratches/029.png,4096,3666,3605,101,40,3565,390,0,0,0,0,0.89501953125,0.880126953125,0.024658203125,0.009765625
BAL,image,70,metal_plate/test/scratches/030.png,4096,3746,3760,57,71,3689,279,0,0,0,0,0.91455078125,0.91796875,0.013916015625,0.017333984375
BAL,image,71,metal_plate/test/scratches/031.png,4096,3851,3851,40,40,3811,205,0,0,0,0,0.940185546875,0.940185546875,0.009765625,0.009765625
BAL,image,72,metal_plate/test/scratches/032.png,4096,3745,3733,72,60,3673,291,0,0,0,0,0.914306640625,0.911376953125,0.017578125,0.0146484375
BAL,image,73,metal_plate/test/scratches/033.png,4096,3756,3714,79,37,3677,303,0,0,0,0,0.9169921875,0.90673828125,0.019287109375,0.009033203125
BAL,image,74,metal_plate/test/total_rust/000.png,4096,3901,3862,53,14,3848,181,0,0,0,0,0.952392578125,0.94287109375,0.012939453125,0.00341796875
BAL,image,75,metal_plate/test/total_rust/001.png,4096,3681,3681,58,58,3623,357,0,0,0,0,0.898681640625,0.898681640625,0.01416015625,0.01416015625
BAL,image,76,metal_plate/test/total_rust/002.png,4096,3928,3921,26,19,3902,149,0,0,0,0,0.958984375,0.957275390625,0.00634765625,0.004638671875
BAL,image,77,metal_plate/test/total_rust/003.png,4096,3896,3896,29,29,3867,171,0,0,0,0,0.951171875,0.951171875,0.007080078125,0.007080078125
BAL,image,78,metal_plate/test/total_rust/004.png,4096,3957,3959,13,15,3944,124,0,0,0,0,0.966064453125,0.966552734375,0.003173828125,0.003662109375
BAL,image,79,metal_plate/test/total_rust/005.png,4096,3966,3952,28,14,3938,116,0,0,0,0,0.96826171875,0.96484375,0.0068359375,0.00341796875
BAL,image,80,metal_plate/test/total_rust/006.png,4096,4010,4006,21,17,3989,69,0,0,0,0,0.97900390625,0.97802734375,0.005126953125,0.004150390625
BAL,image,81,metal_plate/test/total_rust/007.png,4096,3937,3904,52,19,3885,140,0,0,0,0,0.961181640625,0.953125,0.0126953125,0.004638671875
BAL,image,82,metal_plate/test/total_rust/008.png,4096,3930,3905,46,21,3884,145,0,0,0,0,0.95947265625,0.953369140625,0.01123046875,0.005126953125
BAL,image,83,metal_plate/test/total_rust/009.png,4096,3900,3885,43,28,3857,168,0,0,0,0,0.9521484375,0.948486328125,0.010498046875,0.0068359375
BAL,image,84,metal_plate/test/total_rust/010.png,4096,3971,3945,58,32,3913,93,0,0,0,0,0.969482421875,0.963134765625,0.01416015625,0.0078125
BAL,image,85,metal_plate/test/total_rust/011.png,4096,3704,3734,86,116,3618,276,0,0,0,0,0.904296875,0.91162109375,0.02099609375,0.0283203125
BAL,image,86,metal_plate/test/total_rust/012.png,4096,3994,3987,17,10,3977,92,0,0,0,0,0.97509765625,0.973388671875,0.004150390625,0.00244140625
BAL,image,87,metal_plate/test/total_rust/013.png,4096,3851,3859,38,46,3813,199,0,0,0,0,0.940185546875,0.942138671875,0.00927734375,0.01123046875
BAL,image,88,metal_plate/test/total_rust/014.png,4096,3860,3804,74,18,3786,218,0,0,0,0,0.9423828125,0.9287109375,0.01806640625,0.00439453125
BAL,image,89,metal_plate/test/total_rust/015.png,4096,3848,3797,78,27,3770,221,0,0,0,0,0.939453125,0.927001953125,0.01904296875,0.006591796875
BAL,image,90,metal_plate/test/total_rust/016.png,4096,3841,3809,82,50,3759,205,0,0,0,0,0.937744140625,0.929931640625,0.02001953125,0.01220703125
BAL,image,91,metal_plate/test/total_rust/017.png,4096,3943,3913,56,26,3887,127,0,0,0,0,0.962646484375,0.955322265625,0.013671875,0.00634765625
BAL,image,92,metal_plate/test/total_rust/018.png,4096,3889,3835,70,16,3819,191,0,0,0,0,0.949462890625,0.936279296875,0.01708984375,0.00390625
BAL,image,93,metal_plate/test/total_rust/019.png,4096,3976,3975,16,15,3960,105,0,0,0,0,0.970703125,0.970458984375,0.00390625,0.003662109375
BAL,image,94,metal_plate/test/total_rust/020.png,4096,3711,3704,56,49,3655,336,0,0,0,0,0.906005859375,0.904296875,0.013671875,0.011962890625
BAL,image,95,metal_plate/test/total_rust/021.png,4096,3945,3948,27,30,3918,121,0,0,0,0,0.963134765625,0.9638671875,0.006591796875,0.00732421875
BAL,image,96,metal_plate/test/total_rust/022.png,4096,3956,3916,50,10,3906,130,0,0,0,0,0.9658203125,0.9560546875,0.01220703125,0.00244140625
BAL,aggregate,-1,__ALL__,290112,274849,273133,3815,2099,271034,13164,0,0,0,0,0.9473892841385396,0.9414743271564086,0.01315009375689389,0.00723513677476285
