seed,shot,category,method,pixel_stride,n_images,pixel_auroc,pixel_ap,image_auroc,image_ap
1,2,metal_plate,DUP_J,1,97,0.9704459923730335,0.8415924573834996,0.9983748645720477,0.9994048012645513
1,2,metal_plate,DUP_J,8,97,0.9707651086698889,0.8413996468084897,0.9983748645720477,0.9994048012645513
1,2,metal_plate,DUP_L,1,97,0.9710602494388086,0.8409176056522537,1.0,1.0
1,2,metal_plate,DUP_L,8,97,0.971364094259412,0.8406961152262992,1.0,1.0
1,2,metal_plate,TRI_J,1,97,0.9758987287631203,0.8705266370912313,1.0,1.0
1,2,metal_plate,TRI_J,8,97,0.976183211686032,0.870457769587028,1.0,1.0
1,2,metal_plate,TRI_L,1,97,0.9787166057124008,0.8759237757287563,1.0,1.0
1,2,metal_plate,TRI_L,8,97,0.9789493508835756,0.875817439477411,1.0,1.0
1,2,metal_plate,BAL_J,1,97,0.9814535923936787,0.8924102146326158,1.0,1.0
1,2,metal_plate,BAL_J,8,97,0.9816357739981248,0.892263941714669,1.0,1.0
1,2,metal_plate,BAL_L,1,97,0.9842117800164201,0.8974139103874955,1.0,1.0
1,2,metal_plate,BAL_L,8,97,0.9843410613015888,0.8971919319187944,1.0,1.0
1,2,tubes,A1_J,1,101,0.98726852075432,0.7301176774415781,0.9664855072463768,0.9868603575147542
1,2,tubes,A1_J,8,101,0.9878714326951409,0.732773252580102,0.9664855072463768,0.9868603575147542
1,2,tubes,A1_L,1,101,0.9888697008593114,0.7359171752839876,0.9655797101449275,0.9870669596745186
1,2,tubes,A1_L,8,101,0.9893982342276518,0.7396068739599045,0.9655797101449275,0.9870669596745186
1,2,tubes,DUP_J,1,101,0.9866902334573524,0.7200170078732058,0.9556159420289855,0.9832451258222636
1,2,tubes,DUP_J,8,101,0.987270527244081,0.7229075743257604,0.9556159420289855,0.9832451258222636
1,2,tubes,DUP_L,1,101,0.9875328696574803,0.7223338586032721,0.9601449275362319,0.9848228627831334
1,2,tubes,DUP_L,8,101,0.9880532644593591,0.7260506067374779,0.9601449275362319,0.9848228627831334
1,2,tubes,TRI_J,1,101,0.9830278183505161,0.6797692964535448,0.9719202898550725,0.9882114694528717
1,2,tubes,TRI_J,8,101,0.9837009444391976,0.6842097721998875,0.9719202898550725,0.9882114694528717
1,2,tubes,TRI_L,1,101,0.9862055353124503,0.6927746160577244,0.9759963768115942,0.9906080474535874
1,2,tubes,TRI_L,8,101,0.9867349065902452,0.6985479049850374,0.9759963768115942,0.9906080474535874
1,2,tubes,BAL_J,1,101,0.9839486980456443,0.692150797531879,0.9755434782608696,0.9899978969961362
1,2,tubes,BAL_J,8,101,0.9846268620702409,0.6958912800818279,0.9755434782608696,0.9899978969961362
1,2,tubes,BAL_L,1,101,0.9876680680258222,0.7077521487931296,0.9764492753623188,0.9909891072480207
1,2,tubes,BAL_L,8,101,0.9881920296715472,0.7131444090528536,0.9764492753623188,0.9909891072480207
1,4,bracket_black,A1_J,1,79,0.9618438508953608,0.09637862795393637,0.6223404255319149,0.7379091656495027
1,4,bracket_black,A1_J,8,79,0.9627968275380745,0.10532529816121065,0.6223404255319149,0.7379091656495027
1,4,bracket_black,A1_L,1,79,0.9645670213902282,0.09347174522019816,0.6176861702127661,0.7348982228327157
1,4,bracket_black,A1_L,8,79,0.9653537895728459,0.10538232559709673,0.6176861702127661,0.7348982228327157
1,4,bracket_black,DUP_J,1,79,0.9578369115902414,0.09280722868551271,0.5837765957446809,0.7144772480089435
1,4,bracket_black,DUP_J,8,79,0.9589261973243396,0.10661666049755934,0.5837765957446809,0.7144772480089435
1,4,bracket_black,DUP_L,1,79,0.9593994322980479,0.08832075462866618,0.5851063829787234,0.7158749363182331
1,4,bracket_black,DUP_L,8,79,0.9604628377738335,0.10371319537473649,0.5851063829787234,0.7158749363182331
1,4,bracket_black,TRI_J,1,79,0.9545610580911814,0.08627477747074419,0.5492021276595744,0.7093356115086394
1,4,bracket_black,TRI_J,8,79,0.9557221072715528,0.10812815662362948,0.5492021276595744,0.7093356115086394
1,4,bracket_black,TRI_L,1,79,0.9592419188967017,0.08925694266314733,0.5884308510638298,0.7360629382937874
1,4,bracket_black,TRI_L,8,79,0.9601277045690157,0.11075402437639592,0.5884308510638298,0.7360629382937874
1,4,bracket_black,BAL_J,1,79,0.959165298621938,0.0920634410157578,0.5784574468085106,0.7228027465936446
1,4,bracket_black,BAL_J,8,79,0.9600257377683807,0.11576739335387536,0.5784574468085106,0.7228027465936446
1,4,bracket_black,BAL_L,1,79,0.9638938836928335,0.09311488821979878,0.608377659574468,0.7462926971342849
1,4,bracket_black,BAL_L,8,79,0.9645069974366804,0.11375368766228072,0.608377659574468,0.7462926971342849
1,4,bracket_brown,A1_J,1,77,0.9199107760325276,0.05310831659097213,0.6372549019607843,0.7328197928056125
1,4,bracket_brown,A1_J,8,77,0.9197181917183403,0.05219181451484555,0.6372549019607843,0.7328197928056125
1,4,bracket_brown,A1_L,1,77,0.9311401336480444,0.05820695559410491,0.6176470588235294,0.7239836810171089
1,4,bracket_brown,A1_L,8,77,0.9309598380429303,0.05793776590224583,0.6176470588235294,0.7239836810171089
1,4,bracket_brown,DUP_J,1,77,0.9145790057799605,0.05808635053931635,0.6018099547511312,0.7151227428794962
1,4,bracket_brown,DUP_J,8,77,0.9146210378802447,0.05753578381347044,0.6018099547511312,0.7151227428794962
1,4,bracket_brown,DUP_L,1,77,0.9229514508986643,0.061600017935763016,0.5897435897435898,0.7118700653350603
1,4,bracket_brown,DUP_L,8,77,0.9229810058139791,0.06151684812221987,0.5897435897435898,0.7118700653350603
1,4,bracket_brown,TRI_J,1,77,0.9262953686720072,0.05692255147932875,0.6304675716440422,0.72369892761967
1,4,bracket_brown,TRI_J,8,77,0.9260923970639323,0.055909205775354444,0.6304675716440422,0.72369892761967
1,4,bracket_brown,TRI_L,1,77,0.9397112581101074,0.06508314444168548,0.6410256410256411,0.7424879344782167
1,4,bracket_brown,TRI_L,8,77,0.9394977258661453,0.06401070854388088,0.6410256410256411,0.7424879344782167
1,4,bracket_brown,BAL_J,1,77,0.9276441700189889,0.05164931779270935,0.6681749622926094,0.7393484060573293
1,4,bracket_brown,BAL_J,8,77,0.927220340261012,0.05049112109258235,0.6681749622926094,0.7393484060573293
1,4,bracket_brown,BAL_L,1,77,0.9425816209028494,0.05936799126465271,0.6621417797888386,0.7502683355058908
1,4,bracket_brown,BAL_L,8,77,0.9423032438448204,0.058347204790589,0.6621417797888386,0.7502683355058908
1,4,bracket_white,A1_J,1,60,0.9980676977414724,0.2122849870622814,0.8877777777777778,0.8932489762774318
1,4,bracket_white,A1_J,8,60,0.9983195762261264,0.15616330176891327,0.8877777777777778,0.8932489762774318
1,4,bracket_white,A1_L,1,60,0.9979242471221877,0.2043760665362203,0.8744444444444445,0.8814896799592602
1,4,bracket_white,A1_L,8,60,0.9983171037420923,0.14444098564122132,0.8744444444444445,0.8814896799592602
1,4,bracket_white,DUP_J,1,60,0.9976562977079693,0.15990858701240368,0.8677777777777778,0.8496834065419784
1,4,bracket_white,DUP_J,8,60,0.9979133470993002,0.12786478962318706,0.8677777777777778,0.8496834065419784
1,4,bracket_white,DUP_L,1,60,0.9976347584305493,0.16526937046677598,0.8766666666666667,0.8580511839620777
1,4,bracket_white,DUP_L,8,60,0.9979871507477225,0.12584910289290377,0.8766666666666667,0.8580511839620777
1,4,bracket_white,TRI_J,1,60,0.9977590229243565,0.17139593688470364,0.7744444444444445,0.7608219765876553
1,4,bracket_white,TRI_J,8,60,0.9981377250254079,0.13618031849428955,0.7744444444444445,0.7608219765876553
1,4,bracket_white,TRI_L,1,60,0.9978133885558416,0.1840566209861966,0.7922222222222223,0.7778772016209399
1,4,bracket_white,TRI_L,8,60,0.9982975711182217,0.1442715775496143,0.7922222222222223,0.7778772016209399
1,4,bracket_white,BAL_J,1,60,0.9980463760276738,0.17656931870313294,0.7811111111111111,0.725453083513197
1,4,bracket_white,BAL_J,8,60,0.9983634628177342,0.13782291386092974,0.7811111111111111,0.725453083513197
1,4,bracket_white,BAL_L,1,60,0.9979581487352449,0.18593500723202389,0.7966666666666666,0.7644286907171635
1,4,bracket_white,BAL_L,8,60,0.9984418405616198,0.13878082364922656,0.7966666666666666,0.7644286907171635
1,4,connector,A1_J,1,44,0.9800803014206616,0.42976586737505684,0.8047619047619048,0.6175032594929764
1,4,connector,A1_J,8,44,0.9799498893892256,0.4321977049473609,0.8047619047619048,0.6175032594929764
1,4,connector,A1_L,1,44,0.9836665964728913,0.46803866612139733,0.8571428571428572,0.7128087997559469
1,4,connector,A1_L,8,44,0.9834489805418135,0.4721726444272077,0.8571428571428572,0.7128087997559469
1,4,connector,DUP_J,1,44,0.9798659434010012,0.42126575666551425,0.8142857142857143,0.6434528059782372
1,4,connector,DUP_J,8,44,0.9797022933326007,0.42910382167614153,0.8142857142857143,0.6434528059782372
1,4,connector,DUP_L,1,44,0.9823534617087959,0.4404049867658774,0.838095238095238,0.6781427052479684
1,4,connector,DUP_L,8,44,0.9821249182533341,0.4502353201200587,0.838095238095238,0.6781427052479684
1,4,connector,TRI_J,1,44,0.9796891719717046,0.3986927692107882,0.8095238095238095,0.5892961147162828
1,4,connector,TRI_J,8,44,0.9793518605426681,0.4024763624972017,0.8095238095238095,0.5892961147162828
1,4,connector,TRI_L,1,44,0.9845463709134892,0.4572182729885414,0.8571428571428571,0.704748794868211
1,4,connector,TRI_L,8,44,0.9842960648662178,0.4667422043135827,0.8571428571428571,0.704748794868211
1,4,connector,BAL_J,1,44,0.97983174913676,0.4037578890520691,0.8095238095238095,0.6108214204827621
1,4,connector,BAL_J,8,44,0.9795512193893553,0.4024567180268649,0.8095238095238095,0.6108214204827621
1,4,connector,BAL_L,1,44,0.985168158784469,0.4777170853814581,0.8690476190476191,0.7397631712481336
1,4,connector,BAL_L,8,44,0.9849146829984486,0.4819743324313047,0.8690476190476191,0.7397631712481336
1,4,metal_plate,A1_J,1,97,0.9809721815153317,0.8825918541165317,1.0,1.0
1,4,metal_plate,A1_J,8,97,0.981162535513017,0.8824154233962723,1.0,1.0
1,4,metal_plate,A1_L,1,97,0.982440085971589,0.8834925964154944,1.0,1.0
1,4,metal_plate,A1_L,8,97,0.9825999971532636,0.8832500105308803,1.0,1.0
1,4,metal_plate,DUP_J,1,97,0.9751258897923901,0.8588524935681536,1.0,1.0
1,4,metal_plate,DUP_J,8,97,0.9754147064570978,0.8587370062689814,1.0,1.0
1,4,metal_plate,DUP_L,1,97,0.9758062652630507,0.8588189781456605,1.0,1.0
1,4,metal_plate,DUP_L,8,97,0.9760806669541106,0.8586717504017444,1.0,1.0
1,4,metal_plate,TRI_J,1,97,0.9798427042040608,0.8859861454197593,1.0,1.0
1,4,metal_plate,TRI_J,8,97,0.9800728116338002,0.8859665476651184,1.0,1.0
1,4,metal_plate,TRI_L,1,97,0.9824017463664207,0.8911806985056625,1.0,1.0
1,4,metal_plate,TRI_L,8,97,0.9826020873888096,0.8912046752850703,1.0,1.0
1,4,metal_plate,BAL_J,1,97,0.984305906560641,0.9040727098395478,1.0,1.0
1,4,metal_plate,BAL_J,8,97,0.9844570747214564,0.9039388167834257,1.0,1.0
1,4,metal_plate,BAL_L,1,97,0.9867850089990059,0.9092047805230754,1.0,1.0
1,4,metal_plate,BAL_L,8,97,0.9868982239779496,0.9090837904488281,1.0,1.0
1,4,tubes,A1_J,1,101,0.9890372443200711,0.7609783963496461,0.9719202898550725,0.9889709696987737
1,4,tubes,A1_J,8,101,0.9895197197454609,0.7628377981573656,0.9719202898550725,0.9889709696987737
1,4,tubes,A1_L,1,101,0.9908405193544213,0.7680738397827016,0.9678442028985508,0.9876373539991113
1,4,tubes,A1_L,8,101,0.9912691291804276,0.7706503029943833,0.9678442028985508,0.9876373539991113
1,4,tubes,DUP_J,1,101,0.9887061168711325,0.7508970987420612,0.9673913043478262,0.9869321142891713
1,4,tubes,DUP_J,8,101,0.989130680033029,0.7530570771328672,0.9673913043478262,0.9869321142891713
1,4,tubes,DUP_L,1,101,0.9897010037760423,0.7539949641969605,0.9646739130434783,0.9860129727956167
1,4,tubes,DUP_L,8,101,0.9901081288958931,0.7563987028765998,0.9646739130434783,0.9860129727956167
1,4,tubes,TRI_J,1,101,0.9859036594895435,0.7190058585894445,0.9714673913043479,0.9883430610284093
1,4,tubes,TRI_J,8,101,0.9864401968310191,0.721693427649094,0.9714673913043479,0.9883430610284093
1,4,tubes,TRI_L,1,101,0.9885216308445056,0.7291857166222583,0.9796195652173914,0.9918098600615755
1,4,tubes,TRI_L,8,101,0.9889495372400564,0.7334841120363861,0.9796195652173914,0.9918098600615755
1,4,tubes,BAL_J,1,101,0.9863523622683569,0.7295781653699621,0.9723731884057971,0.9891996967107877
1,4,tubes,BAL_J,8,101,0.9869265372618584,0.731888640105945,0.9723731884057971,0.9891996967107877
1,4,tubes,BAL_L,1,101,0.9896209811102733,0.7424311085917417,0.9791666666666667,0.9917383465359896
1,4,tubes,BAL_L,8,101,0.9900479008643892,0.7467362760512857,0.9791666666666667,0.9917383465359896
