dataset,seed,shot,group,metric,contrast,point_delta,mean_delta,ci_low,ci_high,n_replicates,ci_level
visa,0,8,exploratory,pixel_ap,BAL_L - BAL_J,0.006118229391284036,0.006053808082161132,0.0032275608255622175,0.009095854730007577,1000,0.95
visa,0,8,exploratory,pixel_ap,DUP_L - DUP_J,-0.005185305799284612,-0.0050317667312045344,-0.007029296915565172,-0.0029702605714568885,1000,0.95
visa,0,8,exploratory,pixel_ap,DUP_J - A1_J,-0.009220115768040438,-0.009257318465845533,-0.013261571120265594,-0.0053164160785591184,1000,0.95
visa,0,8,exploratory,pixel_ap,B - A1_J,-0.04121047398857741,-0.04072988159562678,-0.04943687742559708,-0.032031328275452964,1000,0.95
visa,0,8,exploratory,pixel_ap,S - A1_J,-0.050418776312087576,-0.0502771363716332,-0.06297268951045425,-0.03763717871922089,1000,0.95
visa,0,8,exploratory,pixel_ap,C - A1_J,-0.13367992277630703,-0.13293648787978896,-0.15150944257145788,-0.11630266846486588,1000,0.95
visa,0,8,exploratory,pixel_ap,TRI_J - DUP_J,0.004323391719508851,0.003951468852248338,-0.001969300020738279,0.009874067869550878,1000,0.95
visa,0,8,exploratory,pixel_ap,TRI_L - DUP_L,0.01436724771905823,0.013806194530680273,0.008039149033651244,0.019577984082689504,1000,0.95
visa,0,8,exploratory,pixel_ap,BAL_J - A1_J,0.0019368304453060703,0.0018718066525783984,-0.0033403854038227625,0.006974653370866906,1000,0.95
visa,0,8,exploratory,pixel_ap,BAL_L - A1_L,0.010048032429813836,0.009839647972841694,0.0044909680449612965,0.015005844421249609,1000,0.95
visa,1,1,exploratory,pixel_ap,A1_L - A1_J,-0.0003164108057899795,-0.0004023956215171272,-0.003416122209757247,0.0023471549810469726,1000,0.95
visa,1,1,exploratory,pixel_ap,TRI_L - TRI_J,0.005387466591499079,0.005751346326960695,0.002325708550512046,0.009296915183136299,1000,0.95
visa,1,1,exploratory,pixel_ap,BAL_L - BAL_J,0.006557871750941857,0.0070614072343777425,0.0029945622838343593,0.011142143710972694,1000,0.95
visa,1,1,exploratory,pixel_ap,DUP_L - DUP_J,-0.0027754588111317813,-0.0027406982443947746,-0.004768160147908063,-0.0008365454491134866,1000,0.95
visa,1,1,exploratory,pixel_ap,DUP_J - A1_J,-0.014942797999973612,-0.015160832353048014,-0.018963533450101953,-0.01099640736172274,1000,0.95
visa,1,1,exploratory,pixel_ap,B - A1_J,-0.0482897298549807,-0.04845071423652627,-0.05718851631934604,-0.03980683142410045,1000,0.95
visa,1,1,exploratory,pixel_ap,S - A1_J,-0.05780069481738698,-0.057846923787088195,-0.07019122398201043,-0.04519316682922625,1000,0.95
visa,1,1,exploratory,pixel_ap,C - A1_J,-0.12013727234632365,-0.11874775408729554,-0.1347557509817316,-0.10217727059673622,1000,0.95
visa,1,1,exploratory,pixel_ap,TRI_J - DUP_J,0.013321371936607984,0.013778684796025372,0.006368103158393654,0.02163130700242714,1000,0.95
visa,1,1,exploratory,pixel_ap,TRI_L - DUP_L,0.021484297339238845,0.022270729367380844,0.01394145449179525,0.031018780133212794,1000,0.95
visa,1,1,exploratory,pixel_ap,BAL_J - A1_J,0.006647454291593746,0.007140929198005454,0.0010030493779752056,0.014231862504186364,1000,0.95
visa,1,1,exploratory,pixel_ap,BAL_L - A1_L,0.013521736848325583,0.01460473205390032,0.007158578520578887,0.022547366430200173,1000,0.95
visa,1,2,exploratory,pixel_ap,A1_L - A1_J,0.0044669536865262205,0.004337409891635691,0.0012188214817588597,0.007347566366006648,1000,0.95
visa,1,2,exploratory,pixel_ap,TRI_L - TRI_J,0.008569434076097115,0.008635965020662602,0.005542702277789003,0.011651241320840595,1000,0.95
visa,1,2,exploratory,pixel_ap,BAL_L - BAL_J,0.01149727574931686,0.0114896007644605,0.007712858675364749,0.015298808995507802,1000,0.95
visa,1,2,exploratory,pixel_ap,DUP_L - DUP_J,-0.00022378582476517694,-0.0002222476725187087,-0.0024782995352138513,0.0018822013705746298,1000,0.95
visa,1,2,exploratory,pixel_ap,DUP_J - A1_J,-0.012752770381234457,-0.012507985260403458,-0.01723132822717165,-0.007993084007416084,1000,0.95
visa,1,2,exploratory,pixel_ap,B - A1_J,-0.046072936029582234,-0.04547704028911932,-0.0553039796238358,-0.03565127635289059,1000,0.95
visa,1,2,exploratory,pixel_ap,S - A1_J,-0.05926665660996999,-0.059181839077498695,-0.07270473501376264,-0.04582359778189882,1000,0.95
visa,1,2,exploratory,pixel_ap,C - A1_J,-0.11375459953028738,-0.11303247459886609,-0.12876290872898463,-0.09685507792801626,1000,0.95
visa,1,2,exploratory,pixel_ap,TRI_J - DUP_J,0.006450290472905296,0.006020516804892291,0.00017771327477907444,0.012478411607094163,1000,0.95
visa,1,2,exploratory,pixel_ap,TRI_L - DUP_L,0.015243510373767588,0.014878729498073603,0.008384899190322976,0.021414038139659027,1000,0.95
visa,1,2,exploratory,pixel_ap,BAL_J - A1_J,0.002326960436286052,0.002200561197115495,-0.0032569130194393774,0.00786784615088604,1000,0.95
visa,1,2,exploratory,pixel_ap,BAL_L - A1_L,0.009357282499076691,0.009352752069940304,0.0034056342768704314,0.015182586889909176,1000,0.95
visa,1,4,exploratory,pixel_ap,A1_L - A1_J,0.001505346879182301,0.0014456956725327195,-0.001601134088598515,0.004531334677148796,1000,0.95
visa,1,4,exploratory,pixel_ap,TRI_L - TRI_J,0.006936629170251674,0.006968976395419967,0.004195644180927047,0.00969306729715762,1000,0.95
visa,1,4,exploratory,pixel_ap,BAL_L - BAL_J,0.00983926956653619,0.009780717326806364,0.006524454213819532,0.012952727609592953,1000,0.95
visa,1,4,exploratory,pixel_ap,DUP_L - DUP_J,-0.002601801456246,-0.002577242871233008,-0.005053178542257247,-0.00042639876724573275,1000,0.95
visa,1,4,exploratory,pixel_ap,DUP_J - A1_J,-0.012255385692860221,-0.012282582037043252,-0.016575231418888094,-0.008244472748287856,1000,0.95
visa,1,4,exploratory,pixel_ap,B - A1_J,-0.045487993635788704,-0.04525171730032769,-0.05470439823304967,-0.03619917932788144,1000,0.95
visa,1,4,exploratory,pixel_ap,S - A1_J,-0.04905151369322902,-0.048575738761683425,-0.061911362247255505,-0.035245189402344335,1000,0.95
visa,1,4,exploratory,pixel_ap,C - A1_J,-0.09763951952410593,-0.09795105331165517,-0.11557049104437259,-0.08159108221915509,1000,0.95
visa,1,4,exploratory,pixel_ap,TRI_J - DUP_J,0.008076979139902019,0.007632114817410394,0.0016317893761770075,0.013758276801176318,1000,0.95
visa,1,4,exploratory,pixel_ap,TRI_L - DUP_L,0.017615409766399692,0.017178334084063364,0.01070523877090954,0.023370349443376553,1000,0.95
visa,1,4,exploratory,pixel_ap,BAL_J - A1_J,0.003976806617954742,0.003911550928875934,-0.0013541293467453442,0.009370059904536685,1000,0.95
visa,1,4,exploratory,pixel_ap,BAL_L - A1_L,0.012310729305308632,0.012246572583149581,0.006354290941571782,0.01786626729031138,1000,0.95
visa,1,8,exploratory,pixel_ap,A1_L - A1_J,0.0006919494093876599,0.0006062737388293527,-0.0023510865246915875,0.0032832253261963094,1000,0.95
visa,1,8,exploratory,pixel_ap,TRI_L - TRI_J,0.006677441306136789,0.006682158795127908,0.003994883352268603,0.009268559811268137,1000,0.95
visa,1,8,exploratory,pixel_ap,BAL_L - BAL_J,0.008572668489113311,0.00856136971948686,0.005545150490946384,0.011336119333111221,1000,0.95
visa,1,8,exploratory,pixel_ap,DUP_L - DUP_J,-0.0035512564258769475,-0.0034942837351534728,-0.005685012099694622,-0.0013726632001235634,1000,0.95
visa,1,8,exploratory,pixel_ap,DUP_J - A1_J,-0.008411012587193123,-0.008675638132471767,-0.012850926603272854,-0.004660179464553111,1000,0.95
visa,1,8,exploratory,pixel_ap,B - A1_J,-0.038474435621736525,-0.03854077820208029,-0.047614623094019905,-0.029971763046453034,1000,0.95
visa,1,8,exploratory,pixel_ap,S - A1_J,-0.05141093803362773,-0.0512349776680842,-0.06337226074352706,-0.038821383962206614,1000,0.95
visa,1,8,exploratory,pixel_ap,C - A1_J,-0.10458886059326927,-0.10469505462577303,-0.12237096696878229,-0.08820300009886632,1000,0.95
visa,1,8,exploratory,pixel_ap,TRI_J - DUP_J,0.002007427486536928,0.0016364097062933553,-0.004186741573072421,0.007604582789381747,1000,0.95
visa,1,8,exploratory,pixel_ap,TRI_L - DUP_L,0.012236125218550664,0.011812852236574736,0.005426942193551989,0.018182147985608,1000,0.95
visa,1,8,exploratory,pixel_ap,BAL_J - A1_J,-0.00048223111898548776,-0.0006834391697875937,-0.005665146038160794,0.004336496997082046,1000,0.95
visa,1,8,exploratory,pixel_ap,BAL_L - A1_L,0.007398487960740163,0.007271656810869913,0.0017114231614697357,0.012955784144804805,1000,0.95
visa,2,1,exploratory,pixel_ap,A1_L - A1_J,-0.008363994155735133,-0.008040814886837831,-0.01094984964535707,-0.0048277666595038515,1000,0.95
visa,2,1,exploratory,pixel_ap,TRI_L - TRI_J,0.0006920851363299008,0.0006402544717803964,-0.0018355999931063895,0.003072439405640282,1000,0.95
visa,2,1,exploratory,pixel_ap,BAL_L - BAL_J,0.00048170794462953914,0.0008271220658721594,-0.0026490334300921466,0.0046845470945081095,1000,0.95
visa,2,1,exploratory,pixel_ap,DUP_L - DUP_J,-0.007903027535180074,-0.007820780104175933,-0.009744770083476788,-0.005714740345050517,1000,0.95
visa,2,1,exploratory,pixel_ap,DUP_J - A1_J,-0.018611975715283724,-0.018418450493897672,-0.022678213669054773,-0.014163617995647462,1000,0.95
visa,2,1,exploratory,pixel_ap,B - A1_J,-0.05995924176213152,-0.05944732972087663,-0.0682086134949827,-0.05078042418892903,1000,0.95
visa,2,1,exploratory,pixel_ap,S - A1_J,-0.03280360997423315,-0.03238274789923288,-0.04595876015795681,-0.019109284967303675,1000,0.95
visa,2,1,exploratory,pixel_ap,C - A1_J,-0.10250025416969613,-0.10185754023825387,-0.11751583804782406,-0.08670853239996158,1000,0.95
visa,2,1,exploratory,pixel_ap,TRI_J - DUP_J,0.023383031234950447,0.023371024253763306,0.01749109875640444,0.02922469271825313,1000,0.95
visa,2,1,exploratory,pixel_ap,TRI_L - DUP_L,0.03197814390646042,0.03183205882971964,0.025687750910490505,0.0381390464207417,1000,0.95
visa,2,1,exploratory,pixel_ap,BAL_J - A1_J,0.017415010212668114,0.017426962519975046,0.012339481048427978,0.022485091656385618,1000,0.95
visa,2,1,exploratory,pixel_ap,BAL_L - A1_L,0.026260712313032786,0.02629489947268503,0.020817783235192955,0.03226523546331038,1000,0.95
visa,2,2,exploratory,pixel_ap,A1_L - A1_J,-0.005625852123842923,-0.00557225024137181,-0.008507849381438922,-0.0027410108774701403,1000,0.95
visa,2,2,exploratory,pixel_ap,TRI_L - TRI_J,0.003907500481433623,0.0041282885065437825,0.0016478768254110754,0.006521822263029709,1000,0.95
visa,2,2,exploratory,pixel_ap,BAL_L - BAL_J,0.005328041639684811,0.005250847780801888,0.0020059374486889286,0.008269028209255003,1000,0.95
visa,2,2,exploratory,pixel_ap,DUP_L - DUP_J,-0.007076221167959917,-0.006948953842832697,-0.008964006865000613,-0.004875366386991214,1000,0.95
visa,2,2,exploratory,pixel_ap,DUP_J - A1_J,-0.013934888250730859,-0.013920550742043222,-0.017926550564568537,-0.009996788790385278,1000,0.95
visa,2,2,exploratory,pixel_ap,B - A1_J,-0.05097106338449786,-0.050685265065018796,-0.05995559169785258,-0.042127507922416166,1000,0.95
visa,2,2,exploratory,pixel_ap,S - A1_J,-0.04840739972661401,-0.04823481608488072,-0.06128618288461771,-0.035107414955849896,1000,0.95
visa,2,2,exploratory,pixel_ap,C - A1_J,-0.1221506159620202,-0.12161338955032079,-0.13912167451071233,-0.10539494417981984,1000,0.95
visa,2,2,exploratory,pixel_ap,TRI_J - DUP_J,0.009790469501029353,0.009705806198537956,0.004200656710039283,0.01545968162433987,1000,0.95
visa,2,2,exploratory,pixel_ap,TRI_L - DUP_L,0.020774191150422894,0.020783048547914434,0.014872470269981002,0.02682360341145335,1000,0.95
visa,2,2,exploratory,pixel_ap,BAL_J - A1_J,0.006260435713629664,0.006215242720735911,0.0012292341396001648,0.010886696872146414,1000,0.95
visa,2,2,exploratory,pixel_ap,BAL_L - A1_L,0.017214329477157397,0.01703834074290961,0.011450219658145173,0.022482307274230406,1000,0.95
visa,2,4,exploratory,pixel_ap,A1_L - A1_J,-0.0016179716344581485,-0.0015998091989852332,-0.004827473656022306,0.0014908311781004048,1000,0.95
visa,2,4,exploratory,pixel_ap,TRI_L - TRI_J,0.006445010474780188,0.00636315784032999,0.003471300847916485,0.009025096587801082,1000,0.95
visa,2,4,exploratory,pixel_ap,BAL_L - BAL_J,0.008139460629332074,0.008001201903274496,0.004581576187342482,0.011148568535621014,1000,0.95
visa,2,4,exploratory,pixel_ap,DUP_L - DUP_J,-0.00521325857642152,-0.005105016740237653,-0.0075269718122661766,-0.002530456832066612,1000,0.95
visa,2,4,exploratory,pixel_ap,DUP_J - A1_J,-0.011365199617558941,-0.011290681654952303,-0.015101546541790687,-0.007555045870234176,1000,0.95
visa,2,4,exploratory,pixel_ap,B - A1_J,-0.04562198011386204,-0.0452710910217606,-0.053716651872768924,-0.03659685322170313,1000,0.95
visa,2,4,exploratory,pixel_ap,S - A1_J,-0.04786775722191883,-0.047605998444945216,-0.06218037420419884,-0.03302213183894281,1000,0.95
visa,2,4,exploratory,pixel_ap,C - A1_J,-0.12799642243684478,-0.12724688943675613,-0.14638807186585837,-0.11030842995629808,1000,0.95
visa,2,4,exploratory,pixel_ap,TRI_J - DUP_J,0.008011319969043362,0.00778083721010294,0.0019493863740894363,0.013641595861399028,1000,0.95
visa,2,4,exploratory,pixel_ap,TRI_L - DUP_L,0.01966958902024507,0.01924901179067058,0.0131380888623196,0.02555495111942334,1000,0.95
visa,2,4,exploratory,pixel_ap,BAL_J - A1_J,0.005653256945497009,0.005469513418111698,0.0006097314413085587,0.010560188413788557,1000,0.95
visa,2,4,exploratory,pixel_ap,BAL_L - A1_L,0.015410689209287232,0.015070524520371428,0.009696643848751471,0.020779064349005893,1000,0.95
visa,2,8,exploratory,pixel_ap,A1_L - A1_J,-4.887639407724631e-05,-0.0001249695893278891,-0.003186604563397223,0.0029525444152389163,1000,0.95
visa,2,8,exploratory,pixel_ap,TRI_L - TRI_J,0.007282428438147526,0.007385418333594676,0.0045906979407798676,0.010313867736539443,1000,0.95
visa,2,8,exploratory,pixel_ap,BAL_L - BAL_J,0.009767644759915706,0.009675987152245378,0.006052251164357832,0.01323221442446562,1000,0.95
visa,2,8,exploratory,pixel_ap,DUP_L - DUP_J,-0.003643987530414561,-0.003535597172443285,-0.005702326998560635,-0.001168567148231009,1000,0.95
visa,2,8,exploratory,pixel_ap,DUP_J - A1_J,-0.0114883616413749,-0.01173074353005168,-0.016105591974681543,-0.007637993236174069,1000,0.95
visa,2,8,exploratory,pixel_ap,B - A1_J,-0.04343644614441111,-0.043729696967195496,-0.05288510179237975,-0.035020072783938386,1000,0.95
visa,2,8,exploratory,pixel_ap,S - A1_J,-0.05315268934827089,-0.05331176131115583,-0.06741016635925023,-0.03936566016303231,1000,0.95
visa,2,8,exploratory,pixel_ap,C - A1_J,-0.12198154047285359,-0.12137130633833709,-0.139604491298002,-0.10467267272111361,1000,0.95
visa,2,8,exploratory,pixel_ap,TRI_J - DUP_J,0.004105187141338118,0.00389140448505259,-0.0022817906990025517,0.00981890435380819,1000,0.95
visa,2,8,exploratory,pixel_ap,TRI_L - DUP_L,0.015031603109900205,0.01481241999109055,0.008533898320635488,0.021257850545901118,1000,0.95
visa,2,8,exploratory,pixel_ap,BAL_J - A1_J,0.001657957562829493,0.0014471395192787256,-0.00382097476773362,0.007048399221753269,1000,0.95
visa,2,8,exploratory,pixel_ap,BAL_L - A1_L,0.011474478716822445,0.01124809626085199,0.005563024033759582,0.01724906683040389,1000,0.95
