shot,kind,branch,base,category,seed,method,macro_pixel_ap,delta_vs_base
4,within,S,TRI_J,bracket_brown,7,TRI_J__perm_S_within_p07,0.04082421062068245,0.0024575775511569906
4,within,C,BAL_J,bracket_brown,7,BAL_J__perm_C_within_p07,0.03940641571161452,0.0038964393922609614
4,within,S,BAL_J,bracket_brown,7,BAL_J__perm_S_within_p07,0.03939806344894108,0.0038880871295875266
4,cross,C,A1_J,bracket_brown,7,A1_J__perm_C_cross_p07,0.034240004483281974,0.0002879013900077901
4,cross,C,TRI_J,bracket_brown,7,TRI_J__perm_C_cross_p07,0.03888647104818959,0.0005198379786641311
4,cross,S,TRI_J,bracket_brown,7,TRI_J__perm_S_cross_p07,0.03737349135379492,-0.0009931417157305403
4,cross,C,BAL_J,bracket_brown,7,BAL_J__perm_C_cross_p07,0.03563224122633163,0.0001222649069780729
4,cross,S,BAL_J,bracket_brown,7,BAL_J__perm_S_cross_p07,0.034592365079032315,-0.0009176112403212408
4,within,C,A1_J,bracket_brown,8,A1_J__perm_C_within_p08,0.04364977108389103,0.009697667990616846
4,within,C,TRI_J,bracket_brown,8,TRI_J__perm_C_within_p08,0.047868617548784034,0.009501984479258575
4,within,S,TRI_J,bracket_brown,8,TRI_J__perm_S_within_p08,0.06255718840179648,0.024190555332271026
4,within,C,BAL_J,bracket_brown,8,BAL_J__perm_C_within_p08,0.04639149784454895,0.010881521525195392
4,within,S,BAL_J,bracket_brown,8,BAL_J__perm_S_within_p08,0.05562867616006896,0.020118699840715404
4,cross,C,A1_J,bracket_brown,8,A1_J__perm_C_cross_p08,0.03232638588629413,-0.0016257172069800568
4,cross,C,TRI_J,bracket_brown,8,TRI_J__perm_C_cross_p08,0.035998943807284786,-0.002367689262240673
4,cross,S,TRI_J,bracket_brown,8,TRI_J__perm_S_cross_p08,0.035371279359391834,-0.0029953537101336247
4,cross,C,BAL_J,bracket_brown,8,BAL_J__perm_C_cross_p08,0.03393429198005854,-0.0015756843392950165
4,cross,S,BAL_J,bracket_brown,8,BAL_J__perm_S_cross_p08,0.0328129877453384,-0.002696988574015159
4,within,C,A1_J,bracket_brown,9,A1_J__perm_C_within_p09,0.03873427846020821,0.0047821753669340245
4,within,C,TRI_J,bracket_brown,9,TRI_J__perm_C_within_p09,0.04171683481980829,0.003350201750282833
4,within,S,TRI_J,bracket_brown,9,TRI_J__perm_S_within_p09,0.04406693152168254,0.005700298452157082
4,within,C,BAL_J,bracket_brown,9,BAL_J__perm_C_within_p09,0.04112719959020578,0.005617223270852227
4,within,S,BAL_J,bracket_brown,9,BAL_J__perm_S_within_p09,0.04297103612400319,0.007461059804649631
4,cross,C,A1_J,bracket_brown,9,A1_J__perm_C_cross_p09,0.03169648968336345,-0.002255613409910734
4,cross,C,TRI_J,bracket_brown,9,TRI_J__perm_C_cross_p09,0.03574464365039944,-0.002621989419126017
4,cross,S,TRI_J,bracket_brown,9,TRI_J__perm_S_cross_p09,0.03632198531855156,-0.0020446477509738978
4,cross,C,BAL_J,bracket_brown,9,BAL_J__perm_C_cross_p09,0.03336574738370665,-0.002144228935646905
4,cross,S,BAL_J,bracket_brown,9,BAL_J__perm_S_cross_p09,0.03417714579061359,-0.0013328305287399686
4,within,C,A1_J,bracket_white,0,A1_J__perm_C_within_p00,0.0968094452646025,0.001447217002933751
4,within,C,TRI_J,bracket_white,0,TRI_J__perm_C_within_p00,0.11170382510292322,0.006788258847089182
4,within,S,TRI_J,bracket_white,0,TRI_J__perm_S_within_p00,0.1790430082831949,0.07412744202736085
4,within,C,BAL_J,bracket_white,0,BAL_J__perm_C_within_p00,0.10950497263199244,0.012395001059974056
4,within,S,BAL_J,bracket_white,0,BAL_J__perm_S_within_p00,0.15257813791169292,0.05546816633967454
4,cross,C,A1_J,bracket_white,0,A1_J__perm_C_cross_p00,0.0866068812801759,-0.008755346981492843
4,cross,C,TRI_J,bracket_white,0,TRI_J__perm_C_cross_p00,0.1019117313625134,-0.0030038348933206366
4,cross,S,TRI_J,bracket_white,0,TRI_J__perm_S_cross_p00,0.06520971465649526,-0.03970585159933877
4,cross,C,BAL_J,bracket_white,0,BAL_J__perm_C_cross_p00,0.09190306191883305,-0.005206909653185335
4,cross,S,BAL_J,bracket_white,0,BAL_J__perm_S_cross_p00,0.07168859843315416,-0.025421373138864223
4,within,C,A1_J,bracket_white,1,A1_J__perm_C_within_p01,0.10377202441812833,0.008409796156459579
4,within,C,TRI_J,bracket_white,1,TRI_J__perm_C_within_p01,0.09821967389317122,-0.006695892362662811
4,within,S,TRI_J,bracket_white,1,TRI_J__perm_S_within_p01,0.15354658657930767,0.048631020323473634
4,within,C,BAL_J,bracket_white,1,BAL_J__perm_C_within_p01,0.09683878392380509,-0.00027118764821329466
4,within,S,BAL_J,bracket_white,1,BAL_J__perm_S_within_p01,0.14868389281791328,0.051573921245894896
4,cross,C,A1_J,bracket_white,1,A1_J__perm_C_cross_p01,0.08791269105226107,-0.007449537209407678
4,cross,C,TRI_J,bracket_white,1,TRI_J__perm_C_cross_p01,0.09582217525452462,-0.009093391001309417
4,cross,S,TRI_J,bracket_white,1,TRI_J__perm_S_cross_p01,0.07591665602918843,-0.028998910226645608
4,cross,C,BAL_J,bracket_white,1,BAL_J__perm_C_cross_p01,0.08592708990716424,-0.011182881664854136
4,cross,S,BAL_J,bracket_white,1,BAL_J__perm_S_cross_p01,0.0680816161378175,-0.029028355434200875
4,within,C,A1_J,bracket_white,2,A1_J__perm_C_within_p02,0.10309411914924081,0.007731890887572063
4,within,C,TRI_J,bracket_white,2,TRI_J__perm_C_within_p02,0.12108507754889444,0.016169511293060407
4,within,S,TRI_J,bracket_white,2,TRI_J__perm_S_within_p02,0.2113292713994322,0.10641370514359816
4,within,C,BAL_J,bracket_white,2,BAL_J__perm_C_within_p02,0.12377572459781185,0.026665753025793465
4,within,S,BAL_J,bracket_white,2,BAL_J__perm_S_within_p02,0.17310794418233855,0.07599797261032017
4,cross,C,A1_J,bracket_white,2,A1_J__perm_C_cross_p02,0.09285911798845302,-0.0025031102732157307
4,cross,C,TRI_J,bracket_white,2,TRI_J__perm_C_cross_p02,0.1189958324370325,0.014080266181198467
4,cross,S,TRI_J,bracket_white,2,TRI_J__perm_S_cross_p02,0.11949044590613164,0.014574879650297606
4,cross,C,BAL_J,bracket_white,2,BAL_J__perm_C_cross_p02,0.10212878792957418,0.0050188163575558
4,cross,S,BAL_J,bracket_white,2,BAL_J__perm_S_cross_p02,0.11031925996490871,0.013209288392890331
4,within,C,A1_J,bracket_white,3,A1_J__perm_C_within_p03,0.09971867603132814,0.004356447769659391
4,within,C,TRI_J,bracket_white,3,TRI_J__perm_C_within_p03,0.11341474293455374,0.008499176678719703
4,within,S,TRI_J,bracket_white,3,TRI_J__perm_S_within_p03,0.17966968050226315,0.07475411424642911
4,within,C,BAL_J,bracket_white,3,BAL_J__perm_C_within_p03,0.10597128220423184,0.00886131063221346
4,within,S,BAL_J,bracket_white,3,BAL_J__perm_S_within_p03,0.15124395744865185,0.05413398587663347
4,cross,C,A1_J,bracket_white,3,A1_J__perm_C_cross_p03,0.10853013928263,0.013167911020961251
4,cross,C,TRI_J,bracket_white,3,TRI_J__perm_C_cross_p03,0.11632393826899877,0.011408372013164733
4,cross,S,TRI_J,bracket_white,3,TRI_J__perm_S_cross_p03,0.14603842184040428,0.04112285558457024
4,cross,C,BAL_J,bracket_white,3,BAL_J__perm_C_cross_p03,0.11426358083474372,0.01715360926272534
4,cross,S,BAL_J,bracket_white,3,BAL_J__perm_S_cross_p03,0.13597788202162558,0.038867910449607204
4,within,C,A1_J,bracket_white,4,A1_J__perm_C_within_p04,0.09694046797249471,0.0015782397108259627
4,within,C,TRI_J,bracket_white,4,TRI_J__perm_C_within_p04,0.09436379462634718,-0.010551771629486853
4,within,S,TRI_J,bracket_white,4,TRI_J__perm_S_within_p04,0.15211065536672738,0.047195089110893346
4,within,C,BAL_J,bracket_white,4,BAL_J__perm_C_within_p04,0.09485681392663187,-0.0022531576453865138
4,within,S,BAL_J,bracket_white,4,BAL_J__perm_S_within_p04,0.13319265727057164,0.03608268569855326
4,cross,C,A1_J,bracket_white,4,A1_J__perm_C_cross_p04,0.10324857412243275,0.007886345860764005
4,cross,C,TRI_J,bracket_white,4,TRI_J__perm_C_cross_p04,0.12307824383222955,0.018162677576395517
4,cross,S,TRI_J,bracket_white,4,TRI_J__perm_S_cross_p04,0.11948021007615155,0.01456464382031751
4,cross,C,BAL_J,bracket_white,4,BAL_J__perm_C_cross_p04,0.10482130173806989,0.007711330166051508
4,cross,S,BAL_J,bracket_white,4,BAL_J__perm_S_cross_p04,0.11832633592215155,0.021216364350133174
4,within,C,A1_J,bracket_white,5,A1_J__perm_C_within_p05,0.10035973772179534,0.004997509460126587
4,within,C,TRI_J,bracket_white,5,TRI_J__perm_C_within_p05,0.09374283050540097,-0.011172735750433066
4,within,S,TRI_J,bracket_white,5,TRI_J__perm_S_within_p05,0.151662226915,0.04674666065916597
4,within,C,BAL_J,bracket_white,5,BAL_J__perm_C_within_p05,0.08922051391847394,-0.007889457653544443
4,within,S,BAL_J,bracket_white,5,BAL_J__perm_S_within_p05,0.12523362220284465,0.028123650630826266
4,cross,C,A1_J,bracket_white,5,A1_J__perm_C_cross_p05,0.09887845626147788,0.003516227999809135
4,cross,C,TRI_J,bracket_white,5,TRI_J__perm_C_cross_p05,0.10880143337795521,0.0038858671221211755
4,cross,S,TRI_J,bracket_white,5,TRI_J__perm_S_cross_p05,0.13126079277705208,0.02634522652121804
4,cross,C,BAL_J,bracket_white,5,BAL_J__perm_C_cross_p05,0.09763241984700485,0.0005224482749864728
4,cross,S,BAL_J,bracket_white,5,BAL_J__perm_S_cross_p05,0.12296286062799928,0.025852889055980904
4,within,C,A1_J,bracket_white,6,A1_J__perm_C_within_p06,0.088073068826113,-0.007289159435555748
4,within,C,TRI_J,bracket_white,6,TRI_J__perm_C_within_p06,0.11032205658384993,0.005406490328015892
4,within,S,TRI_J,bracket_white,6,TRI_J__perm_S_within_p06,0.16969130031687785,0.06477573406104381
4,within,C,BAL_J,bracket_white,6,BAL_J__perm_C_within_p06,0.10214362543917667,0.005033653867158289
4,within,S,BAL_J,bracket_white,6,BAL_J__perm_S_within_p06,0.15811409540165539,0.061004123829637005
4,cross,C,A1_J,bracket_white,6,A1_J__perm_C_cross_p06,0.10751970140292204,0.012157473141253289
4,cross,C,TRI_J,bracket_white,6,TRI_J__perm_C_cross_p06,0.12247586746157844,0.017560301205744408
4,cross,S,TRI_J,bracket_white,6,TRI_J__perm_S_cross_p06,0.11894247730923822,0.014026911053404187
4,cross,C,BAL_J,bracket_white,6,BAL_J__perm_C_cross_p06,0.11159825616189124,0.014488284589872863
4,cross,S,BAL_J,bracket_white,6,BAL_J__perm_S_cross_p06,0.10553233911333283,0.008422367541314452
4,within,C,A1_J,bracket_white,7,A1_J__perm_C_within_p07,0.10000555432396752,0.0046433260622987665
4,within,C,TRI_J,bracket_white,7,TRI_J__perm_C_within_p07,0.11692354916463045,0.012007982908796414
4,within,S,TRI_J,bracket_white,7,TRI_J__perm_S_within_p07,0.16468774126532928,0.05977217500949525
4,within,C,BAL_J,bracket_white,7,BAL_J__perm_C_within_p07,0.11958695335867706,0.022476981786658676
4,within,S,BAL_J,bracket_white,7,BAL_J__perm_S_within_p07,0.14961800681408965,0.052508035242071274
4,cross,C,A1_J,bracket_white,7,A1_J__perm_C_cross_p07,0.09721835207374242,0.0018561238120736734
4,cross,C,TRI_J,bracket_white,7,TRI_J__perm_C_cross_p07,0.10491326772078825,-2.2985350457832565e-06
4,cross,S,TRI_J,bracket_white,7,TRI_J__perm_S_cross_p07,0.11634393307869449,0.011428366822860456
4,cross,C,BAL_J,bracket_white,7,BAL_J__perm_C_cross_p07,0.09483889356765968,-0.0022710780043587037
4,cross,S,BAL_J,bracket_white,7,BAL_J__perm_S_cross_p07,0.09621706340085334,-0.0008929081711650383
4,within,C,A1_J,bracket_white,8,A1_J__perm_C_within_p08,0.10580040018141186,0.010438171919743111
4,within,C,TRI_J,bracket_white,8,TRI_J__perm_C_within_p08,0.11140773091475271,0.006492164658918678
4,within,S,TRI_J,bracket_white,8,TRI_J__perm_S_within_p08,0.18752386446017738,0.08260829820434334
4,within,C,BAL_J,bracket_white,8,BAL_J__perm_C_within_p08,0.09915534226761569,0.0020453706955973067
4,within,S,BAL_J,bracket_white,8,BAL_J__perm_S_within_p08,0.17616694934008026,0.07905697776806188
4,cross,C,A1_J,bracket_white,8,A1_J__perm_C_cross_p08,0.10519159696424929,0.00982936870258054
4,cross,C,TRI_J,bracket_white,8,TRI_J__perm_C_cross_p08,0.10729747128920647,0.0023819050333724334
4,cross,S,TRI_J,bracket_white,8,TRI_J__perm_S_cross_p08,0.16141798722420347,0.05650242096836944
4,cross,C,BAL_J,bracket_white,8,BAL_J__perm_C_cross_p08,0.10210576454579244,0.00499579297377406
4,cross,S,BAL_J,bracket_white,8,BAL_J__perm_S_cross_p08,0.14169414625429244,0.04458417468227406
4,within,C,A1_J,bracket_white,9,A1_J__perm_C_within_p09,0.09059502025965412,-0.0047672080020146335
4,within,C,TRI_J,bracket_white,9,TRI_J__perm_C_within_p09,0.09347392428317633,-0.011441641972657707
4,within,S,TRI_J,bracket_white,9,TRI_J__perm_S_within_p09,0.13425415697056856,0.02933859071473452
4,within,C,BAL_J,bracket_white,9,BAL_J__perm_C_within_p09,0.08611063205977293,-0.010999339512245451
4,within,S,BAL_J,bracket_white,9,BAL_J__perm_S_within_p09,0.10848565782972688,0.011375686257708503
4,cross,C,A1_J,bracket_white,9,A1_J__perm_C_cross_p09,0.11915838426097279,0.02379615599930404
4,cross,C,TRI_J,bracket_white,9,TRI_J__perm_C_cross_p09,0.14846974658049447,0.043554180324660435
4,cross,S,TRI_J,bracket_white,9,TRI_J__perm_S_cross_p09,0.13958493731512678,0.03466937105929274
4,cross,C,BAL_J,bracket_white,9,BAL_J__perm_C_cross_p09,0.13492147936965787,0.03781150779763949
4,cross,S,BAL_J,bracket_white,9,BAL_J__perm_S_cross_p09,0.1391388989816213,0.042028927409602915
4,within,C,A1_J,connector,0,A1_J__perm_C_within_p00,0.27429117609100706,-0.10074839657384
4,within,C,TRI_J,connector,0,TRI_J__perm_C_within_p00,0.2900617701933348,-0.020225962720499757
4,within,S,TRI_J,connector,0,TRI_J__perm_S_within_p00,0.10646332744363332,-0.20382440547020123
4,within,C,BAL_J,connector,0,BAL_J__perm_C_within_p00,0.20854472050899645,-0.11220886410332678
4,within,S,BAL_J,connector,0,BAL_J__perm_S_within_p00,0.10442283621751691,-0.21633074839480632
4,cross,C,A1_J,connector,0,A1_J__perm_C_cross_p00,0.31521794843302187,-0.05982162423182519
4,cross,C,TRI_J,connector,0,TRI_J__perm_C_cross_p00,0.27746832069877664,-0.03281941221505791
4,cross,S,TRI_J,connector,0,TRI_J__perm_S_cross_p00,0.20057414681030283,-0.10971358610353171
4,cross,C,BAL_J,connector,0,BAL_J__perm_C_cross_p00,0.24515480609043702,-0.0755987785218862
4,cross,S,BAL_J,connector,0,BAL_J__perm_S_cross_p00,0.20708340054452282,-0.11367018406780041
4,within,C,A1_J,connector,1,A1_J__perm_C_within_p01,0.34074719365622885,-0.0342923790086182
4,within,C,TRI_J,connector,1,TRI_J__perm_C_within_p01,0.31054915161667623,0.000261418702841687
4,within,S,TRI_J,connector,1,TRI_J__perm_S_within_p01,0.13856763379027523,-0.17172009912355932
4,within,C,BAL_J,connector,1,BAL_J__perm_C_within_p01,0.22322654399214112,-0.09752704062018211
4,within,S,BAL_J,connector,1,BAL_J__perm_S_within_p01,0.14044776964322236,-0.18030581496910086
4,cross,C,A1_J,connector,1,A1_J__perm_C_cross_p01,0.3355172287247868,-0.03952234394006027
4,cross,C,TRI_J,connector,1,TRI_J__perm_C_cross_p01,0.30112060021848214,-0.009167132695352409
4,cross,S,TRI_J,connector,1,TRI_J__perm_S_cross_p01,0.23866255984752668,-0.07162517306630786
4,cross,C,BAL_J,connector,1,BAL_J__perm_C_cross_p01,0.28639476685212595,-0.03435881776019728
4,cross,S,BAL_J,connector,1,BAL_J__perm_S_cross_p01,0.2396376368660356,-0.08111594774628764
4,within,C,A1_J,connector,2,A1_J__perm_C_within_p02,0.22035876403056512,-0.15468080863428194
4,within,C,TRI_J,connector,2,TRI_J__perm_C_within_p02,0.2704305656839729,-0.039857167229861656
4,within,S,TRI_J,connector,2,TRI_J__perm_S_within_p02,0.08526532091285742,-0.2250224120009771
4,within,C,BAL_J,connector,2,BAL_J__perm_C_within_p02,0.16547498100047386,-0.15527860361184936
4,within,S,BAL_J,connector,2,BAL_J__perm_S_within_p02,0.09100803031165901,-0.22974555430066423
4,cross,C,A1_J,connector,2,A1_J__perm_C_cross_p02,0.3391327014133334,-0.03590687125151365
4,cross,C,TRI_J,connector,2,TRI_J__perm_C_cross_p02,0.3017021783957891,-0.008585554518045435
4,cross,S,TRI_J,connector,2,TRI_J__perm_S_cross_p02,0.227551475899672,-0.08273625701416254
4,cross,C,BAL_J,connector,2,BAL_J__perm_C_cross_p02,0.27825084578637804,-0.042502738825945185
4,cross,S,BAL_J,connector,2,BAL_J__perm_S_cross_p02,0.22934237655760792,-0.09141120805471531
4,within,C,A1_J,connector,3,A1_J__perm_C_within_p03,0.24767496216062246,-0.1273646105042246
4,within,C,TRI_J,connector,3,TRI_J__perm_C_within_p03,0.2603291205716619,-0.04995861234217264
4,within,S,TRI_J,connector,3,TRI_J__perm_S_within_p03,0.0984875007767236,-0.21180023213711097
4,within,C,BAL_J,connector,3,BAL_J__perm_C_within_p03,0.17598732987567986,-0.14476625473664337
4,within,S,BAL_J,connector,3,BAL_J__perm_S_within_p03,0.10131358302932288,-0.21944000158300037
4,cross,C,A1_J,connector,3,A1_J__perm_C_cross_p03,0.356132923937524,-0.01890664872732306
4,cross,C,TRI_J,connector,3,TRI_J__perm_C_cross_p03,0.2979756543661732,-0.012312078547661365
4,cross,S,TRI_J,connector,3,TRI_J__perm_S_cross_p03,0.2581257852680941,-0.05216194764574045
4,cross,C,BAL_J,connector,3,BAL_J__perm_C_cross_p03,0.29374031163921077,-0.027013272973112457
4,cross,S,BAL_J,connector,3,BAL_J__perm_S_cross_p03,0.2727555185223803,-0.04799806608994295
4,within,C,A1_J,connector,4,A1_J__perm_C_within_p04,0.3251824843130552,-0.04985708835179187
4,within,C,TRI_J,connector,4,TRI_J__perm_C_within_p04,0.3101015676023036,-0.00018616531153092808
4,within,S,TRI_J,connector,4,TRI_J__perm_S_within_p04,0.16369586811832007,-0.14659186479551448
4,within,C,BAL_J,connector,4,BAL_J__perm_C_within_p04,0.25426870427479775,-0.06648488033752548
4,within,S,BAL_J,connector,4,BAL_J__perm_S_within_p04,0.17698954456520397,-0.14376404004711926
4,cross,C,A1_J,connector,4,A1_J__perm_C_cross_p04,0.36697271926525565,-0.0080668533995914
4,cross,C,TRI_J,connector,4,TRI_J__perm_C_cross_p04,0.3064695169616156,-0.0038182159522189285
4,cross,S,TRI_J,connector,4,TRI_J__perm_S_cross_p04,0.2594007219991758,-0.05088701091465875
4,cross,C,BAL_J,connector,4,BAL_J__perm_C_cross_p04,0.28432775032739427,-0.03642583428492896
4,cross,S,BAL_J,connector,4,BAL_J__perm_S_cross_p04,0.25784350735656886,-0.06291007725575437
4,within,C,A1_J,connector,5,A1_J__perm_C_within_p05,0.3142335075804627,-0.06080606508438435
4,within,C,TRI_J,connector,5,TRI_J__perm_C_within_p05,0.3139446771352853,0.003656944221450742
4,within,S,TRI_J,connector,5,TRI_J__perm_S_within_p05,0.14430650510674803,-0.16598122780708652
4,within,C,BAL_J,connector,5,BAL_J__perm_C_within_p05,0.2313630351518019,-0.08939054946052133
4,within,S,BAL_J,connector,5,BAL_J__perm_S_within_p05,0.15261362008024443,-0.1681399645320788
4,cross,C,A1_J,connector,5,A1_J__perm_C_cross_p05,0.3660025125040651,-0.009037060160781929
4,cross,C,TRI_J,connector,5,TRI_J__perm_C_cross_p05,0.3098704259993433,-0.00041730691449126667
4,cross,S,TRI_J,connector,5,TRI_J__perm_S_cross_p05,0.2692017543349275,-0.041085978578907056
4,cross,C,BAL_J,connector,5,BAL_J__perm_C_cross_p05,0.29841993263685485,-0.022333651975468383
4,cross,S,BAL_J,connector,5,BAL_J__perm_S_cross_p05,0.2751373825160733,-0.04561620209624995
4,within,C,A1_J,connector,6,A1_J__perm_C_within_p06,0.25676354416884245,-0.1182760284960046
4,within,C,TRI_J,connector,6,TRI_J__perm_C_within_p06,0.2711265322568237,-0.03916120065701084
4,within,S,TRI_J,connector,6,TRI_J__perm_S_within_p06,0.1143982056372989,-0.19588952727653564
4,within,C,BAL_J,connector,6,BAL_J__perm_C_within_p06,0.18512188074699212,-0.1356317038653311
4,within,S,BAL_J,connector,6,BAL_J__perm_S_within_p06,0.12106115457100344,-0.19969243004131979
4,cross,C,A1_J,connector,6,A1_J__perm_C_cross_p06,0.3402470142303473,-0.03479255843449974
4,cross,C,TRI_J,connector,6,TRI_J__perm_C_cross_p06,0.30582698584205337,-0.004460747071781179
4,cross,S,TRI_J,connector,6,TRI_J__perm_S_cross_p06,0.23531020404889794,-0.07497752886493661
4,cross,C,BAL_J,connector,6,BAL_J__perm_C_cross_p06,0.2855013530658025,-0.03525223154652074
4,cross,S,BAL_J,connector,6,BAL_J__perm_S_cross_p06,0.24688330312096857,-0.07387028149135466
4,within,C,A1_J,connector,7,A1_J__perm_C_within_p07,0.30498819931043747,-0.07005137335440959
4,within,C,TRI_J,connector,7,TRI_J__perm_C_within_p07,0.29253618419576455,-0.017751548718069998
4,within,S,TRI_J,connector,7,TRI_J__perm_S_within_p07,0.13280279455899213,-0.17748493835484241
4,within,C,BAL_J,connector,7,BAL_J__perm_C_within_p07,0.203465648707665,-0.11728793590465822
4,within,S,BAL_J,connector,7,BAL_J__perm_S_within_p07,0.1251943171761712,-0.19555926743615204
4,cross,C,A1_J,connector,7,A1_J__perm_C_cross_p07,0.3496158180913958,-0.02542375457345125
4,cross,C,TRI_J,connector,7,TRI_J__perm_C_cross_p07,0.2968989380511781,-0.013388794862656428
4,cross,S,TRI_J,connector,7,TRI_J__perm_S_cross_p07,0.2735622180823798,-0.03672551483145475
4,cross,C,BAL_J,connector,7,BAL_J__perm_C_cross_p07,0.2926006796566396,-0.028152904955683622
4,cross,S,BAL_J,connector,7,BAL_J__perm_S_cross_p07,0.27660293791146634,-0.04415064670085689
4,within,C,A1_J,connector,8,A1_J__perm_C_within_p08,0.2842588041844288,-0.09078076848041827
4,within,C,TRI_J,connector,8,TRI_J__perm_C_within_p08,0.27278889111972465,-0.037498841794109894
4,within,S,TRI_J,connector,8,TRI_J__perm_S_within_p08,0.12357594009602071,-0.18671179281781383
4,within,C,BAL_J,connector,8,BAL_J__perm_C_within_p08,0.2005450177045348,-0.12020856690778842
4,within,S,BAL_J,connector,8,BAL_J__perm_S_within_p08,0.1264576461489322,-0.19429593846339102
4,cross,C,A1_J,connector,8,A1_J__perm_C_cross_p08,0.3382678011772208,-0.03677177148762628
4,cross,C,TRI_J,connector,8,TRI_J__perm_C_cross_p08,0.28985030300037423,-0.020437429913460314
4,cross,S,TRI_J,connector,8,TRI_J__perm_S_cross_p08,0.21654213772358183,-0.09374559519025272
4,cross,C,BAL_J,connector,8,BAL_J__perm_C_cross_p08,0.2578936888509678,-0.06285989576135542
4,cross,S,BAL_J,connector,8,BAL_J__perm_S_cross_p08,0.21901790812585697,-0.10173567648646625
4,within,C,A1_J,connector,9,A1_J__perm_C_within_p09,0.2819650009055353,-0.09307457175931177
4,within,C,TRI_J,connector,9,TRI_J__perm_C_within_p09,0.2932963105147194,-0.016991422399115164
4,within,S,TRI_J,connector,9,TRI_J__perm_S_within_p09,0.10653888046507322,-0.20374885244876134
4,within,C,BAL_J,connector,9,BAL_J__perm_C_within_p09,0.20336270897968695,-0.11739087563263628
4,within,S,BAL_J,connector,9,BAL_J__perm_S_within_p09,0.11865420449439809,-0.20209938011792514
4,cross,C,A1_J,connector,9,A1_J__perm_C_cross_p09,0.3618208781945043,-0.01321869447034274
4,cross,C,TRI_J,connector,9,TRI_J__perm_C_cross_p09,0.3009173548910432,-0.009370378022791337
4,cross,S,TRI_J,connector,9,TRI_J__perm_S_cross_p09,0.2452691727090085,-0.06501856020482605
4,cross,C,BAL_J,connector,9,BAL_J__perm_C_cross_p09,0.30276996563572145,-0.01798361897660178
4,cross,S,BAL_J,connector,9,BAL_J__perm_S_cross_p09,0.26572532481021566,-0.05502825980210757
4,within,C,A1_J,metal_plate,0,A1_J__perm_C_within_p00,0.8839943273812564,-0.0009871214275608553
4,within,C,TRI_J,metal_plate,0,TRI_J__perm_C_within_p00,0.8885209140429243,0.0021339256606516255
4,within,S,TRI_J,metal_plate,0,TRI_J__perm_S_within_p00,0.8684059241845542,-0.0179810641977185
4,within,C,BAL_J,metal_plate,0,BAL_J__perm_C_within_p00,0.9053643269095992,-0.0014680902945459762
4,within,S,BAL_J,metal_plate,0,BAL_J__perm_S_within_p00,0.8978146334932853,-0.009017783710859928
4,cross,C,A1_J,metal_plate,0,A1_J__perm_C_cross_p00,0.8734916075331018,-0.011489841275715396
4,cross,C,TRI_J,metal_plate,0,TRI_J__perm_C_cross_p00,0.8793011938287566,-0.0070857945535161004
4,cross,S,TRI_J,metal_plate,0,TRI_J__perm_S_cross_p00,0.8685055295672709,-0.017881458815001805
4,cross,C,BAL_J,metal_plate,0,BAL_J__perm_C_cross_p00,0.8970166081528106,-0.009815809051334612
4,cross,S,BAL_J,metal_plate,0,BAL_J__perm_S_cross_p00,0.8920450098198125,-0.014787407384332707
4,within,C,A1_J,metal_plate,1,A1_J__perm_C_within_p01,0.8845156480663144,-0.0004658007425027977
4,within,C,TRI_J,metal_plate,1,TRI_J__perm_C_within_p01,0.8893284942428206,0.002941505860547866
4,within,S,TRI_J,metal_plate,1,TRI_J__perm_S_within_p01,0.8576776190729396,-0.0287093693093331
4,within,C,BAL_J,metal_plate,1,BAL_J__perm_C_within_p01,0.9055188400902878,-0.0013135771138573782
4,within,S,BAL_J,metal_plate,1,BAL_J__perm_S_within_p01,0.8917457952374811,-0.015086621966664104
4,cross,C,A1_J,metal_plate,1,A1_J__perm_C_cross_p01,0.8806762515606104,-0.004305197248206882
4,cross,C,TRI_J,metal_plate,1,TRI_J__perm_C_cross_p01,0.883991144991853,-0.0023958433904196497
4,cross,S,TRI_J,metal_plate,1,TRI_J__perm_S_cross_p01,0.8787527013218089,-0.0076342870604637625
4,cross,C,BAL_J,metal_plate,1,BAL_J__perm_C_cross_p01,0.9032962654093077,-0.003536151794837461
4,cross,S,BAL_J,metal_plate,1,BAL_J__perm_S_cross_p01,0.9002824627995613,-0.006549954404583946
4,within,C,A1_J,metal_plate,2,A1_J__perm_C_within_p02,0.8861369313382982,0.0011554825294809445
4,within,C,TRI_J,metal_plate,2,TRI_J__perm_C_within_p02,0.8920065690813467,0.005619580699073978
4,within,S,TRI_J,metal_plate,2,TRI_J__perm_S_within_p02,0.8686692408450091,-0.01771774753726363
4,within,C,BAL_J,metal_plate,2,BAL_J__perm_C_within_p02,0.9075631787107594,0.0007307615066142192
4,within,S,BAL_J,metal_plate,2,BAL_J__perm_S_within_p02,0.8966570094526556,-0.010175407751489618
4,cross,C,A1_J,metal_plate,2,A1_J__perm_C_cross_p02,0.8688089403157516,-0.016172508493065618
4,cross,C,TRI_J,metal_plate,2,TRI_J__perm_C_cross_p02,0.8803095726332987,-0.006077415748974024
4,cross,S,TRI_J,metal_plate,2,TRI_J__perm_S_cross_p02,0.8498493797085186,-0.03653760867375411
4,cross,C,BAL_J,metal_plate,2,BAL_J__perm_C_cross_p02,0.893721495313368,-0.013110921890777227
