shot,category,method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,any_tie,both_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
4,bracket_black,TRI,image,13,bracket_black/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,14,bracket_black/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,15,bracket_black/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,16,bracket_black/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,17,bracket_black/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,18,bracket_black/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,19,bracket_black/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,20,bracket_black/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,21,bracket_black/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,22,bracket_black/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,23,bracket_black/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,24,bracket_black/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,25,bracket_black/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,26,bracket_black/test/good/026.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,27,bracket_black/test/good/027.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,28,bracket_black/test/good/028.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,29,bracket_black/test/good/029.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,30,bracket_black/test/good/030.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,31,bracket_black/test/good/031.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,TRI,image,32,bracket_black/test/hole/000.png,448,436,426,10,0,426,12,0,0,0,0,0.9732142857142857,0.9508928571428571,0.022321428571428572,0.0
4,bracket_black,TRI,image,33,bracket_black/test/hole/001.png,384,366,366,0,0,366,18,0,0,0,0,0.953125,0.953125,0.0,0.0
4,bracket_black,TRI,image,34,bracket_black/test/hole/002.png,448,431,421,11,1,420,16,0,0,0,0,0.9620535714285714,0.9397321428571429,0.024553571428571428,0.002232142857142857
4,bracket_black,TRI,image,35,bracket_black/test/hole/003.png,384,311,278,39,6,272,67,0,0,0,0,0.8098958333333334,0.7239583333333334,0.1015625,0.015625
4,bracket_black,TRI,image,36,bracket_black/test/hole/004.png,128,95,89,8,2,87,31,0,0,0,0,0.7421875,0.6953125,0.0625,0.015625
4,bracket_black,TRI,image,37,bracket_black/test/hole/005.png,384,378,370,8,0,370,6,0,0,0,0,0.984375,0.9635416666666666,0.020833333333333332,0.0
4,bracket_black,TRI,image,38,bracket_black/test/hole/006.png,256,256,254,2,0,254,0,0,0,0,0,1.0,0.9921875,0.0078125,0.0
4,bracket_black,TRI,image,39,bracket_black/test/hole/007.png,448,417,409,8,0,409,31,0,0,0,0,0.9308035714285714,0.9129464285714286,0.017857142857142856,0.0
4,bracket_black,TRI,image,40,bracket_black/test/hole/008.png,448,437,433,4,0,433,11,0,0,0,0,0.9754464285714286,0.9665178571428571,0.008928571428571428,0.0
4,bracket_black,TRI,image,41,bracket_black/test/hole/009.png,320,311,311,1,1,310,8,0,0,0,0,0.971875,0.971875,0.003125,0.003125
4,bracket_black,TRI,image,42,bracket_black/test/hole/010.png,448,437,437,3,3,434,8,0,0,0,0,0.9754464285714286,0.9754464285714286,0.006696428571428571,0.006696428571428571
4,bracket_black,TRI,image,43,bracket_black/test/hole/011.png,384,384,380,4,0,380,0,0,0,0,0,1.0,0.9895833333333334,0.010416666666666666,0.0
4,bracket_black,TRI,image,44,bracket_black/test/scratches/000.png,384,380,381,0,1,380,3,0,0,0,0,0.9895833333333334,0.9921875,0.0,0.0026041666666666665
4,bracket_black,TRI,image,45,bracket_black/test/scratches/001.png,448,448,447,1,0,447,0,0,0,0,0,1.0,0.9977678571428571,0.002232142857142857,0.0
4,bracket_black,TRI,image,46,bracket_black/test/scratches/002.png,512,500,504,0,4,500,8,0,0,0,0,0.9765625,0.984375,0.0,0.0078125
4,bracket_black,TRI,image,47,bracket_black/test/scratches/003.png,512,512,512,0,0,512,0,0,0,0,0,1.0,1.0,0.0,0.0
4,bracket_black,TRI,image,48,bracket_black/test/scratches/004.png,640,633,632,3,2,630,5,0,0,0,0,0.9890625,0.9875,0.0046875,0.003125
4,bracket_black,TRI,image,49,bracket_black/test/scratches/005.png,576,548,547,5,4,543,24,0,0,0,0,0.9513888888888888,0.9496527777777778,0.008680555555555556,0.006944444444444444
4,bracket_black,TRI,image,50,bracket_black/test/scratches/006.png,512,484,478,7,1,477,27,0,0,0,0,0.9453125,0.93359375,0.013671875,0.001953125
4,bracket_black,TRI,image,51,bracket_black/test/scratches/007.png,448,411,403,8,0,403,37,0,0,0,0,0.9174107142857143,0.8995535714285714,0.017857142857142856,0.0
4,bracket_black,TRI,image,52,bracket_black/test/scratches/008.png,448,437,436,2,1,435,10,0,0,0,0,0.9754464285714286,0.9732142857142857,0.004464285714285714,0.002232142857142857
4,bracket_black,TRI,image,53,bracket_black/test/scratches/009.png,512,445,434,16,5,429,62,0,0,0,0,0.869140625,0.84765625,0.03125,0.009765625
4,bracket_black,TRI,image,54,bracket_black/test/scratches/010.png,512,425,427,13,15,412,72,0,0,0,0,0.830078125,0.833984375,0.025390625,0.029296875
4,bracket_black,TRI,image,55,bracket_black/test/scratches/011.png,320,309,312,0,3,309,8,0,0,0,0,0.965625,0.975,0.0,0.009375
4,bracket_black,TRI,image,56,bracket_black/test/scratches/012.png,320,306,301,6,1,300,13,0,0,0,0,0.95625,0.940625,0.01875,0.003125
4,bracket_black,TRI,image,57,bracket_black/test/scratches/013.png,320,306,305,1,0,305,14,0,0,0,0,0.95625,0.953125,0.003125,0.0
4,bracket_black,TRI,image,58,bracket_black/test/scratches/014.png,576,516,501,15,0,501,60,0,0,0,0,0.8958333333333334,0.8697916666666666,0.026041666666666668,0.0
4,bracket_black,TRI,image,59,bracket_black/test/scratches/015.png,448,385,369,17,1,368,62,0,0,0,0,0.859375,0.8236607142857143,0.03794642857142857,0.002232142857142857
4,bracket_black,TRI,image,60,bracket_black/test/scratches/016.png,448,392,372,20,0,372,56,0,0,0,0,0.875,0.8303571428571429,0.044642857142857144,0.0
4,bracket_black,TRI,image,61,bracket_black/test/scratches/017.png,448,425,426,4,5,421,18,0,0,0,0,0.9486607142857143,0.9508928571428571,0.008928571428571428,0.011160714285714286
4,bracket_black,TRI,image,62,bracket_black/test/scratches/018.png,512,474,468,11,5,463,33,0,0,0,0,0.92578125,0.9140625,0.021484375,0.009765625
4,bracket_black,TRI,image,63,bracket_black/test/scratches/019.png,320,319,318,1,0,318,1,0,0,0,0,0.996875,0.99375,0.003125,0.0
4,bracket_black,TRI,image,64,bracket_black/test/scratches/020.png,320,316,319,0,3,316,1,0,0,0,0,0.9875,0.996875,0.0,0.009375
4,bracket_black,TRI,image,65,bracket_black/test/scratches/021.png,448,403,426,5,28,398,17,0,0,0,0,0.8995535714285714,0.9508928571428571,0.011160714285714286,0.0625
4,bracket_black,TRI,image,66,bracket_black/test/scratches/022.png,384,330,344,9,23,321,31,0,0,0,0,0.859375,0.8958333333333334,0.0234375,0.059895833333333336
4,bracket_black,TRI,image,67,bracket_black/test/scratches/023.png,320,276,260,17,1,259,43,0,0,0,0,0.8625,0.8125,0.053125,0.003125
4,bracket_black,TRI,image,68,bracket_black/test/scratches/024.png,384,342,328,16,2,326,40,0,0,0,0,0.890625,0.8541666666666666,0.041666666666666664,0.005208333333333333
4,bracket_black,TRI,image,69,bracket_black/test/scratches/025.png,384,359,349,11,1,348,24,0,0,0,0,0.9348958333333334,0.9088541666666666,0.028645833333333332,0.0026041666666666665
4,bracket_black,TRI,image,70,bracket_black/test/scratches/026.png,320,299,296,5,2,294,19,0,0,0,0,0.934375,0.925,0.015625,0.00625
4,bracket_black,TRI,image,71,bracket_black/test/scratches/027.png,320,312,314,2,4,310,4,0,0,0,0,0.975,0.98125,0.00625,0.0125
4,bracket_black,TRI,image,72,bracket_black/test/scratches/028.png,320,300,299,2,1,298,19,0,0,0,0,0.9375,0.934375,0.00625,0.003125
4,bracket_black,TRI,image,73,bracket_black/test/scratches/029.png,384,345,344,3,2,342,37,0,0,0,0,0.8984375,0.8958333333333334,0.0078125,0.005208333333333333
4,bracket_black,TRI,image,74,bracket_black/test/scratches/030.png,384,364,360,7,3,357,17,0,0,0,0,0.9479166666666666,0.9375,0.018229166666666668,0.0078125
4,bracket_black,TRI,image,75,bracket_black/test/scratches/031.png,384,340,339,5,4,335,40,0,0,0,0,0.8854166666666666,0.8828125,0.013020833333333334,0.010416666666666666
4,bracket_black,TRI,image,76,bracket_black/test/scratches/032.png,320,296,295,5,4,291,20,0,0,0,0,0.925,0.921875,0.015625,0.0125
4,bracket_black,TRI,image,77,bracket_black/test/scratches/033.png,384,359,357,7,5,352,20,0,0,0,0,0.9348958333333334,0.9296875,0.018229166666666668,0.013020833333333334
4,bracket_black,TRI,image,78,bracket_black/test/scratches/034.png,448,414,407,10,3,404,31,0,0,0,0,0.9241071428571429,0.9084821428571429,0.022321428571428572,0.006696428571428571
4,bracket_black,TRI,aggregate,-1,__ALL__,19200,17969,17784,332,147,17637,1084,0,0,0,0,0.9358854166666667,0.92625,0.017291666666666667,0.00765625
4,bracket_black,BAL,image,0,bracket_black/test/good/000.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,1,bracket_black/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,2,bracket_black/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,3,bracket_black/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,4,bracket_black/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,5,bracket_black/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,6,bracket_black/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,7,bracket_black/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,8,bracket_black/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,9,bracket_black/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,10,bracket_black/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,11,bracket_black/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,12,bracket_black/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,13,bracket_black/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,14,bracket_black/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,15,bracket_black/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,16,bracket_black/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,17,bracket_black/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,18,bracket_black/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,19,bracket_black/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,20,bracket_black/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,21,bracket_black/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,22,bracket_black/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,23,bracket_black/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,24,bracket_black/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,25,bracket_black/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,26,bracket_black/test/good/026.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,27,bracket_black/test/good/027.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,28,bracket_black/test/good/028.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,29,bracket_black/test/good/029.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,30,bracket_black/test/good/030.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,31,bracket_black/test/good/031.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_black,BAL,image,32,bracket_black/test/hole/000.png,448,436,424,13,1,423,11,0,0,0,0,0.9732142857142857,0.9464285714285714,0.029017857142857144,0.002232142857142857
4,bracket_black,BAL,image,33,bracket_black/test/hole/001.png,384,367,366,1,0,366,17,0,0,0,0,0.9557291666666666,0.953125,0.0026041666666666665,0.0
4,bracket_black,BAL,image,34,bracket_black/test/hole/002.png,448,430,427,5,2,425,16,0,0,0,0,0.9598214285714286,0.953125,0.011160714285714286,0.004464285714285714
4,bracket_black,BAL,image,35,bracket_black/test/hole/003.png,384,348,291,57,0,291,36,0,0,0,0,0.90625,0.7578125,0.1484375,0.0
4,bracket_black,BAL,image,36,bracket_black/test/hole/004.png,128,97,94,8,5,89,26,0,0,0,0,0.7578125,0.734375,0.0625,0.0390625
4,bracket_black,BAL,image,37,bracket_black/test/hole/005.png,384,375,366,9,0,366,9,0,0,0,0,0.9765625,0.953125,0.0234375,0.0
4,bracket_black,BAL,image,38,bracket_black/test/hole/006.png,256,256,255,1,0,255,0,0,0,0,0,1.0,0.99609375,0.00390625,0.0
4,bracket_black,BAL,image,39,bracket_black/test/hole/007.png,448,415,409,6,0,409,33,0,0,0,0,0.9263392857142857,0.9129464285714286,0.013392857142857142,0.0
4,bracket_black,BAL,image,40,bracket_black/test/hole/008.png,448,443,439,4,0,439,5,0,0,0,0,0.9888392857142857,0.9799107142857143,0.008928571428571428,0.0
4,bracket_black,BAL,image,41,bracket_black/test/hole/009.png,320,315,314,2,1,313,4,0,0,0,0,0.984375,0.98125,0.00625,0.003125
4,bracket_black,BAL,image,42,bracket_black/test/hole/010.png,448,439,439,2,2,437,7,0,0,0,0,0.9799107142857143,0.9799107142857143,0.004464285714285714,0.004464285714285714
4,bracket_black,BAL,image,43,bracket_black/test/hole/011.png,384,384,382,2,0,382,0,0,0,0,0,1.0,0.9947916666666666,0.005208333333333333,0.0
4,bracket_black,BAL,image,44,bracket_black/test/scratches/000.png,384,381,380,1,0,380,3,0,0,0,0,0.9921875,0.9895833333333334,0.0026041666666666665,0.0
4,bracket_black,BAL,image,45,bracket_black/test/scratches/001.png,448,448,447,1,0,447,0,0,0,0,0,1.0,0.9977678571428571,0.002232142857142857,0.0
4,bracket_black,BAL,image,46,bracket_black/test/scratches/002.png,512,503,506,0,3,503,6,0,0,0,0,0.982421875,0.98828125,0.0,0.005859375
4,bracket_black,BAL,image,47,bracket_black/test/scratches/003.png,512,512,512,0,0,512,0,0,0,0,0,1.0,1.0,0.0,0.0
4,bracket_black,BAL,image,48,bracket_black/test/scratches/004.png,640,634,632,3,1,631,5,0,0,0,0,0.990625,0.9875,0.0046875,0.0015625
4,bracket_black,BAL,image,49,bracket_black/test/scratches/005.png,576,548,545,4,1,544,27,0,0,0,0,0.9513888888888888,0.9461805555555556,0.006944444444444444,0.001736111111111111
4,bracket_black,BAL,image,50,bracket_black/test/scratches/006.png,512,486,481,8,3,478,23,0,0,0,0,0.94921875,0.939453125,0.015625,0.005859375
4,bracket_black,BAL,image,51,bracket_black/test/scratches/007.png,448,414,408,7,1,407,33,0,0,0,0,0.9241071428571429,0.9107142857142857,0.015625,0.002232142857142857
4,bracket_black,BAL,image,52,bracket_black/test/scratches/008.png,448,441,437,4,0,437,7,0,0,0,0,0.984375,0.9754464285714286,0.008928571428571428,0.0
4,bracket_black,BAL,image,53,bracket_black/test/scratches/009.png,512,471,458,14,1,457,40,0,0,0,0,0.919921875,0.89453125,0.02734375,0.001953125
4,bracket_black,BAL,image,54,bracket_black/test/scratches/010.png,512,448,458,8,18,440,46,0,0,0,0,0.875,0.89453125,0.015625,0.03515625
4,bracket_black,BAL,image,55,bracket_black/test/scratches/011.png,320,315,317,0,2,315,3,0,0,0,0,0.984375,0.990625,0.0,0.00625
4,bracket_black,BAL,image,56,bracket_black/test/scratches/012.png,320,311,307,5,1,306,8,0,0,0,0,0.971875,0.959375,0.015625,0.003125
4,bracket_black,BAL,image,57,bracket_black/test/scratches/013.png,320,309,312,1,4,308,7,0,0,0,0,0.965625,0.975,0.003125,0.0125
4,bracket_black,BAL,image,58,bracket_black/test/scratches/014.png,576,523,510,14,1,509,52,0,0,0,0,0.9079861111111112,0.8854166666666666,0.024305555555555556,0.001736111111111111
4,bracket_black,BAL,image,59,bracket_black/test/scratches/015.png,448,395,387,12,4,383,49,0,0,0,0,0.8816964285714286,0.8638392857142857,0.026785714285714284,0.008928571428571428
4,bracket_black,BAL,image,60,bracket_black/test/scratches/016.png,448,407,390,19,2,388,39,0,0,0,0,0.9084821428571429,0.8705357142857143,0.04241071428571429,0.004464285714285714
4,bracket_black,BAL,image,61,bracket_black/test/scratches/017.png,448,431,430,5,4,426,13,0,0,0,0,0.9620535714285714,0.9598214285714286,0.011160714285714286,0.008928571428571428
4,bracket_black,BAL,image,62,bracket_black/test/scratches/018.png,512,487,481,7,1,480,24,0,0,0,0,0.951171875,0.939453125,0.013671875,0.001953125
4,bracket_black,BAL,image,63,bracket_black/test/scratches/019.png,320,319,316,3,0,316,1,0,0,0,0,0.996875,0.9875,0.009375,0.0
4,bracket_black,BAL,image,64,bracket_black/test/scratches/020.png,320,316,319,0,3,316,1,0,0,0,0,0.9875,0.996875,0.0,0.009375
4,bracket_black,BAL,image,65,bracket_black/test/scratches/021.png,448,417,436,4,23,413,8,0,0,0,0,0.9308035714285714,0.9732142857142857,0.008928571428571428,0.05133928571428571
4,bracket_black,BAL,image,66,bracket_black/test/scratches/022.png,384,344,354,12,22,332,18,0,0,0,0,0.8958333333333334,0.921875,0.03125,0.057291666666666664
4,bracket_black,BAL,image,67,bracket_black/test/scratches/023.png,320,288,263,25,0,263,32,0,0,0,0,0.9,0.821875,0.078125,0.0
4,bracket_black,BAL,image,68,bracket_black/test/scratches/024.png,384,349,337,18,6,331,29,0,0,0,0,0.9088541666666666,0.8776041666666666,0.046875,0.015625
4,bracket_black,BAL,image,69,bracket_black/test/scratches/025.png,384,361,362,3,4,358,19,0,0,0,0,0.9401041666666666,0.9427083333333334,0.0078125,0.010416666666666666
4,bracket_black,BAL,image,70,bracket_black/test/scratches/026.png,320,307,302,7,2,300,11,0,0,0,0,0.959375,0.94375,0.021875,0.00625
4,bracket_black,BAL,image,71,bracket_black/test/scratches/027.png,320,315,317,2,4,313,1,0,0,0,0,0.984375,0.990625,0.00625,0.0125
4,bracket_black,BAL,image,72,bracket_black/test/scratches/028.png,320,301,299,5,3,296,16,0,0,0,0,0.940625,0.934375,0.015625,0.009375
4,bracket_black,BAL,image,73,bracket_black/test/scratches/029.png,384,345,346,2,3,343,36,0,0,0,0,0.8984375,0.9010416666666666,0.005208333333333333,0.0078125
4,bracket_black,BAL,image,74,bracket_black/test/scratches/030.png,384,365,360,7,2,358,17,0,0,0,0,0.9505208333333334,0.9375,0.018229166666666668,0.005208333333333333
4,bracket_black,BAL,image,75,bracket_black/test/scratches/031.png,384,347,341,9,3,338,34,0,0,0,0,0.9036458333333334,0.8880208333333334,0.0234375,0.0078125
4,bracket_black,BAL,image,76,bracket_black/test/scratches/032.png,320,298,296,6,4,292,18,0,0,0,0,0.93125,0.925,0.01875,0.0125
4,bracket_black,BAL,image,77,bracket_black/test/scratches/033.png,384,360,352,12,4,348,20,0,0,0,0,0.9375,0.9166666666666666,0.03125,0.010416666666666666
4,bracket_black,BAL,image,78,bracket_black/test/scratches/034.png,448,412,401,15,4,397,32,0,0,0,0,0.9196428571428571,0.8950892857142857,0.033482142857142856,0.008928571428571428
4,bracket_black,BAL,aggregate,-1,__ALL__,19200,18213,18005,353,145,17860,842,0,0,0,0,0.94859375,0.9377604166666667,0.018385416666666668,0.007552083333333333
4,bracket_brown,A1,image,0,bracket_brown/test/bend_and_parts_mismatch/000.png,2176,2026,2020,25,19,2001,131,0,0,0,0,0.9310661764705882,0.9283088235294118,0.011488970588235295,0.008731617647058824
4,bracket_brown,A1,image,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1920,1761,1784,19,42,1742,117,0,0,0,0,0.9171875,0.9291666666666667,0.009895833333333333,0.021875
4,bracket_brown,A1,image,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1792,1640,1622,23,5,1617,147,0,0,0,0,0.9151785714285714,0.9051339285714286,0.012834821428571428,0.0027901785714285715
4,bracket_brown,A1,image,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1728,1442,1435,46,39,1396,247,0,0,0,0,0.8344907407407407,0.8304398148148148,0.02662037037037037,0.022569444444444444
4,bracket_brown,A1,image,4,bracket_brown/test/bend_and_parts_mismatch/004.png,2176,1913,1919,46,52,1867,211,0,0,0,0,0.8791360294117647,0.8818933823529411,0.021139705882352942,0.02389705882352941
4,bracket_brown,A1,image,5,bracket_brown/test/bend_and_parts_mismatch/005.png,2496,2100,2117,80,97,2020,299,0,0,0,0,0.8413461538461539,0.8481570512820513,0.03205128205128205,0.03886217948717949
4,bracket_brown,A1,image,6,bracket_brown/test/bend_and_parts_mismatch/006.png,1920,1715,1655,78,18,1637,187,0,0,0,0,0.8932291666666666,0.8619791666666666,0.040625,0.009375
4,bracket_brown,A1,image,7,bracket_brown/test/bend_and_parts_mismatch/007.png,2240,1967,1889,98,20,1869,253,0,0,0,0,0.878125,0.8433035714285714,0.04375,0.008928571428571428
4,bracket_brown,A1,image,8,bracket_brown/test/bend_and_parts_mismatch/008.png,2688,2285,2242,85,42,2200,361,0,0,0,0,0.8500744047619048,0.8340773809523809,0.03162202380952381,0.015625
4,bracket_brown,A1,image,9,bracket_brown/test/bend_and_parts_mismatch/009.png,1984,1713,1711,18,16,1695,255,0,0,0,0,0.8634072580645161,0.8623991935483871,0.009072580645161291,0.008064516129032258
4,bracket_brown,A1,image,10,bracket_brown/test/bend_and_parts_mismatch/010.png,2048,1890,1885,38,33,1852,125,0,0,0,0,0.9228515625,0.92041015625,0.0185546875,0.01611328125
4,bracket_brown,A1,image,11,bracket_brown/test/bend_and_parts_mismatch/011.png,2112,1972,1932,64,24,1908,116,0,0,0,0,0.9337121212121212,0.9147727272727273,0.030303030303030304,0.011363636363636364
4,bracket_brown,A1,image,12,bracket_brown/test/bend_and_parts_mismatch/012.png,2048,1811,1775,55,19,1756,218,0,0,0,0,0.88427734375,0.86669921875,0.02685546875,0.00927734375
4,bracket_brown,A1,image,13,bracket_brown/test/bend_and_parts_mismatch/013.png,1920,1777,1735,62,20,1715,123,0,0,0,0,0.9255208333333333,0.9036458333333334,0.03229166666666667,0.010416666666666666
4,bracket_brown,A1,image,14,bracket_brown/test/bend_and_parts_mismatch/014.png,2624,2285,2227,89,31,2196,308,0,0,0,0,0.8708079268292683,0.848704268292683,0.03391768292682927,0.011814024390243903
4,bracket_brown,A1,image,15,bracket_brown/test/bend_and_parts_mismatch/015.png,2176,1904,1824,116,36,1788,236,0,0,0,0,0.875,0.8382352941176471,0.05330882352941176,0.016544117647058824
4,bracket_brown,A1,image,16,bracket_brown/test/bend_and_parts_mismatch/016.png,1856,1759,1693,75,9,1684,88,0,0,0,0,0.9477370689655172,0.912176724137931,0.04040948275862069,0.004849137931034483
4,bracket_brown,A1,image,17,bracket_brown/test/good/000.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,18,bracket_brown/test/good/001.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,19,bracket_brown/test/good/002.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,20,bracket_brown/test/good/003.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,21,bracket_brown/test/good/004.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,22,bracket_brown/test/good/005.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,23,bracket_brown/test/good/006.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,24,bracket_brown/test/good/007.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,25,bracket_brown/test/good/008.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,26,bracket_brown/test/good/009.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,27,bracket_brown/test/good/010.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,28,bracket_brown/test/good/011.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,29,bracket_brown/test/good/012.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,30,bracket_brown/test/good/013.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,31,bracket_brown/test/good/014.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,32,bracket_brown/test/good/015.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,33,bracket_brown/test/good/016.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,34,bracket_brown/test/good/017.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,35,bracket_brown/test/good/018.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,36,bracket_brown/test/good/019.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,37,bracket_brown/test/good/020.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,38,bracket_brown/test/good/021.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,39,bracket_brown/test/good/022.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,40,bracket_brown/test/good/023.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,41,bracket_brown/test/good/024.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,42,bracket_brown/test/good/025.png,0,0,0,0,0,0,0,0,0,0,0,,,,
4,bracket_brown,A1,image,43,bracket_brown/test/parts_mismatch/000.png,256,255,254,1,0,254,1,0,0,0,0,0.99609375,0.9921875,0.00390625,0.0
