dataset,seed,shot,group,metric,contrast,point_delta,mean_delta,ci_low,ci_high,n_replicates,ci_level
btad,0,8,exploratory,pixel_ap,TRI_L - TRI_J,0.0039579374848799365,0.00434164359391808,0.002063494712346711,0.007031453717555673,1000,0.95
btad,0,8,exploratory,pixel_ap,BAL_L - BAL_J,0.005918909793587779,0.006308780569351516,0.0038270444216920887,0.009397623194099536,1000,0.95
btad,0,8,exploratory,pixel_ap,DUP_L - DUP_J,0.006466120231168437,0.006606353443529809,0.004927257612988481,0.008726092371746319,1000,0.95
btad,0,8,exploratory,pixel_ap,DUP_J - A1_J,-0.008319240042894527,-0.008264216664974762,-0.012206385028704289,-0.004430345769827185,1000,0.95
btad,0,8,exploratory,pixel_ap,B - A1_J,-0.024184844953927365,-0.023882906732482428,-0.032696474651413496,-0.01509536757501904,1000,0.95
btad,0,8,exploratory,pixel_ap,S - A1_J,-0.08762476630467841,-0.0846895825661407,-0.11045582323930724,-0.060495000849918386,1000,0.95
btad,0,8,exploratory,pixel_ap,C - A1_J,-0.1782904911629029,-0.1804081963788227,-0.22995869584143494,-0.1377395209504812,1000,0.95
btad,0,8,exploratory,pixel_ap,TRI_J - DUP_J,0.00826943967003091,0.0085296687315522,0.00024118308118305546,0.017015149551318418,1000,0.95
btad,0,8,exploratory,pixel_ap,TRI_L - DUP_L,0.005761256923742408,0.00626495888194047,-0.002551441189637434,0.015053065928078162,1000,0.95
btad,0,8,exploratory,pixel_ap,BAL_J - A1_J,0.0037485845049388677,0.004250998564256413,-0.003156265505969252,0.011460795857047937,1000,0.95
btad,0,8,exploratory,pixel_ap,BAL_L - A1_L,0.0008458114493498092,0.001515852926079688,-0.006168431003522955,0.009151243661944905,1000,0.95
btad,1,1,exploratory,pixel_ap,A1_L - A1_J,0.008180788796294802,0.00822545908083832,0.006099805656775953,0.010668556074284097,1000,0.95
btad,1,1,exploratory,pixel_ap,TRI_L - TRI_J,0.008616562086054103,0.008902654619978136,0.006330179773096177,0.011976206402551391,1000,0.95
btad,1,1,exploratory,pixel_ap,BAL_L - BAL_J,0.009857271186322403,0.010222615181085595,0.007213020513171697,0.014132685533240083,1000,0.95
btad,1,1,exploratory,pixel_ap,DUP_L - DUP_J,0.005993896012806532,0.005983124697404806,0.004446247852645322,0.0075691779202935695,1000,0.95
btad,1,1,exploratory,pixel_ap,DUP_J - A1_J,-0.01055440944461794,-0.010473977777748245,-0.01549173078471215,-0.005352495263109953,1000,0.95
btad,1,1,exploratory,pixel_ap,B - A1_J,-0.03145972950160347,-0.03112764111590007,-0.0421263549646438,-0.019893868401681846,1000,0.95
btad,1,1,exploratory,pixel_ap,S - A1_J,-0.07385612043309897,-0.07192339308589525,-0.10413392100229676,-0.04309048074147545,1000,0.95
btad,1,1,exploratory,pixel_ap,C - A1_J,-0.2539865487871445,-0.2503162865181567,-0.2834782019471086,-0.21676021175352217,1000,0.95
btad,1,1,exploratory,pixel_ap,TRI_J - DUP_J,0.015273688569154231,0.015408211450042024,0.004743567700856221,0.025554195408693466,1000,0.95
btad,1,1,exploratory,pixel_ap,TRI_L - DUP_L,0.0178963546424018,0.018327741372615357,0.007220101113155018,0.02915404278266863,1000,0.95
btad,1,1,exploratory,pixel_ap,BAL_J - A1_J,0.009393903939335702,0.009507400849264687,-0.00018460953306690647,0.018400413996985446,1000,0.95
btad,1,1,exploratory,pixel_ap,BAL_L - A1_L,0.011070386329363302,0.011504556949511965,0.0012906062745059801,0.020492558679456527,1000,0.95
btad,1,2,exploratory,pixel_ap,A1_L - A1_J,0.00771003021370209,0.007760548859142053,0.0058694014758837515,0.009963906757461016,1000,0.95
btad,1,2,exploratory,pixel_ap,TRI_L - TRI_J,0.00792807584853994,0.008218635737128409,0.005762185861584485,0.011294901332227143,1000,0.95
btad,1,2,exploratory,pixel_ap,BAL_L - BAL_J,0.0089973725207807,0.009361931354660322,0.0066781944196209145,0.013021803808169844,1000,0.95
btad,1,2,exploratory,pixel_ap,DUP_L - DUP_J,0.005764473951311855,0.005768451100113564,0.004373266698130269,0.007073080866624187,1000,0.95
btad,1,2,exploratory,pixel_ap,DUP_J - A1_J,-0.01119509782222261,-0.011177554769920627,-0.01580010908198863,-0.006437580808332772,1000,0.95
btad,1,2,exploratory,pixel_ap,B - A1_J,-0.032175265614467596,-0.03202370503583308,-0.04245818402571083,-0.02187229481638593,1000,0.95
btad,1,2,exploratory,pixel_ap,S - A1_J,-0.07344674845755694,-0.07118511324463342,-0.10087679251534233,-0.04549188490658191,1000,0.95
btad,1,2,exploratory,pixel_ap,C - A1_J,-0.2557071261463507,-0.25255484241932163,-0.28686148490562036,-0.21895651308265568,1000,0.95
btad,1,2,exploratory,pixel_ap,TRI_J - DUP_J,0.015030193230998079,0.015247299588367793,0.0045514615077400684,0.02456828228278984,1000,0.95
btad,1,2,exploratory,pixel_ap,TRI_L - DUP_L,0.017193795128226164,0.01769748422538264,0.007522562383054524,0.02710080969689256,1000,0.95
btad,1,2,exploratory,pixel_ap,BAL_J - A1_J,0.008443190131757095,0.008732261476373558,-0.0006875916323724823,0.01680659531343277,1000,0.95
btad,1,2,exploratory,pixel_ap,BAL_L - A1_L,0.009730532438835704,0.01033364397189183,0.0011021398817849636,0.01868804647083558,1000,0.95
btad,1,4,exploratory,pixel_ap,A1_L - A1_J,0.0065572966248135245,0.0065989244867745035,0.004437049106499741,0.009192119408256344,1000,0.95
btad,1,4,exploratory,pixel_ap,TRI_L - TRI_J,0.003828833705634138,0.004214651277298152,0.0017441419773415983,0.006941529921660985,1000,0.95
btad,1,4,exploratory,pixel_ap,BAL_L - BAL_J,0.005012663560169162,0.005524973580365986,0.0024598986947019785,0.009467661447133879,1000,0.95
btad,1,4,exploratory,pixel_ap,DUP_L - DUP_J,0.004432201997577323,0.004440818950403112,0.002864698284909915,0.005975004675179608,1000,0.95
btad,1,4,exploratory,pixel_ap,DUP_J - A1_J,-0.010794933447659694,-0.010789116640291033,-0.015374163258601163,-0.00592562433477484,1000,0.95
btad,1,4,exploratory,pixel_ap,B - A1_J,-0.03277979476822668,-0.03251803072380356,-0.04249543910159252,-0.022703903954253785,1000,0.95
btad,1,4,exploratory,pixel_ap,S - A1_J,-0.06447025212139124,-0.06211835384390538,-0.08811522792090357,-0.03874802985907108,1000,0.95
btad,1,4,exploratory,pixel_ap,C - A1_J,-0.24911652436862297,-0.2461161401621651,-0.28173903582623366,-0.2111609068152979,1000,0.95
btad,1,4,exploratory,pixel_ap,TRI_J - DUP_J,0.02121729322086019,0.0213563368028638,0.011412148911331957,0.03101399361677121,1000,0.95
btad,1,4,exploratory,pixel_ap,TRI_L - DUP_L,0.020613924928917005,0.02113016912975884,0.011511031845028196,0.030608548160425516,1000,0.95
btad,1,4,exploratory,pixel_ap,BAL_J - A1_J,0.014543007356093818,0.014611514143070244,0.0053173375731102234,0.02292504568348641,1000,0.95
btad,1,4,exploratory,pixel_ap,BAL_L - A1_L,0.012998374291449455,0.013537563236661724,0.004625401382306125,0.022126273542980083,1000,0.95
btad,1,8,exploratory,pixel_ap,A1_L - A1_J,0.003987209155916438,0.0040821500983755105,0.0020489083820160623,0.006625848266314005,1000,0.95
btad,1,8,exploratory,pixel_ap,TRI_L - TRI_J,0.0005176577732145526,0.0008530736827402626,-0.00145444871845235,0.0032473948115657957,1000,0.95
btad,1,8,exploratory,pixel_ap,BAL_L - BAL_J,0.0012884790562878168,0.001716221983718433,-0.0009633020279782348,0.004647360218208867,1000,0.95
btad,1,8,exploratory,pixel_ap,DUP_L - DUP_J,0.00308959144721066,0.003141203738684938,0.0017554559127712617,0.0047062694408298595,1000,0.95
btad,1,8,exploratory,pixel_ap,DUP_J - A1_J,-0.0123553163614335,-0.012337638849859792,-0.01669529250242417,-0.008249261942759899,1000,0.95
btad,1,8,exploratory,pixel_ap,B - A1_J,-0.03420780134491053,-0.0339401764278795,-0.043242092902497295,-0.02476648854910124,1000,0.95
btad,1,8,exploratory,pixel_ap,S - A1_J,-0.07283562722778658,-0.07023372450526626,-0.09509644254249099,-0.04621285122793308,1000,0.95
btad,1,8,exploratory,pixel_ap,C - A1_J,-0.18536020695576771,-0.18738700344829898,-0.23866498954404367,-0.14064734065282378,1000,0.95
btad,1,8,exploratory,pixel_ap,TRI_J - DUP_J,0.018919438072829697,0.01915359489987162,0.009955091264029204,0.028397999691623706,1000,0.95
btad,1,8,exploratory,pixel_ap,TRI_L - DUP_L,0.01634750439883359,0.016865464843926942,0.0076359047662812015,0.025891346588781505,1000,0.95
btad,1,8,exploratory,pixel_ap,BAL_J - A1_J,0.012598370111092216,0.012934959951725297,0.004815504248654108,0.020874730850658444,1000,0.95
btad,1,8,exploratory,pixel_ap,BAL_L - A1_L,0.009899640011463595,0.01056903183706822,0.0024368219260924246,0.01873103549148959,1000,0.95
