dataset,seed,shot,contrast,category,point_delta,direction
mpdd,1,8,DUP_J - A1_J,__macro__,-0.005438313442564839,negative
mpdd,1,8,TRI_J - DUP_J,bracket_black,-0.012159869116765226,negative
mpdd,1,8,TRI_J - DUP_J,bracket_brown,-0.005569830270975448,negative
mpdd,1,8,TRI_J - DUP_J,bracket_white,0.06099070750324148,positive
mpdd,1,8,TRI_J - DUP_J,connector,-0.030095259937189922,negative
mpdd,1,8,TRI_J - DUP_J,metal_plate,0.024792272716516517,positive
mpdd,1,8,TRI_J - DUP_J,tubes,-0.030372525811217632,negative
mpdd,1,8,TRI_J - DUP_J,__macro__,0.0012642491806016283,positive
mpdd,1,8,TRI_L - DUP_L,bracket_black,-0.0035298411243450817,negative
mpdd,1,8,TRI_L - DUP_L,bracket_brown,6.879424250011423e-06,positive
mpdd,1,8,TRI_L - DUP_L,bracket_white,0.04124803930732049,positive
mpdd,1,8,TRI_L - DUP_L,connector,0.008464884030033204,positive
mpdd,1,8,TRI_L - DUP_L,metal_plate,0.02996603288695243,positive
mpdd,1,8,TRI_L - DUP_L,tubes,-0.020452673999079685,negative
mpdd,1,8,TRI_L - DUP_L,__macro__,0.009283886754188562,positive
mpdd,1,8,BAL_J - A1_J,bracket_black,-0.009305682624481365,negative
mpdd,1,8,BAL_J - A1_J,bracket_brown,-0.00638213048279325,negative
mpdd,1,8,BAL_J - A1_J,bracket_white,0.03324126990489279,positive
mpdd,1,8,BAL_J - A1_J,connector,-0.03168951965120259,negative
mpdd,1,8,BAL_J - A1_J,metal_plate,0.0200048120368157,positive
mpdd,1,8,BAL_J - A1_J,tubes,-0.032261668500336516,negative
mpdd,1,8,BAL_J - A1_J,__macro__,-0.004398819886184205,negative
mpdd,1,8,BAL_L - A1_L,bracket_black,0.000402624191011669,positive
mpdd,1,8,BAL_L - A1_L,bracket_brown,-0.003532816523010185,negative
mpdd,1,8,BAL_L - A1_L,bracket_white,0.03158550288849804,positive
mpdd,1,8,BAL_L - A1_L,connector,-0.0017999294441187752,negative
mpdd,1,8,BAL_L - A1_L,metal_plate,0.02421765286116262,positive
mpdd,1,8,BAL_L - A1_L,tubes,-0.021469054637808793,negative
mpdd,1,8,BAL_L - A1_L,__macro__,0.00490066322262243,positive
mpdd,2,1,A1_L - A1_J,bracket_black,-5.2671504268052456e-05,negative
mpdd,2,1,A1_L - A1_J,bracket_brown,0.0015546267544631273,positive
mpdd,2,1,A1_L - A1_J,bracket_white,0.019266510623099406,positive
mpdd,2,1,A1_L - A1_J,connector,0.008307412161490696,positive
mpdd,2,1,A1_L - A1_J,metal_plate,-0.005309923238579928,negative
mpdd,2,1,A1_L - A1_J,tubes,0.011984301232646266,positive
mpdd,2,1,A1_L - A1_J,__macro__,0.005958376004808585,positive
mpdd,2,1,TRI_L - TRI_J,bracket_black,2.2688377061853837e-05,positive
mpdd,2,1,TRI_L - TRI_J,bracket_brown,0.0015954592091103614,positive
mpdd,2,1,TRI_L - TRI_J,bracket_white,0.008037679786396981,positive
mpdd,2,1,TRI_L - TRI_J,connector,0.016112428591126132,positive
mpdd,2,1,TRI_L - TRI_J,metal_plate,0.0024891759075414965,positive
mpdd,2,1,TRI_L - TRI_J,tubes,0.01682378918670746,positive
mpdd,2,1,TRI_L - TRI_J,__macro__,0.007513536842990714,positive
mpdd,2,1,BAL_L - BAL_J,bracket_black,-4.644347467068228e-05,negative
mpdd,2,1,BAL_L - BAL_J,bracket_brown,0.001755612225315055,positive
mpdd,2,1,BAL_L - BAL_J,bracket_white,0.0063955983722844695,positive
mpdd,2,1,BAL_L - BAL_J,connector,0.01873825500257656,positive
mpdd,2,1,BAL_L - BAL_J,metal_plate,0.0010257090066182473,positive
mpdd,2,1,BAL_L - BAL_J,tubes,0.023196781555465673,positive
mpdd,2,1,BAL_L - BAL_J,__macro__,0.008510918781264887,positive
mpdd,2,1,DUP_L - DUP_J,bracket_black,-3.5312072102196626e-06,negative
mpdd,2,1,DUP_L - DUP_J,bracket_brown,0.001008517356102502,positive
mpdd,2,1,DUP_L - DUP_J,bracket_white,0.01402359361595508,positive
mpdd,2,1,DUP_L - DUP_J,connector,0.0058238249411241005,positive
mpdd,2,1,DUP_L - DUP_J,metal_plate,-0.005998080368125547,negative
mpdd,2,1,DUP_L - DUP_J,tubes,0.005557607880187665,positive
mpdd,2,1,DUP_L - DUP_J,__macro__,0.0034019887030055968,positive
mpdd,2,1,DUP_J - A1_J,bracket_black,-1.5743728431603585e-05,negative
mpdd,2,1,DUP_J - A1_J,bracket_brown,0.0014522288519252802,positive
mpdd,2,1,DUP_J - A1_J,bracket_white,0.004817623135583773,positive
mpdd,2,1,DUP_J - A1_J,connector,-0.009930751958059342,negative
mpdd,2,1,DUP_J - A1_J,metal_plate,-0.0445359982189768,negative
mpdd,2,1,DUP_J - A1_J,tubes,-0.012638175233580462,negative
mpdd,2,1,DUP_J - A1_J,__macro__,-0.010141802858589859,negative
mpdd,2,1,TRI_J - DUP_J,bracket_black,2.1332164444908853e-05,positive
mpdd,2,1,TRI_J - DUP_J,bracket_brown,0.004908096005658273,positive
mpdd,2,1,TRI_J - DUP_J,bracket_white,-0.004627654164980552,negative
mpdd,2,1,TRI_J - DUP_J,connector,-0.016181630198415536,negative
mpdd,2,1,TRI_J - DUP_J,metal_plate,0.031839077514130065,positive
mpdd,2,1,TRI_J - DUP_J,tubes,-0.03155992790642681,negative
mpdd,2,1,TRI_J - DUP_J,__macro__,-0.002600117764264942,negative
mpdd,2,1,TRI_L - DUP_L,bracket_black,4.755174871698235e-05,positive
mpdd,2,1,TRI_L - DUP_L,bracket_brown,0.0054950378586661325,positive
mpdd,2,1,TRI_L - DUP_L,bracket_white,-0.01061356799453865,negative
mpdd,2,1,TRI_L - DUP_L,connector,-0.005893026548413505,negative
mpdd,2,1,TRI_L - DUP_L,metal_plate,0.04032633378979711,positive
mpdd,2,1,TRI_L - DUP_L,tubes,-0.020293746599907014,negative
mpdd,2,1,TRI_L - DUP_L,__macro__,0.001511430375720176,positive
mpdd,2,1,BAL_J - A1_J,bracket_black,3.117561392136387e-05,positive
mpdd,2,1,BAL_J - A1_J,bracket_brown,0.003961329493851834,positive
mpdd,2,1,BAL_J - A1_J,bracket_white,0.0006394123728276635,positive
mpdd,2,1,BAL_J - A1_J,connector,-0.01371809077070868,negative
mpdd,2,1,BAL_J - A1_J,metal_plate,0.025645844756640446,positive
mpdd,2,1,BAL_J - A1_J,tubes,-0.030746444850539012,negative
mpdd,2,1,BAL_J - A1_J,__macro__,-0.002364462230667731,negative
mpdd,2,1,BAL_L - A1_L,bracket_black,3.740364351873405e-05,positive
mpdd,2,1,BAL_L - A1_L,bracket_brown,0.004162314964703762,positive
mpdd,2,1,BAL_L - A1_L,bracket_white,-0.012231499877987273,negative
mpdd,2,1,BAL_L - A1_L,connector,-0.0032872479296228163,negative
mpdd,2,1,BAL_L - A1_L,metal_plate,0.03198147700183862,positive
mpdd,2,1,BAL_L - A1_L,tubes,-0.019533964527719605,negative
mpdd,2,1,BAL_L - A1_L,__macro__,0.0001880805457885702,positive
mpdd,2,2,A1_L - A1_J,bracket_black,-0.002895947300280942,negative
mpdd,2,2,A1_L - A1_J,bracket_brown,0.0025270697482890556,positive
mpdd,2,2,A1_L - A1_J,bracket_white,0.004024298868453638,positive
mpdd,2,2,A1_L - A1_J,connector,0.023331650958128336,positive
mpdd,2,2,A1_L - A1_J,metal_plate,-0.005346164509730245,negative
mpdd,2,2,A1_L - A1_J,tubes,0.007425739495458661,positive
mpdd,2,2,A1_L - A1_J,__macro__,0.004844441210053084,positive
mpdd,2,2,TRI_L - TRI_J,bracket_black,-0.0009974058564533317,negative
mpdd,2,2,TRI_L - TRI_J,bracket_brown,0.0028669440505353153,positive
mpdd,2,2,TRI_L - TRI_J,bracket_white,0.012120907112235485,positive
mpdd,2,2,TRI_L - TRI_J,connector,0.019539238769554546,positive
mpdd,2,2,TRI_L - TRI_J,metal_plate,0.007329670356499229,positive
mpdd,2,2,TRI_L - TRI_J,tubes,0.016584250714724358,positive
mpdd,2,2,TRI_L - TRI_J,__macro__,0.0095739341911826,positive
mpdd,2,2,BAL_L - BAL_J,bracket_black,-0.0006724333846550197,negative
mpdd,2,2,BAL_L - BAL_J,bracket_brown,0.0033521102837855976,positive
mpdd,2,2,BAL_L - BAL_J,bracket_white,0.016437175933904827,positive
mpdd,2,2,BAL_L - BAL_J,connector,0.024648143971448933,positive
mpdd,2,2,BAL_L - BAL_J,metal_plate,0.004488941702049498,positive
mpdd,2,2,BAL_L - BAL_J,tubes,0.02059812220330315,positive
mpdd,2,2,BAL_L - BAL_J,__macro__,0.011475343451639497,positive
mpdd,2,2,DUP_L - DUP_J,bracket_black,-0.005830062808017601,negative
mpdd,2,2,DUP_L - DUP_J,bracket_brown,0.0016366115668345824,positive
mpdd,2,2,DUP_L - DUP_J,bracket_white,-0.0006726633153772144,negative
mpdd,2,2,DUP_L - DUP_J,connector,0.015470431270466434,positive
mpdd,2,2,DUP_L - DUP_J,metal_plate,-0.005864952068773133,negative
mpdd,2,2,DUP_L - DUP_J,tubes,0.0033320103657399347,positive
mpdd,2,2,DUP_L - DUP_J,__macro__,0.0013452291684788338,positive
mpdd,2,2,DUP_J - A1_J,bracket_black,0.017471151273577606,positive
mpdd,2,2,DUP_J - A1_J,bracket_brown,0.0006513903484461417,positive
mpdd,2,2,DUP_J - A1_J,bracket_white,-0.009349763707439715,negative
mpdd,2,2,DUP_J - A1_J,connector,-0.021543752221695522,negative
mpdd,2,2,DUP_J - A1_J,metal_plate,-0.04097260370015565,negative
mpdd,2,2,DUP_J - A1_J,tubes,-0.012456881464350866,negative
mpdd,2,2,DUP_J - A1_J,__macro__,-0.011033409911936335,negative
mpdd,2,2,TRI_J - DUP_J,bracket_black,-0.019352471985554617,negative
mpdd,2,2,TRI_J - DUP_J,bracket_brown,0.005853174170976749,positive
mpdd,2,2,TRI_J - DUP_J,bracket_white,-0.01030559407158925,negative
mpdd,2,2,TRI_J - DUP_J,connector,-0.0034073458961026426,negative
mpdd,2,2,TRI_J - DUP_J,metal_plate,0.027173821722092706,positive
mpdd,2,2,TRI_J - DUP_J,tubes,-0.03834203960052318,negative
mpdd,2,2,TRI_J - DUP_J,__macro__,-0.006396742610116707,negative
mpdd,2,2,TRI_L - DUP_L,bracket_black,-0.014519815033990347,negative
mpdd,2,2,TRI_L - DUP_L,bracket_brown,0.007083506654677482,positive
mpdd,2,2,TRI_L - DUP_L,bracket_white,0.0024879763560234497,positive
mpdd,2,2,TRI_L - DUP_L,connector,0.0006614616029854692,positive
mpdd,2,2,TRI_L - DUP_L,metal_plate,0.04036844414736507,positive
mpdd,2,2,TRI_L - DUP_L,tubes,-0.025089799251538758,negative
mpdd,2,2,TRI_L - DUP_L,__macro__,0.0018319624125870612,positive
mpdd,2,2,BAL_J - A1_J,bracket_black,-0.008271668958207065,negative
mpdd,2,2,BAL_J - A1_J,bracket_brown,0.004677411731679106,positive
mpdd,2,2,BAL_J - A1_J,bracket_white,-0.0051433292647008605,negative
mpdd,2,2,BAL_J - A1_J,connector,-0.0017981287619561193,negative
mpdd,2,2,BAL_J - A1_J,metal_plate,0.02031816315316337,positive
mpdd,2,2,BAL_J - A1_J,tubes,-0.038008117061298696,negative
mpdd,2,2,BAL_J - A1_J,__macro__,-0.004704278193553377,negative
mpdd,2,2,BAL_L - A1_L,bracket_black,-0.006048155042581143,negative
mpdd,2,2,BAL_L - A1_L,bracket_brown,0.005502452267175648,positive
mpdd,2,2,BAL_L - A1_L,bracket_white,0.007269547800750328,positive
mpdd,2,2,BAL_L - A1_L,connector,-0.0004816357486355227,negative
mpdd,2,2,BAL_L - A1_L,metal_plate,0.030153269364943114,positive
mpdd,2,2,BAL_L - A1_L,tubes,-0.02483573435345421,negative
mpdd,2,2,BAL_L - A1_L,__macro__,0.0019266240480330353,positive
mpdd,2,4,A1_L - A1_J,bracket_black,-0.005954748270925986,negative
mpdd,2,4,A1_L - A1_J,bracket_brown,0.004648573404559098,positive
mpdd,2,4,A1_L - A1_J,bracket_white,0.0025647797063054756,positive
mpdd,2,4,A1_L - A1_J,connector,0.03195942128719825,positive
mpdd,2,4,A1_L - A1_J,metal_plate,0.0025613800023006617,positive
mpdd,2,4,A1_L - A1_J,tubes,0.006967490247629438,positive
mpdd,2,4,A1_L - A1_J,__macro__,0.007124482729511157,positive
mpdd,2,4,TRI_L - TRI_J,bracket_black,0.0012944158348256463,positive
mpdd,2,4,TRI_L - TRI_J,bracket_brown,0.0031006157289323807,positive
mpdd,2,4,TRI_L - TRI_J,bracket_white,0.010614707550211072,positive
mpdd,2,4,TRI_L - TRI_J,connector,0.02906706677367371,positive
mpdd,2,4,TRI_L - TRI_J,metal_plate,0.0061853936025753065,positive
mpdd,2,4,TRI_L - TRI_J,tubes,0.011904547046409197,positive
mpdd,2,4,TRI_L - TRI_J,__macro__,0.010361124422771218,positive
mpdd,2,4,BAL_L - BAL_J,bracket_black,-0.004271970915384338,negative
mpdd,2,4,BAL_L - BAL_J,bracket_brown,0.004709330737628414,positive
mpdd,2,4,BAL_L - BAL_J,bracket_white,0.014991647426533417,positive
mpdd,2,4,BAL_L - BAL_J,connector,0.039898970011038315,positive
mpdd,2,4,BAL_L - BAL_J,metal_plate,0.005533288300366479,positive
mpdd,2,4,BAL_L - BAL_J,tubes,0.01566380950776458,positive
mpdd,2,4,BAL_L - BAL_J,__macro__,0.012754179177991145,positive
mpdd,2,4,DUP_L - DUP_J,bracket_black,-0.007499792165224228,negative
mpdd,2,4,DUP_L - DUP_J,bracket_brown,0.0031770076081047566,positive
mpdd,2,4,DUP_L - DUP_J,bracket_white,0.00038627557591598694,positive
mpdd,2,4,DUP_L - DUP_J,connector,0.022896278841543383,positive
mpdd,2,4,DUP_L - DUP_J,metal_plate,0.001967630850973401,positive
mpdd,2,4,DUP_L - DUP_J,tubes,0.002565146740933777,positive
mpdd,2,4,DUP_L - DUP_J,__macro__,0.003915424575374513,positive
mpdd,2,4,DUP_J - A1_J,bracket_black,0.002141468827312115,positive
mpdd,2,4,DUP_J - A1_J,bracket_brown,0.00721108040908406,positive
mpdd,2,4,DUP_J - A1_J,bracket_white,-0.016236238725849977,negative
mpdd,2,4,DUP_J - A1_J,connector,-0.022075145518112016,negative
mpdd,2,4,DUP_J - A1_J,metal_plate,-0.021225763932435804,negative
mpdd,2,4,DUP_J - A1_J,tubes,-0.006938235399597814,negative
mpdd,2,4,DUP_J - A1_J,__macro__,-0.009520472389933239,negative
mpdd,2,4,TRI_J - DUP_J,bracket_black,-0.0024883984703926443,negative
mpdd,2,4,TRI_J - DUP_J,bracket_brown,-0.002917220951747672,negative
mpdd,2,4,TRI_J - DUP_J,bracket_white,0.03289030904863352,positive
mpdd,2,4,TRI_J - DUP_J,connector,0.0057332480581061,positive
mpdd,2,4,TRI_J - DUP_J,metal_plate,0.021977127061661328,positive
mpdd,2,4,TRI_J - DUP_J,tubes,-0.03948747236374517,negative
mpdd,2,4,TRI_J - DUP_J,__macro__,0.0026179320637525773,positive
mpdd,2,4,TRI_L - DUP_L,bracket_black,0.00630580952965723,positive
mpdd,2,4,TRI_L - DUP_L,bracket_brown,-0.0029936128309200477,negative
mpdd,2,4,TRI_L - DUP_L,bracket_white,0.043118741022928606,positive
mpdd,2,4,TRI_L - DUP_L,connector,0.011904035990236428,positive
mpdd,2,4,TRI_L - DUP_L,metal_plate,0.026194889813263234,positive
mpdd,2,4,TRI_L - DUP_L,tubes,-0.030148072058269748,negative
mpdd,2,4,TRI_L - DUP_L,__macro__,0.009063631911149284,positive
mpdd,2,4,BAL_J - A1_J,bracket_black,0.002625500771680972,positive
mpdd,2,4,BAL_J - A1_J,bracket_brown,-0.0015272626755281765,negative
mpdd,2,4,BAL_J - A1_J,bracket_white,0.002220864525508043,positive
mpdd,2,4,BAL_J - A1_J,connector,-0.003983122219036017,negative
mpdd,2,4,BAL_J - A1_J,metal_plate,0.017772375387014705,positive
mpdd,2,4,BAL_J - A1_J,tubes,-0.0394355694022378,negative
mpdd,2,4,BAL_J - A1_J,__macro__,-0.0037212022687663792,negative
mpdd,2,4,BAL_L - A1_L,bracket_black,0.00430827812722262,positive
mpdd,2,4,BAL_L - A1_L,bracket_brown,-0.0014665053424588598,negative
mpdd,2,4,BAL_L - A1_L,bracket_white,0.014647732245735984,positive
mpdd,2,4,BAL_L - A1_L,connector,0.003956426504804045,positive
mpdd,2,4,BAL_L - A1_L,metal_plate,0.020744283685080522,positive
mpdd,2,4,BAL_L - A1_L,tubes,-0.03073925014210266,negative
mpdd,2,4,BAL_L - A1_L,__macro__,0.0019084941797136087,positive
mpdd,2,8,A1_L - A1_J,bracket_black,-0.008950387022007983,negative
mpdd,2,8,A1_L - A1_J,bracket_brown,0.00873455681246331,positive
mpdd,2,8,A1_L - A1_J,bracket_white,0.010814919272459422,positive
mpdd,2,8,A1_L - A1_J,connector,0.04526672095707929,positive
mpdd,2,8,A1_L - A1_J,metal_plate,0.0012435176155425332,positive
mpdd,2,8,A1_L - A1_J,tubes,0.008144354528911935,positive
mpdd,2,8,A1_L - A1_J,__macro__,0.01087561369407475,positive
mpdd,2,8,TRI_L - TRI_J,bracket_black,-0.001166125354250508,negative
mpdd,2,8,TRI_L - TRI_J,bracket_brown,0.006397805283765587,positive
mpdd,2,8,TRI_L - TRI_J,bracket_white,0.01770942881427956,positive
mpdd,2,8,TRI_L - TRI_J,connector,0.05728256522599939,positive
mpdd,2,8,TRI_L - TRI_J,metal_plate,0.004519172949157935,positive
mpdd,2,8,TRI_L - TRI_J,tubes,0.01326387690428632,positive
mpdd,2,8,TRI_L - TRI_J,__macro__,0.016334453970539713,positive
mpdd,2,8,BAL_L - BAL_J,bracket_black,-0.002319829591985345,negative
mpdd,2,8,BAL_L - BAL_J,bracket_brown,0.007800066762867791,positive
mpdd,2,8,BAL_L - BAL_J,bracket_white,0.01728633581889588,positive
mpdd,2,8,BAL_L - BAL_J,connector,0.0659900040579926,positive
mpdd,2,8,BAL_L - BAL_J,metal_plate,0.004643559378897599,positive
mpdd,2,8,BAL_L - BAL_J,tubes,0.016661208027909602,positive
mpdd,2,8,BAL_L - BAL_J,__macro__,0.018343557409096354,positive
mpdd,2,8,DUP_L - DUP_J,bracket_black,-0.007706130038330816,negative
mpdd,2,8,DUP_L - DUP_J,bracket_brown,0.005637374420513541,positive
mpdd,2,8,DUP_L - DUP_J,bracket_white,0.00814303129020838,positive
mpdd,2,8,DUP_L - DUP_J,connector,0.023419822084085273,positive
mpdd,2,8,DUP_L - DUP_J,metal_plate,-0.0002230301769936549,negative
mpdd,2,8,DUP_L - DUP_J,tubes,0.0033629251535020055,positive
mpdd,2,8,DUP_L - DUP_J,__macro__,0.0054389987888307885,positive
mpdd,2,8,DUP_J - A1_J,bracket_black,-0.004356441735097805,negative
mpdd,2,8,DUP_J - A1_J,bracket_brown,0.005462721419902755,positive
mpdd,2,8,DUP_J - A1_J,bracket_white,0.006181907539404424,positive
mpdd,2,8,DUP_J - A1_J,connector,-0.008439767072864368,negative
mpdd,2,8,DUP_J - A1_J,metal_plate,-0.020773250289006562,negative
mpdd,2,8,DUP_J - A1_J,tubes,-0.0054079063302979735,negative
mpdd,2,8,DUP_J - A1_J,__macro__,-0.0045554560779932545,negative
mpdd,2,8,TRI_J - DUP_J,bracket_black,-0.0004444103903962493,negative
mpdd,2,8,TRI_J - DUP_J,bracket_brown,0.005148443724828325,positive
mpdd,2,8,TRI_J - DUP_J,bracket_white,-0.02834671198046193,negative
mpdd,2,8,TRI_J - DUP_J,connector,0.015264730633755719,positive
mpdd,2,8,TRI_J - DUP_J,metal_plate,0.023814887943510166,positive
mpdd,2,8,TRI_J - DUP_J,tubes,-0.03919058530811681,negative
mpdd,2,8,TRI_J - DUP_J,__macro__,-0.003958940896146797,negative
mpdd,2,8,TRI_L - DUP_L,bracket_black,0.006095594293684059,positive
mpdd,2,8,TRI_L - DUP_L,bracket_brown,0.005908874588080371,positive
mpdd,2,8,TRI_L - DUP_L,bracket_white,-0.01878031445639075,negative
mpdd,2,8,TRI_L - DUP_L,connector,0.04912747377566984,positive
mpdd,2,8,TRI_L - DUP_L,metal_plate,0.028557091069661755,positive
mpdd,2,8,TRI_L - DUP_L,tubes,-0.029289633557332495,negative
mpdd,2,8,TRI_L - DUP_L,__macro__,0.00693651428556213,positive
mpdd,2,8,BAL_J - A1_J,bracket_black,-0.0013976294880963802,negative
mpdd,2,8,BAL_J - A1_J,bracket_brown,0.0036807779092506987,positive
mpdd,2,8,BAL_J - A1_J,bracket_white,-0.0280291065133918,negative
mpdd,2,8,BAL_J - A1_J,connector,0.022914184747649557,positive
mpdd,2,8,BAL_J - A1_J,metal_plate,0.019640650535378557,positive
mpdd,2,8,BAL_J - A1_J,tubes,-0.03807438509625938,negative
mpdd,2,8,BAL_J - A1_J,__macro__,-0.003544251317578124,negative
mpdd,2,8,BAL_L - A1_L,bracket_black,0.0052329279419262575,positive
mpdd,2,8,BAL_L - A1_L,bracket_brown,0.0027462878596551804,positive
mpdd,2,8,BAL_L - A1_L,bracket_white,-0.02155768996695534,negative
mpdd,2,8,BAL_L - A1_L,connector,0.04363746784856287,positive
mpdd,2,8,BAL_L - A1_L,metal_plate,0.023040692298733623,positive
mpdd,2,8,BAL_L - A1_L,tubes,-0.02955753159726171,negative
mpdd,2,8,BAL_L - A1_L,__macro__,0.00392369239744348,positive
