dataset,seed,shot,contrast,dropped_category,remaining_macro_delta,mean_delta,ci_low,ci_high,n_replicates,sign_flip
mpdd,0,8,BAL_J - A1_J,bracket_brown,-0.009201812844950414,-0.008121812400633043,-0.02171708595094506,0.005636402212885429,1000,False
mpdd,0,8,BAL_J - A1_J,bracket_white,-0.005305573293606172,-0.005584554554421967,-0.01623608043953362,0.003985052039361541,1000,False
mpdd,0,8,BAL_J - A1_J,connector,-0.00560644610641087,-0.0046235754700533855,-0.015397553817568582,0.00777891838869184,1000,False
mpdd,0,8,BAL_J - A1_J,metal_plate,-0.013514854201966978,-0.012433287525504924,-0.026151893339593855,0.0015922913422003549,1000,False
mpdd,0,8,BAL_J - A1_J,tubes,-0.0027930479282348847,-0.0018051829976223068,-0.01622420672900736,0.01217164209193157,1000,False
mpdd,0,8,BAL_L - A1_L,bracket_black,-0.00010766595552087616,0.0011861188293804247,-0.007762906893107902,0.011272724038728879,1000,True
mpdd,0,8,BAL_L - A1_L,bracket_brown,-0.0005844357423628183,0.0006666567836839589,-0.009695307243794036,0.012910226463905562,1000,True
mpdd,0,8,BAL_L - A1_L,bracket_white,0.003907396462077402,0.004018500712913769,-0.005129407631872822,0.013784875511877534,1000,False
mpdd,0,8,BAL_L - A1_L,connector,-0.003226126002239717,-0.002374372801163507,-0.0105865671136601,0.005654468434573512,1000,False
mpdd,0,8,BAL_L - A1_L,metal_plate,-0.005599053252915843,-0.004428505419369703,-0.015092530389090347,0.007746813065170246,1000,False
mpdd,0,8,BAL_L - A1_L,tubes,0.003256735499429074,0.004316776534083576,-0.006145202601959803,0.016202481204206233,1000,False
mpdd,1,1,A1_L - A1_J,bracket_black,0.006643685685220574,0.007427414287975804,0.0017899074078118326,0.015614529489194857,1000,False
mpdd,1,1,A1_L - A1_J,bracket_brown,0.006498572261313991,0.0076287052460763975,0.0012572211987201575,0.015663149113697122,1000,False
mpdd,1,1,A1_L - A1_J,bracket_white,0.004799809521875446,0.005171909859916934,0.00013225198117812858,0.010332650541753696,1000,False
mpdd,1,1,A1_L - A1_J,connector,0.004390084847544132,0.005622501670629081,0.0009334859558927305,0.01303227235935238,1000,False
mpdd,1,1,A1_L - A1_J,metal_plate,0.007375492571314338,0.008557733329384492,0.0022348052797606893,0.016736913838014452,1000,False
mpdd,1,1,A1_L - A1_J,tubes,0.005314470673895724,0.006561035608935946,0.0003461821711816672,0.014972159307061349,1000,False
mpdd,1,1,TRI_L - TRI_J,bracket_black,0.011515006002192012,0.012419593679693391,0.007040073310412285,0.01847869539016131,1000,False
mpdd,1,1,TRI_L - TRI_J,bracket_brown,0.010005434550200743,0.01079356560254648,0.005165457095690544,0.01681632736154874,1000,False
mpdd,1,1,TRI_L - TRI_J,bracket_white,0.008600619080567055,0.009196688855801338,0.003976197078639828,0.01482424396182969,1000,False
mpdd,1,1,TRI_L - TRI_J,connector,0.005962527829660512,0.006459345673597315,0.003667327161361968,0.010017226831658057,1000,False
mpdd,1,1,TRI_L - TRI_J,metal_plate,0.009979137222408861,0.010894353667982578,0.00535519553121634,0.017327287134871028,1000,False
mpdd,1,1,TRI_L - TRI_J,tubes,0.007149321225369552,0.008034438506780858,0.00253985931862252,0.014034777228059972,1000,False
mpdd,1,1,BAL_L - BAL_J,bracket_black,0.013391094426641945,0.0139983683762206,0.008279512738691036,0.02130741088013658,1000,False
mpdd,1,1,BAL_L - BAL_J,bracket_brown,0.011717006327776757,0.012473025781781789,0.006043666673542292,0.019722483002390635,1000,False
mpdd,1,1,BAL_L - BAL_J,bracket_white,0.01060530757411646,0.011133700109582804,0.005320289846003017,0.017934956603829044,1000,False
mpdd,1,1,BAL_L - BAL_J,connector,0.00683865790466173,0.007664869866580671,0.0043426482616477835,0.011535186482013831,1000,False
mpdd,1,1,BAL_L - BAL_J,metal_plate,0.012149731359771968,0.013040002090993583,0.006594783404647221,0.020198965669862685,1000,False
mpdd,1,1,BAL_L - BAL_J,tubes,0.0078302557713431,0.008694602967258854,0.0028465548740579188,0.01559146080855227,1000,False
mpdd,1,1,DUP_L - DUP_J,bracket_black,0.005304574762913407,0.007310697304207515,0.0010832179496169695,0.016742403091718736,1000,False
mpdd,1,1,DUP_L - DUP_J,bracket_brown,0.004994318174808376,0.007038212885833802,0.0008249723667149751,0.016835478690350698,1000,False
mpdd,1,1,DUP_L - DUP_J,bracket_white,0.002013038606690666,0.002247138553413749,-0.0015812928496962161,0.00582367382018357,1000,False
mpdd,1,1,DUP_L - DUP_J,connector,0.004413117056935657,0.0063488876437023545,0.0016226178467738327,0.015570812591474206,1000,False
mpdd,1,1,DUP_L - DUP_J,metal_plate,0.005574881811704858,0.0076530536027134225,0.001389498336878229,0.017375625313956346,1000,False
mpdd,1,1,DUP_L - DUP_J,tubes,0.004429126171247568,0.006545391370334894,0.000266564422910366,0.016435366443370483,1000,False
mpdd,1,1,DUP_J - A1_J,bracket_black,-0.009056137723732479,-0.008394176729130858,-0.01378062833638575,-0.003262773651352928,1000,False
mpdd,1,1,DUP_J - A1_J,bracket_brown,-0.006077493851270606,-0.005486051196371805,-0.011462237540378435,0.0006599601226687964,1000,False
mpdd,1,1,DUP_J - A1_J,bracket_white,-0.007555698859373301,-0.007205269962345864,-0.012747372255622474,-0.0015892917663466106,1000,False
mpdd,1,1,DUP_J - A1_J,connector,-0.0023143195719980856,-0.0020659641237757063,-0.006688982720279963,0.0032866816235441816,1000,False
mpdd,1,1,DUP_J - A1_J,metal_plate,-0.0006814192204244896,-7.280755164398444e-05,-0.005962635389093559,0.006118415384904148,1000,False
mpdd,1,1,DUP_J - A1_J,tubes,-0.003925630485027459,-0.0032442225626688544,-0.008398756402711106,0.002596555545849474,1000,False
mpdd,1,1,TRI_J - DUP_J,bracket_black,-0.002202919140156798,-0.0026807940592706104,-0.01277849691530783,0.004979607957935851,1000,False
mpdd,1,1,TRI_J - DUP_J,bracket_brown,-0.0035165142566659646,-0.004170066292540905,-0.014996712877241362,0.004874678071236521,1000,False
mpdd,1,1,TRI_J - DUP_J,bracket_white,-0.0005855738605873323,-0.00039861959966670465,-0.008913208375146699,0.00755024263004136,1000,False
mpdd,1,1,TRI_J - DUP_J,connector,-0.0037161452174177072,-0.004399215491510335,-0.013858959156468629,0.0025420817624415264,1000,False
mpdd,1,1,TRI_J - DUP_J,metal_plate,-0.006851579373384417,-0.007452801587690686,-0.017941638489702722,0.0015853585191848275,1000,False
mpdd,1,1,TRI_J - DUP_J,tubes,0.006714426076901684,0.005858552676562555,-0.004839237272756414,0.014437205506763352,1000,False
mpdd,1,1,TRI_L - DUP_L,bracket_black,0.0040075120991218075,0.0024281023162152663,-0.012350408691671089,0.012954138174979597,1000,False
mpdd,1,1,TRI_L - DUP_L,bracket_brown,0.0014946021187264014,-0.0004147135758282269,-0.015750531765165426,0.011942001049326377,1000,True
mpdd,1,1,TRI_L - DUP_L,bracket_white,0.006002006613289057,0.006550930702720883,-0.003195099952578982,0.015837300685317225,1000,False
mpdd,1,1,TRI_L - DUP_L,connector,-0.002166734444692853,-0.004288757461615375,-0.018851267089616094,0.005338540862399395,1000,False
mpdd,1,1,TRI_L - DUP_L,metal_plate,-0.0024473239626804145,-0.004211501522421532,-0.019950641758106367,0.007951803934692562,1000,False
mpdd,1,1,TRI_L - DUP_L,tubes,0.009434621131023668,0.007347599813008521,-0.008509807445003641,0.01888201662232088,1000,False
mpdd,1,1,BAL_J - A1_J,bracket_black,-0.003216091722221842,-0.0036948781956510483,-0.011961021150103243,0.0031526237056215245,1000,False
mpdd,1,1,BAL_J - A1_J,bracket_brown,-0.004364306448057245,-0.00491840316191206,-0.014530673095376626,0.0035025120661584244,1000,False
mpdd,1,1,BAL_J - A1_J,bracket_white,-0.0022085380464182264,-0.001978026126511775,-0.010617952842482289,0.005732463568653175,1000,False
mpdd,1,1,BAL_J - A1_J,connector,-0.00474848435591402,-0.005364675854499799,-0.01407438315684743,0.0013347622288008701,1000,False
mpdd,1,1,BAL_J - A1_J,metal_plate,-0.007090769492000529,-0.007616732617474738,-0.017127622902411512,0.0008423973983025987,1000,False
mpdd,1,1,BAL_J - A1_J,tubes,0.005280387360257363,0.004512573687288658,-0.0049231124665153276,0.012709114696924853,1000,False
mpdd,1,1,BAL_L - A1_L,bracket_black,0.0035313170191995286,0.002876075892593749,-0.008108440288085238,0.011717737271377465,1000,False
mpdd,1,1,BAL_L - A1_L,bracket_brown,0.0008541276184055216,-7.408262620666741e-05,-0.011843490017155083,0.010435392910483968,1000,True
mpdd,1,1,BAL_L - A1_L,bracket_white,0.0035969600058227873,0.003983764123154095,-0.005642478848486498,0.013536980049964455,1000,False
mpdd,1,1,BAL_L - A1_L,connector,-0.0022999112987964225,-0.003322307658548208,-0.014493455997561716,0.004515538039800624,1000,False
mpdd,1,1,BAL_L - A1_L,metal_plate,-0.002316530703542899,-0.003134463855865648,-0.015164676578339588,0.007177813689131983,1000,False
mpdd,1,1,BAL_L - A1_L,tubes,0.007796172457704739,0.006646141045611566,-0.005154525946143041,0.01661469727735863,1000,False
mpdd,1,2,A1_L - A1_J,bracket_black,0.007425218247274407,0.007947113760656878,0.001531249995750082,0.015636919365256678,1000,False
mpdd,1,2,A1_L - A1_J,bracket_brown,0.007490687586823834,0.008217087632228913,0.0012700237255336858,0.015913467533926934,1000,False
mpdd,1,2,A1_L - A1_J,bracket_white,0.007744562592905858,0.007758685900200399,0.0017488938770218346,0.013762592590259408,1000,False
mpdd,1,2,A1_L - A1_J,connector,0.003024870316021039,0.0037221501101387363,-0.00021845269177141966,0.008896343378575157,1000,False
mpdd,1,2,A1_L - A1_J,metal_plate,0.007964766663854289,0.008621439761068935,0.001613700531353553,0.016358094509259773,1000,False
mpdd,1,2,A1_L - A1_J,tubes,0.006704130381240297,0.007424225470508171,0.0006709763269881348,0.015238728081347295,1000,False
mpdd,1,2,TRI_L - TRI_J,bracket_black,0.012894979994240186,0.012780124278718158,0.006834755400406622,0.020386239355156204,1000,False
mpdd,1,2,TRI_L - TRI_J,bracket_brown,0.013405393113497721,0.013563407005587322,0.007134894733044902,0.021373013605347258,1000,False
mpdd,1,2,TRI_L - TRI_J,bracket_white,0.011580593558202436,0.011975620623891917,0.006615080779006499,0.018188623017889836,1000,False
mpdd,1,2,TRI_L - TRI_J,connector,0.0076983794309747455,0.007639344347118708,0.0030612307617831737,0.012127030628552048,1000,False
mpdd,1,2,TRI_L - TRI_J,metal_plate,0.01280799391107309,0.012932618699935755,0.006586624430851625,0.020791227581000098,1000,False
mpdd,1,2,TRI_L - TRI_J,tubes,0.011012301960733497,0.01114558237270753,0.00511046578499432,0.018827672894434624,1000,False
mpdd,1,2,BAL_L - BAL_J,bracket_black,0.014346038195731908,0.014546198303509441,0.008325734914248798,0.02218648563325842,1000,False
mpdd,1,2,BAL_L - BAL_J,bracket_brown,0.014893460241110493,0.014975653672294954,0.00861001250097952,0.023139003602536453,1000,False
mpdd,1,2,BAL_L - BAL_J,bracket_white,0.013615940224324616,0.013562435261610392,0.0072579115668868505,0.020739408569021796,1000,False
mpdd,1,2,BAL_L - BAL_J,connector,0.007740427661620239,0.007723158733354602,0.004877937389931826,0.011311376864704651,1000,False
mpdd,1,2,BAL_L - BAL_J,metal_plate,0.014400945535565621,0.014479561300918046,0.008226801447743943,0.022549809114127482,1000,False
mpdd,1,2,BAL_L - BAL_J,tubes,0.011935908602282982,0.012061883174952215,0.0057527597798266135,0.020196537790956773,1000,False
mpdd,1,2,DUP_L - DUP_J,bracket_black,0.004818618887159622,0.005068180116503791,0.0003698227349358967,0.011014975881200336,1000,False
mpdd,1,2,DUP_L - DUP_J,bracket_brown,0.0053563907152282915,0.00566293080573728,0.0005569927428006929,0.011496892630620929,1000,False
mpdd,1,2,DUP_L - DUP_J,bracket_white,0.004483316753486802,0.004375741861531348,0.00014722598788906324,0.008836024363231372,1000,False
mpdd,1,2,DUP_L - DUP_J,connector,0.003220901923595541,0.0034466708244284628,0.0003842041887207872,0.007970819110208192,1000,False
mpdd,1,2,DUP_L - DUP_J,metal_plate,0.00593781267454183,0.006162392757902016,0.0009334884245230531,0.01212313389729988,1000,False
mpdd,1,2,DUP_L - DUP_J,tubes,0.0051684902061070554,0.005434628918443824,0.0004449309081736969,0.011487352474089885,1000,False
mpdd,1,2,DUP_J - A1_J,bracket_black,-0.00925895807853665,-0.009198089072750297,-0.014671985588030989,-0.004461938022476836,1000,False
mpdd,1,2,DUP_J - A1_J,bracket_brown,-0.007840536800521006,-0.00812393283335554,-0.014941014024674171,-0.0025783052124151804,1000,False
mpdd,1,2,DUP_J - A1_J,bracket_white,-0.0064147519105001135,-0.006444570876569119,-0.011842692916757599,-0.0015401758083676647,1000,False
mpdd,1,2,DUP_J - A1_J,connector,-0.007026543044767758,-0.007564555303368773,-0.013487652296397663,-0.002577725868572535,1000,False
mpdd,1,2,DUP_J - A1_J,metal_plate,-0.0022031827055439433,-0.0024720586891989003,-0.009014488635821771,0.002926564325134757,1000,False
mpdd,1,2,DUP_J - A1_J,tubes,-0.0057195642899822655,-0.005925056400655105,-0.01193978027423998,-0.0007545364360896949,1000,False
mpdd,1,2,TRI_J - DUP_J,bracket_black,-0.009035427124404022,-0.008442983609253971,-0.017646443967301525,0.0006376783269313839,1000,False
mpdd,1,2,TRI_J - DUP_J,bracket_brown,-0.008679233850868936,-0.008210039626575223,-0.018730854796707625,0.0022868728646559407,1000,False
mpdd,1,2,TRI_J - DUP_J,bracket_white,-0.007762987395972113,-0.007899882407730657,-0.01763117916089353,0.001934164716161741,1000,False
mpdd,1,2,TRI_J - DUP_J,connector,-0.0003029909293179839,0.0002833641093601771,-0.006470279940081195,0.008254274884292232,1000,True
mpdd,1,2,TRI_J - DUP_J,metal_plate,-0.013762525965011799,-0.013314958555361755,-0.024119143107233426,-0.003062970476711198,1000,False
mpdd,1,2,TRI_J - DUP_J,tubes,-0.00021134084687806365,4.1833401415155575e-05,-0.010411923586584411,0.009866719344298046,1000,True
mpdd,1,2,TRI_L - DUP_L,bracket_black,-0.0009590660173234566,-0.0007310394470396044,-0.010401936296916946,0.008136034630552149,1000,False
mpdd,1,2,TRI_L - DUP_L,bracket_brown,-0.000630231452599507,-0.0003095634267251797,-0.011068681609487374,0.01006771651901286,1000,False
mpdd,1,2,TRI_L - DUP_L,bracket_white,-0.0006657105912564784,-0.00030000364537008893,-0.010544308026029748,0.009140404531610875,1000,False
mpdd,1,2,TRI_L - DUP_L,connector,0.00417448657806122,0.004476037632050423,-0.0021195944759942608,0.011633158891155173,1000,False
mpdd,1,2,TRI_L - DUP_L,metal_plate,-0.006892344728480537,-0.0065447326133280135,-0.017159949234003172,0.0033898094124983247,1000,False
mpdd,1,2,TRI_L - DUP_L,tubes,0.005632470907748377,0.0057527868556788595,-0.004656355103824068,0.015485048131726487,1000,False
mpdd,1,2,BAL_J - A1_J,bracket_black,-0.012294447865744884,-0.011609619694384616,-0.020450519930153448,-0.0033055721373108074,1000,False
mpdd,1,2,BAL_J - A1_J,bracket_brown,-0.011393627451771375,-0.01050934740514884,-0.02048382613763105,-0.00039783408900194195,1000,False
mpdd,1,2,BAL_J - A1_J,bracket_white,-0.010148537017012661,-0.009713099568019355,-0.018982427035393733,-0.0006927505621981091,1000,False
mpdd,1,2,BAL_J - A1_J,connector,-0.00131205084616631,-0.0005391460245484274,-0.0075253762725647514,0.00750182434883106,1000,False
mpdd,1,2,BAL_J - A1_J,metal_plate,-0.015501862066033554,-0.014632475816990682,-0.02490427590678775,-0.004391618296183413,1000,False
mpdd,1,2,BAL_J - A1_J,tubes,-0.00344211340614243,-0.0027859145604222477,-0.012599903600134077,0.006827122945050281,1000,False
mpdd,1,2,BAL_L - A1_L,bracket_black,-0.005373627917287382,-0.005010535151532053,-0.014662005197351695,0.003750747813571657,1000,False
mpdd,1,2,BAL_L - A1_L,bracket_brown,-0.0039908547974847166,-0.0037507813650827985,-0.014710264238322066,0.006003349498950881,1000,False
mpdd,1,2,BAL_L - A1_L,bracket_white,-0.004277159385593904,-0.003909350206609362,-0.01392010870324659,0.005450978459064345,1000,False
mpdd,1,2,BAL_L - A1_L,connector,0.00340350649943289,0.003461862598667438,-0.002851924718099912,0.010369412115966278,1000,False
mpdd,1,2,BAL_L - A1_L,metal_plate,-0.009065683194322221,-0.008774354277141568,-0.019595087739958047,0.0008841823189209098,1000,False
mpdd,1,2,BAL_L - A1_L,tubes,0.0017896648149002548,0.0018517431440217965,-0.008345683415754314,0.011154487060406152,1000,False
mpdd,1,4,A1_L - A1_J,bracket_black,0.008529132999587298,0.008175846895933198,0.0025090514637452566,0.01472188756403815,1000,False
mpdd,1,4,A1_L - A1_J,bracket_brown,0.007391350393589504,0.007011622977236192,0.0004613650238918207,0.01408963823786043,1000,False
mpdd,1,4,A1_L - A1_J,bracket_white,0.010885003353640925,0.0109251109537798,0.005352643116695639,0.017243195590609914,1000,False
mpdd,1,4,A1_L - A1_J,connector,0.0005455529412612056,0.0002803497411475767,-0.004972295553176685,0.0052065499590320235,1000,False
mpdd,1,4,A1_L - A1_J,metal_plate,0.008373619355662153,0.00805464240199783,0.001292062988645601,0.015298973297835973,1000,False
mpdd,1,4,A1_L - A1_J,tubes,0.006978041596771588,0.006707285443392565,8.546094069010322e-05,0.01391670491362616,1000,False
mpdd,1,4,TRI_L - TRI_J,bracket_black,0.0194975001794825,0.01931266052875126,0.013373813987183392,0.025963894147773545,1000,False
mpdd,1,4,TRI_L - TRI_J,bracket_brown,0.018402357523035227,0.018032976478617627,0.011900319741562883,0.025040845849049927,1000,False
mpdd,1,4,TRI_L - TRI_J,bracket_white,0.018404422046696046,0.01845785955751585,0.013237056433887572,0.025139625234442062,1000,False
mpdd,1,4,TRI_L - TRI_J,connector,0.007169505494484807,0.006945335386965416,0.0035365980479912062,0.010422251459066521,1000,False
mpdd,1,4,TRI_L - TRI_J,metal_plate,0.018975048203139777,0.018746093502614785,0.012694955328479368,0.02594498607260105,1000,False
mpdd,1,4,TRI_L - TRI_J,tubes,0.017664535841966634,0.017455210051211055,0.011331107616927525,0.02469474495662678,1000,False
mpdd,1,4,BAL_L - BAL_J,bracket_black,0.0216651515153094,0.021837637180997446,0.015726792111914502,0.029575654718722314,1000,False
mpdd,1,4,BAL_L - BAL_J,bracket_brown,0.019691185742568278,0.019737174095514114,0.01315265235051477,0.02777768664269875,1000,False
mpdd,1,4,BAL_L - BAL_J,bracket_white,0.02107082052451024,0.021282450295138148,0.015187913962118047,0.029526823650983948,1000,False
mpdd,1,4,BAL_L - BAL_J,connector,0.005358577124246868,0.00549184872569124,0.001700473952531218,0.00953085537735749,1000,False
mpdd,1,4,BAL_L - BAL_J,metal_plate,0.020233410158384237,0.02043076031499061,0.013757886424497004,0.028725587737635616,1000,False
mpdd,1,4,BAL_L - BAL_J,tubes,0.018292867345829012,0.018512414348044993,0.01207614416341447,0.02663673832322941,1000,False
mpdd,1,4,DUP_L - DUP_J,bracket_black,0.005274661275351783,0.004886506333070896,-0.0002485199776265581,0.009448774035683281,1000,False
mpdd,1,4,DUP_L - DUP_J,bracket_brown,0.0038977569686887677,0.0033634858280709714,-0.0021528959198800113,0.008290994436112224,1000,False
mpdd,1,4,DUP_L - DUP_J,bracket_white,0.005097105596843868,0.004880192378898754,0.0011042059024182359,0.008899492012522395,1000,False
mpdd,1,4,DUP_L - DUP_J,connector,0.00046766547821429914,4.881167874944113e-05,-0.004765273117578988,0.0035142707937412575,1000,False
mpdd,1,4,DUP_L - DUP_J,metal_plate,0.004707022906561489,0.004187889678859479,-0.0013555703663306916,0.009102314249499975,1000,False
mpdd,1,4,DUP_L - DUP_J,tubes,0.004025629028275838,0.003543930625998223,-0.001846803798275578,0.008531572444662565,1000,False
mpdd,1,4,DUP_J - A1_J,bracket_black,-0.011901520002693615,-0.01123041433510102,-0.019615993561857035,-0.00398320506394107,1000,False
mpdd,1,4,DUP_J - A1_J,bracket_brown,-0.012712042536360333,-0.012246274754064947,-0.021463159568017365,-0.004656055807986837,1000,False
mpdd,1,4,DUP_J - A1_J,bracket_white,-0.005983545106278633,-0.005646167704141859,-0.010827415959616797,-0.0007672093303837542,1000,False
mpdd,1,4,DUP_J - A1_J,connector,-0.011024471674474769,-0.010802726346907366,-0.01977982291714562,-0.0034640128068510767,1000,False
mpdd,1,4,DUP_J - A1_J,metal_plate,-0.006907566982387326,-0.006348787984677976,-0.015357547291467603,0.0013148613562021408,1000,False
mpdd,1,4,DUP_J - A1_J,tubes,-0.009687091374924696,-0.00909170613416412,-0.017900557647642118,-0.0015313621073019914,1000,False
mpdd,1,4,TRI_J - DUP_J,bracket_black,-0.004814542174174252,-0.005502243968305843,-0.017290752502044385,0.005694285818235562,1000,False
mpdd,1,4,TRI_J - DUP_J,bracket_brown,-0.004186912028031042,-0.004520412278270571,-0.01604299161287442,0.007897727686298999,1000,False
mpdd,1,4,TRI_J - DUP_J,bracket_white,-0.006175348479013109,-0.00598223927610765,-0.014681944547761883,0.002274744132564205,1000,False
mpdd,1,4,TRI_J - DUP_J,connector,0.0008132506334181499,0.0005084730799745677,-0.01028980616328747,0.011272701593599494,1000,False
mpdd,1,4,TRI_J - DUP_J,metal_plate,-0.009958149140200646,-0.010365633407580507,-0.022115979688650433,0.0016718667226896728,1000,False
mpdd,1,4,TRI_J - DUP_J,tubes,0.0017604876640378354,0.0012569439604454033,-0.010861724172897536,0.01366211068009245,1000,False
mpdd,1,4,TRI_L - DUP_L,bracket_black,0.009408296729956463,0.00892391022737452,-0.0010718717675857318,0.018963897913965456,1000,False
mpdd,1,4,TRI_L - DUP_L,bracket_brown,0.010317688526315417,0.010149078372276082,-0.0004735034856906402,0.02147293506231929,1000,False
mpdd,1,4,TRI_L - DUP_L,bracket_white,0.0071319679708390675,0.007595427902509446,-0.0006600578421476298,0.01547010194424561,1000,False
mpdd,1,4,TRI_L - DUP_L,connector,0.007515090649688657,0.007404996788190543,-0.001807599810244149,0.017771784451847124,1000,False
mpdd,1,4,TRI_L - DUP_L,metal_plate,0.004309876156377642,0.004192570416174799,-0.006874738680319852,0.01535132660273331,1000,False
mpdd,1,4,TRI_L - DUP_L,tubes,0.015399394477728631,0.015168223385658238,0.004498836681596174,0.026501575015233172,1000,False
mpdd,1,4,BAL_J - A1_J,bracket_black,-0.01184188726385595,-0.012882023837394006,-0.02459440128667872,-0.0029346416462381823,1000,False
mpdd,1,4,BAL_J - A1_J,bracket_brown,-0.009413321025219055,-0.010461427284834873,-0.02249263585465351,0.0003482679043567542,1000,False
mpdd,1,4,BAL_J - A1_J,bracket_white,-0.006085382748905435,-0.006021322827099287,-0.014148439558049553,0.001720260176572352,1000,False
mpdd,1,4,BAL_J - A1_J,connector,-0.003804960578046948,-0.004926017653339862,-0.01619799869139509,0.004526249642997423,1000,False
mpdd,1,4,BAL_J - A1_J,metal_plate,-0.014058141691213036,-0.015129972417135427,-0.026989279995862845,-0.004818847873658057,1000,False
mpdd,1,4,BAL_J - A1_J,tubes,-0.0035636083452702887,-0.004735045918203958,-0.016987493307715516,0.006119850790326817,1000,False
mpdd,1,4,BAL_L - A1_L,bracket_black,0.001294131251866154,0.0007797664476702413,-0.00982046659340299,0.009848753052178078,1000,False
mpdd,1,4,BAL_L - A1_L,bracket_brown,0.00288651432375972,0.002264123833443049,-0.009433114168094506,0.01258475894030836,1000,False
mpdd,1,4,BAL_L - A1_L,bracket_white,0.004100434421963883,0.004336016514259059,-0.0033641215922260936,0.012216180841809456,1000,False
mpdd,1,4,BAL_L - A1_L,connector,0.0010080636049387137,0.00028548133120380204,-0.009688769161932396,0.009146043659308729,1000,False
mpdd,1,4,BAL_L - A1_L,metal_plate,-0.0021983508884909518,-0.002753854504142648,-0.01369267916439893,0.007280254183569767,1000,False
mpdd,1,4,BAL_L - A1_L,tubes,0.007751217403787136,0.007070082986448469,-0.004493895042939985,0.017208857873141484,1000,False
mpdd,1,8,A1_L - A1_J,bracket_black,0.009434808035437578,0.009409154550439577,0.004701712378296834,0.015443809084173627,1000,False
mpdd,1,8,A1_L - A1_J,bracket_brown,0.004837933990482324,0.0045688673250073916,-0.000885884973844604,0.010945416765491963,1000,False
mpdd,1,8,A1_L - A1_J,bracket_white,0.008430607007075272,0.008204279525631429,0.0035487585022689443,0.013526494256957908,1000,False
mpdd,1,8,A1_L - A1_J,connector,0.0007699499426600337,0.0005488807973833892,-0.0038948625235815477,0.00554285951782428,1000,False
mpdd,1,8,A1_L - A1_J,metal_plate,0.007345898617998883,0.007087173827009142,0.0016529032898880064,0.013586459381656792,1000,False
mpdd,1,8,A1_L - A1_J,tubes,0.005691888099673095,0.005464908858657953,7.992947477221112e-05,0.011986334341892287,1000,False
mpdd,1,8,TRI_L - TRI_J,bracket_black,0.012616878636213899,0.01423238161290233,0.005249104991775149,0.025799680460109907,1000,False
mpdd,1,8,TRI_L - TRI_J,bracket_brown,0.009807569870740602,0.010824637384486531,0.0015565189139741314,0.022606324845694078,1000,False
mpdd,1,8,TRI_L - TRI_J,bracket_white,0.016791534154868427,0.01698936481173075,0.009439555196361927,0.028689860283345563,1000,False
mpdd,1,8,TRI_L - TRI_J,connector,0.0018505449229598875,0.0026049178725315895,-0.00314546453228918,0.008854624228351914,1000,False
mpdd,1,8,TRI_L - TRI_J,metal_plate,0.011659754126137147,0.012862170871799085,0.0035761842099118956,0.024969903348007836,1000,False
mpdd,1,8,TRI_L - TRI_J,tubes,0.010017542066983545,0.011234521762180517,0.0017864632511262312,0.023361771307382057,1000,False
mpdd,1,8,BAL_L - BAL_J,bracket_black,0.018652526402906933,0.01914495315408679,0.009026584549714072,0.03223915149923129,1000,False
mpdd,1,8,BAL_L - BAL_J,bracket_brown,0.015427450929093672,0.01555284639810551,0.005549715998404562,0.028692686295834,1000,False
mpdd,1,8,BAL_L - BAL_J,bracket_white,0.019921140140922184,0.020475345479179324,0.012618350608886579,0.0325793738123188,1000,False
mpdd,1,8,BAL_L - BAL_J,connector,0.005951411631811232,0.005778248325828194,-0.0014120319040989257,0.012106636353262095,1000,False
mpdd,1,8,BAL_L - BAL_J,metal_plate,0.01766271018369746,0.018001612824759778,0.007929506467304592,0.031367124406420116,1000,False
mpdd,1,8,BAL_L - BAL_J,tubes,0.014692745057735513,0.015053833867347141,0.004892109625041827,0.02843624211848236,1000,False
mpdd,1,8,DUP_L - DUP_J,bracket_black,0.004719319146393608,0.0046087650008888445,0.0008645377753408064,0.008726835014566387,1000,False
mpdd,1,8,DUP_L - DUP_J,bracket_brown,0.0012993467214813732,0.0008695014595488141,-0.003832697118086663,0.00591780281150071,1000,False
mpdd,1,8,DUP_L - DUP_J,bracket_white,0.00321943542737991,0.0028264282419296865,-0.0011987307940837019,0.006779310093764806,1000,False
mpdd,1,8,DUP_L - DUP_J,connector,-6.09913718998073e-05,-0.0002879877587446525,-0.0043006933865904345,0.00394403416985995,1000,False
mpdd,1,8,DUP_L - DUP_J,metal_plate,0.003070941071920011,0.002680207380231848,-0.002098013721635637,0.007750020459337308,1000,False
mpdd,1,8,DUP_L - DUP_J,tubes,0.0023779473411068147,0.0020194003268174062,-0.002739673458072316,0.007164585032908219,1000,False
mpdd,1,8,DUP_J - A1_J,bracket_black,-0.00607457583124657,-0.004256669283734427,-0.010236096269759139,0.004494101656114778,1000,False
mpdd,1,8,DUP_J - A1_J,bracket_brown,-0.008355859714694122,-0.007056227099319311,-0.0144565480303358,0.0028259403066726078,1000,False
mpdd,1,8,DUP_J - A1_J,bracket_white,-0.005972136833621902,-0.005493638129305857,-0.011719605072733405,0.00012255984950828178,1000,False
mpdd,1,8,DUP_J - A1_J,connector,-0.005166504188807955,-0.004647722266151141,-0.011320896517661229,0.005264925097435592,1000,False
