dataset,seed,shot,contrast,category,point_delta,direction
mvtec,1,2,TRI_L - TRI_J,toothbrush,0.016796141136515286,positive
mvtec,1,2,TRI_L - TRI_J,transistor,0.03373855120424407,positive
mvtec,1,2,TRI_L - TRI_J,wood,-0.0026179560143271274,negative
mvtec,1,2,TRI_L - TRI_J,zipper,0.005192504588311608,positive
mvtec,1,2,TRI_L - TRI_J,__macro__,0.007208715910448943,positive
mvtec,1,2,BAL_L - BAL_J,bottle,-0.0011872949240336883,negative
mvtec,1,2,BAL_L - BAL_J,cable,-0.004685953346136196,negative
mvtec,1,2,BAL_L - BAL_J,capsule,0.011710843190970821,positive
mvtec,1,2,BAL_L - BAL_J,carpet,-0.013154224167273187,negative
mvtec,1,2,BAL_L - BAL_J,grid,0.00634048711626628,positive
mvtec,1,2,BAL_L - BAL_J,hazelnut,0.01593423425367191,positive
mvtec,1,2,BAL_L - BAL_J,leather,0.0157578765256291,positive
mvtec,1,2,BAL_L - BAL_J,metal_nut,0.020892810828932573,positive
mvtec,1,2,BAL_L - BAL_J,pill,0.014436802153555806,positive
mvtec,1,2,BAL_L - BAL_J,screw,0.005127372884552478,positive
mvtec,1,2,BAL_L - BAL_J,tile,-0.004641080382305707,negative
mvtec,1,2,BAL_L - BAL_J,toothbrush,0.023899215964394704,positive
mvtec,1,2,BAL_L - BAL_J,transistor,0.0406192098111714,positive
mvtec,1,2,BAL_L - BAL_J,wood,-0.001770029169356202,negative
mvtec,1,2,BAL_L - BAL_J,zipper,0.009090670371667275,positive
mvtec,1,2,BAL_L - BAL_J,__macro__,0.009224729407447157,positive
mvtec,1,2,DUP_L - DUP_J,bottle,-0.002941503124200384,negative
mvtec,1,2,DUP_L - DUP_J,cable,-0.006646438394396714,negative
mvtec,1,2,DUP_L - DUP_J,capsule,0.006066347221045543,positive
mvtec,1,2,DUP_L - DUP_J,carpet,-0.005948837868924306,negative
mvtec,1,2,DUP_L - DUP_J,grid,0.00801311388723508,positive
mvtec,1,2,DUP_L - DUP_J,hazelnut,0.006969021312494106,positive
mvtec,1,2,DUP_L - DUP_J,leather,0.007328979070042818,positive
mvtec,1,2,DUP_L - DUP_J,metal_nut,0.008967165744347305,positive
mvtec,1,2,DUP_L - DUP_J,pill,0.003653292045670775,positive
mvtec,1,2,DUP_L - DUP_J,screw,-0.0021964907860935468,negative
mvtec,1,2,DUP_L - DUP_J,tile,-0.005642774599225686,negative
mvtec,1,2,DUP_L - DUP_J,toothbrush,0.009169724993967732,positive
mvtec,1,2,DUP_L - DUP_J,transistor,0.00945852211275855,positive
mvtec,1,2,DUP_L - DUP_J,wood,-0.0018671695187967297,negative
mvtec,1,2,DUP_L - DUP_J,zipper,-0.0013856177576260231,negative
mvtec,1,2,DUP_L - DUP_J,__macro__,0.002199822289219901,positive
mvtec,1,2,DUP_J - A1_J,bottle,-0.001115909046344843,negative
mvtec,1,2,DUP_J - A1_J,cable,-0.011413333787765767,negative
mvtec,1,2,DUP_J - A1_J,capsule,0.027175020837579583,positive
mvtec,1,2,DUP_J - A1_J,carpet,-0.030434697953610645,negative
mvtec,1,2,DUP_J - A1_J,grid,0.0022232857194828815,positive
mvtec,1,2,DUP_J - A1_J,hazelnut,0.01848030966619285,positive
mvtec,1,2,DUP_J - A1_J,leather,0.020832171524945986,positive
mvtec,1,2,DUP_J - A1_J,metal_nut,-0.010927691796450811,negative
mvtec,1,2,DUP_J - A1_J,pill,-0.027271537129435752,negative
mvtec,1,2,DUP_J - A1_J,screw,-0.024923333510562973,negative
mvtec,1,2,DUP_J - A1_J,tile,-0.01838594063331178,negative
mvtec,1,2,DUP_J - A1_J,toothbrush,-0.037457793235629255,negative
mvtec,1,2,DUP_J - A1_J,transistor,-0.0013932496883740098,negative
mvtec,1,2,DUP_J - A1_J,wood,-0.004344423539390685,negative
mvtec,1,2,DUP_J - A1_J,zipper,-0.01637951182641406,negative
mvtec,1,2,DUP_J - A1_J,__macro__,-0.007689108959939285,negative
mvtec,1,2,TRI_J - DUP_J,bottle,0.015676836443131004,positive
mvtec,1,2,TRI_J - DUP_J,cable,0.03370417669225412,positive
mvtec,1,2,TRI_J - DUP_J,capsule,0.036491119388586124,positive
mvtec,1,2,TRI_J - DUP_J,carpet,0.059926994947024026,positive
mvtec,1,2,TRI_J - DUP_J,grid,-0.01763018785004994,negative
mvtec,1,2,TRI_J - DUP_J,hazelnut,0.033457453064425935,positive
mvtec,1,2,TRI_J - DUP_J,leather,0.0023017427623757136,positive
mvtec,1,2,TRI_J - DUP_J,metal_nut,-0.004794476320573504,negative
mvtec,1,2,TRI_J - DUP_J,pill,0.040629117601548304,positive
mvtec,1,2,TRI_J - DUP_J,screw,0.01875820207284773,positive
mvtec,1,2,TRI_J - DUP_J,tile,-0.0006830102582336961,negative
mvtec,1,2,TRI_J - DUP_J,toothbrush,0.0810744792383481,positive
mvtec,1,2,TRI_J - DUP_J,transistor,0.03883909978877231,positive
mvtec,1,2,TRI_J - DUP_J,wood,0.01648181501018442,positive
mvtec,1,2,TRI_J - DUP_J,zipper,0.020406225872629857,positive
mvtec,1,2,TRI_J - DUP_J,__macro__,0.024975972563551368,positive
mvtec,1,2,TRI_L - DUP_L,bottle,0.017081841740083537,positive
mvtec,1,2,TRI_L - DUP_L,cable,0.03813710854050045,positive
mvtec,1,2,TRI_L - DUP_L,capsule,0.038194644812373724,positive
mvtec,1,2,TRI_L - DUP_L,carpet,0.053031889675654864,positive
mvtec,1,2,TRI_L - DUP_L,grid,-0.022651860046953742,negative
mvtec,1,2,TRI_L - DUP_L,hazelnut,0.0389913819164136,positive
mvtec,1,2,TRI_L - DUP_L,leather,0.01272837071888766,positive
mvtec,1,2,TRI_L - DUP_L,metal_nut,0.004455000370560347,positive
mvtec,1,2,TRI_L - DUP_L,pill,0.048706598688872615,positive
mvtec,1,2,TRI_L - DUP_L,screw,0.02393411134160306,positive
mvtec,1,2,TRI_L - DUP_L,tile,0.0026285040193350095,positive
mvtec,1,2,TRI_L - DUP_L,toothbrush,0.08870089538089565,positive
mvtec,1,2,TRI_L - DUP_L,transistor,0.06311912888025784,positive
mvtec,1,2,TRI_L - DUP_L,wood,0.015731028514654022,positive
mvtec,1,2,TRI_L - DUP_L,zipper,0.02698434821856749,positive
mvtec,1,2,TRI_L - DUP_L,__macro__,0.02998486618478041,positive
mvtec,1,2,BAL_J - A1_J,bottle,0.012745702662530722,positive
mvtec,1,2,BAL_J - A1_J,cable,0.028825901287886757,positive
mvtec,1,2,BAL_J - A1_J,capsule,0.02549915671422684,positive
mvtec,1,2,BAL_J - A1_J,carpet,0.04965481553455331,positive
mvtec,1,2,BAL_J - A1_J,grid,-0.0184340189366185,negative
mvtec,1,2,BAL_J - A1_J,hazelnut,0.026647729128134956,positive
mvtec,1,2,BAL_J - A1_J,leather,-0.0020766324316459084,negative
mvtec,1,2,BAL_J - A1_J,metal_nut,-0.004462526631529795,negative
mvtec,1,2,BAL_J - A1_J,pill,0.034602024889969774,positive
mvtec,1,2,BAL_J - A1_J,screw,0.012524924202157867,positive
mvtec,1,2,BAL_J - A1_J,tile,-0.0016458095274856088,negative
mvtec,1,2,BAL_J - A1_J,toothbrush,0.0671961506205494,positive
mvtec,1,2,BAL_J - A1_J,transistor,0.032591765114338755,positive
mvtec,1,2,BAL_J - A1_J,wood,0.014961802407297942,positive
mvtec,1,2,BAL_J - A1_J,zipper,0.015393125368036442,positive
mvtec,1,2,BAL_J - A1_J,__macro__,0.019601607360160197,positive
mvtec,1,2,BAL_L - A1_L,bottle,0.014927488656699683,positive
mvtec,1,2,BAL_L - A1_L,cable,0.03320405822886552,positive
mvtec,1,2,BAL_L - A1_L,capsule,0.02597317969607371,positive
mvtec,1,2,BAL_L - A1_L,carpet,0.043348894043879094,positive
mvtec,1,2,BAL_L - A1_L,grid,-0.021941407542955704,negative
mvtec,1,2,BAL_L - A1_L,hazelnut,0.030766437627801513,positive
mvtec,1,2,BAL_L - A1_L,leather,0.0028721869049038173,positive
mvtec,1,2,BAL_L - A1_L,metal_nut,0.0025906363054720716,positive
mvtec,1,2,BAL_L - A1_L,pill,0.040396411131243704,positive
mvtec,1,2,BAL_L - A1_L,screw,0.018946838749487882,positive
mvtec,1,2,BAL_L - A1_L,tile,0.0020115032225755947,positive
mvtec,1,2,BAL_L - A1_L,toothbrush,0.07372589625144221,positive
mvtec,1,2,BAL_L - A1_L,transistor,0.05465420686229805,positive
mvtec,1,2,BAL_L - A1_L,wood,0.015817477902782873,positive
mvtec,1,2,BAL_L - A1_L,zipper,0.02350007244361635,positive
mvtec,1,2,BAL_L - A1_L,__macro__,0.024052925365612425,positive
mvtec,1,4,A1_L - A1_J,bottle,-0.004093421980016165,negative
mvtec,1,4,A1_L - A1_J,cable,-0.015958344670652935,negative
mvtec,1,4,A1_L - A1_J,capsule,0.01194936754961931,positive
mvtec,1,4,A1_L - A1_J,carpet,-0.016282299223626895,negative
mvtec,1,4,A1_L - A1_J,grid,0.002158709185163754,positive
mvtec,1,4,A1_L - A1_J,hazelnut,0.008271199199901824,positive
mvtec,1,4,A1_L - A1_J,leather,0.007185316886952564,positive
mvtec,1,4,A1_L - A1_J,metal_nut,0.012525437082412716,positive
mvtec,1,4,A1_L - A1_J,pill,0.010199975804263905,positive
mvtec,1,4,A1_L - A1_J,screw,0.0016910774233933612,positive
mvtec,1,4,A1_L - A1_J,tile,-0.0070003871053805344,negative
mvtec,1,4,A1_L - A1_J,toothbrush,0.023335407720337042,positive
mvtec,1,4,A1_L - A1_J,transistor,0.013890457358038455,positive
mvtec,1,4,A1_L - A1_J,wood,-0.005905464776031599,negative
mvtec,1,4,A1_L - A1_J,zipper,6.752679364757652e-05,positive
mvtec,1,4,A1_L - A1_J,__macro__,0.0028023038165348253,positive
mvtec,1,4,TRI_L - TRI_J,bottle,-0.003121074469209173,negative
mvtec,1,4,TRI_L - TRI_J,cable,-0.005932248067479495,negative
mvtec,1,4,TRI_L - TRI_J,capsule,0.00944760347496132,positive
mvtec,1,4,TRI_L - TRI_J,carpet,-0.016167679982848737,negative
mvtec,1,4,TRI_L - TRI_J,grid,-0.0030935966528723435,negative
mvtec,1,4,TRI_L - TRI_J,hazelnut,0.010073406264003326,positive
mvtec,1,4,TRI_L - TRI_J,leather,0.014219653035400126,positive
mvtec,1,4,TRI_L - TRI_J,metal_nut,0.016369612923953558,positive
mvtec,1,4,TRI_L - TRI_J,pill,0.01294876395915845,positive
mvtec,1,4,TRI_L - TRI_J,screw,0.007788449671770864,positive
mvtec,1,4,TRI_L - TRI_J,tile,-0.002155975885155259,negative
mvtec,1,4,TRI_L - TRI_J,toothbrush,0.015224133599610723,positive
mvtec,1,4,TRI_L - TRI_J,transistor,0.03033995033388337,positive
mvtec,1,4,TRI_L - TRI_J,wood,-0.0010146132957331577,negative
mvtec,1,4,TRI_L - TRI_J,zipper,0.006275972612312386,positive
mvtec,1,4,TRI_L - TRI_J,__macro__,0.006080157168117064,positive
mvtec,1,4,BAL_L - BAL_J,bottle,-0.0031278405188446268,negative
mvtec,1,4,BAL_L - BAL_J,cable,-0.00840182554913449,negative
mvtec,1,4,BAL_L - BAL_J,capsule,0.013651469418957785,positive
mvtec,1,4,BAL_L - BAL_J,carpet,-0.02024568840613894,negative
mvtec,1,4,BAL_L - BAL_J,grid,-0.004013890043948365,negative
mvtec,1,4,BAL_L - BAL_J,hazelnut,0.010648653717901357,positive
mvtec,1,4,BAL_L - BAL_J,leather,0.011575986532941118,positive
mvtec,1,4,BAL_L - BAL_J,metal_nut,0.019180382308121025,positive
mvtec,1,4,BAL_L - BAL_J,pill,0.01607770278471543,positive
mvtec,1,4,BAL_L - BAL_J,screw,0.008101973979341731,positive
mvtec,1,4,BAL_L - BAL_J,tile,-0.003697434708531122,negative
mvtec,1,4,BAL_L - BAL_J,toothbrush,0.026604814648005015,positive
mvtec,1,4,BAL_L - BAL_J,transistor,0.034418721461223045,positive
mvtec,1,4,BAL_L - BAL_J,wood,-0.0010756255456660924,negative
mvtec,1,4,BAL_L - BAL_J,zipper,0.008539984577230542,positive
mvtec,1,4,BAL_L - BAL_J,__macro__,0.0072158256437448946,positive
mvtec,1,4,DUP_L - DUP_J,bottle,-0.0034253182101435797,negative
mvtec,1,4,DUP_L - DUP_J,cable,-0.01276435704414769,negative
mvtec,1,4,DUP_L - DUP_J,capsule,0.005230350762412128,positive
mvtec,1,4,DUP_L - DUP_J,carpet,-0.011421062812833171,negative
mvtec,1,4,DUP_L - DUP_J,grid,0.0026255779102077326,positive
mvtec,1,4,DUP_L - DUP_J,hazelnut,0.005318383538937654,positive
mvtec,1,4,DUP_L - DUP_J,leather,0.006043685497723328,positive
mvtec,1,4,DUP_L - DUP_J,metal_nut,0.008144151434934188,positive
mvtec,1,4,DUP_L - DUP_J,pill,0.004546464203782796,positive
mvtec,1,4,DUP_L - DUP_J,screw,0.0016129477907048106,positive
mvtec,1,4,DUP_L - DUP_J,tile,-0.004714273297508731,negative
mvtec,1,4,DUP_L - DUP_J,toothbrush,0.00972128548659068,positive
mvtec,1,4,DUP_L - DUP_J,transistor,0.006117074491160057,positive
mvtec,1,4,DUP_L - DUP_J,wood,-0.006046459012569394,negative
mvtec,1,4,DUP_L - DUP_J,zipper,-0.001911945813800775,negative
mvtec,1,4,DUP_L - DUP_J,__macro__,0.0006051003283633357,positive
mvtec,1,4,DUP_J - A1_J,bottle,-0.0009217927807680937,negative
mvtec,1,4,DUP_J - A1_J,cable,-0.009611887825193177,negative
mvtec,1,4,DUP_J - A1_J,capsule,0.03037052678755517,positive
mvtec,1,4,DUP_J - A1_J,carpet,-0.03115630536265479,negative
mvtec,1,4,DUP_J - A1_J,grid,3.746468708804018e-05,positive
mvtec,1,4,DUP_J - A1_J,hazelnut,0.01847678901352212,positive
mvtec,1,4,DUP_J - A1_J,leather,0.0194041841978706,positive
mvtec,1,4,DUP_J - A1_J,metal_nut,-0.008370705899513387,negative
mvtec,1,4,DUP_J - A1_J,pill,-0.026996702201145917,negative
mvtec,1,4,DUP_J - A1_J,screw,-0.022839804453015616,negative
mvtec,1,4,DUP_J - A1_J,tile,-0.01854956797885332,negative
mvtec,1,4,DUP_J - A1_J,toothbrush,-0.030936208055149406,negative
mvtec,1,4,DUP_J - A1_J,transistor,0.0016068997446688216,positive
mvtec,1,4,DUP_J - A1_J,wood,-0.00582299271448572,negative
mvtec,1,4,DUP_J - A1_J,zipper,-0.015933815220829095,negative
mvtec,1,4,DUP_J - A1_J,__macro__,-0.006749594537393585,negative
mvtec,1,4,TRI_J - DUP_J,bottle,0.015955484623911276,positive
mvtec,1,4,TRI_J - DUP_J,cable,0.03564186749642362,positive
mvtec,1,4,TRI_J - DUP_J,capsule,0.027905390320442758,positive
mvtec,1,4,TRI_J - DUP_J,carpet,0.058189013796502875,positive
mvtec,1,4,TRI_J - DUP_J,grid,-0.0017811045426590622,negative
mvtec,1,4,TRI_J - DUP_J,hazelnut,0.030175729637948234,positive
mvtec,1,4,TRI_J - DUP_J,leather,0.006445931466025789,positive
mvtec,1,4,TRI_J - DUP_J,metal_nut,-0.013110810427111597,negative
mvtec,1,4,TRI_J - DUP_J,pill,0.04198840209628085,positive
mvtec,1,4,TRI_J - DUP_J,screw,0.02221717564354575,positive
mvtec,1,4,TRI_J - DUP_J,tile,0.002345926319604952,positive
mvtec,1,4,TRI_J - DUP_J,toothbrush,0.06816840903091848,positive
mvtec,1,4,TRI_J - DUP_J,transistor,0.029566983332488306,positive
mvtec,1,4,TRI_J - DUP_J,wood,0.015809463639554378,positive
mvtec,1,4,TRI_J - DUP_J,zipper,0.02356631012577659,positive
mvtec,1,4,TRI_J - DUP_J,__macro__,0.02420561150397688,positive
mvtec,1,4,TRI_L - DUP_L,bottle,0.016259728364845683,positive
mvtec,1,4,TRI_L - DUP_L,cable,0.04247397647309181,positive
mvtec,1,4,TRI_L - DUP_L,capsule,0.03212264303299195,positive
mvtec,1,4,TRI_L - DUP_L,carpet,0.05344239662648731,positive
mvtec,1,4,TRI_L - DUP_L,grid,-0.007500279105739138,negative
mvtec,1,4,TRI_L - DUP_L,hazelnut,0.034930752363013906,positive
mvtec,1,4,TRI_L - DUP_L,leather,0.014621899003702588,positive
mvtec,1,4,TRI_L - DUP_L,metal_nut,-0.004885348938092227,negative
mvtec,1,4,TRI_L - DUP_L,pill,0.050390701851656505,positive
mvtec,1,4,TRI_L - DUP_L,screw,0.028392677524611803,positive
mvtec,1,4,TRI_L - DUP_L,tile,0.004904223731958424,positive
mvtec,1,4,TRI_L - DUP_L,toothbrush,0.07367125714393852,positive
mvtec,1,4,TRI_L - DUP_L,transistor,0.05378985917521162,positive
mvtec,1,4,TRI_L - DUP_L,wood,0.020841309356390614,positive
mvtec,1,4,TRI_L - DUP_L,zipper,0.03175422855188975,positive
mvtec,1,4,TRI_L - DUP_L,__macro__,0.02968066834373061,positive
mvtec,1,4,BAL_J - A1_J,bottle,0.013030594749735225,positive
mvtec,1,4,BAL_J - A1_J,cable,0.029840802546416523,positive
mvtec,1,4,BAL_J - A1_J,capsule,0.019970903720254424,positive
mvtec,1,4,BAL_J - A1_J,carpet,0.04808310522358139,positive
mvtec,1,4,BAL_J - A1_J,grid,-0.0034718789789620064,negative
mvtec,1,4,BAL_J - A1_J,hazelnut,0.024508670224370754,positive
mvtec,1,4,BAL_J - A1_J,leather,0.002816816473784345,positive
mvtec,1,4,BAL_J - A1_J,metal_nut,-0.012082730162239819,negative
mvtec,1,4,BAL_J - A1_J,pill,0.03486166237784871,positive
mvtec,1,4,BAL_J - A1_J,screw,0.018274376140112153,positive
mvtec,1,4,BAL_J - A1_J,tile,0.0007522285683604357,positive
mvtec,1,4,BAL_J - A1_J,toothbrush,0.05036814081930896,positive
mvtec,1,4,BAL_J - A1_J,transistor,0.02593199700526022,positive
mvtec,1,4,BAL_J - A1_J,wood,0.012946682937725829,positive
mvtec,1,4,BAL_J - A1_J,zipper,0.019637342098642707,positive
mvtec,1,4,BAL_J - A1_J,__macro__,0.019031247582946657,positive
mvtec,1,4,BAL_L - A1_L,bottle,0.013996176210906763,positive
mvtec,1,4,BAL_L - A1_L,cable,0.03739732166793497,positive
mvtec,1,4,BAL_L - A1_L,capsule,0.021673005589592897,positive
mvtec,1,4,BAL_L - A1_L,carpet,0.044119716041069346,positive
mvtec,1,4,BAL_L - A1_L,grid,-0.009644478208074125,negative
mvtec,1,4,BAL_L - A1_L,hazelnut,0.026886124742370288,positive
mvtec,1,4,BAL_L - A1_L,leather,0.007207486119772899,positive
mvtec,1,4,BAL_L - A1_L,metal_nut,-0.00542778493653151,negative
mvtec,1,4,BAL_L - A1_L,pill,0.04073938935830024,positive
mvtec,1,4,BAL_L - A1_L,screw,0.024685272696060523,positive
mvtec,1,4,BAL_L - A1_L,tile,0.004055180965209848,positive
mvtec,1,4,BAL_L - A1_L,toothbrush,0.05363754774697693,positive
mvtec,1,4,BAL_L - A1_L,transistor,0.04646026110844481,positive
mvtec,1,4,BAL_L - A1_L,wood,0.017776522168091335,positive
mvtec,1,4,BAL_L - A1_L,zipper,0.028109799882225672,positive
mvtec,1,4,BAL_L - A1_L,__macro__,0.023444769410156725,positive
mvtec,1,8,A1_L - A1_J,bottle,-0.0035271606563517244,negative
mvtec,1,8,A1_L - A1_J,cable,-0.018026711118675376,negative
mvtec,1,8,A1_L - A1_J,capsule,0.0018282061515872972,positive
mvtec,1,8,A1_L - A1_J,carpet,-0.01918089714410731,negative
mvtec,1,8,A1_L - A1_J,grid,0.00622396275288184,positive
mvtec,1,8,A1_L - A1_J,hazelnut,0.00694097749396827,positive
mvtec,1,8,A1_L - A1_J,leather,0.006460016469750307,positive
mvtec,1,8,A1_L - A1_J,metal_nut,0.00967531536855537,positive
mvtec,1,8,A1_L - A1_J,pill,0.005430306558331988,positive
mvtec,1,8,A1_L - A1_J,screw,-0.021450896247100587,negative
mvtec,1,8,A1_L - A1_J,tile,-0.0064300148418969805,negative
mvtec,1,8,A1_L - A1_J,toothbrush,0.022174979728497246,positive
mvtec,1,8,A1_L - A1_J,transistor,0.009304944896494027,positive
mvtec,1,8,A1_L - A1_J,wood,-0.002225632488997209,negative
mvtec,1,8,A1_L - A1_J,zipper,0.0008761938876722386,positive
mvtec,1,8,A1_L - A1_J,__macro__,-0.00012842727929270696,negative
mvtec,1,8,TRI_L - TRI_J,bottle,-0.0020707028253228454,negative
mvtec,1,8,TRI_L - TRI_J,cable,-0.007760587280496778,negative
mvtec,1,8,TRI_L - TRI_J,capsule,0.0021721577332481923,positive
mvtec,1,8,TRI_L - TRI_J,carpet,-0.018872097887434047,negative
mvtec,1,8,TRI_L - TRI_J,grid,-0.0019064256149024517,negative
mvtec,1,8,TRI_L - TRI_J,hazelnut,0.011497831148262083,positive
mvtec,1,8,TRI_L - TRI_J,leather,0.013872607377944601,positive
mvtec,1,8,TRI_L - TRI_J,metal_nut,0.012661172894474215,positive
mvtec,1,8,TRI_L - TRI_J,pill,0.00983151655601222,positive
mvtec,1,8,TRI_L - TRI_J,screw,-0.007496403168000321,negative
mvtec,1,8,TRI_L - TRI_J,tile,0.004266468576412885,positive
mvtec,1,8,TRI_L - TRI_J,toothbrush,0.009543650441191431,positive
mvtec,1,8,TRI_L - TRI_J,transistor,0.023763609311047262,positive
mvtec,1,8,TRI_L - TRI_J,wood,0.00262431506524341,positive
mvtec,1,8,TRI_L - TRI_J,zipper,0.007796262294370027,positive
mvtec,1,8,TRI_L - TRI_J,__macro__,0.003994891641469992,positive
mvtec,1,8,BAL_L - BAL_J,bottle,-0.00196056503366393,negative
mvtec,1,8,BAL_L - BAL_J,cable,-0.010344150768532234,negative
mvtec,1,8,BAL_L - BAL_J,capsule,0.004599210362781658,positive
mvtec,1,8,BAL_L - BAL_J,carpet,-0.02528940874148855,negative
mvtec,1,8,BAL_L - BAL_J,grid,0.002774537786936704,positive
mvtec,1,8,BAL_L - BAL_J,hazelnut,0.009339331133846773,positive
mvtec,1,8,BAL_L - BAL_J,leather,0.010538069477201595,positive
mvtec,1,8,BAL_L - BAL_J,metal_nut,0.014780450958444269,positive
mvtec,1,8,BAL_L - BAL_J,pill,0.011873737544752627,positive
mvtec,1,8,BAL_L - BAL_J,screw,-0.013028041882801322,negative
mvtec,1,8,BAL_L - BAL_J,tile,0.0005466646229036476,positive
mvtec,1,8,BAL_L - BAL_J,toothbrush,0.020158152705871957,positive
mvtec,1,8,BAL_L - BAL_J,transistor,0.02735650834590464,positive
mvtec,1,8,BAL_L - BAL_J,wood,0.0009159617080440885,positive
mvtec,1,8,BAL_L - BAL_J,zipper,0.007848651053349198,positive
mvtec,1,8,BAL_L - BAL_J,__macro__,0.004007273951570075,positive
mvtec,1,8,DUP_L - DUP_J,bottle,-0.003122275178843892,negative
mvtec,1,8,DUP_L - DUP_J,cable,-0.01530476408374748,negative
mvtec,1,8,DUP_L - DUP_J,capsule,-0.0014201902671411304,negative
mvtec,1,8,DUP_L - DUP_J,carpet,-0.011289535997533795,negative
mvtec,1,8,DUP_L - DUP_J,grid,0.0031727041918381826,positive
mvtec,1,8,DUP_L - DUP_J,hazelnut,0.0037963789009651805,positive
mvtec,1,8,DUP_L - DUP_J,leather,0.0045765783998759635,positive
mvtec,1,8,DUP_L - DUP_J,metal_nut,0.0058205911633413265,positive
mvtec,1,8,DUP_L - DUP_J,pill,0.0006374516370891703,positive
mvtec,1,8,DUP_L - DUP_J,screw,-0.012975017701158081,negative
mvtec,1,8,DUP_L - DUP_J,tile,-0.004970536578548512,negative
mvtec,1,8,DUP_L - DUP_J,toothbrush,0.009678157642156737,positive
mvtec,1,8,DUP_L - DUP_J,transistor,0.003768076723394076,positive
mvtec,1,8,DUP_L - DUP_J,wood,-0.0025238102598609258,negative
mvtec,1,8,DUP_L - DUP_J,zipper,-6.627522627700166e-05,negative
mvtec,1,8,DUP_L - DUP_J,__macro__,-0.0013481644422966787,negative
mvtec,1,8,DUP_J - A1_J,bottle,-0.0015000449128497184,negative
mvtec,1,8,DUP_J - A1_J,cable,-0.00719663920038538,negative
mvtec,1,8,DUP_J - A1_J,capsule,-0.0008493259307965628,negative
mvtec,1,8,DUP_J - A1_J,carpet,-0.034316533501310253,negative
mvtec,1,8,DUP_J - A1_J,grid,0.0025630890753848834,positive
mvtec,1,8,DUP_J - A1_J,hazelnut,0.022331629197151703,positive
mvtec,1,8,DUP_J - A1_J,leather,0.024304880045890376,positive
mvtec,1,8,DUP_J - A1_J,metal_nut,-0.009887752882609568,negative
mvtec,1,8,DUP_J - A1_J,pill,-0.02622007907617785,negative
mvtec,1,8,DUP_J - A1_J,screw,-0.036884242841549925,negative
mvtec,1,8,DUP_J - A1_J,tile,-0.015556703143862705,negative
mvtec,1,8,DUP_J - A1_J,toothbrush,-0.026878148770004384,negative
mvtec,1,8,DUP_J - A1_J,transistor,0.00036519626805076033,positive
mvtec,1,8,DUP_J - A1_J,wood,-0.005053779921444512,negative
mvtec,1,8,DUP_J - A1_J,zipper,-0.01831132495958926,negative
mvtec,1,8,DUP_J - A1_J,__macro__,-0.00887265203694016,negative
mvtec,1,8,TRI_J - DUP_J,bottle,0.017287373115845828,positive
mvtec,1,8,TRI_J - DUP_J,cable,0.03764197392866264,positive
mvtec,1,8,TRI_J - DUP_J,capsule,0.005895404392031067,positive
mvtec,1,8,TRI_J - DUP_J,carpet,0.06690700430526864,positive
mvtec,1,8,TRI_J - DUP_J,grid,-0.0029008897553917667,negative
mvtec,1,8,TRI_J - DUP_J,hazelnut,0.018914330935573487,positive
mvtec,1,8,TRI_J - DUP_J,leather,-0.010640029990836575,negative
mvtec,1,8,TRI_J - DUP_J,metal_nut,-0.008067962809994,negative
mvtec,1,8,TRI_J - DUP_J,pill,0.03987019653431967,positive
mvtec,1,8,TRI_J - DUP_J,screw,0.019446090373232833,positive
mvtec,1,8,TRI_J - DUP_J,tile,-0.011832907462587139,negative
mvtec,1,8,TRI_J - DUP_J,toothbrush,0.057191449157299346,positive
mvtec,1,8,TRI_J - DUP_J,transistor,0.03324023429878464,positive
mvtec,1,8,TRI_J - DUP_J,wood,0.015130360624028172,positive
mvtec,1,8,TRI_J - DUP_J,zipper,0.019187030557363427,positive
mvtec,1,8,TRI_J - DUP_J,__macro__,0.01981797721357335,positive
mvtec,1,8,TRI_L - DUP_L,bottle,0.018338945469366874,positive
mvtec,1,8,TRI_L - DUP_L,cable,0.045186150731913344,positive
mvtec,1,8,TRI_L - DUP_L,capsule,0.00948775239242039,positive
mvtec,1,8,TRI_L - DUP_L,carpet,0.059324442415368384,positive
mvtec,1,8,TRI_L - DUP_L,grid,-0.007980019562132401,negative
mvtec,1,8,TRI_L - DUP_L,hazelnut,0.02661578318287039,positive
mvtec,1,8,TRI_L - DUP_L,leather,-0.001344001012767937,negative
mvtec,1,8,TRI_L - DUP_L,metal_nut,-0.0012273810788611117,negative
mvtec,1,8,TRI_L - DUP_L,pill,0.04906426145324272,positive
mvtec,1,8,TRI_L - DUP_L,screw,0.024924704906390593,positive
mvtec,1,8,TRI_L - DUP_L,tile,-0.0025959023076257415,negative
mvtec,1,8,TRI_L - DUP_L,toothbrush,0.05705694195633404,positive
mvtec,1,8,TRI_L - DUP_L,transistor,0.05323576688643783,positive
mvtec,1,8,TRI_L - DUP_L,wood,0.020278485949132508,positive
mvtec,1,8,TRI_L - DUP_L,zipper,0.027049568078010455,positive
mvtec,1,8,TRI_L - DUP_L,__macro__,0.025161033297340023,positive
mvtec,1,8,BAL_J - A1_J,bottle,0.014209295581374626,positive
mvtec,1,8,BAL_J - A1_J,cable,0.032280714228746565,positive
mvtec,1,8,BAL_J - A1_J,capsule,0.00304820933229899,positive
mvtec,1,8,BAL_J - A1_J,carpet,0.05601767705429106,positive
