dataset,seed,shot,contrast,dropped_category,remaining_macro_delta,mean_delta,ci_low,ci_high,n_replicates,sign_flip
mvtec,1,1,A1_L - A1_J,hazelnut,0.005999221768024629,0.0061293242485629925,0.004264661811217444,0.007899958050328112,1000,False
mvtec,1,1,A1_L - A1_J,leather,0.006438909847604731,0.006532135284969421,0.004721255404659841,0.00823583059008587,1000,False
mvtec,1,1,A1_L - A1_J,metal_nut,0.005867899211741898,0.0059764202106445015,0.004075337880224321,0.00783941251493828,1000,False
mvtec,1,1,A1_L - A1_J,pill,0.006052643100667913,0.006150702237811453,0.00423923432017407,0.007974264095275288,1000,False
mvtec,1,1,A1_L - A1_J,screw,0.005371113599579722,0.0054462853287465,0.003652964111659807,0.007175049268302181,1000,False
mvtec,1,1,A1_L - A1_J,tile,0.0068543728369859485,0.006963131236326121,0.004991563741551735,0.008860134029185226,1000,False
mvtec,1,1,A1_L - A1_J,toothbrush,0.005565941388760235,0.005665273146622232,0.0040962020409462075,0.007126874515800831,1000,False
mvtec,1,1,A1_L - A1_J,transistor,0.005495527268425379,0.00556805888269168,0.0037657402748283975,0.0073313526100949695,1000,False
mvtec,1,1,A1_L - A1_J,wood,0.006883581375019022,0.006976337639898439,0.00503272742270584,0.008813717589999246,1000,False
mvtec,1,1,A1_L - A1_J,zipper,0.006382487115828964,0.00649125422484056,0.004585184637537521,0.008362919826158017,1000,False
mvtec,1,1,TRI_L - TRI_J,bottle,0.010301071897837496,0.010442335545564684,0.008555665135600705,0.012189431385726793,1000,False
mvtec,1,1,TRI_L - TRI_J,cable,0.010115413378958587,0.01023146677360867,0.008474170044196103,0.011900179442933458,1000,False
mvtec,1,1,TRI_L - TRI_J,capsule,0.009270918984273971,0.009436791969774663,0.00762693573151791,0.011177222901785024,1000,False
mvtec,1,1,TRI_L - TRI_J,carpet,0.009763475108053038,0.009898222130902948,0.008062090701336976,0.011600521921418978,1000,False
mvtec,1,1,TRI_L - TRI_J,grid,0.00978468544251267,0.009867268845916361,0.008091063181564415,0.011630545701092803,1000,False
mvtec,1,1,TRI_L - TRI_J,hazelnut,0.009277331947312726,0.00943583498808949,0.007647806872787311,0.01116738317201942,1000,False
mvtec,1,1,TRI_L - TRI_J,leather,0.009792358789064036,0.009857326201553327,0.00816136558042083,0.011519999368224204,1000,False
mvtec,1,1,TRI_L - TRI_J,metal_nut,0.00912907116973702,0.009268117020528306,0.007451821269671063,0.010948246990509522,1000,False
mvtec,1,1,TRI_L - TRI_J,pill,0.009761567609073285,0.009899804563891295,0.008061452328178379,0.01166363810463328,1000,False
mvtec,1,1,TRI_L - TRI_J,screw,0.009067034437732843,0.009220026388885605,0.007583407216261041,0.01072936439334482,1000,False
mvtec,1,1,TRI_L - TRI_J,tile,0.010202196691395427,0.010337896624954547,0.008439969988801933,0.012077281725442706,1000,False
mvtec,1,1,TRI_L - TRI_J,toothbrush,0.009073119135646653,0.009230478961511095,0.007602458259939012,0.010835909985944355,1000,False
mvtec,1,1,TRI_L - TRI_J,transistor,0.007935294071162337,0.008006171433279401,0.006327059576541105,0.009574138723140491,1000,False
mvtec,1,1,TRI_L - TRI_J,wood,0.010326550979619707,0.010452503408168414,0.008584542025330039,0.012198390113287908,1000,False
mvtec,1,1,TRI_L - TRI_J,zipper,0.009581606599653849,0.009713183532173377,0.00786428694048042,0.011421194300674075,1000,False
mvtec,1,1,BAL_L - BAL_J,bottle,0.012282690235988467,0.01244303402988103,0.010390789441994033,0.014478880705970445,1000,False
mvtec,1,1,BAL_L - BAL_J,cable,0.01228639319973353,0.012413571476521067,0.010364171112189883,0.014311932106041113,1000,False
mvtec,1,1,BAL_L - BAL_J,capsule,0.01093746793637672,0.011139316318611382,0.009142053294526742,0.01310978706685197,1000,False
mvtec,1,1,BAL_L - BAL_J,carpet,0.011570408186456058,0.01173116704058229,0.009646608770036732,0.013648431731418649,1000,False
mvtec,1,1,BAL_L - BAL_J,grid,0.011406877044770562,0.011496638437745246,0.009479000374291991,0.013589304955429633,1000,False
mvtec,1,1,BAL_L - BAL_J,hazelnut,0.011257084263082704,0.011436895486322788,0.009350334301574321,0.013385646879930827,1000,False
mvtec,1,1,BAL_L - BAL_J,leather,0.011796611441743836,0.011903990403780656,0.009847519674061276,0.013822439479676709,1000,False
mvtec,1,1,BAL_L - BAL_J,metal_nut,0.010885712050276069,0.011046084902170366,0.008964864577673674,0.012978134531277698,1000,False
mvtec,1,1,BAL_L - BAL_J,pill,0.011560061253031415,0.011716596597503374,0.009627573924829765,0.013737845267719422,1000,False
mvtec,1,1,BAL_L - BAL_J,screw,0.010597351857564148,0.010757383583398101,0.008859724477504572,0.012708800833120731,1000,False
mvtec,1,1,BAL_L - BAL_J,tile,0.01215959318906175,0.01231542221303432,0.010177813999110313,0.014326376691743565,1000,False
mvtec,1,1,BAL_L - BAL_J,toothbrush,0.010901561472046675,0.011057109333142618,0.009101486943664442,0.012914161892371207,1000,False
mvtec,1,1,BAL_L - BAL_J,transistor,0.00942415860704997,0.0094975506153705,0.007718419306381395,0.011211723988085615,1000,False
mvtec,1,1,BAL_L - BAL_J,wood,0.012352335126054572,0.012497242024654725,0.010364191368837528,0.01448640793355572,1000,False
mvtec,1,1,BAL_L - BAL_J,zipper,0.011188414147274882,0.011342692369466539,0.009272424348340115,0.013319623066110111,1000,False
mvtec,1,1,DUP_L - DUP_J,bottle,0.0039005169645348497,0.004014587072101267,0.0025855107973017707,0.005295169501662869,1000,False
mvtec,1,1,DUP_L - DUP_J,cable,0.004040272978875242,0.004144756861531972,0.002720619375458748,0.005415195471224457,1000,False
mvtec,1,1,DUP_L - DUP_J,capsule,0.003091219007217435,0.0032265200702149385,0.001824247175457632,0.004505236778775083,1000,False
mvtec,1,1,DUP_L - DUP_J,carpet,0.003645539958333432,0.0037631772320263117,0.002346981890327206,0.005062376018236989,1000,False
mvtec,1,1,DUP_L - DUP_J,grid,0.003001413892689629,0.003107755750678013,0.001749936013615657,0.004420717292437165,1000,False
mvtec,1,1,DUP_L - DUP_J,hazelnut,0.003115901835230659,0.003244939160130206,0.0018116002552565074,0.004564224763960857,1000,False
mvtec,1,1,DUP_L - DUP_J,leather,0.0036409686977461725,0.0037431481172160615,0.002357929071393415,0.004925992395180607,1000,False
mvtec,1,1,DUP_L - DUP_J,metal_nut,0.0032028011406102985,0.003322192185904778,0.0018669607263138777,0.004594647329769267,1000,False
mvtec,1,1,DUP_L - DUP_J,pill,0.0034783293716561564,0.003582448477752647,0.002215253187250064,0.004820856911872728,1000,False
mvtec,1,1,DUP_L - DUP_J,screw,0.002962324329952752,0.003060284035545421,0.001741848737680053,0.004278241516017213,1000,False
mvtec,1,1,DUP_L - DUP_J,tile,0.0038934764293169105,0.004014994428086051,0.0025663149681677483,0.00529726126392276,1000,False
mvtec,1,1,DUP_L - DUP_J,toothbrush,0.0030759244542859854,0.0031690406871640866,0.0020409827764833258,0.004263774933709949,1000,False
mvtec,1,1,DUP_L - DUP_J,transistor,0.0031365055116129303,0.0032379798849508433,0.0018251600154084323,0.004482965650514611,1000,False
mvtec,1,1,DUP_L - DUP_J,wood,0.0039188416764986845,0.0040258990181142274,0.0026012115538145736,0.00535963469493814,1000,False
mvtec,1,1,DUP_L - DUP_J,zipper,0.003744666129510961,0.003863680124517596,0.0024488079763667027,0.0051831489854335935,1000,False
mvtec,1,1,DUP_J - A1_J,bottle,-0.010413239313802078,-0.010220463610545134,-0.013184286480502115,-0.007235020103330568,1000,False
mvtec,1,1,DUP_J - A1_J,cable,-0.009949333669949097,-0.009687211114648512,-0.012387476813270971,-0.006841509377719014,1000,False
mvtec,1,1,DUP_J - A1_J,capsule,-0.012316648686436815,-0.012107132621332475,-0.015008122311200887,-0.009257317207466165,1000,False
mvtec,1,1,DUP_J - A1_J,carpet,-0.008140619531408247,-0.007980990210874709,-0.010885922325028876,-0.005112791438672932,1000,False
mvtec,1,1,DUP_J - A1_J,grid,-0.011128937905108589,-0.010969097465586409,-0.013758557734234863,-0.008086173800610863,1000,False
mvtec,1,1,DUP_J - A1_J,hazelnut,-0.011246128145814863,-0.010994486333236736,-0.013958789374131428,-0.008106274383824077,1000,False
mvtec,1,1,DUP_J - A1_J,leather,-0.012164963443641433,-0.01202422930793254,-0.014876439580135414,-0.009140857051085916,1000,False
mvtec,1,1,DUP_J - A1_J,metal_nut,-0.009735769788988583,-0.009550515672448285,-0.01244850501863364,-0.006579974609897366,1000,False
mvtec,1,1,DUP_J - A1_J,pill,-0.008374264130715422,-0.008257095160748597,-0.011091550430739045,-0.005495325816788305,1000,False
mvtec,1,1,DUP_J - A1_J,screw,-0.007886547569347367,-0.007776302287680361,-0.010494836557198935,-0.004913477506318719,1000,False
mvtec,1,1,DUP_J - A1_J,tile,-0.009043052871275797,-0.008853282619348556,-0.011725577984724043,-0.005929994114928,1000,False
mvtec,1,1,DUP_J - A1_J,toothbrush,-0.006534468062558232,-0.0064760290936445395,-0.009125216174971997,-0.0038514737546043666,1000,False
mvtec,1,1,DUP_J - A1_J,transistor,-0.010082401999625441,-0.009809865853514116,-0.012770125710699463,-0.006788774925689053,1000,False
mvtec,1,1,DUP_J - A1_J,wood,-0.010222160124011016,-0.01002583011345962,-0.01272531915999235,-0.007147454624183107,1000,False
mvtec,1,1,DUP_J - A1_J,zipper,-0.009213036121959894,-0.00901869253467045,-0.01210309321703091,-0.00614342140557253,1000,False
mvtec,1,1,TRI_J - DUP_J,bottle,0.02456703907865862,0.024130684251527413,0.018296607325794044,0.0303212562626063,1000,False
mvtec,1,1,TRI_J - DUP_J,cable,0.023740847458255162,0.023304617244612837,0.017419476514800258,0.02952815101487714,1000,False
mvtec,1,1,TRI_J - DUP_J,capsule,0.023685014933617653,0.023325020988998767,0.01747486180024238,0.029537143644898605,1000,False
mvtec,1,1,TRI_J - DUP_J,carpet,0.02140892145133767,0.020984141387945996,0.015163036285618083,0.026782931089853388,1000,False
mvtec,1,1,TRI_J - DUP_J,grid,0.02801525553501483,0.027492494488826135,0.021910638887963532,0.033309571812290606,1000,False
mvtec,1,1,TRI_J - DUP_J,hazelnut,0.02397874373333584,0.023622416665959614,0.01776199903974715,0.029562269972661145,1000,False
mvtec,1,1,TRI_J - DUP_J,leather,0.025187773221512548,0.02484808760169792,0.019179731688347582,0.030847074141604817,1000,False
mvtec,1,1,TRI_J - DUP_J,metal_nut,0.026380263605084064,0.025958952894719927,0.019997594025046885,0.03216366075573963,1000,False
mvtec,1,1,TRI_J - DUP_J,pill,0.02341245766179703,0.02311322677264679,0.01733839586117679,0.029123231209422458,1000,False
mvtec,1,1,TRI_J - DUP_J,screw,0.023585879243704866,0.02318747450603197,0.01756881282905362,0.02883783223906563,1000,False
mvtec,1,1,TRI_J - DUP_J,tile,0.025719965193732118,0.025291599436833536,0.019434743714030683,0.03152106267983676,1000,False
mvtec,1,1,TRI_J - DUP_J,toothbrush,0.020795905793886908,0.020720551582459175,0.015623120818882646,0.02557811431681767,1000,False
mvtec,1,1,TRI_J - DUP_J,transistor,0.02253374408260166,0.022146476752510084,0.01639541007838854,0.028031832967321684,1000,False
mvtec,1,1,TRI_J - DUP_J,wood,0.025346320381203703,0.024944027570023376,0.01909309811876482,0.031073115770376494,1000,False
mvtec,1,1,TRI_J - DUP_J,zipper,0.02424861521439901,0.02384301654457571,0.01802706351738782,0.030111032984138506,1000,False
mvtec,1,1,TRI_L - DUP_L,bottle,0.03096759401196127,0.03055843272499083,0.02400906464402444,0.03741731929211877,1000,False
mvtec,1,1,TRI_L - DUP_L,cable,0.029815987858338507,0.029391327156689535,0.02316313643313006,0.03641532056155015,1000,False
mvtec,1,1,TRI_L - DUP_L,capsule,0.029864714910674186,0.029535292888558492,0.02313051847501094,0.03623090589357207,1000,False
mvtec,1,1,TRI_L - DUP_L,carpet,0.02752685660105728,0.02711918628682263,0.02072219027698849,0.03363239295275072,1000,False
mvtec,1,1,TRI_L - DUP_L,grid,0.034798527084837876,0.034252007584064485,0.02815274381278068,0.040734767142896,1000,False
mvtec,1,1,TRI_L - DUP_L,hazelnut,0.030140173845417912,0.029813312493918897,0.023486079551030634,0.036491456162431615,1000,False
mvtec,1,1,TRI_L - DUP_L,leather,0.03133916331283041,0.030962265686035186,0.024810009577230594,0.037421036054912114,1000,False
mvtec,1,1,TRI_L - DUP_L,metal_nut,0.032306533634210786,0.03190487772934346,0.02558737755915614,0.03877237350134831,1000,False
mvtec,1,1,TRI_L - DUP_L,pill,0.029695695899214163,0.029430582858785435,0.023349085167405966,0.036060155504825615,1000,False
mvtec,1,1,TRI_L - DUP_L,screw,0.02969058935148496,0.029347216859372152,0.02322582294667864,0.0356631522603139,1000,False
mvtec,1,1,TRI_L - DUP_L,tile,0.032028685455810633,0.03161450163370203,0.025235571014695122,0.038313905488547156,1000,False
mvtec,1,1,TRI_L - DUP_L,toothbrush,0.026793100475247578,0.026781989856806184,0.021626641574198278,0.03186842747184008,1000,False
mvtec,1,1,TRI_L - DUP_L,transistor,0.027332532642151068,0.026914668300838638,0.020725654104990204,0.03326246710834975,1000,False
mvtec,1,1,TRI_L - DUP_L,wood,0.031754029684324725,0.03137063196007756,0.025452330294996498,0.038033646160143,1000,False
mvtec,1,1,TRI_L - DUP_L,zipper,0.030085555684541902,0.029692519952231485,0.02337657142719484,0.03655327705799575,1000,False
mvtec,1,1,BAL_J - A1_J,bottle,0.018765861767153145,0.018476364201545217,0.013523839638023777,0.02379828906194907,1000,False
mvtec,1,1,BAL_J - A1_J,cable,0.01799768619744149,0.01771396602575988,0.012834146747917984,0.022930095797501316,1000,False
mvtec,1,1,BAL_J - A1_J,capsule,0.018403563625774284,0.018168522229139217,0.013037186057523725,0.023380446749411952,1000,False
mvtec,1,1,BAL_J - A1_J,carpet,0.016258542676084474,0.015998998313327493,0.011152329932296279,0.02098808239940119,1000,False
mvtec,1,1,BAL_J - A1_J,grid,0.021837027573174097,0.02148351362137303,0.016633306570456356,0.026414062247836368,1000,False
mvtec,1,1,BAL_J - A1_J,hazelnut,0.018523038279252366,0.018299221417733855,0.013440733536422242,0.023569919320574378,1000,False
mvtec,1,1,BAL_J - A1_J,leather,0.01942319472779175,0.019164281319794262,0.014310127378161563,0.02452872232289592,1000,False
mvtec,1,1,BAL_J - A1_J,metal_nut,0.020457276509194582,0.02017572632443954,0.015066030265513267,0.02542460900009837,1000,False
mvtec,1,1,BAL_J - A1_J,pill,0.01762657485655962,0.017468180394148977,0.012573194016102952,0.022456915466140363,1000,False
mvtec,1,1,BAL_J - A1_J,screw,0.018226660115562145,0.017991242922137572,0.013216546027317616,0.02277368760446546,1000,False
mvtec,1,1,BAL_J - A1_J,tile,0.019871644873320906,0.01959112078422244,0.014549418320688737,0.024849799488535322,1000,False
mvtec,1,1,BAL_J - A1_J,toothbrush,0.016151837935828757,0.016094138461580653,0.011688981620611666,0.02027043425870511,1000,False
mvtec,1,1,BAL_J - A1_J,transistor,0.017136535685569318,0.016877763013773868,0.01227365816693517,0.02183057592707681,1000,False
mvtec,1,1,BAL_J - A1_J,wood,0.01936402020536618,0.01912753555453432,0.014002853891760989,0.024325740447639455,1000,False
mvtec,1,1,BAL_J - A1_J,zipper,0.018689084646016756,0.0184200445148257,0.013404952541244294,0.023731786470739168,1000,False
mvtec,1,1,BAL_L - A1_L,bottle,0.024246736282796503,0.024017725067677947,0.01859675109286121,0.030143627964039073,1000,False
mvtec,1,1,BAL_L - A1_L,cable,0.023206238685871107,0.02297058032664231,0.01749167661996759,0.029132296960141104,1000,False
mvtec,1,1,BAL_L - A1_L,capsule,0.023708676618910147,0.02353789659658163,0.018135199726922457,0.029635674098863158,1000,False
mvtec,1,1,BAL_L - A1_L,carpet,0.021551059601909194,0.021327141620073462,0.016154867506287113,0.02719637166064854,1000,False
mvtec,1,1,BAL_L - A1_L,grid,0.027679016005804764,0.027326823554954246,0.0220564962806028,0.03315065561018065,1000,False
mvtec,1,1,BAL_L - A1_L,hazelnut,0.02378090077431044,0.02360679265549365,0.018161851441466776,0.029652754505654983,1000,False
mvtec,1,1,BAL_L - A1_L,leather,0.024780896321930857,0.0245361364386055,0.01925778866714108,0.030525956001872266,1000,False
mvtec,1,1,BAL_L - A1_L,metal_nut,0.02547508934772875,0.025245391015965398,0.019702753274791724,0.03148588327397924,1000,False
mvtec,1,1,BAL_L - A1_L,pill,0.023133993008923125,0.023034074753840898,0.01768644881764439,0.029007049909510457,1000,False
mvtec,1,1,BAL_L - A1_L,screw,0.023452898373546575,0.02330234117678917,0.018147580181367123,0.028958245374533533,1000,False
mvtec,1,1,BAL_L - A1_L,tile,0.025176865225396704,0.02494341176093064,0.019530505515430036,0.031044653692506453,1000,False
mvtec,1,1,BAL_L - A1_L,toothbrush,0.021487458019115196,0.021485974648101043,0.01700441612132099,0.025959925670899196,1000,False
mvtec,1,1,BAL_L - A1_L,transistor,0.02106516702419391,0.020807254746452685,0.01568642929028891,0.026328972387646726,1000,False
mvtec,1,1,BAL_L - A1_L,wood,0.02483277395640173,0.024648439939290605,0.019223944654309433,0.030796474762073662,1000,False
mvtec,1,1,BAL_L - A1_L,zipper,0.023495011677462672,0.023271482659451677,0.017877599938630695,0.029391697155814384,1000,False
mvtec,1,2,A1_L - A1_J,bottle,0.005355017996294757,0.00549170797355453,0.003644938371823492,0.007463799759528214,1000,False
mvtec,1,2,A1_L - A1_J,cable,0.005761805808359922,0.005855363771465373,0.004133959498178197,0.00777005353920076,1000,False
mvtec,1,2,A1_L - A1_J,capsule,0.0043117393443428565,0.004456501996264302,0.0026115150386127445,0.0063576161985629785,1000,False
mvtec,1,2,A1_L - A1_J,carpet,0.005603533836180208,0.005738808344677069,0.0039736385494304055,0.007589258554106602,1000,False
mvtec,1,2,A1_L - A1_J,grid,0.004410949664808604,0.004523334801587286,0.0028020523490237723,0.006311015401869327,1000,False
mvtec,1,2,A1_L - A1_J,hazelnut,0.004270403233994185,0.004419007798112107,0.002623044159545572,0.006341123932934814,1000,False
mvtec,1,2,A1_L - A1_J,leather,0.004342293845774612,0.0044452236159826216,0.0027123944424738747,0.006497745466452146,1000,False
mvtec,1,2,A1_L - A1_J,metal_nut,0.004125823081285231,0.004255911687274022,0.0023995509013276313,0.006163689386726561,1000,False
mvtec,1,2,A1_L - A1_J,pill,0.004497053936974434,0.004636876408093744,0.0028050159124437895,0.006574516395527493,1000,False
mvtec,1,2,A1_L - A1_J,screw,0.005206836620907249,0.005303234289707913,0.0036254249506487437,0.007006554594380315,1000,False
mvtec,1,2,A1_L - A1_J,tile,0.0057071117258779185,0.005834052303815462,0.003956888947569247,0.0077720674641322835,1000,False
mvtec,1,2,A1_L - A1_J,toothbrush,0.0038736929068872894,0.0039936974931951705,0.0023691101582315596,0.005669638011755588,1000,False
mvtec,1,2,A1_L - A1_J,transistor,0.003788885926193703,0.0038699441809371916,0.002103418066249505,0.005744620610352866,1000,False
mvtec,1,2,A1_L - A1_J,wood,0.00530191969248322,0.0054221600793494746,0.0035694506239071075,0.007341775499120642,1000,False
mvtec,1,2,A1_L - A1_J,zipper,0.005044103409559755,0.0051700623000415285,0.0033902682729711558,0.007162288736212705,1000,False
mvtec,1,2,TRI_L - TRI_J,bottle,0.007833374034570142,0.007948685372292489,0.006058529073703082,0.00971330216938963,1000,False
mvtec,1,2,TRI_L - TRI_J,cable,0.007881731800206038,0.007976321915341077,0.0061265007227008245,0.009710380183246648,1000,False
mvtec,1,2,TRI_L - TRI_J,capsule,0.007168633286564357,0.007292862238482865,0.005453769200762661,0.00903366441799235,1000,False
mvtec,1,2,TRI_L - TRI_J,carpet,0.008641048699787686,0.008742487720738164,0.006909717434187816,0.01048914677742694,1000,False
mvtec,1,2,TRI_L - TRI_J,grid,0.007509949783314491,0.00762017106831607,0.005736409794309696,0.0094249725231975,1000,False
mvtec,1,2,TRI_L - TRI_J,hazelnut,0.006830556320875169,0.006961914942795179,0.005044333202301799,0.008708787883138875,1000,False
mvtec,1,2,TRI_L - TRI_J,leather,0.006455366545012812,0.006506054402819558,0.004727324340838035,0.008252555446985627,1000,False
mvtec,1,2,TRI_L - TRI_J,metal_nut,0.0064224354443752135,0.006534017264551872,0.004625670930352578,0.008328684182302912,1000,False
mvtec,1,2,TRI_L - TRI_J,pill,0.006885711823124218,0.007006769912471363,0.005001394440465209,0.008789507613575338,1000,False
mvtec,1,2,TRI_L - TRI_J,screw,0.007510808583862312,0.007629730048953164,0.005870115951580371,0.009251785479660117,1000,False
mvtec,1,2,TRI_L - TRI_J,tile,0.007890142784170795,0.007998525447243708,0.0061201210325092514,0.009742739886963218,1000,False
mvtec,1,2,TRI_L - TRI_J,toothbrush,0.006523899822872776,0.006626127393979986,0.004943244461438966,0.008259731014257159,1000,False
mvtec,1,2,TRI_L - TRI_J,transistor,0.005313727675177862,0.005352589756881775,0.003696821065175452,0.0068710951860377935,1000,False
mvtec,1,2,TRI_L - TRI_J,wood,0.007910621047932947,0.008007266193571505,0.006109985268395655,0.009778077649615025,1000,False
mvtec,1,2,TRI_L - TRI_J,zipper,0.0073527310048873236,0.007452813039732397,0.0055666806512559685,0.009235755165818526,1000,False
mvtec,1,2,BAL_L - BAL_J,bottle,0.009968445431124361,0.010184140674187795,0.008086606928568076,0.012323909429693787,1000,False
mvtec,1,2,BAL_L - BAL_J,cable,0.010218349604131682,0.010396932044968528,0.008297734739353083,0.012471903478340249,1000,False
mvtec,1,2,BAL_L - BAL_J,capsule,0.009047149851481182,0.009276779547958752,0.007304319188549328,0.011371685247858613,1000,False
mvtec,1,2,BAL_L - BAL_J,carpet,0.010823226091355753,0.011012109969486766,0.008967703074661918,0.01300528142594616,1000,False
mvtec,1,2,BAL_L - BAL_J,grid,0.009430746713960077,0.009630696855298397,0.007565157563802077,0.011723085251779428,1000,False
mvtec,1,2,BAL_L - BAL_J,hazelnut,0.008745479061288247,0.008974347595970388,0.00690053350008252,0.011027633465859483,1000,False
mvtec,1,2,BAL_L - BAL_J,leather,0.008758076041862734,0.008918821816968833,0.006990263505982086,0.011048172948741098,1000,False
mvtec,1,2,BAL_L - BAL_J,metal_nut,0.008391295020198199,0.008603226267435642,0.006511905558899899,0.010744962200656138,1000,False
mvtec,1,2,BAL_L - BAL_J,pill,0.008852438497010826,0.009073956098487695,0.006962402681797648,0.011200955057508505,1000,False
mvtec,1,2,BAL_L - BAL_J,screw,0.009517397730511063,0.009706145700787932,0.007824513405522666,0.011799410318292606,1000,False
mvtec,1,2,BAL_L - BAL_J,tile,0.010215144392429504,0.010421123497756004,0.00834166330629716,0.012567620166910867,1000,False
mvtec,1,2,BAL_L - BAL_J,toothbrush,0.008176551796236619,0.008356463824170376,0.006401646252691592,0.010341655791373097,1000,False
mvtec,1,2,BAL_L - BAL_J,transistor,0.006982266521466855,0.007091161325574511,0.005183075719681436,0.008856300073580755,1000,False
mvtec,1,2,BAL_L - BAL_J,wood,0.010010069305790254,0.010215679826362829,0.008130156022550777,0.012340203673777283,1000,False
mvtec,1,2,BAL_L - BAL_J,zipper,0.009234305052860006,0.009435947795088061,0.0073211153112062236,0.011528876179151729,1000,False
mvtec,1,2,DUP_L - DUP_J,bottle,0.0025670598187499216,0.002665139526725845,0.0013681071477402438,0.003987902355079865,1000,False
mvtec,1,2,DUP_L - DUP_J,cable,0.0028316980523353736,0.0029104205153050425,0.00162341057017007,0.004209384247304578,1000,False
mvtec,1,2,DUP_L - DUP_J,capsule,0.001923641936946641,0.0020234703062867137,0.0006719587914394674,0.0033305352687278593,1000,False
mvtec,1,2,DUP_L - DUP_J,carpet,0.002781869443373059,0.0028657743969931378,0.0015760460109704724,0.004197503290069622,1000,False
mvtec,1,2,DUP_L - DUP_J,grid,0.0017845871750759598,0.0018910444005371496,0.0006735262255677738,0.003153024051131031,1000,False
mvtec,1,2,DUP_L - DUP_J,hazelnut,0.0018591652161288866,0.0019611516835419704,0.0006621646313580696,0.0032466500629644308,1000,False
mvtec,1,2,DUP_L - DUP_J,leather,0.0018334539477325499,0.001898651932696882,0.0006952596137345695,0.0032249992517520048,1000,False
mvtec,1,2,DUP_L - DUP_J,metal_nut,0.001716440613853658,0.0018111922573720914,0.00046466196547650793,0.0031458028102177822,1000,False
mvtec,1,2,DUP_L - DUP_J,pill,0.0020960030209019815,0.002191388402241522,0.000880397834259611,0.0035081544747306076,1000,False
mvtec,1,2,DUP_L - DUP_J,screw,0.0025138446517422902,0.002580347493005779,0.001332763022801189,0.0038290295771318573,1000,False
mvtec,1,2,DUP_L - DUP_J,tile,0.0027600077812517288,0.0028545747274151944,0.001547302965065806,0.0041473884739249445,1000,False
mvtec,1,2,DUP_L - DUP_J,toothbrush,0.0017019720960236276,0.0017854602605435286,0.0006563941229471089,0.0029427657838607575,1000,False
mvtec,1,2,DUP_L - DUP_J,transistor,0.001681343730395712,0.001753866866227181,0.0004654466676131282,0.0030191425744128136,1000,False
mvtec,1,2,DUP_L - DUP_J,wood,0.002490321704078232,0.0025733933908722376,0.0012511416998251912,0.003885879241585735,1000,False
mvtec,1,2,DUP_L - DUP_J,zipper,0.0024559251497088957,0.002545963242901661,0.0012570064925225702,0.0038294612666567307,1000,False
mvtec,1,2,DUP_J - A1_J,bottle,-0.008158623239481745,-0.00807920770162431,-0.010901484412641303,-0.005457169889785838,1000,False
mvtec,1,2,DUP_J - A1_J,cable,-0.0074230929008088226,-0.007285491579599574,-0.009898990891773476,-0.004939288883582432,1000,False
mvtec,1,2,DUP_J - A1_J,capsule,-0.010179403945476348,-0.010092183562262,-0.01278443484269822,-0.007564699279906394,1000,False
mvtec,1,2,DUP_J - A1_J,carpet,-0.006064424031819902,-0.006006690844510363,-0.008730865880979141,-0.0035890684699641682,1000,False
mvtec,1,2,DUP_J - A1_J,grid,-0.008397137151326584,-0.008351056035508704,-0.01112163972909792,-0.005871187007166539,1000,False
mvtec,1,2,DUP_J - A1_J,hazelnut,-0.009558353147520153,-0.009420400213552881,-0.012254055465664973,-0.006889408283071162,1000,False
mvtec,1,2,DUP_J - A1_J,leather,-0.009726343280288234,-0.009741535696098565,-0.012289035311254054,-0.007378146678226616,1000,False
mvtec,1,2,DUP_J - A1_J,metal_nut,-0.0074577816144741765,-0.007396272652529047,-0.01020580482917502,-0.00475314469870523,1000,False
mvtec,1,2,DUP_J - A1_J,pill,-0.006290364090689538,-0.0062759368870313565,-0.009081152537763423,-0.00386227121362341,1000,False
mvtec,1,2,DUP_J - A1_J,screw,-0.0064580929206090225,-0.0063919767813413126,-0.00894987194701156,-0.003943111970472426,1000,False
mvtec,1,2,DUP_J - A1_J,tile,-0.006925049554698393,-0.00685162909023473,-0.009594160024755846,-0.004274146337265695,1000,False
mvtec,1,2,DUP_J - A1_J,toothbrush,-0.005562774368818573,-0.005522898246656959,-0.008074955399347907,-0.003041099856590611,1000,False
mvtec,1,2,DUP_J - A1_J,transistor,-0.008138813193622519,-0.007996867794342043,-0.010842646186447261,-0.005396676733985071,1000,False
mvtec,1,2,DUP_J - A1_J,wood,-0.007928015061407043,-0.007852230536160906,-0.010462692433954894,-0.005438858755119502,1000,False
mvtec,1,2,DUP_J - A1_J,zipper,-0.0070683658980482305,-0.006986478094245497,-0.009819002188699012,-0.004395146417361869,1000,False
mvtec,1,2,TRI_J - DUP_J,bottle,0.025640196572152822,0.025226486123085062,0.019695368737946924,0.03090489381360359,1000,False
mvtec,1,2,TRI_J - DUP_J,cable,0.02435252941150117,0.02393618093801568,0.018406141367764133,0.02957675458777149,1000,False
mvtec,1,2,TRI_J - DUP_J,capsule,0.024153462076048883,0.023816473718075572,0.018244683711471817,0.029422496458396452,1000,False
mvtec,1,2,TRI_J - DUP_J,carpet,0.02247947096473189,0.022058886256520638,0.016434139862029313,0.02747602986901858,1000,False
