dataset,seed,shot,category,group,method,pixel_ap,n_images,n_abnormal
mvtec,0,4,toothbrush,large,DUP_EXPECTED_J,0.6647975742717404,27,15
mvtec,0,4,toothbrush,large,A1_L,0.7075244882997028,27,15
mvtec,0,4,toothbrush,large,DUP_L,0.6779835729068238,27,15
mvtec,0,4,toothbrush,large,TRI_L,0.6800385645840453,27,15
mvtec,0,4,toothbrush,large,BAL_L,0.7082887351014253,27,15
mvtec,0,4,transistor,large,B,0.47694299858607236,94,34
mvtec,0,4,transistor,large,S,0.5465321887684981,94,34
mvtec,0,4,transistor,large,C,0.4115773182000641,94,34
mvtec,0,4,transistor,large,A1_J,0.4852490883918711,94,34
mvtec,0,4,transistor,large,TRI_J,0.5124989730603383,94,34
mvtec,0,4,transistor,large,BAL_J,0.5079288070900142,94,34
mvtec,0,4,transistor,large,DUP_J,0.4854762633971607,94,34
mvtec,0,4,transistor,large,DUP_BAL_J,0.4852490883918711,94,34
mvtec,0,4,transistor,large,DUP_EXPECTED_J,0.4854762633971607,94,34
mvtec,0,4,transistor,large,A1_L,0.49853422923976753,94,34
mvtec,0,4,transistor,large,DUP_L,0.4915635015268643,94,34
mvtec,0,4,transistor,large,TRI_L,0.5381633722024884,94,34
mvtec,0,4,transistor,large,BAL_L,0.5390131994638884,94,34
mvtec,0,4,wood,large,B,0.6611893338003502,71,52
mvtec,0,4,wood,large,S,0.6897926971872086,71,52
mvtec,0,4,wood,large,C,0.6200754264892944,71,52
mvtec,0,4,wood,large,A1_J,0.7026769832744453,71,52
mvtec,0,4,wood,large,TRI_J,0.7211033007494287,71,52
mvtec,0,4,wood,large,BAL_J,0.7201028107508631,71,52
mvtec,0,4,wood,large,DUP_J,0.6958128650910768,71,52
mvtec,0,4,wood,large,DUP_BAL_J,0.7026769832744453,71,52
mvtec,0,4,wood,large,DUP_EXPECTED_J,0.6958128650910768,71,52
mvtec,0,4,wood,large,A1_L,0.6912645750044285,71,52
mvtec,0,4,wood,large,DUP_L,0.6856107435234708,71,52
mvtec,0,4,wood,large,TRI_L,0.7134706888792984,71,52
mvtec,0,4,wood,large,BAL_L,0.7147767595547886,71,52
mvtec,0,4,zipper,small,B,0.41709102948080423,48,16
mvtec,0,4,zipper,small,S,0.4033036064692582,48,16
mvtec,0,4,zipper,small,C,0.3523669618828666,48,16
mvtec,0,4,zipper,small,A1_J,0.45828289583931797,48,16
mvtec,0,4,zipper,small,TRI_J,0.44882967626015213,48,16
mvtec,0,4,zipper,small,BAL_J,0.45651766957894807,48,16
mvtec,0,4,zipper,small,DUP_J,0.4502355690033053,48,16
mvtec,0,4,zipper,small,DUP_BAL_J,0.45828289583931797,48,16
mvtec,0,4,zipper,small,DUP_EXPECTED_J,0.4502355690033053,48,16
mvtec,0,4,zipper,small,A1_L,0.4429976746876404,48,16
mvtec,0,4,zipper,small,DUP_L,0.43679852335373487,48,16
mvtec,0,4,zipper,small,TRI_L,0.43530128468888524,48,16
mvtec,0,4,zipper,small,BAL_L,0.44299960600837707,48,16
mvtec,0,4,zipper,large,B,0.4208159170373185,135,103
mvtec,0,4,zipper,large,S,0.440438874210841,135,103
mvtec,0,4,zipper,large,C,0.4482079043336024,135,103
mvtec,0,4,zipper,large,A1_J,0.4764588017251731,135,103
mvtec,0,4,zipper,large,TRI_J,0.4714066848446941,135,103
mvtec,0,4,zipper,large,BAL_J,0.4880800290576402,135,103
mvtec,0,4,zipper,large,DUP_J,0.4551470420633744,135,103
mvtec,0,4,zipper,large,DUP_BAL_J,0.4764588017251731,135,103
mvtec,0,4,zipper,large,DUP_EXPECTED_J,0.4551470420633744,135,103
mvtec,0,4,zipper,large,A1_L,0.4695909839659246,135,103
mvtec,0,4,zipper,large,DUP_L,0.44955307121822424,135,103
mvtec,0,4,zipper,large,TRI_L,0.4722866553695787,135,103
mvtec,0,4,zipper,large,BAL_L,0.49029489601163506,135,103
mvtec,0,8,bottle,large,B,0.828811370428444,80,60
mvtec,0,8,bottle,large,S,0.8470267193032561,80,60
mvtec,0,8,bottle,large,C,0.7135373351055381,80,60
mvtec,0,8,bottle,large,A1_J,0.837416814201138,80,60
mvtec,0,8,bottle,large,TRI_J,0.848940965656338,80,60
mvtec,0,8,bottle,large,BAL_J,0.8475970831493098,80,60
mvtec,0,8,bottle,large,DUP_J,0.8359004019237518,80,60
mvtec,0,8,bottle,large,DUP_BAL_J,0.837416814201138,80,60
mvtec,0,8,bottle,large,DUP_EXPECTED_J,0.8359004019237518,80,60
mvtec,0,8,bottle,large,A1_L,0.8345479180359291,80,60
mvtec,0,8,bottle,large,DUP_L,0.833235708968325,80,60
mvtec,0,8,bottle,large,TRI_L,0.8468409762319593,80,60
mvtec,0,8,bottle,large,BAL_L,0.8456877767493731,80,60
mvtec,0,8,cable,large,B,0.5938188040674006,143,85
mvtec,0,8,cable,large,S,0.6326270436892412,143,85
mvtec,0,8,cable,large,C,0.40612495701345336,143,85
mvtec,0,8,cable,large,A1_J,0.6338114934515906,143,85
mvtec,0,8,cable,large,TRI_J,0.6416470825219989,143,85
mvtec,0,8,cable,large,BAL_J,0.6452495640846476,143,85
mvtec,0,8,cable,large,DUP_J,0.6238580103765621,143,85
mvtec,0,8,cable,large,DUP_BAL_J,0.6338114934515906,143,85
mvtec,0,8,cable,large,DUP_EXPECTED_J,0.6238580103765621,143,85
mvtec,0,8,cable,large,A1_L,0.609014067556886,143,85
mvtec,0,8,cable,large,DUP_L,0.6060641901105839,143,85
mvtec,0,8,cable,large,TRI_L,0.6349297664170899,143,85
mvtec,0,8,cable,large,BAL_L,0.6327127632852878,143,85
mvtec,0,8,capsule,small,B,0.5773129760641947,101,78
mvtec,0,8,capsule,small,S,0.5929573938464223,101,78
mvtec,0,8,capsule,small,C,0.4161914535029561,101,78
mvtec,0,8,capsule,small,A1_J,0.5921666594603954,101,78
mvtec,0,8,capsule,small,TRI_J,0.612722762461484,101,78
mvtec,0,8,capsule,small,BAL_J,0.6076953315235782,101,78
mvtec,0,8,capsule,small,DUP_J,0.592544695584101,101,78
mvtec,0,8,capsule,small,DUP_BAL_J,0.5921666594603954,101,78
mvtec,0,8,capsule,small,DUP_EXPECTED_J,0.592544695584101,101,78
mvtec,0,8,capsule,small,A1_L,0.5880928656650082,101,78
mvtec,0,8,capsule,small,DUP_L,0.586926092637003,101,78
mvtec,0,8,capsule,small,TRI_L,0.6100335511277802,101,78
mvtec,0,8,capsule,small,BAL_L,0.605978415910686,101,78
mvtec,0,8,capsule,large,B,0.5554605304065353,47,24
mvtec,0,8,capsule,large,S,0.5171588986139657,47,24
mvtec,0,8,capsule,large,C,0.474920091947686,47,24
mvtec,0,8,capsule,large,A1_J,0.5626147713671247,47,24
mvtec,0,8,capsule,large,TRI_J,0.5551473830766872,47,24
mvtec,0,8,capsule,large,BAL_J,0.5531129014345134,47,24
mvtec,0,8,capsule,large,DUP_J,0.5637222250000177,47,24
mvtec,0,8,capsule,large,DUP_BAL_J,0.5626147713671247,47,24
mvtec,0,8,capsule,large,DUP_EXPECTED_J,0.5637222250000177,47,24
mvtec,0,8,capsule,large,A1_L,0.5647594125695571,47,24
mvtec,0,8,capsule,large,DUP_L,0.5629746821610411,47,24
mvtec,0,8,capsule,large,TRI_L,0.5584674068719058,47,24
mvtec,0,8,capsule,large,BAL_L,0.5588526823253827,47,24
mvtec,0,8,carpet,small,B,0.308230817653361,65,37
mvtec,0,8,carpet,small,S,0.3863226531094182,65,37
mvtec,0,8,carpet,small,C,0.38935896417117843,65,37
mvtec,0,8,carpet,small,A1_J,0.3686053094243172,65,37
mvtec,0,8,carpet,small,TRI_J,0.4121164085719892,65,37
mvtec,0,8,carpet,small,BAL_J,0.43944955359409665,65,37
mvtec,0,8,carpet,small,DUP_J,0.34621600088624677,65,37
mvtec,0,8,carpet,small,DUP_BAL_J,0.3686053094243172,65,37
mvtec,0,8,carpet,small,DUP_EXPECTED_J,0.34621600088624677,65,37
mvtec,0,8,carpet,small,A1_L,0.3553025322701326,65,37
mvtec,0,8,carpet,small,DUP_L,0.34135923590628287,65,37
mvtec,0,8,carpet,small,TRI_L,0.3893951704235194,65,37
mvtec,0,8,carpet,small,BAL_L,0.40428747760417066,65,37
mvtec,0,8,carpet,large,B,0.6202334542734976,80,52
mvtec,0,8,carpet,large,S,0.6829042217931618,80,52
mvtec,0,8,carpet,large,C,0.6506578339213457,80,52
mvtec,0,8,carpet,large,A1_J,0.683088140051486,80,52
mvtec,0,8,carpet,large,TRI_J,0.7040645335131035,80,52
mvtec,0,8,carpet,large,BAL_J,0.7155984055518773,80,52
mvtec,0,8,carpet,large,DUP_J,0.6625403464290895,80,52
mvtec,0,8,carpet,large,DUP_BAL_J,0.683088140051486,80,52
mvtec,0,8,carpet,large,DUP_EXPECTED_J,0.6625403464290895,80,52
mvtec,0,8,carpet,large,A1_L,0.6687701672434037,80,52
mvtec,0,8,carpet,large,DUP_L,0.6517453457407373,80,52
mvtec,0,8,carpet,large,TRI_L,0.689228827975741,80,52
mvtec,0,8,carpet,large,BAL_L,0.6975351979131545,80,52
mvtec,0,8,grid,small,B,0.39077007183368706,60,39
mvtec,0,8,grid,small,S,0.39107316261601344,60,39
mvtec,0,8,grid,small,C,0.21308692745715552,60,39
mvtec,0,8,grid,small,A1_J,0.40909116963758146,60,39
mvtec,0,8,grid,small,TRI_J,0.42902641326003416,60,39
mvtec,0,8,grid,small,BAL_J,0.4249126882058963,60,39
mvtec,0,8,grid,small,DUP_J,0.4022466772724663,60,39
mvtec,0,8,grid,small,DUP_BAL_J,0.40909116963758146,60,39
mvtec,0,8,grid,small,DUP_EXPECTED_J,0.4022466772724663,60,39
mvtec,0,8,grid,small,A1_L,0.41274130961866384,60,39
mvtec,0,8,grid,small,DUP_L,0.40831802349598506,60,39
mvtec,0,8,grid,small,TRI_L,0.4200885215506977,60,39
mvtec,0,8,grid,small,BAL_L,0.4194643627232455,60,39
mvtec,0,8,grid,large,B,0.5234321814203029,39,18
mvtec,0,8,grid,large,S,0.5022633158708385,39,18
mvtec,0,8,grid,large,C,0.37835467171203574,39,18
mvtec,0,8,grid,large,A1_J,0.5568941829414261,39,18
mvtec,0,8,grid,large,TRI_J,0.5480443139296367,39,18
mvtec,0,8,grid,large,BAL_J,0.5487958510799938,39,18
mvtec,0,8,grid,large,DUP_J,0.5460588360925416,39,18
mvtec,0,8,grid,large,DUP_BAL_J,0.5568941829414261,39,18
mvtec,0,8,grid,large,DUP_EXPECTED_J,0.5460588360925416,39,18
mvtec,0,8,grid,large,A1_L,0.5388802234798024,39,18
mvtec,0,8,grid,large,DUP_L,0.5346627535158479,39,18
mvtec,0,8,grid,large,TRI_L,0.5404544206814955,39,18
mvtec,0,8,grid,large,BAL_L,0.5396894070774868,39,18
mvtec,0,8,hazelnut,small,B,0.5627756784594672,58,18
mvtec,0,8,hazelnut,small,S,0.5909701542165705,58,18
mvtec,0,8,hazelnut,small,C,0.3288199287933722,58,18
mvtec,0,8,hazelnut,small,A1_J,0.5393617456800429,58,18
mvtec,0,8,hazelnut,small,TRI_J,0.5704613533238536,58,18
mvtec,0,8,hazelnut,small,BAL_J,0.534801904503167,58,18
mvtec,0,8,hazelnut,small,DUP_J,0.5676118605722532,58,18
mvtec,0,8,hazelnut,small,DUP_BAL_J,0.5393617456800429,58,18
mvtec,0,8,hazelnut,small,DUP_EXPECTED_J,0.5676118605722532,58,18
mvtec,0,8,hazelnut,small,A1_L,0.565209935865828,58,18
mvtec,0,8,hazelnut,small,DUP_L,0.586344385392944,58,18
mvtec,0,8,hazelnut,small,TRI_L,0.6062541790488399,58,18
mvtec,0,8,hazelnut,small,BAL_L,0.5602860965080056,58,18
mvtec,0,8,hazelnut,large,B,0.836123145872753,92,52
mvtec,0,8,hazelnut,large,S,0.8653333691132197,92,52
mvtec,0,8,hazelnut,large,C,0.5292831121519402,92,52
mvtec,0,8,hazelnut,large,A1_J,0.7894717498527251,92,52
mvtec,0,8,hazelnut,large,TRI_J,0.8342782911514086,92,52
mvtec,0,8,hazelnut,large,BAL_J,0.8039184030913137,92,52
mvtec,0,8,hazelnut,large,DUP_J,0.812704976487812,92,52
mvtec,0,8,hazelnut,large,DUP_BAL_J,0.7894717498527251,92,52
mvtec,0,8,hazelnut,large,DUP_EXPECTED_J,0.812704976487812,92,52
mvtec,0,8,hazelnut,large,A1_L,0.7933294438657367,92,52
mvtec,0,8,hazelnut,large,DUP_L,0.8143819285875287,92,52
mvtec,0,8,hazelnut,large,TRI_L,0.8360723393934736,92,52
mvtec,0,8,hazelnut,large,BAL_L,0.809941758146219,92,52
mvtec,0,8,leather,small,B,0.31859537412606576,101,69
mvtec,0,8,leather,small,S,0.2595251183638709,101,69
mvtec,0,8,leather,small,C,0.16384729546290536,101,69
mvtec,0,8,leather,small,A1_J,0.2574288435133014,101,69
mvtec,0,8,leather,small,TRI_J,0.26699455073725276,101,69
mvtec,0,8,leather,small,BAL_J,0.2430802350116752,101,69
mvtec,0,8,leather,small,DUP_J,0.2958987429650371,101,69
mvtec,0,8,leather,small,DUP_BAL_J,0.2574288435133014,101,69
mvtec,0,8,leather,small,DUP_EXPECTED_J,0.2958987429650371,101,69
mvtec,0,8,leather,small,A1_L,0.2859477418625358,101,69
mvtec,0,8,leather,small,DUP_L,0.3128827373370591,101,69
mvtec,0,8,leather,small,TRI_L,0.2847997906497467,101,69
mvtec,0,8,leather,small,BAL_L,0.2511583612671529,101,69
mvtec,0,8,leather,large,B,0.4121046756391346,54,22
mvtec,0,8,leather,large,S,0.4558878363917409,54,22
mvtec,0,8,leather,large,C,0.3871551760876479,54,22
mvtec,0,8,leather,large,A1_J,0.4049032075011559,54,22
mvtec,0,8,leather,large,TRI_J,0.43982597380368577,54,22
mvtec,0,8,leather,large,BAL_J,0.43433182898672634,54,22
mvtec,0,8,leather,large,DUP_J,0.4038798611906533,54,22
mvtec,0,8,leather,large,DUP_BAL_J,0.4049032075011559,54,22
mvtec,0,8,leather,large,DUP_EXPECTED_J,0.4038798611906533,54,22
mvtec,0,8,leather,large,A1_L,0.40665599336637903,54,22
mvtec,0,8,leather,large,DUP_L,0.4080913061803096,54,22
mvtec,0,8,leather,large,TRI_L,0.43138343740647767,54,22
mvtec,0,8,leather,large,BAL_L,0.42354578482688016,54,22
mvtec,0,8,metal_nut,large,B,0.8169712401163977,108,86
mvtec,0,8,metal_nut,large,S,0.7809007923914408,108,86
mvtec,0,8,metal_nut,large,C,0.8442411404962872,108,86
mvtec,0,8,metal_nut,large,A1_J,0.8466222019174587,108,86
mvtec,0,8,metal_nut,large,TRI_J,0.8249250761740283,108,86
mvtec,0,8,metal_nut,large,BAL_J,0.8369349154730922,108,86
mvtec,0,8,metal_nut,large,DUP_J,0.8359628520418814,108,86
mvtec,0,8,metal_nut,large,DUP_BAL_J,0.8466222019174587,108,86
mvtec,0,8,metal_nut,large,DUP_EXPECTED_J,0.8359628520418814,108,86
mvtec,0,8,metal_nut,large,A1_L,0.8555627501262129,108,86
mvtec,0,8,metal_nut,large,DUP_L,0.8413533829275313,108,86
mvtec,0,8,metal_nut,large,TRI_L,0.8380617005164606,108,86
mvtec,0,8,metal_nut,large,BAL_L,0.8521385172917614,108,86
mvtec,0,8,pill,small,B,0.4853788513042954,87,61
mvtec,0,8,pill,small,S,0.5087675758559079,87,61
mvtec,0,8,pill,small,C,0.28207607060688566,87,61
mvtec,0,8,pill,small,A1_J,0.5113487657382808,87,61
mvtec,0,8,pill,small,TRI_J,0.5270609934675955,87,61
mvtec,0,8,pill,small,BAL_J,0.5310182241977455,87,61
mvtec,0,8,pill,small,DUP_J,0.49979152074890687,87,61
mvtec,0,8,pill,small,DUP_BAL_J,0.5113487657382808,87,61
mvtec,0,8,pill,small,DUP_EXPECTED_J,0.49979152074890687,87,61
mvtec,0,8,pill,small,A1_L,0.511082674919798,87,61
mvtec,0,8,pill,small,DUP_L,0.49874178562827487,87,61
mvtec,0,8,pill,small,TRI_L,0.5248879920626124,87,61
mvtec,0,8,pill,small,BAL_L,0.5293375664996522,87,61
mvtec,0,8,pill,large,B,0.6475779435295049,99,73
mvtec,0,8,pill,large,S,0.7549560677721101,99,73
mvtec,0,8,pill,large,C,0.7341018489008369,99,73
mvtec,0,8,pill,large,A1_J,0.7190440143031867,99,73
mvtec,0,8,pill,large,TRI_J,0.737669775929216,99,73
mvtec,0,8,pill,large,BAL_J,0.7550939706214052,99,73
mvtec,0,8,pill,large,DUP_J,0.693943094434939,99,73
mvtec,0,8,pill,large,DUP_BAL_J,0.7190440143031867,99,73
mvtec,0,8,pill,large,DUP_EXPECTED_J,0.693943094434939,99,73
mvtec,0,8,pill,large,A1_L,0.7296120659205424,99,73
mvtec,0,8,pill,large,DUP_L,0.6991430208306295,99,73
mvtec,0,8,pill,large,TRI_L,0.7530261452313041,99,73
mvtec,0,8,pill,large,BAL_L,0.772315129231108,99,73
mvtec,0,8,screw,small,B,0.15170982763666369,158,117
mvtec,0,8,screw,small,S,0.1649393954885445,158,117
mvtec,0,8,screw,small,C,0.16663356280212888,158,117
mvtec,0,8,screw,small,A1_J,0.21016755467607567,158,117
mvtec,0,8,screw,small,TRI_J,0.20251245687284894,158,117
mvtec,0,8,screw,small,BAL_J,0.22625631143869124,158,117
mvtec,0,8,screw,small,DUP_J,0.18547254881934996,158,117
mvtec,0,8,screw,small,DUP_BAL_J,0.21016755467607567,158,117
mvtec,0,8,screw,small,DUP_EXPECTED_J,0.18547254881934996,158,117
mvtec,0,8,screw,small,A1_L,0.19993904787312286,158,117
mvtec,0,8,screw,small,DUP_L,0.17728009605169778,158,117
mvtec,0,8,screw,small,TRI_L,0.1970590652609112,158,117
mvtec,0,8,screw,small,BAL_L,0.21690996071549004,158,117
mvtec,0,8,tile,large,B,0.6135450118047333,115,82
mvtec,0,8,tile,large,S,0.6171883663434715,115,82
mvtec,0,8,tile,large,C,0.6543668126347771,115,82
mvtec,0,8,tile,large,A1_J,0.6636514998089003,115,82
mvtec,0,8,tile,large,TRI_J,0.6545736406846878,115,82
mvtec,0,8,tile,large,BAL_J,0.6674978477492808,115,82
mvtec,0,8,tile,large,DUP_J,0.6465052901725141,115,82
mvtec,0,8,tile,large,DUP_BAL_J,0.6636514998089003,115,82
mvtec,0,8,tile,large,DUP_EXPECTED_J,0.6465052901725141,115,82
mvtec,0,8,tile,large,A1_L,0.6515957783202395,115,82
mvtec,0,8,tile,large,DUP_L,0.6382580892086773,115,82
mvtec,0,8,tile,large,TRI_L,0.647872869230763,115,82
mvtec,0,8,tile,large,BAL_L,0.6593525506016571,115,82
mvtec,0,8,toothbrush,small,B,0.4058240199401066,27,15
mvtec,0,8,toothbrush,small,S,0.446426080527849,27,15
mvtec,0,8,toothbrush,small,C,0.3753842804911854,27,15
mvtec,0,8,toothbrush,small,A1_J,0.4693181926951013,27,15
mvtec,0,8,toothbrush,small,TRI_J,0.4872126960510947,27,15
mvtec,0,8,toothbrush,small,BAL_J,0.5136637907974638,27,15
mvtec,0,8,toothbrush,small,DUP_J,0.4362608323332319,27,15
mvtec,0,8,toothbrush,small,DUP_BAL_J,0.4693181926951013,27,15
mvtec,0,8,toothbrush,small,DUP_EXPECTED_J,0.4362608323332319,27,15
mvtec,0,8,toothbrush,small,A1_L,0.44584870125124776,27,15
mvtec,0,8,toothbrush,small,DUP_L,0.42840492471942515,27,15
mvtec,0,8,toothbrush,small,TRI_L,0.48249213270440305,27,15
mvtec,0,8,toothbrush,small,BAL_L,0.4926591430794153,27,15
mvtec,0,8,toothbrush,large,B,0.6164184817469266,27,15
mvtec,0,8,toothbrush,large,S,0.6327763174630497,27,15
mvtec,0,8,toothbrush,large,C,0.6882572773011267,27,15
mvtec,0,8,toothbrush,large,A1_J,0.6666459909070803,27,15
mvtec,0,8,toothbrush,large,TRI_J,0.659649869841995,27,15
mvtec,0,8,toothbrush,large,BAL_J,0.6794932984540596,27,15
mvtec,0,8,toothbrush,large,DUP_J,0.6471796957397702,27,15
mvtec,0,8,toothbrush,large,DUP_BAL_J,0.6666459909070803,27,15
mvtec,0,8,toothbrush,large,DUP_EXPECTED_J,0.6471796957397702,27,15
mvtec,0,8,toothbrush,large,A1_L,0.688330592031836,27,15
mvtec,0,8,toothbrush,large,DUP_L,0.6621932881919999,27,15
mvtec,0,8,toothbrush,large,TRI_L,0.675159429010086,27,15
mvtec,0,8,toothbrush,large,BAL_L,0.6990284851039364,27,15
mvtec,0,8,transistor,large,B,0.494492616990629,94,34
mvtec,0,8,transistor,large,S,0.569567012680413,94,34
mvtec,0,8,transistor,large,C,0.42073906572171593,94,34
mvtec,0,8,transistor,large,A1_J,0.5053379809419674,94,34
mvtec,0,8,transistor,large,TRI_J,0.5315068699574429,94,34
mvtec,0,8,transistor,large,BAL_J,0.5286377294979319,94,34
mvtec,0,8,transistor,large,DUP_J,0.5042668328500158,94,34
mvtec,0,8,transistor,large,DUP_BAL_J,0.5053379809419674,94,34
mvtec,0,8,transistor,large,DUP_EXPECTED_J,0.5042668328500158,94,34
mvtec,0,8,transistor,large,A1_L,0.5151109815342115,94,34
mvtec,0,8,transistor,large,DUP_L,0.5083981485447915,94,34
mvtec,0,8,transistor,large,TRI_L,0.5564584279674863,94,34
mvtec,0,8,transistor,large,BAL_L,0.5566473211689617,94,34
mvtec,0,8,wood,large,B,0.6543663691876849,71,52
mvtec,0,8,wood,large,S,0.6824490296736869,71,52
mvtec,0,8,wood,large,C,0.614994661351942,71,52
mvtec,0,8,wood,large,A1_J,0.693096635190977,71,52
mvtec,0,8,wood,large,TRI_J,0.7119736822254168,71,52
mvtec,0,8,wood,large,BAL_J,0.7122966513908439,71,52
mvtec,0,8,wood,large,DUP_J,0.6861263180286639,71,52
mvtec,0,8,wood,large,DUP_BAL_J,0.693096635190977,71,52
mvtec,0,8,wood,large,DUP_EXPECTED_J,0.6861263180286639,71,52
mvtec,0,8,wood,large,A1_L,0.6838161152385752,71,52
mvtec,0,8,wood,large,DUP_L,0.6782058089520405,71,52
mvtec,0,8,wood,large,TRI_L,0.7055056008759779,71,52
mvtec,0,8,wood,large,BAL_L,0.7070626389841315,71,52
mvtec,0,8,zipper,small,B,0.3834816896856702,48,16
mvtec,0,8,zipper,small,S,0.4068549466800577,48,16
mvtec,0,8,zipper,small,C,0.34244467331086753,48,16
mvtec,0,8,zipper,small,A1_J,0.41032334312166235,48,16
mvtec,0,8,zipper,small,TRI_J,0.4145322846770504,48,16
mvtec,0,8,zipper,small,BAL_J,0.4222110142044962,48,16
mvtec,0,8,zipper,small,DUP_J,0.39925013213370686,48,16
mvtec,0,8,zipper,small,DUP_BAL_J,0.41032334312166235,48,16
mvtec,0,8,zipper,small,DUP_EXPECTED_J,0.39925013213370686,48,16
mvtec,0,8,zipper,small,A1_L,0.41507204691674693,48,16
mvtec,0,8,zipper,small,DUP_L,0.4035558987161314,48,16
mvtec,0,8,zipper,small,TRI_L,0.42410483858552706,48,16
mvtec,0,8,zipper,small,BAL_L,0.4295876276123158,48,16
mvtec,0,8,zipper,large,B,0.4145185385232724,135,103
mvtec,0,8,zipper,large,S,0.44719407818755613,135,103
mvtec,0,8,zipper,large,C,0.4660071361926984,135,103
mvtec,0,8,zipper,large,A1_J,0.4671163121008343,135,103
mvtec,0,8,zipper,large,TRI_J,0.46670325687772407,135,103
mvtec,0,8,zipper,large,BAL_J,0.48419141675405897,135,103
mvtec,0,8,zipper,large,DUP_J,0.44602275549664055,135,103
mvtec,0,8,zipper,large,DUP_BAL_J,0.4671163121008343,135,103
mvtec,0,8,zipper,large,DUP_EXPECTED_J,0.44602275549664055,135,103
mvtec,0,8,zipper,large,A1_L,0.4634991512505969,135,103
mvtec,0,8,zipper,large,DUP_L,0.44292904898803537,135,103
mvtec,0,8,zipper,large,TRI_L,0.47216624077489694,135,103
mvtec,0,8,zipper,large,BAL_L,0.4899731684931027,135,103
mvtec,1,1,bottle,large,B,0.8093774266280642,80,60
mvtec,1,1,bottle,large,S,0.8375642536959366,80,60
mvtec,1,1,bottle,large,C,0.691553390809404,80,60
mvtec,1,1,bottle,large,A1_J,0.8171663888932587,80,60
mvtec,1,1,bottle,large,TRI_J,0.8327232118414913,80,60
mvtec,1,1,bottle,large,BAL_J,0.8314361690234979,80,60
mvtec,1,1,bottle,large,DUP_J,0.8159580100668534,80,60
mvtec,1,1,bottle,large,DUP_BAL_J,0.8171663888932587,80,60
mvtec,1,1,bottle,large,DUP_EXPECTED_J,0.8159580100668534,80,60
mvtec,1,1,bottle,large,A1_L,0.8142856571843268,80,60
mvtec,1,1,bottle,large,DUP_L,0.8131980303648645,80,60
mvtec,1,1,bottle,large,TRI_L,0.8319777343167495,80,60
mvtec,1,1,bottle,large,BAL_L,0.8304607039060452,80,60
mvtec,1,1,cable,large,B,0.542318950379515,143,85
mvtec,1,1,cable,large,S,0.5848591464466074,143,85
mvtec,1,1,cable,large,C,0.31611845026558566,143,85
mvtec,1,1,cable,large,A1_J,0.5656737942176285,143,85
mvtec,1,1,cable,large,TRI_J,0.588472676462891,143,85
mvtec,1,1,cable,large,BAL_J,0.5920179744107918,143,85
mvtec,1,1,cable,large,DUP_J,0.5588609369333593,143,85
mvtec,1,1,cable,large,DUP_BAL_J,0.5656737942176285,143,85
mvtec,1,1,cable,large,DUP_EXPECTED_J,0.5588609369333593,143,85
mvtec,1,1,cable,large,A1_L,0.5586653855473332,143,85
mvtec,1,1,cable,large,DUP_L,0.5540694038118058,143,85
mvtec,1,1,cable,large,TRI_L,0.5898484846304164,143,85
mvtec,1,1,cable,large,BAL_L,0.5902228869019047,143,85
mvtec,1,1,capsule,small,B,0.19617362128059393,101,78
mvtec,1,1,capsule,small,S,0.2881759563018432,101,78
mvtec,1,1,capsule,small,C,0.07676412093895675,101,78
mvtec,1,1,capsule,small,A1_J,0.13316765533912306,101,78
mvtec,1,1,capsule,small,TRI_J,0.17762369513390736,101,78
mvtec,1,1,capsule,small,BAL_J,0.14391184376952534,101,78
mvtec,1,1,capsule,small,DUP_J,0.15632858675241984,101,78
mvtec,1,1,capsule,small,DUP_BAL_J,0.13316765533912306,101,78
mvtec,1,1,capsule,small,DUP_EXPECTED_J,0.15632858675241984,101,78
mvtec,1,1,capsule,small,A1_L,0.14473236182743096,101,78
mvtec,1,1,capsule,small,DUP_L,0.1662020263901444,101,78
mvtec,1,1,capsule,small,TRI_L,0.18839342963913547,101,78
mvtec,1,1,capsule,small,BAL_L,0.15614032136797326,101,78
mvtec,1,1,capsule,large,B,0.37107831671254754,47,24
mvtec,1,1,capsule,large,S,0.4172424549267003,47,24
mvtec,1,1,capsule,large,C,0.23080905899857676,47,24
mvtec,1,1,capsule,large,A1_J,0.3253521758445602,47,24
mvtec,1,1,capsule,large,TRI_J,0.37265197157384816,47,24
mvtec,1,1,capsule,large,BAL_J,0.3440448235026501,47,24
mvtec,1,1,capsule,large,DUP_J,0.34829951327080644,47,24
mvtec,1,1,capsule,large,DUP_BAL_J,0.3253521758445602,47,24
mvtec,1,1,capsule,large,DUP_EXPECTED_J,0.34829951327080644,47,24
mvtec,1,1,capsule,large,A1_L,0.3383466902432361,47,24
mvtec,1,1,capsule,large,DUP_L,0.35490022035478813,47,24
mvtec,1,1,capsule,large,TRI_L,0.38466305393204697,47,24
mvtec,1,1,capsule,large,BAL_L,0.360678150129295,47,24
mvtec,1,1,carpet,small,B,0.3249859449822783,65,37
mvtec,1,1,carpet,small,S,0.46358768690342245,65,37
mvtec,1,1,carpet,small,C,0.419271709391671,65,37
mvtec,1,1,carpet,small,A1_J,0.3931255561163568,65,37
mvtec,1,1,carpet,small,TRI_J,0.45819383468556313,65,37
mvtec,1,1,carpet,small,BAL_J,0.4757792994203217,65,37
mvtec,1,1,carpet,small,DUP_J,0.3826780343705681,65,37
