dataset,seed,shot,category,construction,image_index,sample_id,n_pairs,l_correct_j_wrong,l_wrong_j_correct,l_correct_j_wrong_rate,l_wrong_j_correct_rate
mvtec,2,4,hazelnut,DUP,64,hazelnut/test/good/029.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,65,hazelnut/test/good/030.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,66,hazelnut/test/good/031.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,67,hazelnut/test/good/032.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,68,hazelnut/test/good/033.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,69,hazelnut/test/good/034.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,70,hazelnut/test/good/035.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,71,hazelnut/test/good/036.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,72,hazelnut/test/good/037.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,73,hazelnut/test/good/038.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,74,hazelnut/test/good/039.png,0,0,0,,
mvtec,2,4,hazelnut,DUP,75,hazelnut/test/hole/000.png,1600,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,76,hazelnut/test/hole/001.png,704,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,77,hazelnut/test/hole/002.png,960,1,0,0.0010416666666666667,0.0
mvtec,2,4,hazelnut,DUP,78,hazelnut/test/hole/003.png,1280,1,1,0.00078125,0.00078125
mvtec,2,4,hazelnut,DUP,79,hazelnut/test/hole/004.png,1152,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,80,hazelnut/test/hole/005.png,1152,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,81,hazelnut/test/hole/006.png,2688,2,7,0.000744047619047619,0.0026041666666666665
mvtec,2,4,hazelnut,DUP,82,hazelnut/test/hole/007.png,512,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,83,hazelnut/test/hole/008.png,704,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,84,hazelnut/test/hole/009.png,1088,0,2,0.0,0.001838235294117647
mvtec,2,4,hazelnut,DUP,85,hazelnut/test/hole/010.png,2112,2,0,0.000946969696969697,0.0
mvtec,2,4,hazelnut,DUP,86,hazelnut/test/hole/011.png,2304,8,8,0.003472222222222222,0.003472222222222222
mvtec,2,4,hazelnut,DUP,87,hazelnut/test/hole/012.png,2176,1,0,0.00045955882352941176,0.0
mvtec,2,4,hazelnut,DUP,88,hazelnut/test/hole/013.png,2368,0,1,0.0,0.0004222972972972973
mvtec,2,4,hazelnut,DUP,89,hazelnut/test/hole/014.png,3392,8,5,0.0023584905660377358,0.001474056603773585
mvtec,2,4,hazelnut,DUP,90,hazelnut/test/hole/015.png,896,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,91,hazelnut/test/hole/016.png,3776,7,17,0.001853813559322034,0.004502118644067797
mvtec,2,4,hazelnut,DUP,92,hazelnut/test/hole/017.png,2496,12,0,0.004807692307692308,0.0
mvtec,2,4,hazelnut,DUP,93,hazelnut/test/print/000.png,4096,12,2,0.0029296875,0.00048828125
mvtec,2,4,hazelnut,DUP,94,hazelnut/test/print/001.png,2880,9,4,0.003125,0.001388888888888889
mvtec,2,4,hazelnut,DUP,95,hazelnut/test/print/002.png,3136,2,6,0.0006377551020408163,0.001913265306122449
mvtec,2,4,hazelnut,DUP,96,hazelnut/test/print/003.png,2112,10,7,0.004734848484848485,0.0033143939393939395
mvtec,2,4,hazelnut,DUP,97,hazelnut/test/print/004.png,3520,14,5,0.003977272727272727,0.0014204545454545455
mvtec,2,4,hazelnut,DUP,98,hazelnut/test/print/005.png,2240,14,42,0.00625,0.01875
mvtec,2,4,hazelnut,DUP,99,hazelnut/test/print/006.png,3392,0,2,0.0,0.0005896226415094339
mvtec,2,4,hazelnut,DUP,100,hazelnut/test/print/007.png,3648,21,23,0.005756578947368421,0.006304824561403508
mvtec,2,4,hazelnut,DUP,101,hazelnut/test/print/008.png,3392,0,0,0.0,0.0
mvtec,2,4,hazelnut,DUP,102,hazelnut/test/print/009.png,2880,15,8,0.005208333333333333,0.002777777777777778
mvtec,2,4,hazelnut,DUP,103,hazelnut/test/print/010.png,3520,2,5,0.0005681818181818182,0.0014204545454545455
mvtec,2,4,hazelnut,DUP,104,hazelnut/test/print/011.png,4096,16,20,0.00390625,0.0048828125
mvtec,2,4,hazelnut,DUP,105,hazelnut/test/print/012.png,3264,12,12,0.003676470588235294,0.003676470588235294
mvtec,2,4,hazelnut,DUP,106,hazelnut/test/print/013.png,2048,22,0,0.0107421875,0.0
mvtec,2,4,hazelnut,DUP,107,hazelnut/test/print/014.png,3264,5,4,0.0015318627450980392,0.0012254901960784314
mvtec,2,4,hazelnut,DUP,108,hazelnut/test/print/015.png,1728,14,12,0.008101851851851851,0.006944444444444444
mvtec,2,4,hazelnut,DUP,109,hazelnut/test/print/016.png,4096,13,19,0.003173828125,0.004638671875
mvtec,2,4,leather,A1,0,leather/test/color/000.png,640,5,0,0.0078125,0.0
mvtec,2,4,leather,A1,1,leather/test/color/001.png,576,0,0,0.0,0.0
mvtec,2,4,leather,A1,2,leather/test/color/002.png,640,0,0,0.0,0.0
mvtec,2,4,leather,A1,3,leather/test/color/003.png,1088,1,0,0.0009191176470588235,0.0
mvtec,2,4,leather,A1,4,leather/test/color/004.png,1088,0,1,0.0,0.0009191176470588235
mvtec,2,4,leather,A1,5,leather/test/color/005.png,448,0,0,0.0,0.0
mvtec,2,4,leather,A1,6,leather/test/color/006.png,256,0,0,0.0,0.0
mvtec,2,4,leather,A1,7,leather/test/color/007.png,640,2,0,0.003125,0.0
mvtec,2,4,leather,A1,8,leather/test/color/008.png,1472,0,1,0.0,0.0006793478260869565
mvtec,2,4,leather,A1,9,leather/test/color/009.png,1088,0,0,0.0,0.0
mvtec,2,4,leather,A1,10,leather/test/color/010.png,384,0,0,0.0,0.0
mvtec,2,4,leather,A1,11,leather/test/color/011.png,576,1,0,0.001736111111111111,0.0
mvtec,2,4,leather,A1,12,leather/test/color/012.png,448,0,0,0.0,0.0
mvtec,2,4,leather,A1,13,leather/test/color/013.png,832,0,2,0.0,0.002403846153846154
mvtec,2,4,leather,A1,14,leather/test/color/014.png,384,0,0,0.0,0.0
mvtec,2,4,leather,A1,15,leather/test/color/015.png,1344,3,0,0.002232142857142857,0.0
mvtec,2,4,leather,A1,16,leather/test/color/016.png,448,0,0,0.0,0.0
mvtec,2,4,leather,A1,17,leather/test/color/017.png,1280,1,1,0.00078125,0.00078125
mvtec,2,4,leather,A1,18,leather/test/color/018.png,448,0,0,0.0,0.0
mvtec,2,4,leather,A1,19,leather/test/cut/000.png,384,0,0,0.0,0.0
mvtec,2,4,leather,A1,20,leather/test/cut/001.png,832,0,0,0.0,0.0
mvtec,2,4,leather,A1,21,leather/test/cut/002.png,320,0,0,0.0,0.0
mvtec,2,4,leather,A1,22,leather/test/cut/003.png,1472,7,0,0.004755434782608696,0.0
mvtec,2,4,leather,A1,23,leather/test/cut/004.png,1728,7,2,0.004050925925925926,0.0011574074074074073
mvtec,2,4,leather,A1,24,leather/test/cut/005.png,512,7,0,0.013671875,0.0
mvtec,2,4,leather,A1,25,leather/test/cut/006.png,1024,0,0,0.0,0.0
mvtec,2,4,leather,A1,26,leather/test/cut/007.png,704,0,0,0.0,0.0
mvtec,2,4,leather,A1,27,leather/test/cut/008.png,768,0,0,0.0,0.0
mvtec,2,4,leather,A1,28,leather/test/cut/009.png,384,2,0,0.005208333333333333,0.0
mvtec,2,4,leather,A1,29,leather/test/cut/010.png,320,0,1,0.0,0.003125
mvtec,2,4,leather,A1,30,leather/test/cut/011.png,256,0,0,0.0,0.0
mvtec,2,4,leather,A1,31,leather/test/cut/012.png,704,8,0,0.011363636363636364,0.0
mvtec,2,4,leather,A1,32,leather/test/cut/013.png,1088,6,2,0.0055147058823529415,0.001838235294117647
mvtec,2,4,leather,A1,33,leather/test/cut/014.png,832,0,0,0.0,0.0
mvtec,2,4,leather,A1,34,leather/test/cut/015.png,576,1,0,0.001736111111111111,0.0
mvtec,2,4,leather,A1,35,leather/test/cut/016.png,896,0,0,0.0,0.0
mvtec,2,4,leather,A1,36,leather/test/cut/017.png,1088,1,0,0.0009191176470588235,0.0
mvtec,2,4,leather,A1,37,leather/test/cut/018.png,2112,0,0,0.0,0.0
mvtec,2,4,leather,A1,38,leather/test/fold/000.png,1216,0,0,0.0,0.0
mvtec,2,4,leather,A1,39,leather/test/fold/001.png,1216,0,0,0.0,0.0
mvtec,2,4,leather,A1,40,leather/test/fold/002.png,1344,1,0,0.000744047619047619,0.0
mvtec,2,4,leather,A1,41,leather/test/fold/003.png,1344,3,0,0.002232142857142857,0.0
mvtec,2,4,leather,A1,42,leather/test/fold/004.png,4096,8,6,0.001953125,0.00146484375
mvtec,2,4,leather,A1,43,leather/test/fold/005.png,4096,6,5,0.00146484375,0.001220703125
mvtec,2,4,leather,A1,44,leather/test/fold/006.png,2240,0,2,0.0,0.0008928571428571428
mvtec,2,4,leather,A1,45,leather/test/fold/007.png,3840,3,5,0.00078125,0.0013020833333333333
mvtec,2,4,leather,A1,46,leather/test/fold/008.png,1728,1,0,0.0005787037037037037,0.0
mvtec,2,4,leather,A1,47,leather/test/fold/009.png,4096,3,13,0.000732421875,0.003173828125
mvtec,2,4,leather,A1,48,leather/test/fold/010.png,3584,7,9,0.001953125,0.0025111607142857145
mvtec,2,4,leather,A1,49,leather/test/fold/011.png,1536,0,2,0.0,0.0013020833333333333
mvtec,2,4,leather,A1,50,leather/test/fold/012.png,1728,4,1,0.0023148148148148147,0.0005787037037037037
mvtec,2,4,leather,A1,51,leather/test/fold/013.png,1024,3,0,0.0029296875,0.0
mvtec,2,4,leather,A1,52,leather/test/fold/014.png,1792,4,2,0.002232142857142857,0.0011160714285714285
mvtec,2,4,leather,A1,53,leather/test/fold/015.png,3712,8,11,0.0021551724137931034,0.002963362068965517
mvtec,2,4,leather,A1,54,leather/test/fold/016.png,3776,15,0,0.003972457627118644,0.0
mvtec,2,4,leather,A1,55,leather/test/glue/000.png,1536,3,1,0.001953125,0.0006510416666666666
mvtec,2,4,leather,A1,56,leather/test/glue/001.png,960,0,0,0.0,0.0
mvtec,2,4,leather,A1,57,leather/test/glue/002.png,576,0,0,0.0,0.0
mvtec,2,4,leather,A1,58,leather/test/glue/003.png,2240,0,0,0.0,0.0
mvtec,2,4,leather,A1,59,leather/test/glue/004.png,512,0,0,0.0,0.0
mvtec,2,4,leather,A1,60,leather/test/glue/005.png,1472,1,4,0.0006793478260869565,0.002717391304347826
mvtec,2,4,leather,A1,61,leather/test/glue/006.png,896,1,0,0.0011160714285714285,0.0
mvtec,2,4,leather,A1,62,leather/test/glue/007.png,896,0,1,0.0,0.0011160714285714285
mvtec,2,4,leather,A1,63,leather/test/glue/008.png,1024,0,0,0.0,0.0
mvtec,2,4,leather,A1,64,leather/test/glue/009.png,512,0,0,0.0,0.0
mvtec,2,4,leather,A1,65,leather/test/glue/010.png,576,3,0,0.005208333333333333,0.0
mvtec,2,4,leather,A1,66,leather/test/glue/011.png,448,0,0,0.0,0.0
mvtec,2,4,leather,A1,67,leather/test/glue/012.png,832,0,0,0.0,0.0
mvtec,2,4,leather,A1,68,leather/test/glue/013.png,1472,2,0,0.001358695652173913,0.0
mvtec,2,4,leather,A1,69,leather/test/glue/014.png,576,0,0,0.0,0.0
mvtec,2,4,leather,A1,70,leather/test/glue/015.png,896,4,0,0.004464285714285714,0.0
mvtec,2,4,leather,A1,71,leather/test/glue/016.png,1344,1,2,0.000744047619047619,0.001488095238095238
mvtec,2,4,leather,A1,72,leather/test/glue/017.png,2048,2,2,0.0009765625,0.0009765625
mvtec,2,4,leather,A1,73,leather/test/glue/018.png,576,0,0,0.0,0.0
mvtec,2,4,leather,A1,74,leather/test/good/000.png,0,0,0,,
mvtec,2,4,leather,A1,75,leather/test/good/001.png,0,0,0,,
mvtec,2,4,leather,A1,76,leather/test/good/002.png,0,0,0,,
mvtec,2,4,leather,A1,77,leather/test/good/003.png,0,0,0,,
mvtec,2,4,leather,A1,78,leather/test/good/004.png,0,0,0,,
mvtec,2,4,leather,A1,79,leather/test/good/005.png,0,0,0,,
mvtec,2,4,leather,A1,80,leather/test/good/006.png,0,0,0,,
mvtec,2,4,leather,A1,81,leather/test/good/007.png,0,0,0,,
mvtec,2,4,leather,A1,82,leather/test/good/008.png,0,0,0,,
mvtec,2,4,leather,A1,83,leather/test/good/009.png,0,0,0,,
mvtec,2,4,leather,A1,84,leather/test/good/010.png,0,0,0,,
mvtec,2,4,leather,A1,85,leather/test/good/011.png,0,0,0,,
mvtec,2,4,leather,A1,86,leather/test/good/012.png,0,0,0,,
mvtec,2,4,leather,A1,87,leather/test/good/013.png,0,0,0,,
mvtec,2,4,leather,A1,88,leather/test/good/014.png,0,0,0,,
mvtec,2,4,leather,A1,89,leather/test/good/015.png,0,0,0,,
mvtec,2,4,leather,A1,90,leather/test/good/016.png,0,0,0,,
mvtec,2,4,leather,A1,91,leather/test/good/017.png,0,0,0,,
mvtec,2,4,leather,A1,92,leather/test/good/018.png,0,0,0,,
mvtec,2,4,leather,A1,93,leather/test/good/019.png,0,0,0,,
mvtec,2,4,leather,A1,94,leather/test/good/020.png,0,0,0,,
mvtec,2,4,leather,A1,95,leather/test/good/021.png,0,0,0,,
mvtec,2,4,leather,A1,96,leather/test/good/022.png,0,0,0,,
mvtec,2,4,leather,A1,97,leather/test/good/023.png,0,0,0,,
mvtec,2,4,leather,A1,98,leather/test/good/024.png,0,0,0,,
mvtec,2,4,leather,A1,99,leather/test/good/025.png,0,0,0,,
mvtec,2,4,leather,A1,100,leather/test/good/026.png,0,0,0,,
mvtec,2,4,leather,A1,101,leather/test/good/027.png,0,0,0,,
mvtec,2,4,leather,A1,102,leather/test/good/028.png,0,0,0,,
mvtec,2,4,leather,A1,103,leather/test/good/029.png,0,0,0,,
mvtec,2,4,leather,A1,104,leather/test/good/030.png,0,0,0,,
mvtec,2,4,leather,A1,105,leather/test/good/031.png,0,0,0,,
mvtec,2,4,leather,A1,106,leather/test/poke/000.png,384,3,1,0.0078125,0.0026041666666666665
mvtec,2,4,leather,A1,107,leather/test/poke/001.png,576,0,0,0.0,0.0
mvtec,2,4,leather,A1,108,leather/test/poke/002.png,640,3,0,0.0046875,0.0
mvtec,2,4,leather,A1,109,leather/test/poke/003.png,384,1,0,0.0026041666666666665,0.0
mvtec,2,4,leather,A1,110,leather/test/poke/004.png,384,2,0,0.005208333333333333,0.0
mvtec,2,4,leather,A1,111,leather/test/poke/005.png,320,2,0,0.00625,0.0
mvtec,2,4,leather,A1,112,leather/test/poke/006.png,384,1,3,0.0026041666666666665,0.0078125
mvtec,2,4,leather,A1,113,leather/test/poke/007.png,384,0,0,0.0,0.0
mvtec,2,4,leather,A1,114,leather/test/poke/008.png,512,0,0,0.0,0.0
mvtec,2,4,leather,A1,115,leather/test/poke/009.png,512,0,0,0.0,0.0
mvtec,2,4,leather,A1,116,leather/test/poke/010.png,448,0,0,0.0,0.0
mvtec,2,4,leather,A1,117,leather/test/poke/011.png,512,0,0,0.0,0.0
mvtec,2,4,leather,A1,118,leather/test/poke/012.png,512,1,0,0.001953125,0.0
mvtec,2,4,leather,A1,119,leather/test/poke/013.png,384,0,0,0.0,0.0
mvtec,2,4,leather,A1,120,leather/test/poke/014.png,384,3,0,0.0078125,0.0
mvtec,2,4,leather,A1,121,leather/test/poke/015.png,320,0,0,0.0,0.0
mvtec,2,4,leather,A1,122,leather/test/poke/016.png,512,2,0,0.00390625,0.0
mvtec,2,4,leather,A1,123,leather/test/poke/017.png,320,4,2,0.0125,0.00625
mvtec,2,4,leather,TRI,0,leather/test/color/000.png,640,4,0,0.00625,0.0
mvtec,2,4,leather,TRI,1,leather/test/color/001.png,576,0,0,0.0,0.0
mvtec,2,4,leather,TRI,2,leather/test/color/002.png,640,0,0,0.0,0.0
mvtec,2,4,leather,TRI,3,leather/test/color/003.png,1088,1,0,0.0009191176470588235,0.0
mvtec,2,4,leather,TRI,4,leather/test/color/004.png,1088,0,1,0.0,0.0009191176470588235
mvtec,2,4,leather,TRI,5,leather/test/color/005.png,448,0,0,0.0,0.0
mvtec,2,4,leather,TRI,6,leather/test/color/006.png,256,0,0,0.0,0.0
mvtec,2,4,leather,TRI,7,leather/test/color/007.png,640,0,0,0.0,0.0
mvtec,2,4,leather,TRI,8,leather/test/color/008.png,1472,0,0,0.0,0.0
mvtec,2,4,leather,TRI,9,leather/test/color/009.png,1088,0,0,0.0,0.0
mvtec,2,4,leather,TRI,10,leather/test/color/010.png,384,0,0,0.0,0.0
mvtec,2,4,leather,TRI,11,leather/test/color/011.png,576,1,0,0.001736111111111111,0.0
mvtec,2,4,leather,TRI,12,leather/test/color/012.png,448,0,0,0.0,0.0
mvtec,2,4,leather,TRI,13,leather/test/color/013.png,832,0,0,0.0,0.0
mvtec,2,4,leather,TRI,14,leather/test/color/014.png,384,0,0,0.0,0.0
mvtec,2,4,leather,TRI,15,leather/test/color/015.png,1344,0,0,0.0,0.0
mvtec,2,4,leather,TRI,16,leather/test/color/016.png,448,0,0,0.0,0.0
mvtec,2,4,leather,TRI,17,leather/test/color/017.png,1280,0,0,0.0,0.0
mvtec,2,4,leather,TRI,18,leather/test/color/018.png,448,0,0,0.0,0.0
mvtec,2,4,leather,TRI,19,leather/test/cut/000.png,384,0,0,0.0,0.0
mvtec,2,4,leather,TRI,20,leather/test/cut/001.png,832,0,0,0.0,0.0
mvtec,2,4,leather,TRI,21,leather/test/cut/002.png,320,0,0,0.0,0.0
mvtec,2,4,leather,TRI,22,leather/test/cut/003.png,1472,6,0,0.004076086956521739,0.0
mvtec,2,4,leather,TRI,23,leather/test/cut/004.png,1728,2,0,0.0011574074074074073,0.0
mvtec,2,4,leather,TRI,24,leather/test/cut/005.png,512,6,0,0.01171875,0.0
mvtec,2,4,leather,TRI,25,leather/test/cut/006.png,1024,0,0,0.0,0.0
mvtec,2,4,leather,TRI,26,leather/test/cut/007.png,704,0,0,0.0,0.0
mvtec,2,4,leather,TRI,27,leather/test/cut/008.png,768,0,1,0.0,0.0013020833333333333
mvtec,2,4,leather,TRI,28,leather/test/cut/009.png,384,0,0,0.0,0.0
mvtec,2,4,leather,TRI,29,leather/test/cut/010.png,320,0,0,0.0,0.0
mvtec,2,4,leather,TRI,30,leather/test/cut/011.png,256,0,0,0.0,0.0
mvtec,2,4,leather,TRI,31,leather/test/cut/012.png,704,2,0,0.002840909090909091,0.0
mvtec,2,4,leather,TRI,32,leather/test/cut/013.png,1088,7,0,0.006433823529411764,0.0
mvtec,2,4,leather,TRI,33,leather/test/cut/014.png,832,0,0,0.0,0.0
mvtec,2,4,leather,TRI,34,leather/test/cut/015.png,576,0,0,0.0,0.0
mvtec,2,4,leather,TRI,35,leather/test/cut/016.png,896,0,0,0.0,0.0
mvtec,2,4,leather,TRI,36,leather/test/cut/017.png,1088,2,0,0.001838235294117647,0.0
mvtec,2,4,leather,TRI,37,leather/test/cut/018.png,2112,0,1,0.0,0.0004734848484848485
mvtec,2,4,leather,TRI,38,leather/test/fold/000.png,1216,0,0,0.0,0.0
mvtec,2,4,leather,TRI,39,leather/test/fold/001.png,1216,1,0,0.0008223684210526315,0.0
mvtec,2,4,leather,TRI,40,leather/test/fold/002.png,1344,0,0,0.0,0.0
mvtec,2,4,leather,TRI,41,leather/test/fold/003.png,1344,0,0,0.0,0.0
mvtec,2,4,leather,TRI,42,leather/test/fold/004.png,4096,9,4,0.002197265625,0.0009765625
mvtec,2,4,leather,TRI,43,leather/test/fold/005.png,4096,2,2,0.00048828125,0.00048828125
mvtec,2,4,leather,TRI,44,leather/test/fold/006.png,2240,0,3,0.0,0.0013392857142857143
mvtec,2,4,leather,TRI,45,leather/test/fold/007.png,3840,3,2,0.00078125,0.0005208333333333333
mvtec,2,4,leather,TRI,46,leather/test/fold/008.png,1728,1,3,0.0005787037037037037,0.001736111111111111
mvtec,2,4,leather,TRI,47,leather/test/fold/009.png,4096,4,11,0.0009765625,0.002685546875
mvtec,2,4,leather,TRI,48,leather/test/fold/010.png,3584,3,4,0.0008370535714285714,0.0011160714285714285
mvtec,2,4,leather,TRI,49,leather/test/fold/011.png,1536,0,2,0.0,0.0013020833333333333
mvtec,2,4,leather,TRI,50,leather/test/fold/012.png,1728,6,3,0.003472222222222222,0.001736111111111111
mvtec,2,4,leather,TRI,51,leather/test/fold/013.png,1024,0,0,0.0,0.0
mvtec,2,4,leather,TRI,52,leather/test/fold/014.png,1792,0,2,0.0,0.0011160714285714285
mvtec,2,4,leather,TRI,53,leather/test/fold/015.png,3712,3,11,0.0008081896551724138,0.002963362068965517
mvtec,2,4,leather,TRI,54,leather/test/fold/016.png,3776,2,8,0.0005296610169491525,0.00211864406779661
mvtec,2,4,leather,TRI,55,leather/test/glue/000.png,1536,1,2,0.0006510416666666666,0.0013020833333333333
mvtec,2,4,leather,TRI,56,leather/test/glue/001.png,960,0,0,0.0,0.0
mvtec,2,4,leather,TRI,57,leather/test/glue/002.png,576,0,0,0.0,0.0
mvtec,2,4,leather,TRI,58,leather/test/glue/003.png,2240,0,0,0.0,0.0
mvtec,2,4,leather,TRI,59,leather/test/glue/004.png,512,0,0,0.0,0.0
mvtec,2,4,leather,TRI,60,leather/test/glue/005.png,1472,1,1,0.0006793478260869565,0.0006793478260869565
mvtec,2,4,leather,TRI,61,leather/test/glue/006.png,896,1,1,0.0011160714285714285,0.0011160714285714285
mvtec,2,4,leather,TRI,62,leather/test/glue/007.png,896,1,0,0.0011160714285714285,0.0
mvtec,2,4,leather,TRI,63,leather/test/glue/008.png,1024,1,0,0.0009765625,0.0
mvtec,2,4,leather,TRI,64,leather/test/glue/009.png,512,0,0,0.0,0.0
mvtec,2,4,leather,TRI,65,leather/test/glue/010.png,576,2,0,0.003472222222222222,0.0
mvtec,2,4,leather,TRI,66,leather/test/glue/011.png,448,0,0,0.0,0.0
mvtec,2,4,leather,TRI,67,leather/test/glue/012.png,832,0,0,0.0,0.0
mvtec,2,4,leather,TRI,68,leather/test/glue/013.png,1472,4,1,0.002717391304347826,0.0006793478260869565
mvtec,2,4,leather,TRI,69,leather/test/glue/014.png,576,0,0,0.0,0.0
mvtec,2,4,leather,TRI,70,leather/test/glue/015.png,896,0,0,0.0,0.0
mvtec,2,4,leather,TRI,71,leather/test/glue/016.png,1344,0,1,0.0,0.000744047619047619
mvtec,2,4,leather,TRI,72,leather/test/glue/017.png,2048,3,1,0.00146484375,0.00048828125
mvtec,2,4,leather,TRI,73,leather/test/glue/018.png,576,1,0,0.001736111111111111,0.0
mvtec,2,4,leather,TRI,74,leather/test/good/000.png,0,0,0,,
mvtec,2,4,leather,TRI,75,leather/test/good/001.png,0,0,0,,
mvtec,2,4,leather,TRI,76,leather/test/good/002.png,0,0,0,,
mvtec,2,4,leather,TRI,77,leather/test/good/003.png,0,0,0,,
mvtec,2,4,leather,TRI,78,leather/test/good/004.png,0,0,0,,
mvtec,2,4,leather,TRI,79,leather/test/good/005.png,0,0,0,,
mvtec,2,4,leather,TRI,80,leather/test/good/006.png,0,0,0,,
mvtec,2,4,leather,TRI,81,leather/test/good/007.png,0,0,0,,
mvtec,2,4,leather,TRI,82,leather/test/good/008.png,0,0,0,,
mvtec,2,4,leather,TRI,83,leather/test/good/009.png,0,0,0,,
mvtec,2,4,leather,TRI,84,leather/test/good/010.png,0,0,0,,
mvtec,2,4,leather,TRI,85,leather/test/good/011.png,0,0,0,,
mvtec,2,4,leather,TRI,86,leather/test/good/012.png,0,0,0,,
mvtec,2,4,leather,TRI,87,leather/test/good/013.png,0,0,0,,
mvtec,2,4,leather,TRI,88,leather/test/good/014.png,0,0,0,,
mvtec,2,4,leather,TRI,89,leather/test/good/015.png,0,0,0,,
mvtec,2,4,leather,TRI,90,leather/test/good/016.png,0,0,0,,
mvtec,2,4,leather,TRI,91,leather/test/good/017.png,0,0,0,,
mvtec,2,4,leather,TRI,92,leather/test/good/018.png,0,0,0,,
mvtec,2,4,leather,TRI,93,leather/test/good/019.png,0,0,0,,
mvtec,2,4,leather,TRI,94,leather/test/good/020.png,0,0,0,,
mvtec,2,4,leather,TRI,95,leather/test/good/021.png,0,0,0,,
mvtec,2,4,leather,TRI,96,leather/test/good/022.png,0,0,0,,
mvtec,2,4,leather,TRI,97,leather/test/good/023.png,0,0,0,,
mvtec,2,4,leather,TRI,98,leather/test/good/024.png,0,0,0,,
mvtec,2,4,leather,TRI,99,leather/test/good/025.png,0,0,0,,
mvtec,2,4,leather,TRI,100,leather/test/good/026.png,0,0,0,,
mvtec,2,4,leather,TRI,101,leather/test/good/027.png,0,0,0,,
mvtec,2,4,leather,TRI,102,leather/test/good/028.png,0,0,0,,
mvtec,2,4,leather,TRI,103,leather/test/good/029.png,0,0,0,,
mvtec,2,4,leather,TRI,104,leather/test/good/030.png,0,0,0,,
mvtec,2,4,leather,TRI,105,leather/test/good/031.png,0,0,0,,
mvtec,2,4,leather,TRI,106,leather/test/poke/000.png,384,3,0,0.0078125,0.0
mvtec,2,4,leather,TRI,107,leather/test/poke/001.png,576,0,0,0.0,0.0
mvtec,2,4,leather,TRI,108,leather/test/poke/002.png,640,1,0,0.0015625,0.0
mvtec,2,4,leather,TRI,109,leather/test/poke/003.png,384,0,0,0.0,0.0
mvtec,2,4,leather,TRI,110,leather/test/poke/004.png,384,0,0,0.0,0.0
mvtec,2,4,leather,TRI,111,leather/test/poke/005.png,320,2,0,0.00625,0.0
mvtec,2,4,leather,TRI,112,leather/test/poke/006.png,384,1,0,0.0026041666666666665,0.0
mvtec,2,4,leather,TRI,113,leather/test/poke/007.png,384,0,0,0.0,0.0
mvtec,2,4,leather,TRI,114,leather/test/poke/008.png,512,0,0,0.0,0.0
mvtec,2,4,leather,TRI,115,leather/test/poke/009.png,512,0,0,0.0,0.0
mvtec,2,4,leather,TRI,116,leather/test/poke/010.png,448,1,0,0.002232142857142857,0.0
mvtec,2,4,leather,TRI,117,leather/test/poke/011.png,512,2,0,0.00390625,0.0
mvtec,2,4,leather,TRI,118,leather/test/poke/012.png,512,0,1,0.0,0.001953125
mvtec,2,4,leather,TRI,119,leather/test/poke/013.png,384,0,1,0.0,0.0026041666666666665
mvtec,2,4,leather,TRI,120,leather/test/poke/014.png,384,2,0,0.005208333333333333,0.0
mvtec,2,4,leather,TRI,121,leather/test/poke/015.png,320,0,0,0.0,0.0
mvtec,2,4,leather,TRI,122,leather/test/poke/016.png,512,1,0,0.001953125,0.0
mvtec,2,4,leather,TRI,123,leather/test/poke/017.png,320,0,1,0.0,0.003125
mvtec,2,4,leather,BAL,0,leather/test/color/000.png,640,4,0,0.00625,0.0
mvtec,2,4,leather,BAL,1,leather/test/color/001.png,576,0,0,0.0,0.0
mvtec,2,4,leather,BAL,2,leather/test/color/002.png,640,0,0,0.0,0.0
mvtec,2,4,leather,BAL,3,leather/test/color/003.png,1088,0,0,0.0,0.0
mvtec,2,4,leather,BAL,4,leather/test/color/004.png,1088,0,1,0.0,0.0009191176470588235
mvtec,2,4,leather,BAL,5,leather/test/color/005.png,448,0,0,0.0,0.0
mvtec,2,4,leather,BAL,6,leather/test/color/006.png,256,0,0,0.0,0.0
mvtec,2,4,leather,BAL,7,leather/test/color/007.png,640,0,0,0.0,0.0
mvtec,2,4,leather,BAL,8,leather/test/color/008.png,1472,0,0,0.0,0.0
mvtec,2,4,leather,BAL,9,leather/test/color/009.png,1088,0,0,0.0,0.0
mvtec,2,4,leather,BAL,10,leather/test/color/010.png,384,0,0,0.0,0.0
mvtec,2,4,leather,BAL,11,leather/test/color/011.png,576,2,0,0.003472222222222222,0.0
