method,dataset,seed,shot,category,revision,region_grid,region_fraction_of_canvas,pixel_ap,pixel_auroc,n_pixels,seconds,source
controlled_A1_L,visa,0,1,cashew,corrected,392x392,0.7209598640900403,0.5590788651358128,0.9895734394261216,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\cashew\patch_scores.npz
anomalydino_canvas,visa,0,1,cashew,corrected,392x392,0.7209598640900403,0.540384024913665,0.9885292145740596,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_cashew.npz
anomalydino_canvas_rotation,visa,0,1,cashew,corrected,392x392,0.7209598640900403,0.5261314393501426,0.9870408640644672,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_cashew.npz
PatchCore_native_official224,visa,0,1,cashew,corrected,392x392,0.7209598640900403,0.522699399781075,0.9735046628647417,23049600,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_cashew.npz
controlled_A1_J,visa,0,1,chewinggum,corrected,392x392,0.6456368935367737,0.7106769377308898,0.9906800245177119,23049600,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\chewinggum\patch_scores.npz
controlled_A1_L,visa,0,1,chewinggum,corrected,392x392,0.6456368935367737,0.7123513273396431,0.9907504185519738,23049600,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\chewinggum\patch_scores.npz
anomalydino_canvas,visa,0,1,chewinggum,corrected,392x392,0.6456368935367737,0.6457123306669574,0.9900970781164381,23049600,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_chewinggum.npz
anomalydino_canvas_rotation,visa,0,1,chewinggum,corrected,392x392,0.6456368935367737,0.6657462906447249,0.9904360607810986,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_chewinggum.npz
PatchCore_native_official224,visa,0,1,chewinggum,corrected,392x392,0.6456368935367737,0.580496075920601,0.9851529997507816,23049600,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_chewinggum.npz
controlled_A1_J,visa,0,1,fryum,corrected,392x392,0.5104166666666666,0.2902053121124797,0.8828386876024438,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\fryum\patch_scores.npz
controlled_A1_L,visa,0,1,fryum,corrected,392x392,0.5104166666666666,0.29954266663440454,0.8923033736448854,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\fryum\patch_scores.npz
anomalydino_canvas,visa,0,1,fryum,corrected,392x392,0.5104166666666666,0.2892907846776671,0.8802435018028151,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_fryum.npz
anomalydino_canvas_rotation,visa,0,1,fryum,corrected,392x392,0.5104166666666666,0.2834360616341244,0.8693070436548781,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_fryum.npz
PatchCore_native_official224,visa,0,1,fryum,corrected,392x392,0.5104166666666666,0.24755375103156857,0.8532363541714276,23049600,2.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_fryum.npz
controlled_A1_J,visa,0,1,macaroni1,corrected,392x392,0.5104166666666666,0.1846039657365876,0.9667737107768755,30732800,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\macaroni1\patch_scores.npz
controlled_A1_L,visa,0,1,macaroni1,corrected,392x392,0.5104166666666666,0.19627953898560735,0.9696591143176163,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\macaroni1\patch_scores.npz
anomalydino_canvas,visa,0,1,macaroni1,corrected,392x392,0.5104166666666666,0.11508721598307695,0.9511958634987785,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_macaroni1.npz
anomalydino_canvas_rotation,visa,0,1,macaroni1,corrected,392x392,0.5104166666666666,0.14051535235307697,0.9545230878606414,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_macaroni1.npz
PatchCore_native_official224,visa,0,1,macaroni1,corrected,392x392,0.5104166666666666,0.06792915534138637,0.9590597662696676,30732800,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_macaroni1.npz
controlled_A1_J,visa,0,1,macaroni2,corrected,392x392,0.5104166666666666,0.0949770070409431,0.9229172009241897,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\macaroni2\patch_scores.npz
controlled_A1_L,visa,0,1,macaroni2,corrected,392x392,0.5104166666666666,0.10795138513076177,0.9272170813952461,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\macaroni2\patch_scores.npz
anomalydino_canvas,visa,0,1,macaroni2,corrected,392x392,0.5104166666666666,0.05975529473072784,0.9270783220175546,30732800,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_macaroni2.npz
anomalydino_canvas_rotation,visa,0,1,macaroni2,corrected,392x392,0.5104166666666666,0.06865294390798214,0.947438515103129,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_macaroni2.npz
PatchCore_native_official224,visa,0,1,macaroni2,corrected,392x392,0.5104166666666666,0.0013544839349367553,0.8130185537439614,30732800,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_macaroni2.npz
controlled_A1_J,visa,0,1,pcb1,corrected,392x393,0.5983254459410267,0.6963360569486612,0.983822053264001,30811200,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb1\patch_scores.npz
controlled_A1_L,visa,0,1,pcb1,corrected,392x393,0.5983254459410267,0.7058583705525582,0.9853907743784753,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb1\patch_scores.npz
anomalydino_canvas,visa,0,1,pcb1,corrected,392x393,0.5983254459410267,0.6097650741455839,0.9789615625563157,30811200,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_pcb1.npz
anomalydino_canvas_rotation,visa,0,1,pcb1,corrected,392x393,0.5983254459410267,0.7238374561562659,0.9868728565799431,30811200,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_pcb1.npz
PatchCore_native_official224,visa,0,1,pcb1,corrected,392x393,0.5983254459410267,0.33139330538541517,0.9546819485894693,30811200,3.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_pcb1.npz
controlled_A1_J,visa,0,1,pcb2,corrected,392x393,0.5983254459410267,0.15916186320773332,0.945688160825285,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb2\patch_scores.npz
controlled_A1_L,visa,0,1,pcb2,corrected,392x393,0.5983254459410267,0.17308305272378016,0.9538074792837288,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb2\patch_scores.npz
anomalydino_canvas,visa,0,1,pcb2,corrected,392x393,0.5983254459410267,0.11689922906105499,0.9428098011683066,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_pcb2.npz
anomalydino_canvas_rotation,visa,0,1,pcb2,corrected,392x393,0.5983254459410267,0.13717322516687208,0.9387006912019378,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_pcb2.npz
PatchCore_native_official224,visa,0,1,pcb2,corrected,392x393,0.5983254459410267,0.07092120068448961,0.9104629658853075,30811200,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_pcb2.npz
controlled_A1_J,visa,0,1,pcb3,corrected,392x393,0.47180103550295865,0.1876305381910372,0.9519355116400241,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb3\patch_scores.npz
controlled_A1_L,visa,0,1,pcb3,corrected,392x393,0.47180103550295865,0.2117691326485179,0.9593108744185757,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb3\patch_scores.npz
anomalydino_canvas,visa,0,1,pcb3,corrected,392x393,0.47180103550295865,0.22694676273912634,0.9610052361846725,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_pcb3.npz
anomalydino_canvas_rotation,visa,0,1,pcb3,corrected,392x393,0.47180103550295865,0.27141315353135176,0.9614094656070148,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_pcb3.npz
PatchCore_native_official224,visa,0,1,pcb3,corrected,392x393,0.47180103550295865,0.39614130783965945,0.9686489110246999,30965256,3.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_pcb3.npz
controlled_A1_J,visa,0,1,pcb4,corrected,392x393,0.6299199738690185,0.18428660494398294,0.9084885085344614,30965256,3.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb4\patch_scores.npz
controlled_A1_L,visa,0,1,pcb4,corrected,392x393,0.6299199738690185,0.19358992497007815,0.9142765693704353,30965256,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pcb4\patch_scores.npz
anomalydino_canvas,visa,0,1,pcb4,corrected,392x393,0.6299199738690185,0.1263643800168513,0.9094725238440945,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_pcb4.npz
anomalydino_canvas_rotation,visa,0,1,pcb4,corrected,392x393,0.6299199738690185,0.14231378170155165,0.9131309788728599,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_pcb4.npz
PatchCore_native_official224,visa,0,1,pcb4,corrected,392x393,0.6299199738690185,0.23534096986544178,0.8800036092765032,30965256,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_pcb4.npz
controlled_A1_J,visa,0,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.4250068103902804,0.9812102725963392,23108400,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pipe_fryum\patch_scores.npz
controlled_A1_L,visa,0,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.4312404896229343,0.9813029403325485,23108400,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k1\pipe_fryum\patch_scores.npz
anomalydino_canvas,visa,0,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.35804149619792547,0.979681129237266,23108400,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\visa_s0_k1_pipe_fryum.npz
anomalydino_canvas_rotation,visa,0,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.38136544099034303,0.981475512981851,23108400,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s0_k1_pipe_fryum.npz
PatchCore_native_official224,visa,0,1,pipe_fryum,corrected,392x393,0.6819058641975307,0.5752650181965433,0.9802518389907534,23108400,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k1\predictions\mvtec_pipe_fryum.npz
controlled_A1_J,visa,0,4,candle,corrected,392x393,0.7003558718861209,0.3193318811431774,0.9847703479407894,30811200,3.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\candle\patch_scores.npz
controlled_A1_L,visa,0,4,candle,corrected,392x393,0.7003558718861209,0.2987758788621359,0.986764605065797,30811200,3.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\candle\patch_scores.npz
PatchCore_native_official224,visa,0,4,candle,corrected,392x393,0.7003558718861209,0.20961814231973971,0.9839685867253315,30811200,3.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_candle.npz
controlled_A1_J,visa,0,4,capsules,corrected,392x392,0.5104166666666666,0.42483073678631944,0.965645140944164,24586240,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\capsules\patch_scores.npz
controlled_A1_L,visa,0,4,capsules,corrected,392x392,0.5104166666666666,0.4201915863127646,0.9676942802754349,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\capsules\patch_scores.npz
PatchCore_native_official224,visa,0,4,capsules,corrected,392x392,0.5104166666666666,0.30741098805692374,0.9563958287540292,24586240,2.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_capsules.npz
controlled_A1_J,visa,0,4,cashew,corrected,392x392,0.7209598640900403,0.5662121217596938,0.9900658591789707,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\cashew\patch_scores.npz
controlled_A1_L,visa,0,4,cashew,corrected,392x392,0.7209598640900403,0.5594628795193526,0.9899481417547902,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\cashew\patch_scores.npz
PatchCore_native_official224,visa,0,4,cashew,corrected,392x392,0.7209598640900403,0.5454724906370425,0.9766983750446598,23049600,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_cashew.npz
controlled_A1_J,visa,0,4,chewinggum,corrected,392x392,0.6456368935367737,0.7073342294958728,0.9920464703346892,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\chewinggum\patch_scores.npz
controlled_A1_L,visa,0,4,chewinggum,corrected,392x392,0.6456368935367737,0.7083638035470479,0.9923270427078311,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\chewinggum\patch_scores.npz
PatchCore_native_official224,visa,0,4,chewinggum,corrected,392x392,0.6456368935367737,0.5631193639309149,0.9865519675087696,23049600,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_chewinggum.npz
controlled_A1_J,visa,0,4,fryum,corrected,392x392,0.5104166666666666,0.3540903021820558,0.9145608022798692,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\fryum\patch_scores.npz
controlled_A1_L,visa,0,4,fryum,corrected,392x392,0.5104166666666666,0.3713590920473433,0.9237420551087716,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\fryum\patch_scores.npz
PatchCore_native_official224,visa,0,4,fryum,corrected,392x392,0.5104166666666666,0.3566888088067751,0.8863724462340253,23049600,2.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_fryum.npz
controlled_A1_J,visa,0,4,macaroni1,corrected,392x392,0.5104166666666666,0.20958254548628388,0.9811791652019418,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\macaroni1\patch_scores.npz
controlled_A1_L,visa,0,4,macaroni1,corrected,392x392,0.5104166666666666,0.22598170004393164,0.984604186910637,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\macaroni1\patch_scores.npz
PatchCore_native_official224,visa,0,4,macaroni1,corrected,392x392,0.5104166666666666,0.15890526569442726,0.9891112725487547,30732800,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_macaroni1.npz
controlled_A1_J,visa,0,4,macaroni2,corrected,392x392,0.5104166666666666,0.13956450469020112,0.9519527747782186,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\macaroni2\patch_scores.npz
controlled_A1_L,visa,0,4,macaroni2,corrected,392x392,0.5104166666666666,0.1382683978345305,0.9632333834934028,30732800,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\macaroni2\patch_scores.npz
PatchCore_native_official224,visa,0,4,macaroni2,corrected,392x392,0.5104166666666666,0.006326134630239233,0.9319687191173297,30732800,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_macaroni2.npz
controlled_A1_J,visa,0,4,pcb1,corrected,392x393,0.5983254459410267,0.753190032581196,0.9848431334061393,30811200,3.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb1\patch_scores.npz
controlled_A1_L,visa,0,4,pcb1,corrected,392x393,0.5983254459410267,0.7448225625649749,0.985593597170742,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb1\patch_scores.npz
PatchCore_native_official224,visa,0,4,pcb1,corrected,392x393,0.5983254459410267,0.3814937826164717,0.9678505633917646,30811200,3.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_pcb1.npz
controlled_A1_J,visa,0,4,pcb2,corrected,392x393,0.5983254459410267,0.21870682451777118,0.9601159315734069,30811200,3.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb2\patch_scores.npz
controlled_A1_L,visa,0,4,pcb2,corrected,392x393,0.5983254459410267,0.23134815187004593,0.9657397951857607,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb2\patch_scores.npz
PatchCore_native_official224,visa,0,4,pcb2,corrected,392x393,0.5983254459410267,0.15142100062949446,0.9580728518568618,30811200,3.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_pcb2.npz
controlled_A1_J,visa,0,4,pcb3,corrected,392x393,0.47180103550295865,0.29403201697196757,0.9698578942609515,30965256,3.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb3\patch_scores.npz
controlled_A1_L,visa,0,4,pcb3,corrected,392x393,0.47180103550295865,0.32548836190175134,0.9752746439088446,30965256,3.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb3\patch_scores.npz
PatchCore_native_official224,visa,0,4,pcb3,corrected,392x393,0.47180103550295865,0.46194318931277806,0.9819207847776881,30965256,3.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_pcb3.npz
controlled_A1_J,visa,0,4,pcb4,corrected,392x393,0.6299199738690185,0.2401377365151585,0.9423863267010806,30965256,3.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb4\patch_scores.npz
controlled_A1_L,visa,0,4,pcb4,corrected,392x393,0.6299199738690185,0.23781515707954887,0.9463642128776506,30965256,3.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pcb4\patch_scores.npz
PatchCore_native_official224,visa,0,4,pcb4,corrected,392x393,0.6299199738690185,0.2796038383108101,0.9455861355203131,30965256,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_pcb4.npz
controlled_A1_J,visa,0,4,pipe_fryum,corrected,392x393,0.6819058641975307,0.463910021892854,0.9862656812375316,23108400,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pipe_fryum\patch_scores.npz
controlled_A1_L,visa,0,4,pipe_fryum,corrected,392x393,0.6819058641975307,0.4586537650212748,0.9859488654192964,23108400,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s0_k4\pipe_fryum\patch_scores.npz
PatchCore_native_official224,visa,0,4,pipe_fryum,corrected,392x393,0.6819058641975307,0.617840886686154,0.9866347755897783,23108400,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s0_k4\predictions\mvtec_pipe_fryum.npz
controlled_A1_J,visa,1,1,candle,corrected,392x393,0.7003558718861209,0.25227793059705367,0.9720977958258883,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\candle\patch_scores.npz
controlled_A1_L,visa,1,1,candle,corrected,392x393,0.7003558718861209,0.2534061221041325,0.9758825357690812,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\candle\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,candle,corrected,392x393,0.7003558718861209,0.29858555460560793,0.9791406631552164,30811200,3.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_candle.npz
PatchCore_native_official224,visa,1,1,candle,corrected,392x393,0.7003558718861209,0.20270582848200752,0.9591338026934959,30811200,3.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_candle.npz
controlled_A1_J,visa,1,1,capsules,corrected,392x392,0.5104166666666666,0.3544798199473254,0.9568084788467424,24586240,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\capsules\patch_scores.npz
controlled_A1_L,visa,1,1,capsules,corrected,392x392,0.5104166666666666,0.34923217231374964,0.956029865376366,24586240,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\capsules\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,capsules,corrected,392x392,0.5104166666666666,0.29301460898229054,0.9496681439233611,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_capsules.npz
PatchCore_native_official224,visa,1,1,capsules,corrected,392x392,0.5104166666666666,0.16555016098905018,0.9383584613328573,24586240,2.6,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_capsules.npz
controlled_A1_J,visa,1,1,cashew,corrected,392x392,0.7209598640900403,0.4866484318525588,0.9784846711914301,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\cashew\patch_scores.npz
controlled_A1_L,visa,1,1,cashew,corrected,392x392,0.7209598640900403,0.4810755194643676,0.978531543944928,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\cashew\patch_scores.npz
anomalydino_canvas_rotation,visa,1,1,cashew,corrected,392x392,0.7209598640900403,0.4084471822267355,0.9693395280616404,23049600,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\visa_s1_k1_cashew.npz
PatchCore_native_official224,visa,1,1,cashew,corrected,392x392,0.7209598640900403,0.5442600672581004,0.9806721476293649,23049600,2.6,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\visa_official224\visa_s1_k1\predictions\mvtec_cashew.npz
controlled_A1_J,visa,1,1,chewinggum,corrected,392x392,0.6456368935367737,0.7039388559392707,0.9913824405193603,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\visa_s1_k1\chewinggum\patch_scores.npz
