method,dataset,seed,shot,category,revision,region_grid,region_fraction_of_canvas,pixel_ap,pixel_auroc,n_pixels,seconds,source,source_table,note
controlled_A1_J,btad,0,1,01,corrected,392x392,0.765625,0.5920857519907419,0.9641842749727609,10756480,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p3_external\units\btad_s0_k1\01\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,btad,0,1,01,corrected,392x392,0.765625,0.6027101006572567,0.9669428988479429,10756480,1.0,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p3_external\units\btad_s0_k1\01\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,btad,0,1,01,corrected,392x392,0.765625,0.3779393149133239,0.9296528848323169,10756480,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\btad_s0_k1_01.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,btad,0,1,01,corrected,392x392,0.765625,0.3927553964600652,0.9358149558994807,10756480,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\btad_s0_k1_01.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,btad,0,1,01,corrected,392x392,0.765625,0.3403012648094415,0.9402227808540005,10756480,1.4,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\btad_s0_k1\predictions\mvtec_01.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,btad,0,1,02,corrected,392x392,0.765625,0.6213032558265671,0.9641186579905846,35342720,4.0,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p3_external\units\btad_s0_k1\02\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,btad,0,1,02,corrected,392x392,0.765625,0.6277788397644478,0.9644812729231599,35342720,4.0,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p3_external\units\btad_s0_k1\02\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,btad,0,1,02,corrected,392x392,0.765625,0.6536784515422925,0.964377504839921,35342720,3.9,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\btad_s0_k1_02.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,btad,0,1,02,corrected,392x392,0.765625,0.6897374960268629,0.9670476630598858,35342720,3.9,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\btad_s0_k1_02.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,btad,0,1,02,corrected,392x392,0.765625,0.6645880416668459,0.9636962217908658,35342720,5.0,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\btad_s0_k1\predictions\mvtec_02.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,btad,0,1,03,corrected,392x392,0.5835777126099707,0.6387138337628119,0.9881603851800443,67765824,7.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\01_geometry\units\btad_s0_k1\03__rev_correct\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,btad,0,1,03,corrected,392x392,0.5835777126099707,0.6529217398304452,0.9898645516666988,67765824,6.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\01_geometry\units\btad_s0_k1\03__rev_correct\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,btad,0,1,03,corrected,392x392,0.5835777126099707,0.6413039606051928,0.9910965185366457,67765824,6.5,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\btad_s0_k1_03.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,btad,0,1,03,corrected,392x392,0.5835777126099707,0.6817472575503138,0.9936506341781589,67765824,6.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\btad_s0_k1_03.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,btad,0,1,03,corrected,392x392,0.5835777126099707,0.11272658229531478,0.9722118211827531,67765824,8.9,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\btad_s0_k1\predictions\mvtec_03.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mpdd,0,1,bracket_black,study,392x392,0.765625,0.010274731966875145,0.9262981030034734,12139456,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\bracket_black\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mpdd,0,1,bracket_black,study,392x392,0.765625,0.009271959091544393,0.9198735977741512,12139456,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\bracket_black\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mpdd,0,1,bracket_black,study,392x392,0.765625,0.023429638568317722,0.9134700275578133,12139456,1.2,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mpdd_s0_k1_bracket_black.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mpdd,0,1,bracket_black,study,392x392,0.765625,0.044146481733702385,0.9152160061079493,12139456,1.2,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mpdd_s0_k1_bracket_black.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mpdd,0,1,bracket_black,study,392x392,0.765625,0.006254671422096857,0.9049595087615055,12139456,1.5,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mpdd_s0_k1\predictions\mvtec_bracket_black.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mpdd,0,1,bracket_brown,study,392x392,0.765625,0.040238613930084564,0.9008171333755981,11832128,1.2,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\bracket_brown\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mpdd,0,1,bracket_brown,study,392x392,0.765625,0.04478865200391644,0.9090960737940728,11832128,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\bracket_brown\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mpdd,0,1,bracket_brown,study,392x392,0.765625,0.05100107479533445,0.9206683146656112,11832128,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mpdd_s0_k1_bracket_brown.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mpdd,0,1,bracket_brown,study,392x392,0.765625,0.05447569713366411,0.9223622032694321,11832128,1.2,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mpdd_s0_k1_bracket_brown.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mpdd,0,1,bracket_brown,study,392x392,0.765625,0.04765797564979799,0.9298317508628737,11832128,1.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mpdd_s0_k1\predictions\mvtec_bracket_brown.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mpdd,0,1,bracket_white,study,392x392,0.765625,0.13557752365759645,0.9921503133982963,9219840,0.9,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\bracket_white\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mpdd,0,1,bracket_white,study,392x392,0.765625,0.14121573417037464,0.9920238233684405,9219840,0.8,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\bracket_white\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mpdd,0,1,bracket_white,study,392x392,0.765625,0.1305681885777625,0.9891836046879614,9219840,1.0,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mpdd_s0_k1_bracket_white.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mpdd,0,1,bracket_white,study,392x392,0.765625,0.1378625492734361,0.9896996736411929,9219840,0.9,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mpdd_s0_k1_bracket_white.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mpdd,0,1,bracket_white,study,392x392,0.765625,0.008105021800897087,0.9591648003835394,9219840,1.2,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mpdd_s0_k1\predictions\mvtec_bracket_white.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mpdd,0,1,connector,study,392x392,0.765625,0.1147377707578516,0.9327295219283435,6761216,0.6,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\connector\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mpdd,0,1,connector,study,392x392,0.765625,0.12013810560551519,0.9427716387130437,6761216,0.6,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\connector\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mpdd,0,1,connector,study,392x392,0.765625,0.09716067442608854,0.9294271058666482,6761216,0.6,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mpdd_s0_k1_connector.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mpdd,0,1,connector,study,392x392,0.765625,0.09834852649539302,0.9295397652323204,6761216,0.6,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mpdd_s0_k1_connector.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mpdd,0,1,connector,study,392x392,0.765625,0.1020956031483733,0.9410710545880616,6761216,0.8,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mpdd_s0_k1\predictions\mvtec_connector.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mpdd,0,1,metal_plate,study,392x392,0.765625,0.8692540471851165,0.9686799030278175,14905408,1.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\metal_plate\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mpdd,0,1,metal_plate,study,392x392,0.765625,0.8716469946147388,0.9714381437063986,14905408,1.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\metal_plate\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mpdd,0,1,metal_plate,study,392x392,0.765625,0.8583139665402951,0.9620195915280035,14905408,1.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mpdd_s0_k1_metal_plate.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mpdd,0,1,metal_plate,study,392x392,0.765625,0.8684457988395098,0.965642918565223,14905408,1.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mpdd_s0_k1_metal_plate.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mpdd,0,1,metal_plate,study,392x392,0.765625,0.8509312652201366,0.9752693066611858,14905408,2.3,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mpdd_s0_k1\predictions\mvtec_metal_plate.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mpdd,0,1,tubes,study,392x392,0.765625,0.7037516730541445,0.977767847250171,15520064,1.5,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\tubes\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mpdd,0,1,tubes,study,392x392,0.765625,0.7133586473137024,0.9807930726393578,15520064,1.4,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\unified_fusion_paper_support_20260913\p1_matrix\units\mpdd_s0_k1\tubes\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mpdd,0,1,tubes,study,392x392,0.765625,0.5473298831515165,0.9611866876966124,15520064,1.5,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mpdd_s0_k1_tubes.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mpdd,0,1,tubes,study,392x392,0.765625,0.5542195068534181,0.9600727176464894,15520064,1.5,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mpdd_s0_k1_tubes.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mpdd,0,1,tubes,study,392x392,0.765625,0.25075187545271094,0.9691547308837236,15520064,1.9,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mpdd_s0_k1\predictions\mvtec_tubes.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mvtec,0,1,bottle,corrected,392x392,0.765625,0.8043946670432834,0.9787499486829305,12754112,1.3,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\bottle\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mvtec,0,1,bottle,corrected,392x392,0.765625,0.8012313338225362,0.9788658403260915,12754112,1.3,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\bottle\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mvtec,0,1,bottle,corrected,392x392,0.765625,0.8295749589563616,0.9844842288645447,12754112,1.4,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_bottle.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mvtec,0,1,bottle,corrected,392x392,0.765625,0.8314173166351522,0.9851078205180529,12754112,1.4,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_bottle.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mvtec,0,1,bottle,corrected,392x392,0.765625,0.7904765955676363,0.9752028879857935,12754112,1.8,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mvtec_s0_k1\predictions\mvtec_bottle.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mvtec,0,1,cable,corrected,392x392,0.765625,0.6145285269727401,0.9241813962751986,23049600,2.4,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\cable\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mvtec,0,1,cable,corrected,392x392,0.765625,0.6039649747958035,0.9183547550816459,23049600,2.4,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\cable\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mvtec,0,1,cable,corrected,392x392,0.765625,0.6193763886444352,0.9064671076936673,23049600,2.5,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_cable.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mvtec,0,1,cable,corrected,392x392,0.765625,0.5984781539029012,0.8941686030509849,23049600,2.4,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_cable.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mvtec,0,1,cable,corrected,392x392,0.765625,0.22744145115405168,0.9090030794225515,23049600,3.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mvtec_s0_k1\predictions\mvtec_cable.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mvtec,0,1,capsule,corrected,392x392,0.765625,0.475903087036359,0.9686809434301055,20283648,2.0,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\capsule\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mvtec,0,1,capsule,corrected,392x392,0.765625,0.4858859634210676,0.9707042904456437,20283648,2.0,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\capsule\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mvtec,0,1,capsule,corrected,392x392,0.765625,0.4482278404419749,0.9723964968918389,20283648,2.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_capsule.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mvtec,0,1,capsule,corrected,392x392,0.765625,0.45875124868449624,0.9736271616491637,20283648,2.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_capsule.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mvtec,0,1,capsule,corrected,392x392,0.765625,0.4004848330668324,0.9691345079595564,20283648,2.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mvtec_s0_k1\predictions\mvtec_capsule.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mvtec,0,1,carpet,corrected,392x392,0.765625,0.5740293839911031,0.9884142565389687,17978688,1.8,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\carpet\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mvtec,0,1,carpet,corrected,392x392,0.765625,0.5675106570014402,0.9884099076112238,17978688,1.8,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\carpet\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mvtec,0,1,carpet,corrected,392x392,0.765625,0.5974199025824279,0.9886621220149827,17978688,1.8,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_carpet.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas_rotation,mvtec,0,1,carpet,corrected,392x392,0.765625,0.5893832864284019,0.9887410911405906,17978688,1.7,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k1_carpet.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
PatchCore_harmonised448,mvtec,0,1,carpet,corrected,392x392,0.765625,0.7340769772597984,0.9928780436719225,17978688,2.3,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines_harmonised_20260922\patchcore_raw\harmonised448\mvtec_s0_k1\predictions\mvtec_carpet.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_J,mvtec,0,1,grid,corrected,392x392,0.765625,0.4779542501496464,0.9921269337793565,11985792,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\grid\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
controlled_A1_L,mvtec,0,1,grid,corrected,392x392,0.765625,0.4808874880953131,0.9920790301894495,11985792,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k1\grid\patch_scores.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
anomalydino_canvas,mvtec,0,1,grid,corrected,392x392,0.765625,0.43233542736574637,0.988985717041298,11985792,1.1,D:\STUDY\My_github\reference-matching-interaction-ad\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k1_grid.npz,05_baselines_harmonised_20260922,harmonised subset: single input geometry (short side 448)
