dataset,seed,shot,method,category,pixel_ap,pixel_auroc,image_ap,image_auroc
mpdd,0,8,A1_J,connector,0.5158953461482273,0.9842972953586208,0.9166177893068649,0.9571428571428572
mpdd,0,8,A1_J,metal_plate,0.8833512181081576,0.9804695494394814,1.0,1.0
mpdd,0,8,A1_J,tubes,0.7817920826254509,0.991765029010338,0.9893168039503212,0.9728260869565217
mpdd,0,8,TRI_J,bracket_black,0.1769939281781343,0.9740694852521019,0.8782160051083352,0.8071808510638298
mpdd,0,8,TRI_J,bracket_brown,0.047517748461122146,0.9361648084246765,0.7355904881608744,0.6116138763197587
mpdd,0,8,TRI_J,bracket_white,0.1338691756385022,0.99771764998799,0.911233138518715,0.9166666666666666
mpdd,0,8,TRI_J,connector,0.4966129652623488,0.9815406966761825,0.9312984303032954,0.9642857142857143
mpdd,0,8,TRI_J,metal_plate,0.8870379600345887,0.9796975539781752,1.0,1.0
mpdd,0,8,TRI_J,tubes,0.7422470641152261,0.9888702193484343,0.9890555699576704,0.9746376811594203
mpdd,0,8,BAL_J,bracket_black,0.17926976984454523,0.9735245022835199,0.8667892819555886,0.7792553191489362
mpdd,0,8,BAL_J,bracket_brown,0.043292222323709315,0.93674536403066,0.7345499633027099,0.6319758672699849
mpdd,0,8,BAL_J,bracket_white,0.12109153716096044,0.9978923309850092,0.9091213914069679,0.9233333333333333
mpdd,0,8,BAL_J,connector,0.4988367279079018,0.9828114710126513,0.9303491151705438,0.9642857142857143
mpdd,0,8,BAL_J,metal_plate,0.9058346403456127,0.984461409997893,1.0,1.0
mpdd,0,8,BAL_J,tubes,0.7506664734942454,0.9894992753395512,0.9908821929365929,0.9778079710144928
mpdd,0,8,DUP_J,bracket_black,0.17787064591528015,0.9759022903239015,0.8764419715703438,0.8138297872340425
mpdd,0,8,DUP_J,bracket_brown,0.0472851202314274,0.922179230968851,0.7216413186569364,0.5844645550527904
mpdd,0,8,DUP_J,bracket_white,0.15034158045246881,0.9978349693554147,0.9331416386425077,0.9322222222222222
mpdd,0,8,DUP_J,connector,0.49749158201703636,0.9836687140534061,0.9016243676957962,0.9523809523809523
mpdd,0,8,DUP_J,metal_plate,0.85862561621706,0.9740996938717872,1.0,1.0
mpdd,0,8,DUP_J,tubes,0.7733124234167337,0.9913504604196579,0.9868684458872548,0.9664855072463768
mpdd,0,8,DUP_BAL_J,bracket_black,0.1810150466308724,0.9759882232207324,0.8744775808305459,0.8058510638297872
mpdd,0,8,DUP_BAL_J,bracket_brown,0.042374006871337105,0.9257390014647195,0.7289590325971125,0.5995475113122172
mpdd,0,8,DUP_BAL_J,bracket_white,0.13965451946530943,0.9979635385251954,0.9259156179756249,0.9377777777777778
mpdd,0,8,DUP_BAL_J,connector,0.5158953461482273,0.9842972953586208,0.9166177893068649,0.9571428571428572
mpdd,0,8,DUP_BAL_J,metal_plate,0.8833512181081576,0.9804695494394814,1.0,1.0
mpdd,0,8,DUP_BAL_J,tubes,0.7817920826254509,0.991765029010338,0.9893168039503212,0.9728260869565217
mpdd,0,8,DUP_EXPECTED_J,bracket_black,0.17787064591528015,0.9759022903239015,0.8764419715703438,0.8138297872340425
mpdd,0,8,DUP_EXPECTED_J,bracket_brown,0.0472851202314274,0.922179230968851,0.7216413186569364,0.5844645550527904
mpdd,0,8,DUP_EXPECTED_J,bracket_white,0.15034158045246881,0.9978349693554147,0.9331416386425077,0.9322222222222222
mpdd,0,8,DUP_EXPECTED_J,connector,0.49749158201703636,0.9836687140534061,0.9016243676957962,0.9523809523809523
mpdd,0,8,DUP_EXPECTED_J,metal_plate,0.85862561621706,0.9740996938717872,1.0,1.0
mpdd,0,8,DUP_EXPECTED_J,tubes,0.7733124234167337,0.9913504604196579,0.9868684458872548,0.9664855072463768
mpdd,0,8,A1_L,bracket_black,0.16382556488952263,0.9806157487600504,0.8714750294107055,0.8065159574468085
mpdd,0,8,A1_L,bracket_brown,0.047897586815623394,0.9355392204273821,0.739728388083474,0.6153846153846154
mpdd,0,8,A1_L,bracket_white,0.14640750218351353,0.9979270693856903,0.9218978470902819,0.9344444444444444
mpdd,0,8,A1_L,connector,0.548650059956587,0.9873446527187968,0.9376304367901006,0.9714285714285714
mpdd,0,8,A1_L,metal_plate,0.8851404174146266,0.9820517362707529,1.0,1.0
mpdd,0,8,A1_L,tubes,0.7890834782739422,0.9933720843024724,0.9907171979492102,0.9759963768115942
mpdd,0,8,DUP_L,bracket_black,0.16822695723914896,0.9792394133964463,0.8825668089101432,0.8291223404255319
mpdd,0,8,DUP_L,bracket_brown,0.053031344576075085,0.928733529655494,0.7370973570550047,0.6003016591251885
mpdd,0,8,DUP_L,bracket_white,0.1540304158219248,0.9977980057191028,0.9199302523814908,0.9233333333333333
mpdd,0,8,DUP_L,connector,0.5204643593671742,0.9860438314748129,0.9206623558514315,0.9642857142857143
mpdd,0,8,DUP_L,metal_plate,0.8585449782569463,0.9747190165851829,1.0,1.0
mpdd,0,8,DUP_L,tubes,0.7764310185344784,0.9923905631823975,0.9884904357830002,0.9705615942028986
mpdd,0,8,TRI_L,bracket_black,0.16848900986826107,0.9793180296045111,0.8899098928263448,0.8291223404255319
mpdd,0,8,TRI_L,bracket_brown,0.05214261746655209,0.9448899657921983,0.7474525792429003,0.6221719457013575
mpdd,0,8,TRI_L,bracket_white,0.16230541529235287,0.9977317431469851,0.910987751989745,0.9233333333333333
mpdd,0,8,TRI_L,connector,0.5497237275186785,0.9863668500386508,0.9804748822605965,0.9904761904761905
mpdd,0,8,TRI_L,metal_plate,0.8914684962084769,0.9821535525038809,1.0,1.0
mpdd,0,8,TRI_L,tubes,0.7583269317771715,0.9917281398028189,0.9898852163090893,0.9746376811594203
mpdd,0,8,BAL_L,bracket_black,0.16201074567559423,0.979903483538333,0.8759798053019057,0.807845744680851
mpdd,0,8,BAL_L,bracket_brown,0.04846661653590471,0.9466109199979893,0.7530782014393058,0.6425339366515838
mpdd,0,8,BAL_L,bracket_white,0.12451737088159374,0.9978158076041493,0.9143835643320707,0.9311111111111111
mpdd,0,8,BAL_L,connector,0.5624275409762528,0.987266282753037,0.9735304378161522,0.9857142857142858
mpdd,0,8,BAL_L,metal_plate,0.910782534687673,0.9869331648213095,1.0,1.0
mpdd,0,8,BAL_L,tubes,0.7704466517852641,0.9926480697257618,0.9905294778723931,0.9750905797101449
mpdd,1,1,B,bracket_black,0.13702961314290785,0.9294049539041818,0.8097136500925108,0.6469414893617021
mpdd,1,1,B,bracket_brown,0.036293766402559303,0.8908876864668448,0.656913033794658,0.46003016591251883
mpdd,1,1,B,bracket_white,0.14085530867362012,0.9926794692714122,0.589279785020407,0.6233333333333333
mpdd,1,1,B,connector,0.23107152152525973,0.977313592801257,0.48851611405327133,0.6571428571428571
mpdd,1,1,B,metal_plate,0.8070831814396948,0.9496697595361454,1.0,1.0
mpdd,1,1,B,tubes,0.6606617543209975,0.9810386788888319,0.9872067818878005,0.970108695652174
mpdd,1,1,S,bracket_black,0.1044544288615477,0.9185940963862212,0.7401004115952373,0.5837765957446809
mpdd,1,1,S,bracket_brown,0.054962212092369706,0.9360358769896724,0.6490586897298704,0.47285067873303166
mpdd,1,1,S,bracket_white,0.05627763059009143,0.9869170979812044,0.5405582875604739,0.6088888888888889
mpdd,1,1,S,connector,0.22323860845414428,0.9724262105183635,0.4665898746480597,0.6714285714285714
mpdd,1,1,S,metal_plate,0.8601842146672443,0.9655662217022928,1.0,1.0
mpdd,1,1,S,tubes,0.5186470692653163,0.9708446233955412,0.9798370614898184,0.9556159420289855
mpdd,1,1,C,bracket_black,0.007909550671912966,0.9364867107542152,0.5042294173641337,0.34773936170212766
mpdd,1,1,C,bracket_brown,0.029813974877203348,0.9232954394339865,0.7081899763274148,0.5595776772247361
mpdd,1,1,C,bracket_white,0.005690229378907749,0.9662072008377764,0.6533495017272049,0.6688888888888889
mpdd,1,1,C,connector,0.1623812021855176,0.9633847812699597,0.6816807142437394,0.8071428571428572
mpdd,1,1,C,metal_plate,0.9226272883590568,0.9872119792144199,0.9990504529524565,0.9972914409534128
mpdd,1,1,C,tubes,0.4481948151807958,0.9750609845761133,0.9512137217288295,0.9008152173913043
mpdd,1,1,A1_J,bracket_black,0.1175646913964319,0.9466303745323006,0.7631000700008157,0.6210106382978723
mpdd,1,1,A1_J,bracket_brown,0.035108649228447246,0.9066849425727004,0.7125361289546833,0.5339366515837104
mpdd,1,1,A1_J,bracket_white,0.054599457956019455,0.992043422753603,0.5509371768792533,0.6311111111111111
mpdd,1,1,A1_J,connector,0.2862977547595504,0.9800087717892543,0.5693894251460041,0.719047619047619
mpdd,1,1,A1_J,metal_plate,0.87720414907976,0.9750854718801648,1.0,1.0
mpdd,1,1,A1_J,tubes,0.6842869020609271,0.984931405831912,0.9887498910681628,0.9723731884057971
mpdd,1,1,TRI_J,bracket_black,0.13409097023274133,0.9378950799732756,0.7974614843287788,0.6349734042553191
mpdd,1,1,TRI_J,bracket_brown,0.04330968428499314,0.9205913796998503,0.677226819307802,0.5060331825037707
mpdd,1,1,TRI_J,bracket_white,0.055536816072685666,0.9900504769978011,0.5506872568100776,0.6333333333333333
mpdd,1,1,TRI_J,connector,0.2766810732234924,0.9785400503338164,0.529215885944406,0.7476190476190476
mpdd,1,1,TRI_J,metal_plate,0.8751001365656675,0.9728323258758799,1.0,1.0
mpdd,1,1,TRI_J,tubes,0.630573918618419,0.9807988356225865,0.9921585639468521,0.9814311594202898
mpdd,1,1,BAL_J,bracket_black,0.11729734730318661,0.9456575265436227,0.7604127173806944,0.6256648936170213
mpdd,1,1,BAL_J,bracket_brown,0.04058237876437897,0.9215137811071396,0.6982735959523566,0.5279034690799397
mpdd,1,1,BAL_J,bracket_white,0.04929434548375609,0.9901736067027064,0.5655763615788585,0.6455555555555555
mpdd,1,1,BAL_J,connector,0.293692373834766,0.9791693756576935,0.5657919065061923,0.7523809523809524
mpdd,1,1,BAL_J,metal_plate,0.8963101938354081,0.9792207304670805,1.0,1.0
mpdd,1,1,BAL_J,tubes,0.6415371625552858,0.9823437874529988,0.9908512341590511,0.9780344202898551
mpdd,1,1,DUP_J,bracket_black,0.13323468030326788,0.9402992997640257,0.800709290211546,0.6389627659574468
mpdd,1,1,DUP_J,bracket_brown,0.035885418772973854,0.9003915343359725,0.6879341358188599,0.5120663650075414
mpdd,1,1,DUP_J,bracket_white,0.06276725254105954,0.9923591589647759,0.5380129037570486,0.6177777777777778
mpdd,1,1,DUP_J,connector,0.2682586529077144,0.9796297705904303,0.4978103975324937,0.6904761904761905
mpdd,1,1,DUP_J,metal_plate,0.851000545470056,0.9672798514571638,1.0,1.0
mpdd,1,1,DUP_J,tubes,0.674304354774238,0.9837233147629415,0.9870103497411221,0.96875
mpdd,1,1,DUP_BAL_J,bracket_black,0.1175646913964319,0.9466303745323006,0.7631000700008157,0.6210106382978723
mpdd,1,1,DUP_BAL_J,bracket_brown,0.035108649228447246,0.9066849425727004,0.7125361289546833,0.5339366515837104
mpdd,1,1,DUP_BAL_J,bracket_white,0.054599457956019455,0.992043422753603,0.5509371768792533,0.6311111111111111
mpdd,1,1,DUP_BAL_J,connector,0.2862977547595504,0.9800087717892543,0.5693894251460041,0.719047619047619
mpdd,1,1,DUP_BAL_J,metal_plate,0.87720414907976,0.9750854718801648,1.0,1.0
mpdd,1,1,DUP_BAL_J,tubes,0.6842869020609271,0.984931405831912,0.9887498910681628,0.9723731884057971
mpdd,1,1,DUP_EXPECTED_J,bracket_black,0.13323468030326788,0.9402992997640257,0.800709290211546,0.6389627659574468
mpdd,1,1,DUP_EXPECTED_J,bracket_brown,0.035885418772973854,0.9003915343359725,0.6879341358188599,0.5120663650075414
mpdd,1,1,DUP_EXPECTED_J,bracket_white,0.06276725254105954,0.9923591589647759,0.5380129037570486,0.6177777777777778
mpdd,1,1,DUP_EXPECTED_J,connector,0.2682586529077144,0.9796297705904303,0.4978103975324937,0.6904761904761905
mpdd,1,1,DUP_EXPECTED_J,metal_plate,0.851000545470056,0.9672798514571638,1.0,1.0
mpdd,1,1,DUP_EXPECTED_J,tubes,0.674304354774238,0.9837233147629415,0.9870103497411221,0.96875
mpdd,1,1,A1_L,bracket_black,0.11936837853149324,0.9492567262778181,0.7768662575727284,0.6243351063829787
mpdd,1,1,A1_L,bracket_brown,0.037637903483041496,0.913772396555726,0.696899389467743,0.5324283559577677
mpdd,1,1,A1_L,bracket_white,0.06562252590780643,0.9926005970307198,0.5834735548882477,0.6566666666666666
mpdd,1,1,A1_L,connector,0.29936944608299393,0.9823407838217529,0.6024582433983694,0.719047619047619
mpdd,1,1,A1_L,metal_plate,0.8753488017843525,0.9762385292630827,1.0,1.0
mpdd,1,1,A1_L,tubes,0.6927366642526127,0.9867186612762886,0.9903518337038217,0.9769021739130435
mpdd,1,1,DUP_L,bracket_black,0.13344086307300138,0.9426639652976412,0.8012389174693111,0.6402925531914894
mpdd,1,1,DUP_L,bracket_brown,0.037642884483232504,0.9053178758525302,0.6898560217058533,0.5188536953242836
mpdd,1,1,DUP_L,bracket_white,0.07943111609190674,0.992943654190471,0.5757564336926748,0.6488888888888888
mpdd,1,1,DUP_L,connector,0.27292212420733664,0.9808507910635346,0.5110720356518675,0.680952380952381
mpdd,1,1,DUP_L,metal_plate,0.8498551929958322,0.9678546915659781,1.0,1.0
mpdd,1,1,DUP_L,tubes,0.6788877805023007,0.9847754434294976,0.9879820962322687,0.9714673913043478
mpdd,1,1,TRI_L,bracket_black,0.12972798613218,0.9439240484926364,0.7964159678254649,0.6356382978723404
mpdd,1,1,TRI_L,bracket_brown,0.046494557444388164,0.9273656316854251,0.6835670375881616,0.5188536953242836
mpdd,1,1,TRI_L,bracket_white,0.06574576658024912,0.9907862882463919,0.5548027195789591,0.6333333333333333
mpdd,1,1,TRI_L,connector,0.30008047998558857,0.9820672520376572,0.6077654721562284,0.7880952380952381
mpdd,1,1,TRI_L,metal_plate,0.878416496364022,0.975200223444394,1.0,1.0
mpdd,1,1,TRI_L,tubes,0.64803935840197,0.9839933914912494,0.9930829156019634,0.9832427536231884
mpdd,1,1,BAL_L,bracket_black,0.11287392853428885,0.9499218998646464,0.7647597375791266,0.6110372340425532
mpdd,1,1,BAL_L,bracket_brown,0.04452940048980714,0.9303145097670739,0.6996619773389047,0.5444947209653092
mpdd,1,1,BAL_L,bracket_white,0.05879986097748575,0.9905134496332132,0.5703167120541657,0.6466666666666666
mpdd,1,1,BAL_L,connector,0.3220311376757693,0.9829771391681185,0.6552278368954811,0.8071428571428572
mpdd,1,1,BAL_L,metal_plate,0.8980935904008602,0.9814029466559034,1.0,1.0
mpdd,1,1,BAL_L,tubes,0.6649179370628823,0.9860828288619993,0.9938926908056263,0.9850543478260869
mpdd,1,2,B,bracket_black,0.0866888731721639,0.9413515278841895,0.645781435391509,0.4434840425531915
mpdd,1,2,B,bracket_brown,0.03280810103217264,0.8748120836631975,0.6716084853679896,0.44871794871794873
mpdd,1,2,B,bracket_white,0.03378584496525214,0.9911986985833038,0.7797227246589292,0.7377777777777778
mpdd,1,2,B,connector,0.3950540394212833,0.9761518171988117,0.5677020874225842,0.8095238095238095
mpdd,1,2,B,metal_plate,0.7909846380103507,0.9534589123073081,0.998414891716727,0.9956663055254604
mpdd,1,2,B,tubes,0.7033492551913179,0.9851297224184107,0.9827321083566111,0.9556159420289855
mpdd,1,2,S,bracket_black,0.07904914104958188,0.926560850031511,0.6518481258743736,0.4507978723404255
mpdd,1,2,S,bracket_brown,0.03993975225493508,0.9196428434906943,0.6435978253672177,0.46681749622926094
mpdd,1,2,S,bracket_white,0.03301934507866051,0.9935511435176846,0.659796842961602,0.6844444444444444
mpdd,1,2,S,connector,0.2744904250848581,0.9780791212338348,0.6424601140296629,0.8047619047619048
mpdd,1,2,S,metal_plate,0.8587261830409423,0.9703243388148196,1.0,1.0
mpdd,1,2,S,tubes,0.5670590229291331,0.9723468442318579,0.9758713599805491,0.9420289855072463
mpdd,1,2,C,bracket_black,0.026543369581949836,0.9541112559057222,0.584680225235579,0.4607712765957447
mpdd,1,2,C,bracket_brown,0.029236535180400293,0.918949337038359,0.7469741393868325,0.5852187028657617
mpdd,1,2,C,bracket_white,0.021746982330234504,0.9812711806890096,0.6475108419416291,0.7155555555555555
mpdd,1,2,C,connector,0.1674906469646272,0.9696778437347142,0.7049832060170406,0.8238095238095238
mpdd,1,2,C,metal_plate,0.9325919219693866,0.9889622045997625,1.0,1.0
mpdd,1,2,C,tubes,0.4764248833566954,0.9748163573004142,0.9498426873775734,0.8940217391304348
mpdd,1,2,A1_J,bracket_black,0.09204469509478497,0.9535093521542335,0.6690694910861237,0.5219414893617021
mpdd,1,2,A1_J,bracket_brown,0.03131348569065202,0.8916535307257474,0.726702181081979,0.5490196078431373
mpdd,1,2,A1_J,bracket_white,0.0438835154305927,0.9932983320251833,0.831753640505265,0.7944444444444444
mpdd,1,2,A1_J,connector,0.4248105634323212,0.9787622543689157,0.6847029050854792,0.8523809523809524
mpdd,1,2,A1_J,metal_plate,0.8688472945179055,0.9776560063224131,1.0,1.0
mpdd,1,2,A1_J,tubes,0.7327732900779863,0.9878714326951409,0.9868603575147545,0.9664855072463768
mpdd,1,2,TRI_J,bracket_black,0.10529857816718367,0.9448523003296007,0.6777848633027196,0.4900265957446808
mpdd,1,2,TRI_J,bracket_brown,0.035694296005297076,0.9038040858990615,0.7107385034623036,0.5233785822021116
mpdd,1,2,TRI_J,bracket_white,0.036554169020649174,0.9940788952347939,0.8051159510302497,0.76
mpdd,1,2,TRI_J,connector,0.38324019036044527,0.9786364961375893,0.6772853080626191,0.8404761904761905
mpdd,1,2,TRI_J,metal_plate,0.8704577949283796,0.9761832141259552,1.0,1.0
mpdd,1,2,TRI_J,tubes,0.6842097728199833,0.983700943823495,0.988211469452872,0.9719202898550725
mpdd,1,2,BAL_J,bracket_black,0.09942429577063817,0.9508379628790257,0.6920175233429523,0.5219414893617021
mpdd,1,2,BAL_J,bracket_brown,0.03418898429663768,0.9066318112144847,0.7312088618356273,0.5429864253393665
mpdd,1,2,BAL_J,bracket_white,0.04053356186278479,0.9944990938964136,0.7673266257316618,0.7677777777777778
mpdd,1,2,BAL_J,connector,0.37727817901028154,0.9792911467120862,0.6750188019871981,0.8452380952380952
mpdd,1,2,BAL_J,metal_plate,0.8922639661952021,0.9816357756593492,1.0,1.0
mpdd,1,2,BAL_J,tubes,0.6958912184558272,0.9846268608388357,0.9899978969961365,0.9755434782608695
mpdd,1,2,DUP_J,bracket_black,0.09987594865761648,0.9488892281840616,0.6726087784350852,0.48936170212765956
mpdd,1,2,DUP_J,bracket_brown,0.03205263286340531,0.8836845400380303,0.7144690574002321,0.5082956259426847
mpdd,1,2,DUP_J,bracket_white,0.03749373815324153,0.9924516298676566,0.8190686900758906,0.7677777777777778
mpdd,1,2,DUP_J,connector,0.42147974182630826,0.9779720779334748,0.6419707949055775,0.8261904761904761
mpdd,1,2,DUP_J,metal_plate,0.8413996712157735,0.9707651113693784,0.9994048012645513,0.9983748645720477
mpdd,1,2,DUP_J,tubes,0.7229075746980459,0.9872705278597838,0.9832451258222639,0.9556159420289855
mpdd,1,2,DUP_BAL_J,bracket_black,0.09204469509478497,0.9535093521542335,0.6690694910861237,0.5219414893617021
mpdd,1,2,DUP_BAL_J,bracket_brown,0.03131348569065202,0.8916535307257474,0.726702181081979,0.5490196078431373
mpdd,1,2,DUP_BAL_J,bracket_white,0.0438835154305927,0.9932983320251833,0.831753640505265,0.7944444444444444
mpdd,1,2,DUP_BAL_J,connector,0.4248105634323212,0.9787622543689157,0.6847029050854792,0.8523809523809524
mpdd,1,2,DUP_BAL_J,metal_plate,0.8688472945179055,0.9776560063224131,1.0,1.0
mpdd,1,2,DUP_BAL_J,tubes,0.7327732900779863,0.9878714326951409,0.9868603575147545,0.9664855072463768
mpdd,1,2,DUP_EXPECTED_J,bracket_black,0.09987594865761648,0.9488892281840616,0.6726087784350852,0.48936170212765956
mpdd,1,2,DUP_EXPECTED_J,bracket_brown,0.03205263286340531,0.8836845400380303,0.7144690574002321,0.5082956259426847
mpdd,1,2,DUP_EXPECTED_J,bracket_white,0.03749373815324153,0.9924516298676566,0.8190686900758906,0.7677777777777778
mpdd,1,2,DUP_EXPECTED_J,connector,0.42147974182630826,0.9779720779334748,0.6419707949055775,0.8261904761904761
mpdd,1,2,DUP_EXPECTED_J,metal_plate,0.8413996712157735,0.9707651113693784,0.9994048012645513,0.9983748645720477
mpdd,1,2,DUP_EXPECTED_J,tubes,0.7229075746980459,0.9872705278597838,0.9832451258222639,0.9556159420289855
mpdd,1,2,A1_L,bracket_black,0.09527283964653266,0.9575627128502852,0.6808768302555618,0.5272606382978723
mpdd,1,2,A1_L,bracket_brown,0.03421428354465257,0.9026625014335724,0.7288528194503022,0.5331825037707391
mpdd,1,2,A1_L,bracket_white,0.04551493825418313,0.9937337364636135,0.8256480089653038,0.7822222222222223
mpdd,1,2,A1_L,connector,0.45004044764033574,0.9825726314833595,0.7218246110646549,0.861904761904762
mpdd,1,2,A1_L,metal_plate,0.8693776969867538,0.9791569045660975,1.0,1.0
mpdd,1,2,A1_L,tubes,0.7396068739599045,0.9893982336119492,0.9870669596745187,0.9655797101449275
mpdd,1,2,DUP_L,bracket_black,0.10476838538193751,0.9521345616135475,0.6784646324947832,0.49867021276595747
mpdd,1,2,DUP_L,bracket_brown,0.034256210447382994,0.8922543795058677,0.7030257819497867,0.4924585218702866
mpdd,1,2,DUP_L,bracket_white,0.04406268554592666,0.9929736948714871,0.8114318142583299,0.7688888888888888
mpdd,1,2,DUP_L,connector,0.4343607633684497,0.9804007265437624,0.6672376708867391,0.8333333333333334
mpdd,1,2,DUP_L,metal_plate,0.8406961390031835,0.971364096647422,1.0,1.0
mpdd,1,2,DUP_L,tubes,0.7260506548276298,0.9880532644593591,0.9848228627831337,0.9601449275362319
mpdd,1,2,TRI_L,bracket_black,0.11022332016470442,0.9507583450824756,0.6891193378722978,0.5146276595744681
mpdd,1,2,TRI_L,bracket_brown,0.03806697240653015,0.9136395033379469,0.7261475305315683,0.5384615384615384
mpdd,1,2,TRI_L,bracket_white,0.04805084319835867,0.9949498277358562,0.8391234956171288,0.7911111111111111
mpdd,1,2,TRI_L,connector,0.4141479351742932,0.9827541624982544,0.7667714933263314,0.8833333333333333
mpdd,1,2,TRI_L,metal_plate,0.8758174673417358,0.9789493531677591,1.0,1.0
mpdd,1,2,TRI_L,tubes,0.6985479049850375,0.9867349059745425,0.9906080474535877,0.9759963768115942
mpdd,1,2,BAL_L,bracket_black,0.10462682525261449,0.9558699434296033,0.6975254679792935,0.538563829787234
mpdd,1,2,BAL_L,bracket_brown,0.036654403551721074,0.918671611871455,0.7476016189815416,0.5633484162895928
mpdd,1,2,BAL_L,bracket_white,0.04938658120179757,0.9951654283436422,0.8032111831272415,0.7811111111111111
mpdd,1,2,BAL_L,connector,0.4155087611628162,0.9840877873342841,0.7807480416408987,0.8904761904761904
mpdd,1,2,BAL_L,metal_plate,0.8971919589780099,0.9843410635338591,1.0,1.0
mpdd,1,2,BAL_L,tubes,0.7131443959050482,0.9881920265930341,0.990989107248021,0.9764492753623188
mpdd,1,4,B,bracket_black,0.07292758047586938,0.9507238327199198,0.660944231723918,0.5452127659574468
mpdd,1,4,B,bracket_brown,0.06314485524545832,0.9080758715032705,0.6854582757644839,0.5437405731523378
mpdd,1,4,B,bracket_white,0.1103007283311615,0.9972989348167908,0.7780309847064358,0.8266666666666667
mpdd,1,4,B,connector,0.40810979225423427,0.9793120173894331,0.6438657916853405,0.8166666666666667
mpdd,1,4,B,metal_plate,0.8146897915365734,0.9600690934648344,1.0,1.0
mpdd,1,4,B,tubes,0.7337580010832059,0.9873611679071135,0.9849500267267527,0.9624094202898551
mpdd,1,4,S,bracket_black,0.08848037813882292,0.9366970613122222,0.6585376061425835,0.4660904255319149
mpdd,1,4,S,bracket_brown,0.0641296407306562,0.940793810327175,0.7380063801990121,0.6206636500754148
mpdd,1,4,S,bracket_white,0.07007257189113884,0.9976312366709931,0.5961169862412636,0.6844444444444444
mpdd,1,4,S,connector,0.3576596571049908,0.9813865989647839,0.6375939426193739,0.8119047619047619
mpdd,1,4,S,metal_plate,0.8788824739315667,0.9764563040437613,1.0,1.0
mpdd,1,4,S,tubes,0.5986246469232661,0.9768915867172181,0.9778217527828936,0.9479166666666666
mpdd,1,4,C,bracket_black,0.029348756709513382,0.9602620786987797,0.6350364614076015,0.5525265957446809
mpdd,1,4,C,bracket_brown,0.031328364270238926,0.9284988540819771,0.7816841104984699,0.6825037707390649
mpdd,1,4,C,bracket_white,0.038269182979561035,0.9936769929550276,0.6522439486866116,0.7577777777777778
mpdd,1,4,C,connector,0.18042154811273234,0.9686580612323543,0.6896258986686462,0.8023809523809524
mpdd,1,4,C,metal_plate,0.9368812494488815,0.9901080387715274,1.0,1.0
mpdd,1,4,C,tubes,0.4817571285463088,0.9764263199403788,0.940089680970137,0.8845108695652174
mpdd,1,4,A1_J,bracket_black,0.10532529816121065,0.9627968275380745,0.7379091656495027,0.6223404255319149
mpdd,1,4,A1_J,bracket_brown,0.05219181761899779,0.919718185998731,0.7328197928056124,0.6372549019607843
mpdd,1,4,A1_J,bracket_white,0.15616330176891327,0.9983195762261264,0.8932489762774318,0.8877777777777778
mpdd,1,4,A1_J,connector,0.43219770849300104,0.9799498893892256,0.6175032594929766,0.8047619047619048
mpdd,1,4,A1_J,metal_plate,0.8824154332512371,0.9811625366551088,1.0,1.0
mpdd,1,4,A1_J,tubes,0.762837860295742,0.9895197203611635,0.988970969698774,0.9719202898550725
mpdd,1,4,TRI_J,bracket_black,0.10812815784446755,0.9557221157595908,0.7093356115086394,0.5492021276595744
mpdd,1,4,TRI_J,bracket_brown,0.05590913923987223,0.9260923894377865,0.7236989276196698,0.6304675716440422
mpdd,1,4,TRI_J,bracket_white,0.13618031849428955,0.9981377250254079,0.7608219765876553,0.7744444444444445
mpdd,1,4,TRI_J,connector,0.4024763624972017,0.9793518605426681,0.5892961147162827,0.8095238095238095
mpdd,1,4,TRI_J,metal_plate,0.8859665626630945,0.9800728133469379,1.0,1.0
mpdd,1,4,TRI_J,tubes,0.7216934276490938,0.9864401949839113,0.9883430610284094,0.9714673913043478
mpdd,1,4,BAL_J,bracket_black,0.11576743282797969,0.9600257547444567,0.7228027465936445,0.5784574468085106
mpdd,1,4,BAL_J,bracket_brown,0.05049112109258235,0.9272203345414025,0.7393484060573294,0.6681749622926093
mpdd,1,4,BAL_J,bracket_white,0.13782291386092974,0.9983634628177342,0.7254530835131972,0.7811111111111111
mpdd,1,4,BAL_J,connector,0.40245520973072507,0.979551228928056,0.6108214204827622,0.8095238095238095
mpdd,1,4,BAL_J,metal_plate,0.9039388400547915,0.9844570764865073,1.0,1.0
mpdd,1,4,BAL_J,tubes,0.7318886003695827,0.9869265372618584,0.9891996967107879,0.9723731884057971
mpdd,1,4,DUP_J,bracket_black,0.10661666049755936,0.9589261973243396,0.7144772480089435,0.5837765957446809
mpdd,1,4,DUP_J,bracket_brown,0.05753579262368008,0.9146210302540989,0.7151227428794963,0.6018099547511312
mpdd,1,4,DUP_J,bracket_white,0.12786478962318706,0.9979133470993002,0.8496834065419784,0.8677777777777778
mpdd,1,4,DUP_J,connector,0.4291038291882555,0.9797023028713016,0.6434528059782372,0.8142857142857143
mpdd,1,4,DUP_J,metal_plate,0.8587370304860543,0.975414708481715,1.0,1.0
mpdd,1,4,DUP_J,tubes,0.7530570794932461,0.989130680033029,0.9869321142891715,0.967391304347826
mpdd,1,4,DUP_BAL_J,bracket_black,0.10532529816121065,0.9627968275380745,0.7379091656495027,0.6223404255319149
mpdd,1,4,DUP_BAL_J,bracket_brown,0.05219181761899779,0.919718185998731,0.7328197928056124,0.6372549019607843
